,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
0,0.9967792630195618,0.9766390919685364,0.8663366436958313,0.5117468237876892,0.9270458817481995,0.6662929058074951,0.9634829759597778,0.8348680138587952,0.8859704732894897,0.4479200541973114,-0.08315455168485641,0.6229468584060669,0.6061773300170898,0.9521551132202148,0.4952695369720459,0.19666533172130585,0.48509928584098816,0.1195371001958847,0.14642183482646942,0.22742542624473572,0.17444808781147003,0.2558633089065552,0.01513040903955698,-0.04499395191669464
1,0.9901096820831299,0.9819847941398621,0.9588484168052673,0.8853263258934021,0.9100670218467712,0.9701380729675293,0.9461457133293152,0.369709849357605,0.8486949801445007,0.6501743793487549,0.11626984179019928,0.6436600685119629,0.5223343968391418,0.2503266930580139,0.0531872883439064,-0.4425513744354248,-0.16850215196609497,-0.3219834864139557,0.20485612750053406,0.7195936441421509,0.043431781232357025,0.3601160943508148,-0.409819632768631,0.06784060597419739
2,0.9067709445953369,0.8907310366630554,0.9233375787734985,0.9309220910072327,0.8694096803665161,0.8978275656700134,0.8480375409126282,0.8284756541252136,0.8080430626869202,0.9741331338882446,0.36039969325065613,0.5544140338897705,0.5317999124526978,0.7528852820396423,0.5803783535957336,0.7880681753158569,0.5634862780570984,0.6679412722587585,0.7430458068847656,-0.3668496310710907,0.16902092099189758,-0.038567978888750076,0.21629631519317627,0.18914391100406647
3,0.9826456308364868,0.7847344279289246,0.7524712085723877,0.9425912499427795,0.9500731825828552,0.9639819860458374,0.8182908296585083,0.9361572265625,0.9725731015205383,0.8221880793571472,0.8220171332359314,-0.8104989528656006,0.8552677035331726,0.9175623059272766,0.9716604351997375,0.23944829404354095,0.7384103536605835,0.6822863221168518,0.2752685248851776,0.4544736444950104,0.6670138835906982,0.021580344066023827,-0.4513287842273712,0.3821422755718231
4,0.9982191920280457,0.9057022929191589,0.9675556421279907,0.927830159664154,0.826451301574707,0.9372575879096985,0.959391713142395,0.9449654221534729,0.7527944445610046,0.5767793655395508,0.7479513883590698,-0.13126491010189056,0.036518219858407974,0.7550373673439026,0.4483322203159332,0.8593195080757141,0.5354019999504089,0.28526103496551514,-0.0703313797712326,-0.27744048833847046,0.405938982963562,0.00973154790699482,-0.14140699803829193,-0.5955107808113098
5,0.9991030097007751,0.7792567014694214,0.9759906530380249,0.3725473880767822,0.6590448021888733,0.8989707231521606,0.711836040019989,0.7846764922142029,0.7715596556663513,0.5498577356338501,0.5371934771537781,0.6975997090339661,0.08156969398260117,0.16296446323394775,0.467846155166626,0.8264461755752563,-0.5602046251296997,-0.27871379256248474,0.8718299269676208,0.6095830202102661,-0.6587886810302734,-0.1924421489238739,0.5345297455787659,-0.28956538438796997
6,0.9980189204216003,0.9141027927398682,0.9807676076889038,0.8854089975357056,0.9089187979698181,0.9153014421463013,0.9223352670669556,0.41042083501815796,0.8739782571792603,0.8669272065162659,0.28117188811302185,0.7733222842216492,-0.4090990722179413,0.39959606528282166,0.3979877233505249,0.4873141050338745,-0.5099523663520813,0.5423455834388733,0.6837462782859802,0.23939071595668793,0.5746269822120667,0.28582432866096497,0.4086553752422333,-0.9790400862693787
7,0.8292390704154968,0.9449289441108704,0.9429091811180115,0.8885906934738159,0.9558233618736267,0.9414131045341492,0.6330124139785767,0.6596825122833252,0.9548564553260803,0.08913494646549225,0.5736092329025269,0.9575496912002563,0.28641849756240845,0.7673180103302002,0.7421318888664246,0.020840661600232124,0.7718682289123535,-0.14700010418891907,-0.14448392391204834,-0.5897700786590576,-0.05812418833374977,-0.2731531262397766,-0.5004714131355286,-0.1790168434381485
8,0.9477216601371765,0.6276952028274536,0.9365301728248596,0.9138715267181396,0.8922893404960632,0.7622311115264893,0.9634480476379395,0.9232308864593506,0.7544510364532471,0.8585408329963684,0.7939272522926331,0.9297841787338257,0.9035815000534058,0.7235845327377319,0.9457265734672546,0.2642502188682556,0.660050630569458,0.4449552595615387,0.5039727091789246,0.521018922328949,0.1240200325846672,0.023764628916978836,0.31980594992637634,-0.7083135843276978
9,0.9893500208854675,0.8913343548774719,0.9254375100135803,0.9365053772926331,0.8660963177680969,0.8542255759239197,0.8780349493026733,0.8945948481559753,0.613845944404602,0.9040880799293518,0.57973313331604,0.7621901631355286,0.7106265425682068,0.8507487177848816,0.1316441297531128,0.45660915970802307,0.22552427649497986,0.36144015192985535,0.5861417651176453,-0.04889942333102226,-0.2573995590209961,-0.7706311941146851,-0.18699824810028076,0.3335821330547333
