,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
0,-0.8261900544166565,0.30958613753318787,0.5520117878913879,-0.023752527311444283,0.04637524485588074,0.2099923938512802,-0.18240895867347717,-0.016324849799275398,0.16074928641319275,-0.09267130494117737,-0.29745933413505554,0.16162677109241486,-0.06906110048294067,-0.01391941774636507,0.05972067639231682,-0.24200935661792755,-0.015202075242996216,0.04508141800761223,-0.3338666260242462,-0.05289573222398758,0.09580235928297043,-0.05746367946267128,-0.02664100006222725,0.005446981638669968
1,-0.7109909057617188,-0.5674778819084167,0.26058241724967957,0.2169771045446396,-0.37518441677093506,0.04720379039645195,-0.12098632007837296,-0.3278827369213104,-0.015868473798036575,0.0829884335398674,0.0670003592967987,-0.023969823494553566,-0.13701048493385315,-0.28028321266174316,-0.19053515791893005,-0.33952954411506653,-0.22344914078712463,0.047691427171230316,0.14208269119262695,-0.13494424521923065,0.3058195412158966,0.005324448924511671,-0.10269814729690552,-0.009676081128418446
2,0.852271556854248,-0.403542160987854,0.49532583355903625,-0.08260514587163925,-0.2006315290927887,0.23980945348739624,0.11443901062011719,-0.3405660092830658,0.28129056096076965,-0.009573306888341904,0.13229356706142426,-0.008045951835811138,-0.0060944389551877975,-0.2084220051765442,-0.07425592839717865,0.07839969545602798,0.01734991930425167,-0.13209155201911926,-0.178132563829422,-0.14838415384292603,0.12240960448980331,0.01834128238260746,0.07690238207578659,-0.25171664357185364
3,-0.08980994671583176,-0.03023199923336506,-0.05550564453005791,0.1528264284133911,0.3511963188648224,-0.1699560135602951,-0.0442131869494915,-0.28678566217422485,-0.0457087866961956,0.2701979875564575,0.031184785068035126,0.08049353957176208,-0.20750395953655243,0.003990012686699629,-0.025987083092331886,-0.13693900406360626,-0.12319371104240417,0.1620176136493683,0.043283071368932724,-0.017790840938687325,-0.04150226339697838,-0.2762705385684967,-0.10860370844602585,-0.01267324760556221
4,0.8252346515655518,0.06230153515934944,0.28971701860427856,-0.213870570063591,-0.054605234414339066,0.736489474773407,0.23869384825229645,-0.276585191488266,0.40677934885025024,-0.07373388111591339,0.2353845089673996,0.2699495851993561,0.09577193111181259,0.205357164144516,-0.008360576815903187,0.24922212958335876,0.20237307250499725,-0.41653725504875183,0.1889510303735733,-0.023764245212078094,0.12952370941638947,0.15156444907188416,-0.013548885472118855,-0.19025935232639313
5,-0.6057529449462891,-0.16768047213554382,0.4379136562347412,-0.0855245441198349,-0.40856024622917175,0.13004641234874725,0.12368980795145035,-0.14732776582241058,-0.026275446638464928,-0.08750918507575989,0.10115964710712433,0.04346518591046333,-0.13942129909992218,-0.013724583201110363,0.00743916817009449,0.01988174393773079,-0.03894076123833656,0.06355631351470947,-0.04768727347254753,-0.27588340640068054,-0.20529930293560028,0.06442474573850632,0.03703678399324417,-0.019710149616003036
6,0.30041566491127014,0.4856514632701874,-0.3075826168060303,-0.22305846214294434,0.05145470052957535,0.5745179057121277,0.22474955022335052,-0.23842228949069977,0.10688357055187225,-0.005394341424107552,-0.04857582598924637,-0.18485018610954285,0.4122128188610077,0.21105237305164337,-0.026176752522587776,0.5483387112617493,-0.2733500599861145,-0.1769876927137375,0.02172420546412468,0.24244903028011322,0.18013793230056763,-0.09774342179298401,0.02820586785674095,-0.22735561430454254
7,-0.9169167876243591,0.4414351284503937,0.16177740693092346,0.11569913476705551,-0.4428764581680298,0.020124131813645363,0.07443377375602722,-0.15173563361167908,-0.19786085188388824,-0.0032914774492383003,0.2421528697013855,-0.04787640646100044,0.06599016487598419,-0.03039889596402645,-0.1350911408662796,0.019038336351513863,0.17500129342079163,0.04877760633826256,0.0649472028017044,0.009006164968013763,0.1449282318353653,-0.04423831030726433,-0.2318444699048996,0.23239873349666595
8,-0.35340896248817444,0.17600223422050476,-0.07265643775463104,0.28201669454574585,0.06720869988203049,0.46410906314849854,-0.17854809761047363,-0.08351747691631317,-0.4434289336204529,-0.21889393031597137,0.3299403190612793,-0.07636292278766632,0.22427324950695038,0.14186470210552216,0.10145800560712814,0.08633231371641159,0.0014543100260198116,0.13993073999881744,-0.16456332802772522,0.164269357919693,-0.02418884076178074,-0.06506826728582382,-0.17649567127227783,-0.00022614035697188228
9,-0.949441134929657,-0.17147673666477203,0.23354071378707886,-0.019536014646291733,-0.1342484951019287,0.21184004843235016,-0.05379385128617287,-0.017692629247903824,-0.037631887942552567,-0.12585683166980743,0.3711279034614563,0.006434248294681311,-0.08142264187335968,0.07989560067653656,-0.23732678592205048,0.31779927015304565,0.3071686327457428,0.009242282249033451,-0.13827991485595703,0.1225002259016037,-0.03199276328086853,-0.062166180461645126,0.005179211031645536,0.1217261552810669
