,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
primary_iga_score_tomaras,-0.00013604319,2.294996e-06,0.0003427508,0.0002164406,-0.00042578176,-0.00020628847,0.00015129233,0.0003344571,0.0003967655,-5.1456038e-05,-6.711528e-05,-0.0002587307,0.0004881503,0.00017425066,0.00021064392,0.00081690436,-0.00035795776,-0.00026694554,-0.00032821007,0.00018601785,-0.00039737162,-0.00083427806,-0.00018584091,-0.0001212517,-0.0002818671,3.2068005e-05,-6.6762215e-05,0.00019009504,-0.0002556641,0.00023394618,0.0008587657,5.540921e-05
primary_adcc_luc_92th023_evans,-0.00014801757,-9.303292e-06,0.00023363241,-5.7177782e-05,0.00014097492,2.9624369e-05,-0.00015671062,0.00011913272,0.00014329873,1.4114237e-05,-4.1584914e-05,9.866923e-05,0.0001121477,-8.4370295e-05,6.936743e-05,7.6352735e-05,0.00013526251,-3.15607e-05,3.2597203e-05,3.5848254e-05,-0.00014030519,-0.00020740576,7.026253e-05,7.6314434e-05,-7.464619e-05,-1.4877145e-05,-0.00010791583,-8.617913e-05,0.00010858961,-6.669948e-05,0.00017737635,0.00016473621
primary_nab_tzmbl_a3r5_auc_afrims_siriraj_montefiori,0.0001734443,1.584216e-05,-2.3703404e-05,-0.00015680803,-0.00033874577,-1.0892812e-05,-8.567977e-05,1.5598393e-05,0.00014203745,3.7029324e-05,7.4564437e-06,-4.402242e-05,2.4606056e-06,-4.477526e-05,0.00034223884,1.2019333e-05,0.00013555902,6.708302e-05,-0.00020169014,0.0001555468,-4.3030283e-05,-0.0001551854,0.000101173515,4.8152575e-05,-0.00021930148,0.00016567226,4.1307758e-05,8.78534e-05,-0.00020064825,0.0002203987,8.704544e-05,0.00018675173
primary_v2_gp70_v1v2_zollapazner,-0.0004868911,-0.00050270674,0.00026035722,0.00022438641,0.0006408795,0.00021608721,-0.0005434456,0.00013163296,0.00045323648,0.00012440908,-0.00024813597,0.00089217286,0.00016482813,1.7585984e-05,-0.00021016898,0.00010152415,0.0004554696,-6.6601955e-05,0.00049845735,2.6182708e-05,-4.5678556e-05,-0.00027629465,-0.00013898926,0.00023855237,-0.00014297242,0.00019207117,0.00065512,-0.00032383864,0.0008166756,-0.000855235,0.0007349036,0.00023201607
toggle_iga_gdneg_delta11_tomaras,-0.0007816228,0.00030121685,0.00042404621,0.00027713366,0.00019990535,-1.2901185e-05,-0.00012013422,0.00013231857,4.7788835e-05,-0.00010345291,-0.0003138872,-0.00016357102,0.0004460409,0.00024418303,-9.674229e-05,0.00051349564,-0.0002521999,-0.00032444426,-9.5699805e-05,0.00010737251,-9.654027e-05,-0.0007162077,6.997925e-05,6.845319e-05,-0.0001190488,-0.00026898776,-0.00016387792,-0.00012384904,-0.000117017866,-0.00050353643,0.00049545226,-0.00011002555
toggle_adcc_gp120coated_A244_ferrari,-1.8404717e-05,-0.00016366088,-0.00027254652,-2.3627668e-05,-0.00026316274,-0.00016057814,0.0001447169,-8.7606095e-05,-1.8745688e-05,1.3450747e-05,1.2185931e-05,-0.00024556468,-0.00017492927,9.201222e-05,-0.00011654242,-0.00019426647,4.4993285e-05,0.00024304724,-7.475223e-05,8.482443e-06,6.360382e-05,0.0004046684,5.893576e-05,2.269774e-05,4.57159e-06,-2.3207831e-05,1.910303e-05,0.000168591,-0.00013095207,-7.3875955e-05,-0.00030058355,-0.000197869
toggle_nab_tzmbl_aucmb_siriraj,0.000113575865,-2.6851776e-05,-1.117325e-05,-0.00019763727,-5.088184e-05,0.00010077258,-9.044606e-05,0.00012536012,5.7956244e-05,2.0195814e-05,0.00012724633,-2.5836302e-05,-1.4131112e-05,-8.013294e-05,0.00011020654,0.00016841548,5.9200265e-05,1.2531042e-05,-6.503062e-05,7.7231154e-05,-6.611579e-05,-0.00014946183,8.110127e-05,-2.2054746e-05,1.875204e-05,0.00013835028,-0.00019511017,-6.5639164e-05,-8.676842e-05,0.0002509636,7.35346e-05,8.437349e-05
toggle_nab_tzmbl_aucmb_afrims,-8.757142e-05,1.27388175e-05,0.0005408711,0.000113041475,0.00048336753,2.6600597e-05,-0.0002587297,0.0003053839,0.00027452694,0.00021960912,-0.00042059057,0.00025112554,0.00057042815,-0.00047284068,0.00027634017,0.0007391746,0.00011539167,-0.00047941785,-5.908e-05,-0.00010333899,-0.00022877907,-0.0010177325,-0.00041274258,0.00016183605,-0.00058158895,-8.135925e-05,0.00015528953,0.00012419184,-2.5394002e-05,7.185026e-05,0.0010760727,0.0005649865
toggle_nab_tzmbl_a3r5_montefiori,0.00037201538,-0.00012025092,-0.0003360509,-0.00018769121,-0.00030093204,-1.5460591e-05,0.00023755681,-8.26331e-05,-8.2928455e-05,-1.6786398e-05,0.0002080377,-0.00025703342,-0.00026311475,-3.9767594e-05,-0.00018140275,-0.00016935605,-0.00024192303,0.00023838859,-0.00021580182,-5.9616115e-05,-0.00012738674,0.00023896662,-0.00014283716,8.9945635e-05,9.318217e-05,-0.00016343962,1.0335351e-06,0.00016562933,-0.00029617842,0.0007031976,-0.00030759143,-0.00020407706
toggle_v2_cyclic_peptide_42aa,-0.00032564733,9.6417025e-05,0.00062364625,5.682292e-06,0.00026208826,-0.00025466862,-2.8179375e-05,0.0002891455,0.00030877636,8.3453946e-05,-0.00013468806,-0.00025234558,0.0004195896,-8.155141e-05,-3.70355e-05,0.0006174686,-0.00045359542,-0.00030642527,-0.0002044963,0.00024381538,-0.00020076151,-0.0006707093,-0.00041567342,0.00041936385,-0.00010074335,-0.00015233958,0.00011251757,-0.00022925372,-0.000107378255,-0.00033235023,0.0006110468,-7.7629666e-05
