,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
aRhIgG_gp120_ZM109F,3.509107e-05,-6.371867e-05,-5.3032865e-05,3.2798869e-06,-1.1770803e-05,-2.3111716e-05,8.126525e-05,-1.4004127e-06,-5.0669507e-05,2.2971797e-05,3.671804e-06,3.20102e-05,-1.6029891e-05,3.679843e-05,-4.68777e-05,7.979301e-06,-4.9459868e-05,1.9865201e-05,2.9816598e-05,-3.7275953e-05,3.415681e-05,0.000112161135,-9.229726e-06,3.049674e-05,2.2763757e-05,6.3270563e-06,-2.8977402e-05,3.7407543e-05,4.606526e-05,5.4762233e-05,-5.6234072e-05,-3.6807352e-05
aRhIgG_Barouch_Boost,1.5897183e-05,5.83351e-05,-5.7152698e-05,4.500905e-06,-4.6484685e-05,5.752871e-05,6.804155e-05,-0.00014980514,-8.725768e-05,9.231388e-06,9.73994e-06,6.08753e-05,-1.9058646e-06,-9.017408e-05,-6.149378e-05,-0.00016905427,7.437019e-05,6.8949004e-05,-0.000101236576,2.3829014e-07,0.00012328904,0.00010798372,-2.2800432e-05,-6.4015585e-05,6.805517e-05,3.907629e-05,9.059516e-05,-5.7086127e-05,9.686662e-06,-2.038317e-05,4.695349e-05,-3.5886285e-05
aRhIgG_gp120_CN54,-3.432666e-05,2.2337854e-05,-7.4472887e-06,-8.033029e-05,1.5125442e-05,-8.628304e-06,3.748692e-05,5.9109894e-05,1.1165055e-05,3.0484147e-05,-3.2290987e-05,9.07222e-06,3.401184e-06,8.304371e-05,2.9143188e-05,-5.727477e-06,-5.396291e-05,-1.3656284e-05,2.1554539e-05,-2.5684312e-05,9.508126e-06,-6.2178638e-06,5.597694e-06,-1.9856041e-05,4.8272173e-06,3.598557e-05,-2.0793976e-05,1.3968602e-05,5.083787e-05,3.6108766e-05,-6.5347514e-05,-2.6898053e-05
aRhIgG_HIV_p7,-3.67771e-05,-8.379858e-06,7.157781e-05,7.0271984e-05,0.00011100802,1.4673235e-05,7.251873e-05,7.879137e-05,6.703919e-05,-2.4749866e-05,-3.9129838e-05,3.1613396e-05,0.00013637969,-6.4338135e-05,-3.1794225e-05,6.8144414e-05,1.976421e-05,-0.00010607371,-3.0711442e-05,-8.185178e-05,-5.3289918e-05,-6.709638e-05,1.7144102e-05,-1.3840121e-05,5.223865e-05,2.8791655e-05,-7.657929e-06,-6.663385e-06,4.7556e-05,5.6605626e-05,0.000120041295,-8.157106e-06
aRhIgG_Barouch_Prime,-5.1815587e-06,2.0272037e-05,-7.688259e-05,-4.691345e-05,-4.7141133e-05,-3.294723e-05,5.8790665e-05,-3.0549025e-05,-5.4316384e-05,6.978661e-05,3.953371e-05,0.000121628516,4.86901e-05,-9.53698e-05,-2.3134805e-06,-0.00014816567,2.81969e-05,3.6899048e-06,2.408508e-05,-9.608823e-06,4.3109694e-06,-2.238448e-05,1.1666517e-05,-6.4357437e-06,-1.4361029e-05,-3.8230108e-05,6.164393e-05,-4.4082302e-05,2.7259475e-05,-1.1858172e-05,6.1054925e-05,5.4212937e-06
aRhIgG_Gag,6.9590436e-07,-2.8906361e-05,4.4439483e-05,-1.2325037e-05,-1.718636e-05,2.4264604e-05,-2.6789821e-05,5.397399e-05,7.339617e-05,5.561469e-06,1.5403866e-05,-2.3328152e-05,5.8772035e-05,-1.0980243e-05,-5.0090694e-05,0.00012468731,-8.408189e-05,-0.000103191844,2.3969867e-06,-2.8693292e-05,-8.341333e-05,-0.00013836245,-6.599733e-05,-7.0666333e-06,-6.7802364e-05,-8.397057e-06,-3.0548486e-05,-6.7013552e-06,-6.171762e-05,-6.733306e-05,0.000117422394,2.8452929e-05
aRhIgG_gp120_BAL,8.548188e-05,-0.000260236,0.00024310162,8.381667e-05,-7.794588e-06,-0.0001546095,7.69312e-05,0.0003300137,0.00019218223,3.5563404e-05,3.2939002e-05,-9.528517e-05,0.00058548886,0.00019181274,6.614565e-05,0.0007096607,-0.0005271632,-0.0003613806,-3.162816e-05,-9.470887e-05,-0.00014017333,-0.0004886954,-0.00020852128,-0.00010423423,-6.6544824e-05,-5.478524e-05,-0.00018557334,0.00014379488,5.201518e-05,0.0003324805,0.0003653913,-4.9854563e-05
aRhIgG_gp120_YU2,1.579931e-05,2.5202373e-05,7.4615185e-05,4.9486796e-05,8.258961e-06,-2.612816e-05,-3.176862e-05,3.3114287e-05,5.920007e-05,-7.1076006e-06,-1.89438e-05,-1.0858717e-05,0.0002586245,-1.44637725e-05,5.8978923e-05,0.00010535303,-0.000118064396,-0.00021589355,-8.276899e-05,1.5072478e-05,-7.97167e-05,-0.00017476303,6.542912e-06,1.5297872e-05,-2.0124922e-05,2.3856834e-05,-6.951621e-05,-2.5941968e-05,-1.4657912e-05,2.471136e-05,6.610526e-05,7.886268e-05
aRhIgG_RSC3_gp120,5.9185168e-05,7.20705e-05,0.00012431477,0.00012556485,-8.317025e-05,-5.533437e-06,0.00010757807,-3.2456268e-05,-0.00016160497,0.00010249477,8.8684006e-05,2.8770293e-07,0.00025696386,-0.00014464685,-6.0459133e-05,9.789933e-05,6.611025e-05,-2.6051195e-05,-0.000118997734,9.244688e-05,2.6435311e-05,-3.8022245e-05,5.065002e-05,-0.000117022835,3.0789106e-05,1.5108105e-05,8.9835085e-05,-1.6015862e-05,-0.00012913968,0.00016862727,0.00012702914,5.859677e-05
aRhIgG_1086_gp120,2.8681483e-05,-9.503338e-05,4.9746628e-05,3.3919343e-05,-2.2738102e-06,-8.312516e-05,9.077458e-05,6.870755e-05,-3.211178e-06,1.4054762e-05,-2.3102237e-05,-1.3922848e-05,0.00019677958,4.6797097e-05,-3.0458576e-05,0.00018152378,-0.00016000686,-0.0001250012,3.1600696e-06,-7.3446994e-05,-3.9746203e-05,-4.2401378e-05,-2.548122e-05,2.6341443e-06,-1.6647542e-05,5.865009e-05,-7.525638e-05,6.970399e-05,8.936261e-06,0.000146676,-1.3774377e-05,-1.3828126e-06
