,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
aRhIgG_gp120_ZM109F,6.049364e-05,-1.9272788e-05,0.00049844227,0.00013431201,-0.00032708305,0.000111377325,-0.00021248117,-8.621439e-05,0.00018567218,0.00014413093,0.00014515403,0.00030944144,8.14905e-05,0.00021239779,-0.0001084591,-0.00016727405,4.8867172e-05,-0.00013300063,0.00014700406,-9.483409e-05,-2.6206186e-05,9.7909775e-05,8.3498984e-05,-7.414919e-05,-9.7965225e-05,0.0002488761,-0.00029517998,-0.00018738925,-2.7856893e-05,-0.00014696225,6.479254e-05,7.345465e-05
aRhIgG_Barouch_Boost,-4.9722046e-05,-0.00015143376,-0.000113164424,-0.00015892884,8.940233e-05,-0.00019828795,0.00012934385,9.936107e-05,2.5347475e-05,-9.2616814e-05,-2.9862711e-05,0.000102246704,-3.322858e-05,-3.297044e-05,7.6343014e-05,-0.00017930687,8.309149e-05,0.00014985225,-0.0001910794,-8.112346e-05,-8.613657e-05,4.106832e-05,-0.00010576618,-9.7809236e-05,7.1091454e-06,-0.00011910747,0.00015179456,7.854273e-05,-4.900468e-05,-0.00013432365,2.7988577e-05,7.941873e-05
aRhIgG_gp120_CN54,0.00034410413,-6.247724e-05,-0.0006436259,0.00058839674,0.00012069416,0.0001343101,5.563914e-05,-7.300041e-05,0.00014291299,-0.00016869605,1.665028e-05,0.00038209706,-0.00069582585,-0.0001379342,0.000106674444,0.00013402423,8.944685e-05,-0.0003496151,0.00034726685,0.00014793724,-3.2989305e-05,0.00023334615,1.4907041e-06,0.00010641895,4.0563347e-05,0.00076491456,-0.00031669278,-0.00012977321,-0.0004766753,0.0001506964,0.00035601706,1.715012e-05
aRhIgG_HIV_p7,1.8456843e-05,1.0003876e-05,-0.00017113492,0.00010798187,-2.0398633e-05,-4.254676e-05,-2.4738141e-05,-2.1131656e-05,-0.000111779904,-5.3792286e-05,-6.2840976e-05,0.00011827558,-9.767799e-05,-8.329405e-06,5.1002975e-05,4.1425083e-06,8.776405e-05,4.024617e-05,9.552324e-05,0.00010605871,-1.3227343e-06,0.00012543949,2.6611462e-05,0.000100070494,-1.1596715e-05,0.00028915124,1.742086e-05,3.9916158e-05,-3.2624783e-05,-4.0645362e-05,-2.9751545e-05,-3.7912e-05
aRhIgG_Barouch_Prime,-0.00010925675,-4.1737636e-05,0.000432338,-0.00025812775,-0.0001502044,-6.685478e-05,-0.00014576914,6.685263e-05,-0.00011760272,9.773196e-05,3.1842162e-06,-0.00014489767,0.00030659474,0.000120611316,3.7472906e-05,-0.00016983984,-8.024974e-05,9.096401e-05,-0.00014208363,-4.5712506e-05,-7.2045266e-05,-0.00011870978,-5.7246896e-05,3.0588966e-05,-8.367143e-05,-0.00035329704,0.0002565151,6.307071e-05,0.00024891645,-0.000114133385,-0.00014215677,5.1932268e-05
aRhIgG_Gag,-6.6842666e-05,4.8549224e-05,-2.1842814e-05,2.2195713e-05,-9.082266e-05,2.0862804e-05,-2.5098594e-05,-0.00020114412,5.1707306e-05,-0.00015801901,0.00017785035,0.00037492067,-7.274018e-05,7.8342135e-05,-0.00015891319,-9.1515634e-05,0.000135739,-2.4470233e-05,7.9029785e-05,6.988698e-05,4.2148895e-05,0.00028843424,6.6677603e-07,-0.00016942756,6.607862e-06,0.0004610727,-0.00036562307,4.7325695e-05,-0.0001410173,-9.2660935e-05,-3.113884e-05,5.0079734e-06
aRhIgG_gp120_BAL,0.00011596395,-0.00019008196,-0.00012139509,-3.0280411e-05,-8.461147e-05,-2.846481e-06,-3.5052984e-05,-1.1317841e-05,0.00011702105,3.809782e-05,0.000104287596,-9.506521e-05,2.2083694e-05,7.103858e-05,2.0899528e-05,-0.000102766724,-0.00016203543,-8.225227e-05,-0.00015035276,3.6025278e-05,-3.8194116e-06,-0.00010387823,4.8908187e-05,0.00017146184,9.844023e-05,-8.194776e-05,-8.34675e-05,-0.00019082516,-7.823666e-06,0.00010917483,-0.000106722524,0.00010215956
aRhIgG_gp120_YU2,-7.95249e-05,2.2095737e-05,-8.453027e-05,-8.1270606e-05,1.30409835e-05,-3.6644255e-06,-7.081162e-05,-9.330159e-05,-6.6914964e-07,1.0124482e-05,0.000108342254,-6.2935906e-05,3.9787927e-05,9.0669026e-05,-0.00010582942,9.9669105e-06,-6.705994e-05,-9.414322e-05,-2.5897956e-05,1.945437e-05,3.3015414e-05,-8.1061735e-05,1.2731884e-05,7.292437e-05,4.5380286e-05,1.52585935e-05,-7.926154e-05,-2.083865e-05,5.892227e-05,3.297167e-05,-7.963967e-05,-2.6453785e-05
aRhIgG_RSC3_gp120,-0.00018026112,1.8330142e-05,0.00017612032,-0.00018526583,-7.40956e-05,-4.704504e-05,-4.8776583e-05,1.8739782e-05,-1.5518468e-05,1.4778237e-05,-1.6414722e-05,-0.00014039857,0.00020237853,0.00013346532,-8.5435684e-05,-0.00011079958,-8.541231e-06,0.00014100046,-0.0001416124,-7.3417636e-05,3.901995e-05,4.6774225e-05,-4.3945147e-05,-6.8749825e-05,-3.698997e-05,-0.00017784766,1.9019388e-05,5.5135886e-05,0.00013262939,-9.264811e-05,-0.00013793161,4.8226073e-05
aRhIgG_1086_gp120,7.940344e-05,-0.00012599597,-8.412061e-05,0.00013608766,0.00012576592,0.00010039283,-6.587454e-05,-0.00024735398,2.6704565e-05,-7.6237586e-05,2.7631515e-06,7.867361e-05,-0.00025137424,0.00013329285,-4.519845e-05,-6.5991674e-07,-3.0382713e-05,-0.00018771236,9.340283e-05,0.00020272615,1.8905228e-06,7.519569e-05,-2.9858571e-05,-3.013844e-05,8.586501e-06,0.00032830687,-0.00015270131,-5.063788e-05,-0.00015493525,7.697362e-05,5.5506087e-05,-5.1402192e-05
