,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
aRhIgG_gp120_ZM109F,-1.3877574e-05,-1.8212353e-05,-5.4414308e-05,3.0980867e-05,7.03074e-05,-8.266851e-06,-4.882001e-05,-6.939408e-05,-2.9412306e-05,2.6864383e-05,9.635972e-05,8.8471425e-05,3.957081e-05,0.00012989061,-0.000107505235,5.8638776e-05,-3.775496e-05,7.782664e-06,-7.4651594e-05,5.4890348e-05,-6.547155e-06,7.965467e-05,5.1981013e-05,3.1857992e-06,-1.32831565e-05,3.7257167e-05,3.5683038e-06,-2.070089e-05,-7.905208e-05,6.212718e-05,-5.030007e-05,-6.4419466e-05
aRhIgG_Barouch_Boost,5.144722e-05,-0.00022649206,0.00010481313,-0.00011836503,5.098505e-05,9.281065e-06,3.1495292e-05,-9.146135e-05,-1.8572837e-05,-7.263603e-05,-0.00025229066,0.00012064947,-8.741785e-05,5.047112e-05,7.249648e-05,-2.3552331e-05,-7.965579e-05,4.0313724e-05,7.9957805e-05,-2.3198598e-05,-8.094652e-05,4.8417456e-05,-4.5151224e-05,9.181437e-05,2.6859641e-05,-5.9631257e-05,-7.076482e-06,6.71065e-06,4.682841e-05,4.7008387e-05,2.2160124e-05,-7.406723e-05
aRhIgG_gp120_CN54,-6.711558e-05,0.00011664342,-0.00022849406,0.0001257685,-0.0001428072,-3.9456747e-05,-0.000117614596,0.0002472877,-6.0818174e-06,3.301179e-05,0.00025271758,-8.22489e-05,-6.701284e-05,7.967517e-05,-4.0569976e-05,-5.0839386e-05,-4.558745e-05,0.00012832039,9.367703e-05,6.626408e-05,-4.4606826e-05,-0.00010715241,0.00018601923,3.0127663e-05,-1.5199934e-05,-9.039434e-05,1.0300228e-05,9.2722934e-05,-0.00023050414,-3.051278e-06,-4.2176525e-05,-8.19544e-05
aRhIgG_HIV_p7,-0.00024561255,6.1622806e-05,-8.7224165e-05,1.5908414e-05,4.741161e-05,-2.7007694e-05,-5.358901e-05,5.5775432e-05,-7.1892166e-05,-2.6210068e-05,0.00018261383,0.00010168637,-0.000103346945,3.787039e-05,7.5900093e-06,-0.000107611006,-8.600472e-05,7.74266e-05,0.00017459347,-0.00014233812,0.00011583296,-6.8117384e-05,8.057086e-05,-3.5666087e-06,7.930696e-05,-7.621115e-05,-3.7399463e-05,4.3939177e-05,-5.076188e-05,2.8681374e-05,-0.0001194716,-6.8717585e-05
aRhIgG_Barouch_Prime,5.532373e-06,7.5289456e-05,-4.4389275e-05,-6.133244e-05,0.0001335515,8.315241e-06,1.624023e-05,-0.00023213663,4.5112656e-06,-1.4707494e-05,-0.00010119206,0.00013383743,-6.18786e-06,-4.6449437e-05,1.80054e-05,0.00013807359,3.677859e-05,-8.305374e-05,-2.8883158e-05,6.709297e-05,0.00012728824,0.00010218231,-0.00017180221,-7.033557e-05,4.3250046e-05,8.8657e-05,-0.00012654599,-6.820706e-05,0.00019689123,1.2888739e-05,-9.316328e-05,-0.00011595832
aRhIgG_Gag,2.121009e-05,-5.4844186e-05,7.184029e-05,6.428421e-05,-2.8683764e-05,1.0256986e-05,-0.00013925543,0.00015634853,1.7239065e-05,-7.149783e-05,0.00017102137,0.00019759715,2.2677474e-05,8.037789e-05,-5.199284e-05,-0.00015599615,5.304018e-06,4.6471447e-05,-0.00012495155,-4.3749296e-05,-9.4323106e-05,-7.476352e-05,6.6271954e-05,-1.6678963e-05,-6.0568094e-05,5.6727582e-05,-0.00017964146,-1.812833e-05,9.629417e-05,-6.7957524e-05,4.4755136e-05,-8.348146e-06
aRhIgG_gp120_BAL,-0.00019984729,0.000110408284,-0.00015887368,4.4913835e-05,-0.00016185724,8.846916e-06,-1.0090635e-05,0.00031198256,2.2685068e-05,3.4436667e-05,0.0001819071,-8.271944e-05,-2.1026486e-05,-2.0659349e-05,-9.627999e-05,-9.782778e-05,-7.544864e-05,3.462329e-05,1.9381641e-05,-0.00010000788,-0.00010928534,-6.407083e-05,0.0001170646,0.00012445675,-2.9728084e-05,-3.87275e-05,4.6796373e-05,0.00011179925,-0.00038525133,0.00012685137,8.758831e-05,-2.4373658e-05
aRhIgG_gp120_YU2,-2.9404144e-05,0.00010235537,-3.1368265e-05,-8.480045e-06,-3.1371746e-05,-1.7061157e-05,9.529417e-06,2.118719e-05,2.622435e-05,-6.1089877e-06,5.753541e-05,1.989217e-05,-1.7376562e-05,-4.4621418e-05,5.4891476e-05,-1.7707467e-05,4.974677e-06,-1.35706505e-05,3.5390476e-05,-1.8021285e-06,6.817322e-05,-3.5413108e-05,-5.472295e-07,-1.9784235e-05,3.6001362e-05,-2.2050842e-06,6.833465e-06,5.759802e-06,-1.5817695e-05,2.7114447e-05,-4.6070185e-05,-2.32852e-05
aRhIgG_RSC3_gp120,0.00016220426,-0.00019966658,0.00029692793,-5.003279e-05,6.0457674e-05,-7.68389e-06,1.7217999e-05,-0.000107536005,-5.3798183e-05,-1.3730567e-05,-0.0001965497,9.856709e-05,-4.8176976e-06,5.7667683e-05,5.6086326e-05,-0.00012368736,-1.3398914e-05,1.8947727e-05,6.841919e-06,-5.3526313e-05,-0.00010695179,2.3077606e-05,1.9994879e-05,5.0231763e-05,-7.628577e-05,-1.1104995e-06,4.3289972e-05,-2.5618585e-05,0.00015756775,-0.00011739404,3.2366188e-05,4.1236585e-06
aRhIgG_1086_gp120,-2.6014406e-05,0.00014111176,-0.00015973953,2.4287316e-05,-8.229591e-05,-6.358488e-05,-9.533492e-05,0.00012520097,-1.7035332e-05,-4.05198e-06,0.00019607921,-1.0337222e-05,2.6543235e-06,7.5681666e-05,-3.564155e-05,3.3914403e-05,3.5070567e-05,8.2314924e-05,8.9130415e-05,7.741871e-05,4.032629e-06,4.726752e-06,8.314391e-05,-9.967577e-06,-1.7840517e-05,-1.2951763e-06,4.211434e-05,-1.45751255e-05,-0.000106059,-8.027602e-05,-4.1796506e-05,-6.759479e-05
