,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.6341239213943481,0.6085415482521057,0.549797348234882,0.5222393932455126,0.6942767202062264,0.6841463414634147,0.8878672122955322,0.8789368271827698,0.8588573063823277,0.8466335470317491,0.8438519640185317,0.8372025580011897,0.8191330432891846,0.8217675685882568,0.49128738045692444,0.21341686761214718,0.642906008328376,0.642906008328376
1,0.5940642952919006,0.5766988396644592,0.4872687794989982,0.47890344461560996,0.6718595082292287,0.6718743803291691,0.8793489336967468,0.8755215406417847,0.8486615597273516,0.8375147236223448,0.8375984713283939,0.8319254412056316,0.7978648543357849,0.8101420402526855,0.44977277517318726,0.4849175810392823,0.6310108070592901,0.6310108070592901
2,0.6416343450546265,0.6039504408836365,0.5189809497037658,0.4992822817476757,0.6780859607376561,0.6736466389054134,0.8712385892868042,0.8847226500511169,0.8455286469285195,0.8526104967408086,0.8364429542299857,0.8394622909643732,0.7880943417549133,0.8076194524765015,0.46752119064331055,0.22510850466140786,0.6261872893119176,0.6261872893119176
3,0.5497756004333496,0.5279605984687805,0.4353319242436182,0.4254592473879268,0.6522109855244894,0.6496108467182233,0.8755983710289001,0.8708047866821289,0.8458336243477608,0.8399180428750483,0.8372667784327509,0.8333068940445502,0.7855619192123413,0.8135517239570618,0.4201890826225281,0.13257291286819958,0.6172863374975213,0.6172863374975213
4,0.6754229068756104,0.647965669631958,0.5486673747135191,0.5239125910529074,0.6968520721792585,0.6890863573269879,0.8927409052848816,0.8807304501533508,0.8720089026735345,0.846482769856183,0.8552025309610082,0.8389252429109658,0.8192496299743652,0.8302314877510071,0.5349923968315125,0.5881600893252752,0.6468000198294666,0.6468000198294666
5,0.5382145643234253,0.5123370289802551,0.47023531373791805,0.44463205327977084,0.6652835613721991,0.6560678167757288,0.8975232839584351,0.8854702711105347,0.8739396029650575,0.8616550737220152,0.8567915923061671,0.8472957564941502,0.8035861253738403,0.8245415091514587,0.41423553228378296,0.5001965745769048,0.6262740432282372,0.6262740432282372
6,0.40259847044944763,0.3909810483455658,0.3695734656579921,0.34028168983701607,0.6243406702359706,0.6142325996430696,0.882637083530426,0.8765501976013184,0.8623252988823384,0.8512528178353918,0.8487327168171903,0.8400530438231211,0.8068851828575134,0.8098552227020264,0.30587393045425415,0.1567328996690121,0.5904694626214555,0.5904694626214555
7,0.5928784608840942,0.56441730260849,0.4913599777142473,0.456670433108738,0.6749355542335911,0.6617613523696212,0.897437334060669,0.8722805380821228,0.8784089581544865,0.8522369637472458,0.8607007012420457,0.8416955846387731,0.8024112582206726,0.8245231509208679,0.4531847834587097,0.5154524239740693,0.6298656553638706,0.6298656553638706
8,0.4118594527244568,0.39109885692596436,0.3419489412638447,0.32767009570019306,0.6131667658139996,0.6075252825698989,0.8858407735824585,0.8767766952514648,0.8658834881579862,0.853878016567864,0.8510635804805939,0.8419211448212044,0.7911324501037598,0.8039036989212036,0.3015519380569458,0.14388186497695732,0.5816304778901447,0.5816304778901447
9,0.4971173405647278,0.4877059757709503,0.3992483785737011,0.3899445359926226,0.6361664683720007,0.6345825897283364,0.8781082034111023,0.8716179132461548,0.8538147211344179,0.8507380079063184,0.8419366178140717,0.840613226254214,0.8098345994949341,0.807222306728363,0.3816031515598297,0.26117950059179446,0.6039088836010311,0.6039088836010311
