,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
aRhIgG_gp140_BR29,0.0015796276,0.0018335634,0.00057855516,-0.0002658957,-0.00038439906,-6.018088e-05,-0.00020625023,-0.00041940864,4.359954e-05,0.0002440954,-0.0017175748,-0.0017098201,-0.0015123176,-0.0012720578
aRhIgG_gp41_HxBc2,-0.00036650072,0.0016435196,0.0012298678,-0.00069929374,-0.00052269,0.0010261296,-3.2437267e-06,0.0006052544,0.0002675043,0.00010520222,-0.0005049892,-0.00092763314,-0.0013180538,-0.0014393742
aRhIgG_p24_HxBc2,-0.001020647,0.0022575508,0.0016704025,-0.001077838,-0.00074413954,0.0011262372,2.9702798e-05,-0.00052617816,-0.000560383,-0.00027175908,7.185479e-05,-0.0015077892,-0.0019773988,-0.0019432333
aRhIgG_Boost,0.002125298,0.0017565273,2.5924257e-05,-0.00035796076,0.00059649453,-0.00054375344,0.00011470581,0.000106189764,0.00025562305,-0.00011615705,0.00025197433,0.0012254055,0.0009432998,0.000933117
aRhIgG_p17_Clade_C,0.0012444684,0.0017728343,9.3518116e-05,-0.002613674,-0.001243911,0.0006463473,0.0008107723,3.8767896e-05,0.00035678956,0.0003338744,-0.0001312971,-0.00074044283,-0.0007423809,-0.00039407818
aRhIgG_gp120_CM235,0.0028192813,0.00029550915,-0.00044818613,0.0010414053,0.0020508808,-0.00052918337,0.0016258358,0.0003137698,0.00093937904,0.0013016054,-0.00034752293,6.0181635e-05,1.0754419e-05,0.00053730817
aRhIgG_gp120_Du151,-0.0015695269,-0.0026126546,-0.002193421,-0.0015680734,-0.0011812105,-0.001597532,-0.0008878854,-0.0019301198,-0.0017071516,-0.001253366,-0.0007316904,-0.0020418854,-0.0012242482,-0.0013728465
aRhIgG_gp120_96ZM651,0.0020308513,0.0008968463,-0.00044165787,-0.0004989323,-0.0015893088,-0.00010951632,4.741375e-07,-5.1000337e-05,0.00033929126,0.0002860661,-0.00039373725,-0.00032372074,-0.0004237451,-0.00027843544
aRhIgG_gp70_V1V2_Clade_AE,0.0002866842,0.0009540559,0.0010095158,0.0010201752,0.0016048858,0.0011307594,0.001140874,0.0010734107,0.0009946049,0.0010039132,0.00023796764,0.00030952305,0.00032579573,4.0447885e-05
aRhIgG_NL4_3_integrase,0.0012472837,0.0030089368,-6.749281e-05,-0.0038962131,-0.0020052716,0.0002445145,-3.609037e-05,-0.00038101195,-0.00015764515,0.00014625542,-0.00022897408,-0.00085899676,-0.0009094418,-0.00082015095
aRhIgG_gp120_JRCSF,0.0034160293,0.0024665655,0.0009673788,0.00035736998,0.0018395036,0.00015433051,0.0018211957,0.0010694845,0.001227044,0.0011183653,0.0014162683,0.001665351,0.0023433624,0.0020001382
aRhIgG_gp120_TRO,0.003774531,0.00049646496,-0.0006456653,-0.00088647404,0.00094124285,-0.0002318985,0.0014925763,0.00086866284,0.0015719729,0.0015307465,0.00019397782,0.001386788,0.001835648,0.0017944139
FcgR2AH_gp120_ZM109F,-0.0011833408,-0.00053298846,-0.00074328686,-0.0008870761,-0.0004846557,-0.00051875314,-0.0005385484,-0.00071455527,-0.00088908937,-0.000774944,-0.00024734443,-0.00064414466,-0.00082460913,-0.0006509812
FcgR2AH_Barouch_Boost,0.00054885,-0.00019125668,-0.0012965312,-0.0013905703,-0.0008388509,-0.0011456386,-0.00021652842,-0.0012113358,-0.00077238603,-0.00048655158,-0.00018755367,-0.0005116766,-0.0007965535,-0.00034155507
FcgR2AH_gp120_CN54,0.0018366112,0.001111005,0.0009340928,0.0010995815,-0.0009041131,0.00016305319,0.0008001046,0.000355811,0.0007242969,0.00077417085,0.00058409676,0.0006498545,-0.00013791736,9.950326e-05
FcgR2AH_HIV_p7,-0.0019035925,1.6928549e-05,-0.000320511,-0.0015250612,-0.0011738742,-0.00035214523,-0.0010864934,-0.0012519602,-0.0013661926,-0.0012545132,0.0004623291,-0.0004941708,-0.0006086757,-0.0002890432
FcgR2AH_Barouch_Prime,0.0010609181,0.00035959706,-0.0008314039,-0.00014073713,0.00012001962,-0.0004707849,0.00011073481,1.0857375e-05,0.0002178897,0.00015963544,-0.00090001605,-0.00019771699,-0.0009219474,-0.0007322895
FcgR2AH_Gag,0.00036812233,0.0043782773,0.0025609592,-0.0036738755,-0.0014595813,0.0018518054,0.0014426389,-0.00016424296,-0.00012583585,0.0003178854,0.002194083,0.00023140394,0.00027681788,0.00017120113
FcgR2AH_gp120_BAL,0.0013891221,0.0049107727,0.0018735756,-0.0012804905,0.0011553867,0.0016160043,0.0025302197,0.00042017052,0.0007016883,0.0013235819,0.000964391,-0.0005469891,-0.0011867087,-0.00046594557
FcgR2AH_gp120_YU2,0.002583606,0.00024605758,0.00030551993,0.0018170901,0.0024284376,0.0011338093,0.002433356,0.0018289373,0.002029813,0.0020478712,0.001969587,0.0024646942,0.003420198,0.0029610523
FcgR2AH_RSC3_gp120,0.0021766254,0.0020151958,0.0019181,0.0026502865,0.0030350504,0.0016625685,0.0029166022,0.0011972961,0.0015174513,0.0021014283,0.0006221777,-0.00019733033,-0.0006743772,2.6139427e-05
FcgR2AH_1086_gp120,0.0009712523,0.0002756066,-0.00017288364,0.00094892824,0.00044854177,-0.00014941175,-0.00022313763,4.768933e-05,0.00020429211,0.00010478931,-0.00051748066,0.0003828605,-8.188898e-05,0.00011248619
FcgR2AH_gp140_BR29,0.0006066799,0.0028669236,0.0012220842,-0.001545238,0.0004492308,0.0005774943,0.00060168555,0.0007370196,0.00029675112,-0.00017035005,0.001021305,0.0007435176,0.0003464152,0.0004049078
FcgR2AH_gp41_HxBc2,-0.00076024834,-0.00047204067,-0.0010449586,-0.00031913494,-0.00020217262,-0.0014493063,-0.0012023532,-0.001075717,-0.0011290346,-0.0012040125,-0.003115017,-0.002522174,-0.0032452475,-0.0029860807
FcgR2AH_p24_HxBc2,-0.0030903341,0.0008667558,0.0005012563,-0.0019598876,-0.0017865718,0.0006951895,-0.0010667407,-0.001025218,-0.0013816057,-0.0012215064,-0.00061302027,-0.0022017614,-0.002471588,-0.0026836814
FcgR2AH_Boost,0.0018584974,0.001730013,-0.00026868712,-0.00026653672,0.0009699967,9.3592615e-05,0.0013327997,-0.00023123148,0.0003032749,0.0007054759,0.001477066,0.0009354393,0.0010962081,0.0014258936
FcgR2AH_p17_Clade_C,0.0010438254,0.00028060484,-0.0014055434,-0.0018082893,-0.0012166967,0.00015973549,-5.5421693e-05,0.00054919906,0.0006618791,0.00045192536,-0.00077500776,-0.00041776872,-0.00045898912,-0.0007029143
FcgR2AH_gp120_CM235,-0.0010783853,-0.003129233,-0.0017735928,0.0024236667,0.0002699975,-0.0006716319,0.00039228305,-0.00091151544,-0.00042690622,0.0003321398,-0.0021909804,-0.0037875334,-0.0035327654,-0.0032015615
FcgR2AH_gp120_Du151,0.00033989624,-0.0021096242,-0.0007202051,0.002379431,-0.00016557268,0.00063433213,0.00027891336,0.00077945454,0.0010359158,0.0011875464,1.1327171e-05,-6.6333996e-05,0.0007539189,0.00042723728
FcgR2AH_gp120_96ZM651,0.006608343,0.00097125006,0.001048712,0.0037536854,0.00392571,-3.631418e-05,0.0026902426,0.0024152766,0.003189428,0.0028487877,-0.00037551095,0.0013872837,0.00060679315,0.00089144835
FcgR2AH_gp70_V1V2_Clade_AE,-0.0007812125,-2.0587613e-05,-0.0005607004,-0.0011151045,0.0007100158,-0.0003447643,0.00011437768,-0.0006558872,-0.00072812417,-0.00070715335,0.00028409934,-0.000107999265,7.815606e-05,7.707618e-05
FcgR2AH_NL4_3_integrase,-0.00027241572,6.812987e-07,-0.0006122957,-0.0006896438,-0.00024132074,-0.00096497213,-0.00033663475,-0.0008123156,-0.0008311826,-0.00075067393,-0.0013865756,-0.0019030168,-0.0018306094,-0.001861879
FcgR2AH_gp120_JRCSF,0.0035879768,0.0010507787,-0.0007495944,0.00030686546,0.0011085926,-0.0004814582,0.0014846891,0.0003869933,0.001074162,0.0012087733,0.00087465066,0.0021615548,0.0023234338,0.002519955
FcgR2AH_gp120_TRO,-0.0016990453,-0.001050814,-0.0014596162,-0.0015340168,-0.0013321467,-0.0016957321,-0.0010601004,-0.0019081923,-0.0020276716,-0.0017908571,-0.0012827491,-0.0016303505,-0.001241227,-0.0014169222
FcgR2AR_gp120_ZM109F,-0.0016899911,-0.00021414006,-0.00014098149,-0.0010554868,-0.0014902538,-0.00024247277,-0.0009862824,-0.00105687,-0.0012473427,-0.0010194748,-0.00011493018,-0.0010138485,-0.0012930993,-0.0011577759
FcgR2AR_Barouch_Boost,0.0021594483,0.002263147,0.00029156826,0.00022547175,0.00068049325,-0.00012999734,0.00038603228,0.00011233924,0.00039186192,0.0002996481,-0.0007218326,-0.00056658336,-0.000646025,-0.0003926285
FcgR2AR_gp120_CN54,-0.002151669,-0.0021022074,-0.0015731876,-0.0008764113,-0.0012690608,-0.001548307,-0.0012989121,-0.0016406731,-0.0018707806,-0.0018280008,-0.0004990211,-0.0016474357,-0.0013242771,-0.0015805151
FcgR2AR_HIV_p7,0.0021815102,0.0012710927,0.0020225588,0.004072119,0.0024150438,0.0014443309,0.0030225685,0.0014414069,0.0017656984,0.0025542446,-0.0022043912,-0.003949248,-0.0042820843,-0.004131315
FcgR2AR_Barouch_Prime,0.001667227,0.0014218743,-0.0012260764,-0.0010003509,-9.835609e-06,-0.0015899971,0.00032631124,-0.0012134138,-0.0009115358,-0.0006992498,0.0001602642,4.5012992e-05,0.0006513629,0.0006710235
FcgR2AR_Gag,0.0015901616,-0.00088759715,-0.00054283574,0.0016909599,0.0017643031,-0.0001678648,0.0012689768,0.0012529002,0.001292454,0.0010967595,-0.001389109,-0.0013392143,-0.0015733821,-0.001926073
FcgR2AR_gp120_BAL,-0.00021699943,0.0009799758,-0.00019115952,-0.0007890391,-0.0008045718,-0.00014013826,-0.00033257133,-0.00055316766,-0.00043048486,-0.00035206912,-0.00032467718,-0.00046913425,-0.0007883789,-0.00027389897
FcgR2AR_gp120_YU2,6.389181e-05,0.0005530108,-0.00034846063,-0.00011796732,0.000268971,-0.00034140595,0.0005060414,-0.00030050566,-0.0002461782,-0.00018772941,6.110177e-05,-0.00056524074,-0.0007658003,-0.0004238732
FcgR2AR_RSC3_gp120,0.0031999461,0.0026922657,0.00203398,0.0035766514,0.0028032956,0.0020482808,0.0035724738,0.0015192173,0.0020597442,0.0028787155,0.00019625534,-0.0012855314,-0.0013663424,-0.0006371479
FcgR2AR_1086_gp120,0.001706126,0.002335231,0.0016258028,2.1798267e-05,0.001241625,0.0012486409,0.0012254519,0.0014780818,0.001285829,0.0009738065,0.0016510613,0.0014155457,0.0011564181,0.0012314485
FcgR2AR_gp140_BR29,0.0017931473,-0.0011803602,6.8446636e-05,0.0033034687,0.0018133288,0.0014328426,0.00067048706,0.0021859023,0.002049113,0.0017213585,0.00058212946,0.0016086544,0.0028391357,0.001641607
FcgR2AR_gp41_HxBc2,-0.00013313562,0.0017323958,0.00050755223,0.0005026636,0.0012210789,0.00027636834,0.0006726018,-0.00017499657,-0.00032546264,-4.704727e-05,-0.0019291976,-0.0034400541,-0.003288268,-0.0030716516
FcgR2AR_p24_HxBc2,-0.0029342277,-0.00087834435,-0.0007419513,-0.0010372621,-0.0016012773,0.00015502883,-0.0013065126,-0.0013679016,-0.0014648788,-0.0012092018,-0.00057151046,-0.0019576035,-0.0021889172,-0.0024035256
FcgR2AR_Boost,0.00086008676,0.0016414755,0.00018764613,0.00047240328,0.000121062025,-0.0004947113,-0.00025336043,-0.0006031071,-0.00034775768,-0.00029672767,-0.0009046973,-2.9945335e-05,-0.00077894627,-0.00013473925
FcgR2AR_p17_Clade_C,-0.0015692872,0.00059525995,0.00069805107,0.0006871109,-0.0004349097,0.000531116,-8.270051e-05,-0.00045717906,-0.00054548064,-0.00024674315,-0.000119758675,-0.00088086823,-0.0014124778,-0.00093791157
FcgR2AR_gp120_CM235,0.00089197606,-0.0015485068,-0.0012213438,0.0022995593,-0.0009746548,0.000837992,0.00049817865,0.0007967142,0.0013137183,0.0017021293,-0.0016843715,-0.0019440067,-0.00078505883,-0.0011860939
FcgR2AR_gp120_Du151,-0.002471641,-0.00062595855,-0.00036947057,-0.001432781,-0.0014003706,-0.0005775914,-0.0015755739,-0.0015572542,-0.0017579715,-0.001573547,-0.00011934278,-0.0014008416,-0.0013332962,-0.0012328923
FcgR2AR_gp120_96ZM651,0.0048923288,0.0070279,0.0048638214,-0.0022710657,0.0012345226,0.0035838657,0.0030079924,0.0033952533,0.0033566726,0.0030065202,0.0013646559,1.1323056e-05,0.00044011988,-1.407471e-05
FcgR2AR_gp70_V1V2_Clade_AE,-0.00032641977,0.0007103892,0.00018864566,0.0008652662,0.000879633,0.00037025337,0.00078537886,8.071682e-05,9.688186e-05,0.00027223147,-0.0009960652,-0.0017956356,-0.0015981188,-0.0017537513
FcgR2AR_NL4_3_integrase,0.0011564961,-0.0009770421,-0.0007726172,0.00096818106,0.00017404757,-0.00010721261,0.00031420586,0.0003600743,0.00074164616,0.0009179449,-0.00065863103,-0.000795082,-0.0009896744,-0.0009212844
FcgR2AR_gp120_JRCSF,0.0018859998,0.0026267776,0.00049953075,-0.0005980576,0.0005305072,2.4266235e-05,0.0007928047,3.0489833e-05,0.00019334636,0.00019338961,0.0020401364,0.002239757,0.0021408463,0.0024549481
FcgR2AR_gp120_TRO,-0.0009728811,-0.0025518073,-0.00023669374,0.0034646962,0.0011294187,0.0010581142,0.0001592658,0.0005844972,0.00064386113,0.000961046,0.00018731691,-0.00015377993,6.316953e-05,-9.563442e-05
FcgR2B_gp120_ZM109F,0.00048974145,-0.0002702021,0.00016279538,6.3225096e-05,-0.00113078,0.00032462497,8.8736306e-05,0.00051315204,0.00050584646,0.0005678815,-0.0014109701,-0.0017943417,-0.0018166526,-0.0020897868
FcgR2B_Barouch_Boost,0.00022546119,-0.0012795792,-0.0020564834,-0.00025588073,-0.00057731976,-0.0019565679,-0.0009961795,-0.0016668482,-0.001257204,-0.0009718668,-0.0013214207,-0.0012917672,-0.0012586404,-0.0008392361
FcgR2B_gp120_CN54,0.002373631,0.001461432,0.00015910182,0.00014777869,0.0006565422,-0.00027972079,0.0013515931,7.660566e-05,0.00053653284,0.000652212,-0.0006208145,-0.0012976903,-0.0011491448,-0.0010652711
FcgR2B_HIV_p7,0.0013321831,0.00048565344,0.00052724505,0.001117723,0.0010173309,-0.00031419733,0.0005619017,-7.062405e-05,0.00012471504,0.00024788917,-0.00022250827,-0.0005767715,-0.0009953217,-0.0006674059
FcgR2B_Barouch_Prime,0.00057787984,-0.00019529233,-0.0012569479,0.00018327958,0.0002168615,-0.00079677766,0.00026786546,-0.00074552477,-0.00032056583,0.00010959576,-0.0013217026,-0.0012740949,-0.0011550926,-0.00088386436
FcgR2B_Gag,-0.0007220335,0.00039652997,-0.0006274228,-0.0011372826,0.0008722907,1.8186282e-05,4.734489e-05,-0.0009709607,-0.0008072692,-0.00069484446,0.00092268334,0.0005966806,0.00064962334,0.0008378644
FcgR2B_gp120_BAL,0.0015690231,-0.0012062484,-0.001631577,-0.00042433385,-0.0012087977,-0.00038861553,-0.00041842338,-0.00015388452,0.00028883485,0.00016761216,0.00044922603,0.0010269809,0.0022445614,0.0015754902
FcgR2B_gp120_YU2,0.0028824664,-0.00022680532,0.00017574061,0.0038640955,0.0017453713,0.00041796747,0.0016284101,0.0011380267,0.0017756823,0.001996482,0.00018202634,0.0011454916,0.0007963675,0.0015450395
FcgR2B_RSC3_gp120,0.00054576684,0.0020402835,0.0015464026,0.0015408506,0.0014108664,0.0005451958,0.0008389358,-0.00034022558,-0.00015837779,0.00046895453,0.0003272577,-0.00086858106,-0.0008491792,-0.00015929209
FcgR2B_1086_gp120,0.0027295388,-0.00022496421,-0.00029561293,0.0015867057,0.0010497464,-0.00014206993,0.00085302,0.000685144,0.0011624382,0.001210697,9.215967e-05,0.0007901277,0.0012939665,0.0012151283
FcgR2B_gp140_BR29,-0.0013189473,-0.0006196543,-0.0021073702,-0.00014692299,-0.0005004331,-0.0010227987,-0.0005222139,-0.0012009599,-0.001085244,-0.0008048405,-0.0015667778,-0.002069876,-0.0024256876,-0.0018534667
FcgR2B_gp41_HxBc2,-0.0023076714,-0.0004128649,-0.0013543951,-0.0012110433,-0.0002988335,-0.0010074765,-0.0006342205,-0.001721466,-0.0019282951,-0.001455682,-0.0016313371,-0.0029121053,-0.0026490325,-0.002704739
FcgR2B_p24_HxBc2,-0.0028468901,-5.2572057e-05,-0.00090432237,-0.0018500582,-0.0017499895,-9.3291324e-05,-0.0011991321,-0.0016217628,-0.0016473599,-0.0013477531,-0.00088859897,-0.0020800245,-0.0021316966,-0.0021467893
FcgR2B_Boost,0.000637379,0.0024860722,-0.000152703,-0.0018110904,-0.0013212285,-0.0002623842,0.000537031,-0.0010679578,-0.0007897912,-0.00028734645,0.0013610149,5.0984352e-05,0.00058371277,0.0008024056
FcgR2B_p17_Clade_C,0.002165134,0.0019204604,0.00027462008,3.163286e-05,0.0008026849,0.00042052995,0.0014896019,0.00057867204,0.0008808432,0.0009933342,-4.8440547e-06,-3.0283074e-05,0.00024383259,0.0005527919
FcgR2B_gp120_CM235,-0.0031994104,-0.001932346,-0.0014457928,-0.0010677493,-0.0024606504,-0.00080565584,-0.001855072,-0.0018828328,-0.0019738032,-0.0015511537,-0.0019364852,-0.003175238,-0.0030088674,-0.002922554
FcgR2B_gp120_Du151,-0.0010087513,-0.0012146328,-0.00012559266,0.0020491274,-7.68841e-05,0.0009400061,0.0004636281,0.0002702419,0.000362926,0.0009344834,-0.0016078898,-0.003218771,-0.0019794821,-0.0022231939
FcgR2B_gp120_96ZM651,0.0007376583,0.00046926425,0.0003859998,0.0014334534,0.0010056677,0.0002901489,0.00020494711,0.00024162859,0.00051760033,0.00062864873,-0.0006982181,0.00025013686,0.00012959239,0.0004204178
FcgR2B_gp70_V1V2_Clade_AE,0.0017451773,0.0012459918,0.0010484467,0.000993212,0.0023373407,0.0011326846,0.002003514,0.0014777555,0.0015353599,0.0013443669,0.0009209512,0.00030571676,0.00040069726,5.5134374e-06
FcgR2B_NL4_3_integrase,0.0006307986,0.00069809455,3.864046e-05,-4.363991e-05,-1.2163434e-05,-0.00049780833,-0.0002564471,-0.00015581642,-0.000106603766,-0.00020137911,-0.0013229637,-0.001235416,-0.0013958284,-0.0013834767
FcgR2B_gp120_JRCSF,-0.0020388397,0.0009948404,-0.0007253582,-0.0030581423,-0.0017011234,-0.0008522757,-0.001112668,-0.001668635,-0.0020635128,-0.0019816544,0.0010259928,0.00039210825,0.00087862374,0.0005674926
FcgR2B_gp120_TRO,-0.0020895782,0.0010842155,-0.00046838893,-0.0006951223,-0.0016487853,-0.00039706985,-0.0009521057,-0.0015803295,-0.0016388312,-0.0011166196,-0.0004953559,-0.0014975764,-0.0022833974,-0.0014335888
R2A_3_gp120_ZM109F,-2.1026815e-05,0.00019556344,0.00076905516,0.00094732497,-0.0005747332,-0.00018602064,-0.00015603082,-0.00033375053,-0.00022729603,8.726153e-06,-0.0001594478,-0.0006763159,-0.0009391483,-0.0006226767
R2A_3_Barouch_Boost,0.004050772,0.001402731,0.000108836764,0.0003107001,0.00086436456,0.00057719013,0.0016665997,0.00093017856,0.0016917184,0.0018545596,0.0017389533,0.0012010601,0.0021355236,0.0021023818
R2A_3_gp120_CN54,0.0018851825,-0.0006803957,-0.00059405726,0.0018629768,0.0027118854,-7.622297e-05,0.0012300282,0.0009301311,0.0011684131,0.0010970102,0.00069248525,0.0011051862,0.00093618006,0.0009840328
R2A_3_HIV_p7,0.0005451178,0.00025943032,0.0004494928,2.2263985e-05,0.00025550302,0.0006845213,0.0004815928,0.0005203467,0.00052100414,0.0005203834,0.0002612842,-6.904507e-05,-0.0001299001,-0.00024385142
R2A_3_Barouch_Prime,0.002490621,0.0021042414,-0.00024309041,-0.00020805914,0.0008071526,-0.0004640204,0.0014013841,0.00037464526,0.00057870784,0.00061505707,0.00012419856,0.0010340489,0.00076926994,0.0009950403
R2A_3_Gag,0.012832449,0.009650298,0.0041423924,0.0024123904,0.006313794,0.0053440286,0.008376672,0.0074098567,0.007995836,0.0076465225,0.0022319169,0.00306976,0.0033182625,0.0029927003
R2A_3_gp120_BAL,0.004280248,0.0017413705,-0.00028737646,0.0005909263,0.0014969973,-0.00051527395,0.0009314842,0.0010626455,0.0014678052,0.0012010771,-0.00020945622,0.0015002058,0.0011962026,0.0014518785
R2A_3_gp120_YU2,-0.00020838385,0.00023441971,-0.00017553396,-0.0013544327,-6.845798e-05,-0.00082706194,-0.0007421082,-0.00059145194,-0.0007863632,-0.0010524916,-0.00012572437,0.000248844,0.00014054759,1.1330462e-05
R2A_3_RSC3_gp120,0.0006648864,0.004511862,0.0024004318,0.0029795365,0.0015498464,0.0026162989,0.0026735659,0.00047674615,0.00068449194,0.0019469734,-0.0030010976,-0.0065312623,-0.005727824,-0.005434379
R2A_3_1086_gp120,0.00022660443,-0.0001583406,-0.0018070701,-0.0010052212,0.00048388203,-0.0016422316,-0.0004348444,-0.0011360178,-0.0010353087,-0.0010968924,-0.00062681973,0.0001372745,0.00018001275,0.000107310596
R2A_3_gp140_BR29,0.0011419585,-0.00018081511,-0.0010027955,0.0023194877,0.0025523056,-0.00015363413,0.0019635875,-0.00048418812,0.0004367191,0.0013809663,-0.0007903212,-0.002047237,-0.0024931533,-0.0013562326
R2A_3_gp41_HxBc2,0.0014271903,0.00094494,-0.0019439417,-0.0020715632,-0.0005331944,-0.0019555972,-0.0005121313,-0.0012948574,-0.00097613345,-0.00097283255,-0.000924498,6.560609e-05,-0.00017360607,0.00034917673
R2A_3_p24_HxBc2,-0.0019071157,-0.001990161,-0.0020479672,-0.0014451048,-0.0013715158,-0.0009039569,-0.001023168,-0.0012568221,-0.0013283059,-0.0011851725,-0.001081783,-0.0019312836,-0.001571852,-0.0019865993
R2A_3_Boost,0.002118738,0.00020777532,-0.0018995974,-0.000114497445,0.00018871426,-0.0019742907,-0.0002622781,-0.001332678,-0.00059588783,-0.00032264635,-0.0026291371,-0.0023385927,-0.0025863089,-0.0020693634
R2A_3_p17_Clade_C,0.0016140557,0.00026620043,-0.00051781716,0.0016625838,0.00029713556,0.00048208173,0.0011069612,0.00088725775,0.0011625363,0.0012497229,-0.000106869185,0.00034901724,0.00015140342,9.727463e-05
R2A_3_gp120_CM235,-0.0013807148,-0.0037943367,-0.0024422978,0.002196047,-0.0005841843,-0.0011237968,-0.00086700136,-0.0011708037,-0.0007861139,-0.00023699205,-0.0027408546,-0.0035324204,-0.0021914595,-0.0026129885
R2A_3_gp120_Du151,-0.00023184667,-0.00045509858,-0.0001268325,0.0011915723,0.0016804417,2.5027806e-05,0.00062481134,-5.2853825e-06,8.136598e-05,0.0003328852,-0.00031918808,-0.00043634712,8.879022e-05,3.847115e-05
R2A_3_gp120_96ZM651,-1.8593122e-05,0.0014142286,0.00029051703,-0.0016181509,-0.0015367076,0.00036026444,0.00012525002,-0.0010561689,-0.0006107845,6.7997615e-05,0.0007451743,-0.0003294189,0.0005223482,0.0005578176
R2A_3_gp70_V1V2_Clade_AE,0.0002587309,-0.00014262859,-0.00048049717,0.0008106795,0.0018421155,-0.00023481165,0.0008313325,-0.0001393223,-5.7363908e-05,-1.1471369e-05,-0.00029060317,-0.0004778569,-0.0001569867,-0.00022280704
R2A_3_NL4_3_integrase,0.0037684862,0.00025286138,0.00015155216,0.0013178083,0.001233262,0.00076446723,0.0016319928,0.0015811626,0.002420124,0.0023589532,0.0014011664,0.0022645707,0.0019012189,0.002256083
R2A_3_gp120_JRCSF,0.003930321,0.0020462489,0.0006219729,0.0015578714,0.0010649638,-6.3019856e-05,0.0014417383,0.0010575621,0.0014595933,0.0014393994,0.0005503067,0.002078954,0.0014714112,0.0016472214
R2A_3_gp120_TRO,0.002705638,-0.0016589063,-0.0009299996,0.0045092823,0.0022174218,-2.3452681e-05,0.0017163266,0.0007002032,0.001740653,0.0020980975,-0.00031472518,-0.0002061849,-0.00044849442,-0.00014070992
R3A_1_gp120_ZM109F,-2.2807077e-05,0.00071133807,0.0002086647,-0.0007956389,-0.0017209277,0.00091356237,-0.00021548885,0.00041837676,0.00038187526,0.0004630517,-0.0013284133,-0.0024637172,-0.0021778771,-0.002403915
