,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
FcgR2AH_gp120_YU2,-0.0036351,-0.0034946366,-0.0004193522,-0.0019373274,-0.0019440561,-0.00071963994,-0.0023774474,-0.0007064681,-0.0015603664,-0.0022683463,0.0006163583,-0.00060204853,-0.0007196464,-0.0020408155
FcgR2AH_RSC3_gp120,0.006129172,0.003950608,0.001726316,-0.0005774215,-0.000554768,0.0020662313,0.0023736712,0.003117627,0.0032576388,0.0030997756,0.0029260546,0.003961238,0.0040570213,0.0037639393
FcgR2AH_1086_gp120,-0.0006795299,0.0012267961,0.0012790654,0.00059819326,0.0017846882,0.0016086922,0.00081392576,0.00053074455,0.00048842566,0.00071535655,0.0001592888,-0.001014436,-0.001760963,-0.0005539322
FcgR2AH_gp140_BR29,0.0031143785,0.00037948322,0.00013044433,-0.0006440073,-0.00045816373,0.0006899618,0.0013897169,0.0022593518,0.0016745775,0.0011293114,0.004487443,0.005698502,0.006229124,0.004604325
FcgR2AH_gp41_HxBc2,0.0019562892,0.0017949619,0.00073723175,0.000994177,0.00080191664,0.0011806582,0.0015659352,0.0014828851,0.0014908024,0.0015018532,0.00037937454,-8.9047215e-05,-0.00029560644,0.00020977264
FcgR2AH_p24_HxBc2,-0.0001619013,0.00019276132,0.00049261225,0.00075924804,0.00043605693,0.00039808257,0.00020342969,-0.00027974925,0.00020066978,0.00034211305,-0.00055283867,-0.0014461019,-0.0015397889,-0.001374578
FcgR2AH_Boost,0.0045197736,0.0042893696,0.0030441938,0.0046556634,0.0035363552,0.0033091384,0.0040392512,0.0036416561,0.0037559897,0.0038387226,0.0012063602,-0.0006276026,-0.00065255567,-1.742502e-06
FcgR2AH_p17_Clade_C,0.0018028719,-0.00034788402,0.00027820677,-0.00018915781,-0.00058844406,0.0013760922,0.0007509404,0.00231131,0.0019522621,0.0015235865,0.0014460518,0.0022995307,0.0020846347,0.0019631863
FcgR2AH_gp120_CM235,0.0013423159,0.0020142556,0.00049813703,0.0003141602,0.00041342486,0.00035027176,0.0007983982,0.00054830575,0.0005489265,0.00040229323,0.0007325919,8.2211205e-05,-0.00026630374,-0.0006914209
FcgR2AH_gp120_Du151,0.000880354,-0.00016015678,-0.0010852683,-0.0012913299,0.00017978245,-0.0005092468,7.0050606e-05,0.00046678798,-9.022026e-05,-0.00077972544,0.004142161,0.0040256004,0.0036418915,0.0018453832
FcgR2AH_gp120_96ZM651,-0.0031821264,-0.0025689907,-0.0020069787,-0.0021931313,-0.0028897119,-0.0014161682,-0.002422937,-0.001692111,-0.001968535,-0.0020845418,-0.001485832,-0.0011138675,-0.0007475561,-0.00092335575
FcgR2AH_gp70_V1V2_Clade_AE,-0.00052245887,-0.00012896075,6.231382e-05,0.00025431448,-0.000117365154,0.00020554752,-5.1024463e-06,-0.0001000234,-8.926863e-05,-5.2747823e-06,-0.0005619095,-0.0009728392,-0.00087766966,-0.00064359367
FcgR2AH_NL4_3_integrase,1.7652892e-05,-0.0004870824,-0.0011735504,-0.002822118,-0.002191892,-0.0011248814,-0.0016134252,-0.0003794635,-0.0011326943,-0.0019321324,0.0018779152,0.0011954963,0.0005948217,1.8689016e-07
FcgR2AH_gp120_JRCSF,-0.0046883468,-0.0021784399,-0.0007883038,-0.000512208,-0.000989754,-0.0008960219,-0.002311961,-0.0028600772,-0.0026489003,-0.0022011606,-0.00327126,-0.00506664,-0.004957826,-0.0036026689
FcgR2AH_gp120_TRO,0.0008391994,0.007102137,0.0049957335,0.0052052634,0.0035082712,0.005327623,0.004368326,0.0030638797,0.0032197319,0.00424562,-0.00437497,-0.007821084,-0.008223883,-0.006091167
FcgR2AR_gp120_ZM109F,0.0004638135,0.0014751954,0.0010133954,-0.0006087191,-0.00016184,0.0007552817,0.0009165544,0.00027999657,0.00037571794,0.00060339464,0.0010681497,0.00023364203,0.0003476082,0.0004042948
FcgR2AR_Barouch_Boost,0.011254105,0.007234189,0.0034079617,0.0038430248,0.0038416276,0.0035621065,0.005310201,0.005916556,0.0069076633,0.0067028254,0.0007498983,0.0032886807,0.0022537005,0.0037498933
FcgR2AR_gp120_CN54,-0.0015122178,-0.00043342033,-0.0017082467,-0.0038982464,-0.0034181033,-0.00189346,-0.0016098068,-0.001966363,-0.0022717745,-0.0025466385,0.003370178,0.0035029063,0.0042569,0.00267781
FcgR2AR_HIV_p7,-0.0003905709,-0.0017928261,-0.0016357795,-0.0024348032,-0.00308634,-0.0004142309,-0.001135553,-0.0005770011,-0.00037397383,-0.0005676415,6.2965766e-05,0.00058952277,0.00023410497,0.00034417692
FcgR2AR_Barouch_Prime,-0.009330012,-0.0052154455,-0.0033717607,-0.004628595,-0.0043209405,-0.0032743867,-0.0050447406,-0.0060358285,-0.0060924445,-0.0054875435,-0.001964354,-0.002408261,-0.0014180117,-0.0017266956
FcgR2AR_Gag,0.0021030894,0.003017505,0.000897608,0.0021966414,0.00062038266,0.0010640925,0.0013670074,0.00013818585,0.00119337,0.0014420109,-0.00038422627,-0.0025336745,-0.003526031,-0.0023239949
FcgR2AR_gp120_BAL,0.006177669,0.0050678337,0.0035800429,0.0054601426,0.0037826411,0.0038500123,0.0046274974,0.0050883675,0.005269534,0.005259166,-0.0012062774,-0.0012395036,-0.001438008,-0.00037614937
FcgR2AR_gp120_YU2,-0.0032478292,-0.0030882212,-0.002903592,-0.008279168,-0.006633293,-0.0036907792,-0.0044476683,-0.004205176,-0.0042541563,-0.004459423,0.0036664081,0.0048231166,0.0058376077,0.0048218365
FcgR2AR_RSC3_gp120,0.0016367098,0.0015656279,0.0008297703,-0.0005832162,-0.0005039712,0.00063507614,0.00037770043,0.000579914,0.0006684207,0.0007819692,0.00043856163,8.1936094e-05,8.780267e-06,0.00020254668
FcgR2AR_1086_gp120,-0.0011622047,0.0011072374,0.0001262933,-0.00126782,-0.0011938143,0.00041568928,0.00016006127,-0.00031048895,-0.00064931693,-0.0004838108,0.0012488,0.0006886455,0.0011628909,0.0007812489
FcgR2AR_gp140_BR29,0.009184688,0.012719729,0.006346135,0.008863907,0.008987234,0.0067316927,0.0089876335,0.007251759,0.0070555448,0.007530923,0.0010115914,-0.0028329368,-0.0042185183,-0.002623791
FcgR2AR_gp41_HxBc2,0.0025104554,0.0015593447,0.0007875075,0.00058604084,0.0009357339,0.0007455669,0.0012220107,0.0011299273,0.0014994111,0.0015900005,0.00015616695,0.0015205935,0.0011732312,0.0016159209
FcgR2AR_p24_HxBc2,2.8976086e-05,-0.0005639789,-0.00010015158,0.0004501797,0.00042186186,-2.3161085e-05,-7.210328e-05,-0.0005912229,2.8732677e-06,6.434297e-05,-0.00010540363,-0.0009342936,-0.0012292971,-0.0010850157
FcgR2AR_Boost,0.005526759,0.0024548273,0.0011404455,0.0012134757,0.0005185259,0.0018604043,0.0025889254,0.0034960695,0.0032115504,0.002785087,0.0035137106,0.004345871,0.004659441,0.003769427
FcgR2AR_p17_Clade_C,0.00044929323,0.0013668708,-0.00020620509,0.0009534697,-0.00095746707,0.0007928459,-0.0008741057,0.00026651646,0.00014272469,0.0003377561,-0.0035626208,-0.0043506674,-0.004992388,-0.004182565
FcgR2AR_gp120_CM235,0.00079542,0.00050229835,0.00067781535,-0.0014405467,-0.00092456373,0.00092315493,0.00037066985,0.0007041579,0.00085829734,0.00097055855,0.0005082611,0.0006252729,0.00039622135,0.00093744334
FcgR2AR_gp120_Du151,0.00019809399,-0.001344129,-0.0016850771,-0.0040136594,-0.0031352406,-0.0008264526,-0.00094905874,-0.00015032591,-0.0005724246,-0.0010105625,0.0039891987,0.0051911846,0.00577174,0.0041781487
FcgR2AR_gp120_96ZM651,0.0010576325,0.0017772159,0.0019174955,0.0007321944,0.0008024264,0.0021723516,0.002200586,0.0014312236,0.0016608253,0.0019437535,0.0006316001,-0.0009974944,-0.0010476321,-8.904274e-05
FcgR2AR_gp70_V1V2_Clade_AE,3.7840276e-05,0.000746325,-7.320345e-05,-0.00071740744,-0.0005443949,0.00020458034,-0.00029491552,0.00017727027,-0.00016950851,-0.00034260427,0.00072092615,0.0001887781,-0.0002494991,-0.0001187713
FcgR2AR_NL4_3_integrase,0.00083832536,-0.00047371618,-7.830704e-05,0.0020456798,0.0013823607,-0.0008970961,-0.00052214094,-9.874553e-05,-0.00023392089,-0.00068288925,0.00045230007,-0.00071820663,-0.0012199802,-0.0014285919
FcgR2AR_gp120_JRCSF,-0.006938162,-0.0025079781,-0.0015322338,-0.0015415483,-0.0019144733,-0.0015432453,-0.0026666292,-0.0039008195,-0.0042010006,-0.003636843,-0.0019580256,-0.004444794,-0.0036575748,-0.004080182
FcgR2AR_gp120_TRO,-0.0047119823,-0.009115461,-0.003990698,-0.0067973263,-0.0051256935,-0.0039706,-0.0052962806,-0.003152997,-0.0037710746,-0.0047177114,0.0042254077,0.007174021,0.007409093,0.0057616555
FcgR2B_gp120_ZM109F,0.0022014037,0.0022709202,0.0012729419,-0.00082955114,-0.0002691993,0.0012892436,0.0017564377,0.0012913829,0.0014030403,0.0015055002,0.0022713924,0.001841379,0.0019210791,0.0016773983
FcgR2B_Barouch_Boost,-0.0003560409,0.0001643723,-2.1442958e-05,-0.00031011307,-0.0005983163,-0.0002910307,-0.0002835345,-0.00022694647,-0.00037304775,-0.0005165178,0.00035112427,0.00044180572,0.0005924718,0.00014836885
FcgR2B_gp120_CN54,-0.0014276255,-0.0031731725,-0.0026349907,-0.0023641458,-0.002509897,-0.0022800753,-0.002290227,-0.0020681738,-0.002036454,-0.0022627814,0.001375693,0.0026776746,0.0032848404,0.0024070833
FcgR2B_HIV_p7,-0.00038814486,-8.697262e-05,0.00033005828,-0.0004287701,-0.0008101307,0.00052886,0.00011691027,0.00015566056,-4.142988e-05,8.2679886e-05,0.00019124457,-0.00056947634,-0.00055579917,-0.000583518
FcgR2B_Barouch_Prime,-0.006603558,-0.0033881017,-0.0018835849,-0.00067769847,-0.0009904081,-0.0015450335,-0.0029705202,-0.0040514884,-0.0037989235,-0.0031641535,-0.0033049264,-0.0050993273,-0.0048296195,-0.0037394394
FcgR2B_Gag,-0.0012282705,0.00025079894,-0.00091227744,-0.0032983832,-0.0027108907,-0.0005853399,-0.0019479083,-0.0008667721,-0.0014260237,-0.001497583,0.00047071147,0.000680613,0.0007424275,0.00070299295
FcgR2B_gp120_BAL,0.008117695,0.0034070064,0.0025610866,0.0044572777,0.0036915673,0.0031732055,0.0038192978,0.005376754,0.005993129,0.005623712,-0.00089970336,0.0006797717,-0.00026554835,0.0016590643
FcgR2B_gp120_YU2,-0.00040328834,0.000977853,0.00071886956,0.0025666223,0.002659737,0.000549004,0.0003889628,-0.000570131,3.084893e-05,0.00048593164,-0.0019567632,-0.002816112,-0.003457565,-0.002752974
FcgR2B_RSC3_gp120,-0.00042988762,-0.00060820254,-8.503611e-05,-0.0002899138,-0.0007503525,0.00040156202,-0.00010120427,0.0007973793,0.0002920246,4.100886e-05,4.936114e-05,-3.466698e-05,-0.000108893655,-0.00045998083
FcgR2B_1086_gp120,0.0028155588,0.0016712373,0.00040385316,0.0016189,0.001831662,0.00076265447,0.0016973484,0.0016634958,0.0014661172,0.0010525264,0.0027857951,0.001583029,0.0012586981,0.0005247534
FcgR2B_gp140_BR29,0.004131395,0.0051190467,0.0027799911,0.0075392667,0.0062271245,0.0037865583,0.004676756,0.004111436,0.0042890054,0.004474229,-0.0019847252,-0.0017781879,-0.0025463055,-0.0019856754
FcgR2B_gp41_HxBc2,0.0019122289,0.0020026905,0.0011501414,0.0022132488,0.0019195876,0.001468184,0.0014006364,0.0012022443,0.0015042068,0.0017337044,-0.00083663606,-0.0013339903,-0.0018228069,-0.0003887199
FcgR2B_p24_HxBc2,0.0010988977,0.0004405162,0.00070314424,0.0012197852,0.0009486164,0.0006840097,0.000812394,0.0004885591,0.00093343004,0.0008991181,0.00016517214,-0.00032130798,-0.00058070355,-0.00058758515
FcgR2B_Boost,0.0111599155,0.0023169783,0.003032035,0.0046263956,0.002972443,0.003854109,0.004478167,0.007489957,0.007819526,0.0068759355,0.0022874356,0.005787147,0.005134946,0.0070386906
FcgR2B_p17_Clade_C,-0.00030550594,-0.0030213257,-0.0025638514,-0.0016417148,-0.0027216384,-0.0009803314,-0.0019065819,-0.00020335393,-0.00044793752,-0.0010204162,-6.518484e-05,0.0014991307,0.0012287255,0.00060587685
FcgR2B_gp120_CM235,0.00080165034,0.00078672945,0.00028070505,-0.0007833518,-0.00072021806,0.0005836004,0.00032727147,0.00081608567,0.0006282278,0.0005457204,-4.6917376e-06,0.00051046326,0.00032268642,0.00044744764
FcgR2B_gp120_Du151,0.0043956386,0.0015703915,-0.00018184203,0.00065207697,0.0012274664,0.0004217607,0.001868675,0.0019480289,0.0018871054,0.00136408,0.0035869733,0.0036174308,0.0032036232,0.0019062235
FcgR2B_gp120_96ZM651,0.0003921159,0.0017579371,4.2218726e-05,-0.0017401695,-0.0013140116,0.00061616325,0.00025918832,0.0003080341,3.6538935e-05,0.00010254943,0.0007498154,1.14452405e-05,8.932128e-05,-0.00014327826
FcgR2B_gp70_V1V2_Clade_AE,0.0008148066,-0.000555164,-0.00051406294,0.00018895713,-0.00044768341,0.0005340361,0.0005385746,0.0010810856,0.0009906439,0.0007285954,0.00042992257,0.00010833969,1.0571719e-05,0.00013293879
FcgR2B_NL4_3_integrase,0.00044563352,0.0021876355,0.00039510068,-0.00075765763,-0.00074401475,0.0004498707,-0.00018699745,0.00031237028,-0.00013687252,-0.00040355913,0.00081306195,-0.00018007794,-0.00087250565,-0.0007725751
FcgR2B_gp120_JRCSF,-0.00664707,-0.0070535666,-0.002859716,-0.0045913705,-0.0048316442,-0.0025944682,-0.004331466,-0.003477765,-0.004278509,-0.004585897,0.0019514526,0.001770318,0.0025605045,0.0015782064
FcgR2B_gp120_TRO,-0.007708064,-0.0024414873,-0.0024947845,-0.0041177887,-0.0041895574,-0.002536372,-0.0034170942,-0.0052089905,-0.0055079367,-0.0049081896,-0.0003958139,-0.0029183114,-0.0017693783,-0.0028500007
R2A_3_gp120_ZM109F,0.00021430984,-0.0003212249,0.00036033092,-0.0015207978,-0.0010642727,0.0005082556,0.0005549189,0.0008092832,0.0003603521,0.0002412198,0.0021887503,0.0019774204,0.002129144,0.001468889
R2A_3_Barouch_Boost,0.0013116352,0.001881008,0.0008455026,0.0017790414,0.0012832718,0.00057379843,0.001175217,0.0005584841,0.00071306335,0.0007285598,4.1666073e-05,-0.0013558067,-0.0015133795,-0.0016494391
R2A_3_gp120_CN54,0.005210204,-0.000987524,-0.00010569856,0.003255823,0.0015288877,0.00045140882,0.0016446338,0.0033074287,0.0030184789,0.0019766765,0.0034689442,0.004039779,0.00410445,0.0020874748
R2A_3_HIV_p7,0.00090343755,0.0021304183,0.0009721582,-0.0002885847,-0.00022855734,0.0015557137,0.0012676014,0.0012537249,0.0010225817,0.0012085618,-0.00029658867,-8.449812e-05,-0.00053029676,2.4587947e-05
R2A_3_Barouch_Prime,-0.008060723,-0.00087578665,0.00023195808,0.0012626408,0.00022032937,0.0003920872,-0.0015960273,-0.0029587047,-0.003469334,-0.0025535186,-0.005176981,-0.009570374,-0.009402029,-0.008711548
R2A_3_Gag,0.0044101155,0.005228607,0.0015538161,0.0009454494,0.00038172933,0.0031047668,0.003259878,0.0043786466,0.0036300924,0.0032482147,0.0005502371,0.00044589548,-0.00049977587,-4.326129e-05
R2A_3_gp120_BAL,-0.0012787302,0.0022053747,0.0011421079,-0.0010770439,-0.0011234697,0.0008958797,0.00030377271,-6.492196e-05,-0.00037956037,-0.00024945888,0.00033744797,-0.00016102829,0.00042086333,0.0002806913
R2A_3_gp120_YU2,-0.0048151086,-0.00331069,-0.0012740783,-0.0015181164,-0.001688235,-0.0011530321,-0.0019522617,-0.0020192137,-0.0025041932,-0.0024960642,-6.161557e-05,-0.0010223276,-0.0007420193,-0.001430746
R2A_3_RSC3_gp120,0.0019408129,-0.00030169915,0.0011999685,0.00058375485,-0.0007292381,0.00095106557,0.0008052843,0.0013172796,0.0014786191,0.0014702273,-0.00012596614,-0.00048127482,-0.00052114547,2.6886395e-05
R2A_3_1086_gp120,-0.0064230748,-0.005758847,-0.0031356404,-0.002830689,-0.003004148,-0.0030470535,-0.00428795,-0.0038736009,-0.0043703327,-0.004628622,-0.00013229462,-0.0008655237,-0.0002507029,-0.001440429
R2A_3_gp140_BR29,-0.0076314462,-0.0023884324,-0.0018004194,-0.0010899127,-0.001729089,-0.0019839453,-0.0033767547,-0.0051636207,-0.0048860232,-0.003958996,-0.004956864,-0.0073355357,-0.0071300813,-0.0063503324
R2A_3_gp41_HxBc2,0.00253484,0.0014664321,0.0009894565,0.0030885632,0.0021544544,0.0016758671,0.0020041883,0.002389316,0.002426105,0.0022793505,-0.0006219999,4.7130856e-05,-0.00015456078,-0.00034751024
R2A_3_p24_HxBc2,0.000857506,0.00064638496,0.0005730038,0.001033976,0.0002730312,0.000559847,0.00084007805,-4.636485e-05,0.0005600919,0.0006658887,0.00031593244,-0.00052713795,-0.0005413328,-0.0006976467
R2A_3_Boost,-0.0023539518,0.0023677354,0.00017173517,-0.0010699464,-0.0014465648,-0.00026883616,-0.000256512,-0.0017780408,-0.0017628791,-0.0013540959,-0.0009251353,-0.002495674,-0.0020094018,-0.0025191032
R2A_3_p17_Clade_C,0.00018196355,0.00060306105,0.0009865203,0.0012863748,0.0009246612,0.0014248561,0.00045628598,0.0006011152,0.0007849317,0.0010546716,-0.0016293623,-0.0016497297,-0.00231594,-0.0012765024
R2A_3_gp120_CM235,-0.0013872092,-0.0019810915,-0.0005240397,-0.0006246584,-0.00031945924,-0.0007194645,-0.0005902664,-0.00072074536,-0.0009237059,-0.0009832154,0.0011315427,0.000696161,0.000656452,0.00022906055
R2A_3_gp120_Du151,0.0024959864,-0.0010264644,-0.0014076522,-0.0021096033,-0.0018547348,-0.0009809823,-0.00012794136,0.0004903716,0.00021587664,-0.00042043085,0.0043795495,0.0050787088,0.005419747,0.0030369621
R2A_3_gp120_96ZM651,0.0015208622,0.00060858054,0.0016197985,0.0015982112,0.001034231,0.0016786845,0.0016474,0.0021129523,0.0021757637,0.0019326895,0.0009828041,0.0009863703,0.00073704665,0.001335981
R2A_3_gp70_V1V2_Clade_AE,0.0004109604,0.0029605485,0.001786714,-0.00027805506,0.00029588284,0.0011925227,0.0009212494,0.00042204713,0.0001542658,0.00038857278,0.00084451516,-0.0009329475,-0.0008553074,-0.00033553332
R2A_3_NL4_3_integrase,0.00049281033,0.0023266252,0.0009651991,0.0002034754,-1.45294125e-05,0.0003396395,0.00045294684,-3.7996204e-05,-0.00022566886,-0.00018391095,0.00025671298,-0.001485355,-0.0015532578,-0.0012371422
R2A_3_gp120_JRCSF,-0.011944297,-0.00608807,-0.0022723426,-0.0040879934,-0.00461467,-0.0027404742,-0.005384539,-0.0064344923,-0.007009293,-0.0063702897,-0.0025254176,-0.005852387,-0.0048667807,-0.004720828
R2A_3_gp120_TRO,-0.00923477,-0.0070223524,-0.0030996343,-0.0042958,-0.004630573,-0.0034577695,-0.0054651154,-0.005388354,-0.0056504733,-0.0055475957,-0.0018245039,-0.0023891947,-0.0019278046,-0.0023288494
R3A_1_gp120_ZM109F,0.0051567573,0.0031590725,0.00076199195,-0.0014064901,4.2408537e-05,0.0013017623,0.0025929261,0.0021900476,0.0023635572,0.0021748324,0.0044006864,0.004591507,0.004511934,0.0037619828
R3A_1_Barouch_Boost,0.013884236,0.006845511,0.0032910756,0.004371333,0.00381439,0.0043167016,0.0066512963,0.008260579,0.0086228615,0.007898999,0.0041789375,0.007960785,0.0077323588,0.0072384547
R3A_1_gp120_CN54,0.0012249672,0.0038303253,0.003618154,0.0037102236,0.0019438646,0.0033924696,0.003002111,0.0017204438,0.0023308313,0.003276102,-0.0042201094,-0.0074426606,-0.0076319706,-0.004387635
R3A_1_HIV_p7,0.0009943664,-0.00047620907,0.00032955295,0.00034772023,0.00039386115,0.0006490406,0.0005651763,0.001266697,0.001102482,0.00083226693,0.0012126439,0.002105986,0.0020163048,0.0014249025
