,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
aRhIgG_gp120_Du151,-0.0018874126,-0.0017998762,-0.00010947702,-0.00047567306,-0.00037080573,-0.00035139907,-0.00049918995,-0.000804687,-0.0009106223,-0.0007058249,0.00020568028,0.0005289703,0.0007757661,0.0004896917
aRhIgG_gp120_96ZM651,0.0045492393,0.0036775183,9.846301e-05,0.0011350476,-0.0008424948,0.0009574243,0.0017531753,0.0018143004,0.002084301,0.0018045903,0.0013568004,0.0012421566,0.0005839035,0.0009072317
aRhIgG_gp70_V1V2_Clade_AE,-0.0003774123,-0.00068799703,-0.002011324,-0.0014318794,-0.0025233282,-0.0010595968,-0.0009810353,-0.0009936555,-0.0010005392,-0.0009382972,-0.0021562653,-0.002257862,-0.0020479457,-0.0023231157
aRhIgG_NL4_3_integrase,0.0018948028,0.0002845994,0.0007247118,0.0017586336,0.0014756636,0.0025935622,0.003639378,0.0030554514,0.0027629645,0.0028342896,0.0010131028,0.00024395272,-0.00024434135,0.000966811
aRhIgG_gp120_JRCSF,0.00043911595,-0.00115236,-0.00016969777,0.0006355308,0.00045040215,-0.0006007044,-0.00019214778,-1.557696e-05,6.633968e-05,-0.0001126472,-0.0005815855,0.00025684957,0.00011687863,-6.845329e-05
aRhIgG_gp120_TRO,0.0032003403,-0.00028558556,0.0006901855,0.0010865898,-0.00013710938,0.0008615596,0.0007037611,0.0021899035,0.0019138004,0.0014179117,0.0007750789,0.0026531077,0.00219446,0.0017427945
FcgR2AH_gp120_ZM109F,0.0060547087,0.0011903192,-0.00090122543,-0.00076173653,-0.0011752843,-0.0008247369,0.0003095213,0.0020898262,0.0025298984,0.0016827277,0.0011777986,0.0050468547,0.005179743,0.0044107395
FcgR2AH_Barouch_Boost,-0.00083189347,-0.0007896918,-0.00054365257,-0.00041517356,-0.0013452441,-0.00021440374,-0.0009803093,-0.00054954033,-0.0007001287,-0.00073779037,-0.00041835412,-0.00019695472,-0.00037328774,-0.0004912156
FcgR2AH_gp120_CN54,0.0046867984,0.005379471,0.0025502616,0.0022850835,0.0015743837,0.0015792844,0.0031638427,0.0016161547,0.0017251631,0.001825239,0.0033419612,0.00015898205,-0.00046327873,-0.00010755851
FcgR2AH_HIV_p7,-0.0011116703,-0.0010838154,-0.0013383187,-0.0015057585,-0.0025202017,-0.00010842857,-0.00061347475,-0.000534613,-0.00067857077,-0.000316724,-0.0016482698,-0.0033522777,-0.0022579913,-0.0030788842
FcgR2AH_Barouch_Prime,-0.00039475958,0.00029785457,-0.0004993322,-0.0014044008,-0.0018605511,-0.00023030852,-0.0007772442,-0.00059479463,-0.0008191965,-0.00074426364,-0.0007376589,-0.0010400285,-0.0007694153,-0.00103225
FcgR2AH_Gag,0.004862592,0.0026043586,0.0018845045,0.0009433206,0.0015242025,0.001425035,0.0025677506,0.0028846513,0.0030024336,0.0025303804,0.0026532055,0.0035352288,0.0036442047,0.0037333795
FcgR2AH_gp120_BAL,0.003988566,-0.00033488256,0.00029515417,0.0004798703,-0.0008491167,-0.0004746908,0.00025045563,0.0010532198,0.0012184309,0.0007901421,0.001822817,0.0031297642,0.0031681391,0.002302186
FcgR2AH_gp120_YU2,-0.0010697772,-0.0021496273,0.0004178322,0.0011714507,0.00044534588,0.0002292698,0.00026877728,9.1480004e-05,-0.00029746236,-0.00010208513,-0.0017133873,-0.0034005914,-0.0033292645,-0.0037045495
FcgR2AH_RSC3_gp120,0.0012868397,0.0010567757,0.0004271528,-0.0003558261,-0.00039623483,0.00041229578,0.00045613782,0.00060253724,0.0005001906,0.00040206895,0.00033618312,0.00037028012,9.938691e-05,0.0002994811
FcgR2AH_1086_gp120,0.0012694946,0.0007508003,9.193329e-05,-0.00038791014,-0.00065597566,0.00031324453,0.00040007866,0.0005533628,0.000442532,0.00023484777,0.0015632844,0.0014825468,0.0018696969,0.0013718543
FcgR2AH_gp140_BR29,-0.0017029155,0.0004915461,-0.00036147505,-0.001853825,-0.0011109058,-0.0007528998,-0.0010095622,-0.0016559603,-0.0016395217,-0.0013256259,0.00014427293,-0.0013256748,-0.0008878297,-0.00083668
FcgR2AH_gp41_HxBc2,-0.0014165909,-0.0015522807,-0.0012514178,-0.000533326,-0.0010032121,-0.0014308667,-0.0019625872,-0.0014823227,-0.0014821443,-0.0014552146,-0.0016814731,-0.0013269425,-0.0014215197,-0.0015201101
FcgR2AH_p24_HxBc2,-0.00022246997,-0.0008612581,-0.00022095435,-0.00032541392,-0.00015738713,-0.00043002452,-0.0006188934,-2.5530468e-05,-9.106415e-05,-0.0001847236,-0.00036363414,0.00023406568,-0.00018962169,0.00018557548
FcgR2AH_Boost,0.0001993443,-0.00035662696,0.00065927155,0.00040898245,7.0827984e-05,0.00063368265,0.00041544667,0.00051978935,0.0004783851,0.0005486981,0.00044531014,0.00065821194,0.00089132646,0.0007747648
FcgR2AH_p17_Clade_C,0.00043028296,0.00051936676,0.0010622175,0.0005661256,-0.0007392948,0.0017274336,0.0010812094,0.0010782768,0.0012202838,0.001431514,0.0009969686,-0.00014812316,-0.0003062619,0.0004089861
FcgR2AH_gp120_CM235,-0.00016764874,-0.0016877549,-0.00030283595,0.00024904424,-0.0016003159,-0.00023211364,-0.0010132971,-0.00043836347,-0.0003716881,-0.00052155735,0.00045025072,0.00231998,0.0023406073,0.001939607
FcgR2AH_gp120_Du151,0.0016538781,0.0018467627,0.0013234445,0.0008101302,0.0009505513,0.0008779822,0.0015174191,0.00084543554,0.00087374705,0.0009597535,0.0013362807,0.00071473146,0.00066643965,0.0007640038
FcgR2AH_gp120_96ZM651,0.00011764733,0.00024754548,0.0009628701,0.0012248346,0.0009142539,0.00073275424,0.00034457922,0.000406033,0.00028944603,0.0004014364,-0.00030173932,-0.0010455652,-0.0013367757,-0.0012624963
FcgR2AH_gp70_V1V2_Clade_AE,0.004507067,0.0017583586,2.155156e-05,0.0004318778,-0.00013647703,0.0012198793,0.002838204,0.0026287206,0.0025868402,0.0022215429,0.00074812234,0.0015474816,0.0013903336,0.0014002547
FcgR2AH_NL4_3_integrase,-0.00029443507,-0.0007244065,-0.0016629593,-0.00067442784,-0.00082453917,-0.00044151006,-0.00012440003,-0.0005568113,-0.0006934563,-0.00047542673,-0.003646034,-0.0037694902,-0.0038819027,-0.0038539546
FcgR2AH_gp120_JRCSF,0.0009324253,4.0264636e-05,0.00096748024,0.0014239624,0.00093819737,0.00065988716,0.0008970572,0.00081091776,0.00059758546,0.000623377,-0.00025828992,-0.0012243793,-0.0016225296,-0.0016507494
FcgR2AH_gp120_TRO,-0.0007829179,-0.00042089517,4.6227655e-05,-0.00051147584,-0.0009038511,0.00060129224,0.0003477586,0.00041131536,0.00016380922,0.00015873127,-0.00075432553,-0.00015268283,-6.4095046e-05,-8.060291e-05
FcgR2AR_gp120_ZM109F,-0.0007813277,0.0007299264,0.0012373796,0.0003038316,-0.00012383667,0.0012668704,0.00027884633,0.000119664415,8.5692984e-05,0.0004189814,0.00020347438,-0.00080537715,-0.0010137085,-0.00025884397
FcgR2AR_Barouch_Boost,0.0031652583,0.00030821646,0.00075517996,0.0017246563,0.00063884765,0.0015964969,0.0015853159,0.0025826946,0.0029127337,0.0024021673,0.0025440492,0.005051223,0.0053631756,0.0051497575
FcgR2AR_gp120_CN54,0.0005205908,0.0017039209,0.0006268786,-0.00037710907,0.00017164873,0.0003028593,0.0005543443,-0.00011265504,-9.7255506e-05,0.00016599103,0.0009688413,-0.00020968427,-1.916453e-06,4.315496e-05
FcgR2AR_HIV_p7,-0.0012966089,-0.0009084223,-0.0014265084,-0.0009376029,-0.00082676735,-0.001431457,-0.0016530174,-0.0015387869,-0.0015843824,-0.0016581104,-0.0020406898,-0.001649677,-0.0015548357,-0.0017469923
FcgR2AR_Barouch_Prime,-0.000761666,-0.001562587,-0.00043455994,0.000502338,0.00020256413,-0.00049643003,-0.00022831865,-0.00051504537,-0.00041892557,-0.00044172807,-1.8333598e-05,0.00026573494,0.0006240133,0.0002544255
FcgR2AR_Gag,0.0064376686,0.0019181638,0.0019566366,0.0022026887,0.001007583,0.0013049545,0.0023103708,0.0037778257,0.0037665332,0.003102565,0.0024321715,0.004639476,0.0033787142,0.0035570192
FcgR2AR_gp120_BAL,-0.0046947906,-0.0015985186,0.0002586222,0.0008002368,0.00050586835,0.0016757827,0.0003669353,-0.00014165095,-0.00067746075,-0.00034127152,-0.0010091544,-0.003363188,-0.0031740672,-0.0028001904
FcgR2AR_gp120_YU2,0.0005265247,-0.0033312214,-0.0004888789,0.0013137924,-0.0006815329,-4.3059063e-06,2.3015811e-05,0.0009422157,0.0007257962,0.00057075056,-0.0018960333,0.00018235571,0.00016554062,-0.00040673246
FcgR2AR_RSC3_gp120,0.007846456,0.005032618,0.0023280685,0.0012938192,0.00033777725,0.0020719892,0.0036095614,0.0039633736,0.004122154,0.0035164717,0.0038604212,0.0054706116,0.0052362084,0.005102828
FcgR2AR_1086_gp120,-0.0013410278,3.7613776e-05,0.00039958637,0.00051925814,0.0010601309,-8.8182554e-05,0.0001378757,-0.0010864139,-0.0010488867,-0.0006303554,0.0009935923,-0.0008714408,-0.00048389853,-0.0006448943
FcgR2AR_gp140_BR29,-0.0008128289,0.006390954,0.0034890939,0.0011274974,0.0032944293,0.0023411717,0.0030736206,-6.418902e-05,-0.00016217945,0.00075822463,0.0009760386,-0.0062009105,-0.0065772366,-0.0047580367
FcgR2AR_gp41_HxBc2,0.0011504405,0.00016617894,0.0016894963,0.0023980178,0.0012668994,0.001627559,0.0014852409,0.001564807,0.0017728433,0.0016519998,0.0018136126,0.0027215236,0.00250745,0.0029046799
FcgR2AR_p24_HxBc2,-0.0016881465,-0.0013744662,-8.855502e-05,-0.0003857235,7.415249e-05,-0.0001762684,-0.00046422478,-0.00051908655,-0.0006341931,-0.0004162751,-0.00078402064,-0.0012960911,-0.0014737747,-0.0009749107
FcgR2AR_Boost,-0.00033318752,0.002753,0.00071822805,-1.0658912e-05,-5.9765756e-05,0.00076782505,0.0009360635,-0.0006557118,-0.0006186319,-0.00024918382,0.0015435097,-0.0014060225,-0.0014624043,-0.00091157417
FcgR2AR_p17_Clade_C,0.0065091006,0.0029071406,0.0031169157,0.003816952,0.003905493,0.004951341,0.0066286195,0.0067688674,0.006688186,0.0063674063,0.00074604095,0.002515602,0.0024586562,0.0034774141
FcgR2AR_gp120_CM235,0.001462209,0.00076843734,0.0012659138,0.0013226577,-0.0008257753,0.0012863056,0.00020021884,0.0006651675,0.00075399963,0.000712265,0.0010120962,0.0013514659,0.0007998394,0.0012195378
FcgR2AR_gp120_Du151,-0.000529699,0.0014904157,0.0014703083,0.00035226563,0.0008863462,0.0005121371,0.00059905864,-0.00054677285,-0.00062318495,-0.00013160614,0.0005454969,-0.0016169276,-0.0017227216,-0.0014480518
FcgR2AR_gp120_96ZM651,0.0016155216,0.0007533864,0.00016883525,-0.00021311069,-9.843259e-05,0.0007017582,0.00078275736,0.00083917746,0.0010504371,0.001090566,0.0007079649,0.00043212765,0.0007455855,0.00077199284
FcgR2AR_gp70_V1V2_Clade_AE,0.00068363355,0.00023792654,0.0004947834,0.0005806157,0.0007047226,0.00061060325,0.00083090994,0.00083089643,0.0007367819,0.0005970839,0.0008368898,0.00048386946,0.0006002537,0.00052502664
FcgR2AR_NL4_3_integrase,0.0012778696,-0.0013004561,-0.003426889,-0.0025766098,-0.0047735665,-0.0007801066,-0.00077473716,-4.4975015e-05,-0.00012488276,-8.3203944e-05,-0.0028739101,-0.0025353066,-0.002612244,-0.0027180065
FcgR2AR_gp120_JRCSF,-0.0010793597,-0.0011761495,-0.0005664641,-0.0003993791,-0.0011074087,-0.000422703,-0.0007849728,-0.0006540176,-0.0008562134,-0.00093360094,-0.00042101572,-0.0008089008,-0.00067267334,-0.0010289951
FcgR2AR_gp120_TRO,0.005532477,0.00074911077,0.0024582397,0.0028034416,0.00012760772,0.0019901579,0.0024606346,0.0033644964,0.0030361186,0.002589243,0.0025186157,0.0034609188,0.0030033025,0.0024503581
FcgR2B_gp120_ZM109F,0.001505271,0.0028022483,0.0016518947,0.00057255744,0.00047448,0.0012340774,0.0014204407,0.0007038253,0.0008280915,0.0010622051,0.0012096072,0.00024774176,0.00018136243,0.0006435829
FcgR2B_Barouch_Boost,0.0028345836,1.901731e-05,1.29805185e-05,0.0016971405,0.00018576544,-0.00014177803,0.00034487096,0.00090433104,0.0011022171,0.0007849644,0.00034585112,0.0025782974,0.0019783133,0.0018395932
FcgR2B_gp120_CN54,0.0013308275,0.00037167067,0.00028536387,0.0012614944,0.0012449382,-0.00055690453,0.00047104896,1.7003742e-05,0.0003921713,0.00040988778,0.0004441939,0.0004505259,4.781843e-06,0.00029688556
FcgR2B_HIV_p7,0.00483587,0.0010248245,0.0004020149,0.00052829384,0.0009891975,-0.00022937845,0.0018437705,0.0018706768,0.002314969,0.0018386327,0.0020576732,0.004083917,0.0043366286,0.0035240185
FcgR2B_Barouch_Prime,0.0019294498,-0.00050056283,-3.2012376e-05,0.000307951,-0.00045026507,-0.0001074764,-0.00011570858,0.0007642078,0.00076998334,0.00046202115,0.00032460663,0.0020493616,0.0019651589,0.0014682697
FcgR2B_Gag,0.004311678,0.0042840466,0.0026949903,-0.0006770565,-0.00019527694,0.0020649263,0.0028453202,0.0030870126,0.0028677385,0.002557857,0.0032081779,0.0024679494,0.0024808345,0.0029161617
FcgR2B_gp120_BAL,0.001221359,-0.0012676559,0.00062799046,0.0009150756,0.00010427049,0.00060482573,0.00038894196,0.001436908,0.0013180104,0.0010668378,0.00092622003,0.002226569,0.0023762411,0.0018219817
FcgR2B_gp120_YU2,0.0035628164,-0.00015166859,0.00038119688,0.0009071015,0.00024740834,0.0008104409,0.0015997668,0.0023373156,0.0023523278,0.0017766922,0.0010409561,0.0038857912,0.004370107,0.0036083239
FcgR2B_RSC3_gp120,0.0055802534,0.0017376009,0.0013095893,0.0012707352,0.0005055962,0.0016627208,0.0030736343,0.003454967,0.0032844977,0.0028370281,0.0017106876,0.0025913715,0.0026719125,0.0021539403
FcgR2B_1086_gp120,0.0045884643,0.0048602982,0.0019683046,0.0020288276,0.002275252,0.00092271954,0.003058905,0.0013262822,0.0017407415,0.0019299833,0.0025614693,0.00048640088,-0.00012317128,0.00048032735
FcgR2B_gp140_BR29,0.0010343399,-0.0010460983,-0.0008568495,0.0013629062,-0.00034673422,-0.000198754,-0.0005354587,0.0005057029,0.00060194614,0.00037048673,-0.00056678767,0.0011052701,0.00039775993,0.0004120132
FcgR2B_gp41_HxBc2,0.0014306521,0.0007916998,0.0011541478,0.0011264285,0.00034493758,0.00084777473,0.00091930246,0.0009846385,0.00090206583,0.0008000643,0.0017916991,0.002034291,0.001641329,0.0017406628
FcgR2B_p24_HxBc2,-0.0007790473,-0.0010181484,-2.6206324e-05,-0.0001829152,0.000116399155,-0.00016928033,-0.00015367405,-5.8047117e-05,-0.00010843062,-5.80468e-05,-0.00022283895,-0.00023866659,-0.00041854286,-6.7496956e-05
FcgR2B_Boost,0.010142465,0.0070169135,0.0019638513,0.0033013169,0.0009317959,0.0019156603,0.0046141325,0.0039241035,0.0043062633,0.003746578,0.0052884216,0.005002079,0.0039481902,0.0038356343
FcgR2B_p17_Clade_C,0.007113526,0.0047578635,0.0037906794,0.0039353687,0.004146079,0.0036494911,0.005330133,0.0052965092,0.005226927,0.0049124444,0.0009848421,0.0009881548,0.0006347407,0.0012698933
FcgR2B_gp120_CM235,0.0008959326,0.000877148,0.00057935255,0.0006509494,-0.00022069144,0.00022806741,5.5712117e-06,-3.2245185e-05,2.1700851e-05,-2.7039823e-06,0.00049051264,0.0008430289,0.0005021466,0.0005614596
FcgR2B_gp120_Du151,0.0017131673,0.0028561666,0.0016712041,0.0007134149,0.0011791057,0.00047107245,0.0012072539,0.00020435137,0.00029721452,0.00056189013,0.0008575106,-0.00043995265,-0.0010680563,-0.00032577605
FcgR2B_gp120_96ZM651,-0.0057619815,-0.0008800068,-0.0005797524,-0.0013803267,-0.00053932477,0.0016785548,-0.00075744593,-0.0018526166,-0.0024628805,-0.0011107601,-0.0061576716,-0.011255005,-0.010668377,-0.009641784
FcgR2B_gp70_V1V2_Clade_AE,0.0020673252,-0.000564692,-0.00044514795,0.0009790689,0.00023212332,2.0203815e-05,0.0005083142,0.0009142085,0.0010267053,0.0006450377,0.0015042943,0.0024103818,0.002437393,0.0018936706
FcgR2B_NL4_3_integrase,-0.0021712147,-0.0024484638,-0.004345869,-0.0026465012,-0.003772713,-0.0025844588,-0.0029383246,-0.002955127,-0.002905089,-0.0026895178,-0.003955172,-0.004209162,-0.0037722278,-0.0043887002
FcgR2B_gp120_JRCSF,0.0014654498,-0.0011390878,0.00038725953,0.001998045,0.00037759703,8.064054e-06,0.0005326036,0.0006384394,0.00047985316,0.00039767477,-0.0002894552,-0.00041813127,-0.0009973916,-0.0011822975
FcgR2B_gp120_TRO,0.00231469,0.0021135507,0.0003878702,-0.00049304566,-0.0005022638,0.00018907778,0.0011378388,0.000600247,0.00058553705,0.00042666952,0.0016333888,0.00083428365,0.0012005586,0.00079588115
R2A_3_gp120_ZM109F,0.0038751457,0.003569818,0.0018306908,0.00026941727,0.00093335175,0.00064628787,0.0018341785,0.0012306679,0.0014036292,0.0013049684,0.0029439984,0.0031843523,0.0028884953,0.0029706608
R2A_3_Barouch_Boost,0.0032838301,0.0032704223,0.0019393554,0.0012511836,0.0019942056,0.00034314746,0.0016327224,0.00090161903,0.0012435947,0.0012518656,0.001970258,0.00091019826,0.00035772956,0.00089169206
R2A_3_gp120_CN54,0.0011525201,-0.0010919939,0.00048159683,0.0012939973,0.0012327671,1.6508202e-06,0.00078367547,0.0007393087,0.00085357844,0.0007282121,0.001043681,0.0013981161,0.0015095245,0.0011364738
R2A_3_HIV_p7,0.00074868934,0.0010003055,0.0011064982,0.00031073543,0.00065119873,0.000736137,0.0009548616,0.00067307346,0.00047507096,0.00053088844,0.0006899622,-5.00543e-05,-0.00022017196,-6.13462e-05
R2A_3_Barouch_Prime,0.0006128989,-0.00017768239,-0.00032818477,-0.0006193399,-0.0007282891,-0.00019325342,-5.56662e-05,0.00013632864,0.00016105289,-1.6348471e-05,0.0006928945,0.0011445765,0.0013922337,0.0011405395
R2A_3_Gag,0.0050044176,0.0014567842,0.0005213133,-0.00013008865,-0.0012732669,0.0011648475,0.001129114,0.0023565295,0.0022992953,0.0019233755,0.0025949816,0.003085926,0.0034089936,0.0028158927
R2A_3_gp120_BAL,-0.00065865205,0.0018472236,0.0013882197,-0.00015848136,0.0010623278,0.0010765366,0.0009871895,-1.5514936e-05,-0.00021184534,0.00014747902,-4.0154027e-05,-0.0024836122,-0.002040449,-0.0020044113
R2A_3_gp120_YU2,-0.0033206553,-0.0033270675,-0.0007587162,-0.00023064518,0.00039420056,-0.000699037,-0.0012822191,-0.0011515926,-0.0013404028,-0.0010729636,-0.0017440827,-0.0025213556,-0.0016745902,-0.002283819
R2A_3_RSC3_gp120,0.0047154934,0.0025427972,0.0015230126,0.0013821039,0.0016494994,0.0015585426,0.0035795902,0.002760523,0.0028733718,0.0027078043,0.0023744134,0.0022827662,0.0019470749,0.0024298318
R2A_3_1086_gp120,-0.0017074363,-0.0009939487,-0.00027568988,-0.00043979203,0.00021083883,-0.0013379764,-0.0010953923,-0.0017969869,-0.0016364665,-0.0013467991,-0.00050373917,-0.0017274973,-0.0017774303,-0.0016104442
R2A_3_gp140_BR29,0.0043682083,-0.0012376673,-0.0016698105,-0.00032987146,-0.0022546137,-0.0010798321,-0.0004200752,0.0012188585,0.0015740986,0.0008162395,0.000935411,0.005565074,0.0054503605,0.004570949
R2A_3_gp41_HxBc2,-1.2257628e-05,0.0012417203,0.00086335896,-0.00018392713,0.00024424586,0.0007472458,0.0010391204,0.0002638297,0.0002859037,0.0003164471,0.0019216246,0.0011224399,0.001636034,0.0015452433
R2A_3_p24_HxBc2,0.0031717562,0.0010620167,0.0002783792,-0.0007400314,-0.00087820704,0.0001810715,0.001173819,0.001475034,0.0017618423,0.0015453853,0.0013261471,0.0023261493,0.002036426,0.0023584291
R2A_3_Boost,0.0028776503,0.0036534034,0.0007938664,-0.0014563982,-0.0012921807,0.00014247575,0.0007125698,0.00027159578,0.0002919733,0.00025863812,0.0013613777,0.0010770707,0.0011933459,0.0011313275
R2A_3_p17_Clade_C,0.0012047149,0.0005160747,0.00023552465,-2.2888113e-05,-0.0011276931,0.0006913185,0.00087309256,0.0008405526,0.00088255666,0.001017843,0.00015310684,-0.0006710548,-0.0008964102,-0.00063737296
R2A_3_gp120_CM235,0.0051252292,0.0040602013,0.0019443375,0.0012101938,0.00055737013,0.0005618354,0.0015223755,0.0014780994,0.0016728821,0.001361719,0.0024182245,0.0026198819,0.001640072,0.0020471297
R2A_3_gp120_Du151,-0.00043197576,-0.0011604308,-0.00021889084,-0.0010323105,-0.00024501234,-0.001634491,-0.0012922017,-0.00139999,-0.0013247904,-0.0011762896,-0.00028381654,-0.00013210677,-0.00051563384,-0.0004931713
R2A_3_gp120_96ZM651,-0.0019851953,0.0009835002,0.0011195912,-0.0008824239,-0.0017780651,0.0019342693,-0.00012231765,-0.00043812246,-0.0005483657,0.00012917742,-0.0010691113,-0.003320627,-0.003093826,-0.002245313
R2A_3_gp70_V1V2_Clade_AE,0.0028688898,0.00018176925,-0.00018787582,0.0004511955,-0.00045084712,0.0006646296,0.0007321487,0.0014952503,0.0016472512,0.001194363,0.0027503744,0.0036001934,0.0035787371,0.003314771
R2A_3_NL4_3_integrase,-0.0013941892,-0.00014957244,-0.0007355365,-0.0005378876,-0.0018899718,0.00054542057,-0.00024104364,-0.000781673,-0.00071374053,-0.00019555991,-0.00067986816,-0.0030427447,-0.00302954,-0.0024946046
R2A_3_gp120_JRCSF,0.0027719995,0.0025248535,9.709787e-06,0.0004711507,-0.00025504138,-0.00027322746,0.00092997635,9.23589e-05,0.00011948294,7.365427e-05,0.0004479832,-0.0010606882,-0.001585762,-0.0015903685
R2A_3_gp120_TRO,0.00038390537,-0.0042943973,-0.0018404498,0.0011026849,-0.00082287914,-0.0018850582,-0.0021041888,-0.00036819195,-0.00012829191,-0.0007562381,-0.00081668264,0.0032357364,0.0028802936,0.002107544
R3A_1_gp120_ZM109F,0.003900242,0.0051285136,0.0023281544,-0.0005527666,0.00047154105,0.0014326908,0.0023442288,0.0017721239,0.0019757308,0.002036896,0.0023767562,0.0017166672,0.0013760941,0.0022430045
R3A_1_Barouch_Boost,-0.0039024847,-0.0018260543,-0.0005809727,-0.00032143597,0.00061467855,-0.0006161168,-0.0016273092,-0.001833563,-0.0018029966,-0.0014132453,-0.0018970816,-0.0027051729,-0.0025106776,-0.0021386452
R3A_1_gp120_CN54,0.0027588357,0.0031392637,0.0016692821,0.0016213569,5.274937e-05,0.0024375895,0.0027196635,0.0020967287,0.0018461787,0.0017707828,0.0030680357,0.00088917516,0.00017115135,0.0005823339
