,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
FcgR2AR_RSC3_gp120,0.0030782593,-0.0016007174,-0.00037133403,0.000336331,-0.00049935764,-0.00072260684,-0.0004199974,0.0005423465,0.0006635165,0.00047642164,0.0017079661,0.0024736875,0.0035738233,0.0031095822
FcgR2AR_1086_gp120,-0.002534595,0.0031152798,0.0014333648,-0.0026202814,-0.0014387305,0.0013099937,0.00050996215,-0.00055689004,-0.0014030581,-0.0009971894,0.0031075238,-0.0017275478,-0.0011713118,-0.0009969434
FcgR2AR_gp140_BR29,-0.001879072,0.0035474435,0.00062687,0.002060686,0.0018177173,0.0013129611,-0.00059731875,-0.0005782605,-0.0011694428,-0.00075189857,-0.008373577,-0.00803045,-0.0089950645,-0.007782702
FcgR2AR_gp41_HxBc2,0.010152368,0.003935509,0.004587926,0.0075832587,0.009338006,0.003837252,0.0048047723,0.006432837,0.006592228,0.0059103877,-0.000268179,-7.182336e-05,-0.00021101473,0.00025084885
FcgR2AR_p24_HxBc2,-0.0023787692,-0.00032607577,0.0013640384,0.00018315534,0.0011996346,0.0010094341,-0.0009253843,-0.00089366484,-0.0010220152,-0.00068526436,0.00043696864,-0.0003292809,0.00031854524,0.00022884975
FcgR2AR_Boost,0.0068135085,0.0071340348,0.0054553063,0.0069362693,0.004380616,0.004899057,0.006787412,0.005562452,0.00625059,0.0065766186,-4.9647377e-05,-0.0020203283,-0.0024055513,-0.0012842091
FcgR2AR_p17_Clade_C,0.0034199737,0.0016596604,0.00062040234,0.002243424,0.003004977,0.0006628532,0.0013134701,0.0014409841,0.0017508728,0.0015500123,0.0027853006,0.0027540089,0.0032337126,0.0028040803
FcgR2AR_gp120_CM235,0.0060113543,0.0035563859,0.004078471,0.0035387252,0.0045935013,0.0025012507,0.0030882275,0.003921689,0.003698984,0.0034659717,0.001619923,0.00023390383,0.0003493561,0.0012720941
FcgR2AR_gp120_Du151,0.0005709506,0.0018401761,-0.00061045506,-0.0014618981,-0.00069547363,-0.00047123755,8.854095e-05,-0.00031225613,-0.00077080005,-0.000927988,0.0016857956,-0.000294509,-5.231141e-06,0.000103478655
FcgR2AR_gp120_96ZM651,0.0012628356,0.0019637123,0.0033681607,0.0021726156,0.0025598798,0.0025248274,0.0016772206,0.0017496449,0.0017706726,0.0018605882,0.0012540324,0.0008951367,0.0013799457,0.0012186177
FcgR2AR_gp70_V1V2_Clade_AE,0.0019474006,-0.0007759792,-0.00013708473,0.0021690142,0.00088714086,0.00045463783,0.00018788631,0.0016777815,0.0016590435,0.0010565575,0.001245556,0.0027704516,0.002647813,0.0022026806
FcgR2AR_NL4_3_integrase,0.0004007768,-0.0017032914,0.00013547034,0.00085028115,0.0011814944,0.0003442388,-0.00021095402,0.0006842168,0.0007015105,0.000485085,0.0028494576,0.0039810827,0.0044873357,0.0038821886
FcgR2AR_gp120_JRCSF,0.006414056,0.0025243433,0.002874205,0.004757907,0.002987808,0.00300359,0.003772044,0.0051530423,0.0053620394,0.0049069617,0.00093768665,0.0024907924,0.002235222,0.002100971
FcgR2AR_gp120_TRO,0.00041339226,-0.007529284,-0.0013009969,0.0007952722,0.002919912,-0.0013110901,-0.0024343191,8.886357e-05,0.00032054217,-0.00040699204,0.0068210117,0.010200714,0.011014673,0.009476804
FcgR2B_gp120_ZM109F,0.0016787879,-0.0019720925,-0.00062910054,-4.339228e-06,0.0011684613,2.7288112e-05,-0.00013840332,0.00089521613,0.0008613031,0.0006565841,0.0010411972,0.0018292171,0.0027075405,0.002177284
FcgR2B_Barouch_Boost,0.0030478965,0.0039704926,-0.00036930124,-0.0014923348,-0.00026446654,0.00021867146,0.00081725605,0.00077907956,0.00037973037,0.00022108384,-1.12135895e-05,-0.0033865178,-0.0032270886,-0.002485787
FcgR2B_gp120_CN54,-0.004066964,-0.0035970493,0.002417455,0.0014135579,0.003969048,0.0012760689,0.00064102904,-0.0010172965,-0.00047646373,5.1095467e-05,0.0026718967,0.00042678698,0.001670151,0.0015610146
FcgR2B_HIV_p7,0.0012455962,-0.00062153395,-4.638948e-06,0.00092746125,-0.00044599437,9.503007e-05,-0.00016266272,0.00039041386,0.0007314175,0.0005574524,-0.0002633115,0.00084318203,0.0007136457,0.0009417411
FcgR2B_Barouch_Prime,0.0010306855,-0.00045581002,0.0011738831,0.0014830981,0.0019273269,0.0008374394,-1.9981751e-05,0.0011523801,0.0011276106,0.0007748781,0.0029237287,0.0030543301,0.002987226,0.002741396
FcgR2B_Gag,0.00076401106,0.002172554,0.0028798897,0.003699004,0.0013839782,0.0023152456,0.0017140376,0.001584029,0.0018454749,0.0022235229,-0.00015274507,0.00043020595,-7.873922e-05,0.0003216748
FcgR2B_gp120_BAL,0.0022663018,0.0011971267,0.00039631178,0.0022091668,0.0010764576,0.0004665426,-0.00038296456,0.00091543584,0.0011695671,0.0010106482,0.00037043187,0.0015021928,0.0010073934,0.0013829508
FcgR2B_gp120_YU2,0.006145115,0.0012650737,-0.00036311737,0.0038992716,0.0019968918,0.0009613243,0.0014598842,0.0032272835,0.0034588345,0.0029735337,-0.0024310395,0.00091321644,0.0007999781,0.0008323983
FcgR2B_RSC3_gp120,0.002746837,0.00016986519,-0.00024815288,0.00012999926,-0.00020996195,-9.316845e-06,-0.00043257175,0.0010791915,0.0010469451,0.00040173336,0.0013063303,0.0019536098,0.0020687245,0.0017185112
FcgR2B_1086_gp120,-0.0032964705,-0.0015368245,-0.0015133476,-0.0014722606,0.0006615112,-0.0012218473,-0.0017214717,-0.002618481,-0.0024540406,-0.0020830485,-0.001782396,-0.0019389323,-0.0016944124,-0.0013022198
FcgR2B_gp140_BR29,0.0080958335,0.002149701,0.0011500433,0.0038626408,0.0032751325,0.0011114404,0.002294552,0.0045655053,0.004548748,0.0036507575,-0.0062683728,-0.003014845,-0.004940043,-0.003525294
FcgR2B_gp41_HxBc2,0.006618229,0.0023729354,0.0031119417,0.0034704283,0.0039715045,0.0028732177,0.0026048333,0.004775392,0.004619647,0.003948446,0.0030000135,0.0026846116,0.0027175515,0.0026022908
FcgR2B_p24_HxBc2,0.0004888128,0.0025118457,0.0029179808,0.0024816287,0.002168569,0.0023350795,0.0017584409,0.001062338,0.0011844155,0.0016698657,-0.0014334772,-0.0025521962,-0.0025491193,-0.0017367542
FcgR2B_Boost,0.00705723,0.0049362546,0.0024158629,0.0018407836,0.000117406315,0.0022918775,0.0019798416,0.003831953,0.0036809635,0.0032782122,0.002067319,0.0009905623,0.0010698169,0.0019183266
FcgR2B_p17_Clade_C,0.00031882498,-0.001300056,-0.0013588938,-0.00089236826,-0.00064793695,-0.0013423624,-0.0013761182,-0.0009225362,-0.00072564057,-0.00086526683,0.0031005254,0.0036374722,0.004185834,0.003939966
FcgR2B_gp120_CM235,0.001895427,-0.00026000355,-0.00017382347,0.0011506233,0.0016620293,0.00091550016,0.0010981504,0.0015882343,0.0016573551,0.0013627332,0.0007030486,0.0004219208,0.0006320223,0.00054283143
FcgR2B_gp120_Du151,0.000360564,-0.0020443422,-0.0009846647,0.00072859734,0.0011142748,-0.0008813187,-0.00073583424,-0.00016056273,9.261771e-06,-0.00030120002,-3.8447382e-05,0.0016616611,0.0017891563,0.0011038522
FcgR2B_gp120_96ZM651,-0.00017012341,0.00015231717,0.00084244646,-2.54368e-05,0.0005569355,0.00036881436,0.00023258467,-0.00013811493,3.647244e-05,5.0924915e-05,0.0016127024,0.0011511033,0.0013694856,0.001111626
FcgR2B_gp70_V1V2_Clade_AE,-0.000833601,-0.003392956,-0.004399162,-0.0013737438,-0.0024813302,-0.00072146085,-0.001158462,-0.00044983206,-0.0005884914,-0.000946295,0.00015405963,-0.00012876438,0.0012849866,8.8468725e-05
FcgR2B_NL4_3_integrase,0.00014456004,0.00073323713,0.00045020593,0.0017058335,0.00044987994,0.0008478179,0.00074300874,0.00035546898,0.0005787494,0.0008370277,0.00036258425,0.00019974375,0.00024286094,0.00039978072
FcgR2B_gp120_JRCSF,-0.00511266,-0.00051945425,0.00051752623,-0.0017199646,-0.0011553589,0.00022341736,-0.0020727215,-0.0026910892,-0.002884511,-0.0022986282,0.0046083494,0.0026941088,0.003336031,0.0034444726
FcgR2B_gp120_TRO,0.004371229,-0.00049204513,0.00037604687,0.001836144,0.0018931918,-0.0005894281,0.00076285464,0.0017422262,0.0020398684,0.0014968308,0.0006305619,0.0026277453,0.0020664916,0.0021812217
R2A_3_gp120_ZM109F,-0.001098462,0.0016815299,0.00014293675,-0.001776244,-0.00034497623,-0.00015198455,0.00023729021,-0.0012405646,-0.0014802394,-0.0010069532,0.0009264456,-0.0022685505,-0.0014893285,-0.0013145946
R2A_3_Barouch_Boost,-0.0016234192,-0.0012630096,0.0013940819,-0.00015074256,0.0029541492,0.00036133837,0.00065643375,-0.0009260991,-0.0004992367,-0.00010671792,0.0025206117,0.00036465816,0.0014314462,0.00150691
R2A_3_gp120_CN54,-0.0013699493,-0.0015102553,0.0010972271,0.0020371352,0.0005034743,0.0012032188,-3.2531596e-05,0.0007521725,0.000742634,0.0006095793,0.0051233475,0.0061374665,0.0066161435,0.0054835514
R2A_3_HIV_p7,0.0024900308,0.000556912,0.0011456631,0.0029752655,0.002105728,0.0015434312,0.0014697793,0.0028336197,0.0026436308,0.002280644,-4.7349888e-05,0.001178106,0.0010603914,0.00086807215
R2A_3_Barouch_Prime,0.001018953,0.0023346914,0.0018744479,0.004430389,0.002341601,0.0022395405,0.0019080781,0.0017772473,0.002024743,0.0022739668,-3.8946037e-06,-0.0003202074,-0.000550855,-0.00026918328
R2A_3_Gag,0.004445676,0.0013577202,0.0010130284,0.0016882396,0.0027629894,0.0014788982,0.0023569854,0.0036287503,0.0034117235,0.00290871,-2.4701607e-05,2.8858187e-06,-0.0010679086,-0.00034436866
R2A_3_gp120_BAL,-0.0016156806,0.002335287,-0.000805228,-0.0011044417,-0.0020060847,-0.00057232165,-0.0003692443,-0.0025463658,-0.0018120698,-0.0011727626,0.0003518434,-0.00142284,-0.0014610136,-0.001280435
R2A_3_gp120_YU2,-0.0005163609,0.0017803387,0.0005132276,0.00156475,0.0007719507,0.0015378986,0.0003577481,0.00092531013,0.0006892722,0.00057065167,-0.001099943,-0.0014696984,-0.0019543753,-0.0017592591
R2A_3_RSC3_gp120,0.00035537465,-0.0008525799,-0.0001071035,0.00041832885,0.0003123568,0.00011012485,-0.00014044825,0.0004024484,0.00039256664,0.00029797736,0.00087750406,0.0016966158,0.0019333939,0.001782539
R2A_3_1086_gp120,-0.0047420454,-0.0005194866,0.0013207877,-0.0020480186,-0.0010164122,-0.00018055289,-0.00013021141,-0.002569795,-0.002366711,-0.0018215614,0.004668408,0.00204983,0.0022863373,0.001679318
R2A_3_gp140_BR29,-0.00094200345,-0.0029010042,0.0017567325,0.0012146346,0.0023612839,0.00025979726,0.0005083392,0.00027407604,0.00045384257,0.0004412605,0.0030161815,0.003804493,0.0040927883,0.003915721
R2A_3_gp41_HxBc2,0.010369021,0.006356112,0.005573877,0.0074916473,0.005587343,0.0052519217,0.007024373,0.008086026,0.008430165,0.008043478,-0.0023028867,-0.0013519751,-0.0024199733,-0.0011713175
R2A_3_p24_HxBc2,0.0013304992,0.0027298892,0.0037080522,0.0027939207,0.0026301958,0.0026713838,0.0016967771,0.0015898594,0.001651552,0.0019873686,0.002492279,0.0009942348,0.0017570535,0.0021573764
R2A_3_Boost,0.0038153133,0.0013716022,0.0003533627,0.001099055,0.0010876484,0.0005135925,0.000961371,0.0013435094,0.001774445,0.0017118516,-0.0003591498,-0.00092825864,-0.00093048654,-0.00029277417
R2A_3_p17_Clade_C,0.000628515,-0.0009759854,-0.00021215512,0.0012817227,0.0016843841,0.0005264147,-0.00051597494,0.0005522133,0.00065669155,0.00042167047,-0.00015481777,0.0010684249,0.00091144635,0.0005830589
R2A_3_gp120_CM235,-0.0008682619,-0.0010538573,0.0036413064,0.0035121436,0.0043247365,0.0027300706,0.0014497087,0.0018684103,0.0019122376,0.0019438372,0.0018375093,0.0021446105,0.002185253,0.0019850594
R2A_3_gp120_Du151,-0.001475226,-0.00092704676,0.00090199494,0.0010691686,0.00164922,0.00068373914,0.0007577948,-0.00014399346,4.2697437e-05,0.00025529243,0.0015846016,0.0019806384,0.002307246,0.0018280536
R2A_3_gp120_96ZM651,0.0011925006,-0.0010513545,0.0013870501,0.0005139039,0.0009852214,0.0007217525,0.0003888838,0.0010190923,0.0016055107,0.0014728119,0.0018191743,0.0017345836,0.002035904,0.0025660014
R2A_3_gp70_V1V2_Clade_AE,0.00073141506,0.00013989038,-0.00088276283,0.0001280578,-0.0005979455,-1.7057408e-06,0.00012392442,0.00011949832,9.669859e-05,1.4607333e-05,-0.00023535284,-0.00090857456,-0.00038993088,-0.0008534838
R2A_3_NL4_3_integrase,0.00058930606,0.001975365,0.0023659964,0.001200809,0.0012970718,0.0013115964,0.001220091,0.0005137154,0.0009774616,0.0011262122,0.0008310934,0.00037217917,1.9208219e-05,0.00040420238
R2A_3_gp120_JRCSF,-0.00029990697,0.001194223,0.0008663531,0.0002563701,0.00042210644,0.000301198,0.00092080544,-0.00055023615,-0.0001318673,0.00034280517,0.0003848156,-0.0009792685,-0.0008123814,-0.00028846378
R2A_3_gp120_TRO,0.00043229922,0.0014638401,0.004182537,0.0032637622,0.005383691,0.0033281168,0.0033110722,0.002202029,0.0025826453,0.0030724027,0.0014300031,-0.0005399681,0.00019674991,0.0010193968
R3A_1_gp120_ZM109F,0.0009749021,-0.00035152666,0.0011868059,0.0004802788,0.0019052469,0.0003195552,0.0006674137,0.0006907537,0.0007040174,0.0006256557,0.0002051702,0.00042156447,0.0006192458,0.00044400242
R3A_1_Barouch_Boost,0.0062490935,0.002867203,0.0024993315,0.00545675,0.0033947148,0.002879353,0.0043000598,0.00450158,0.005406115,0.005086612,0.0006953419,0.0017235857,0.0014206972,0.0014981858
R3A_1_gp120_CN54,0.013658693,0.012031288,0.0076408647,0.005703909,0.0034433275,0.0059623374,0.0073745656,0.0084340945,0.008522108,0.008182211,0.0036172785,0.0008500098,0.00025561108,0.0017252681
R3A_1_HIV_p7,0.0005400505,0.0024825246,0.0013371219,0.001551667,0.0016282264,0.0016573557,0.0012208174,0.0006984715,0.0007313052,0.0010401928,0.00021173437,-0.0012114763,-0.0006515492,-0.00032335395
R3A_1_Barouch_Prime,-0.0031402127,-0.0013680656,-0.00051049667,-0.0006734525,-0.000513562,0.000100566285,-0.0011745477,-0.001967358,-0.0018558991,-0.0013974977,0.002643035,0.0020940073,0.0032497128,0.0029811065
R3A_1_Gag,0.0073053194,-0.00017704956,-0.0018888391,0.0045766826,0.0014765214,0.0017204038,0.0028917291,0.005300495,0.005699772,0.004845836,-0.0014549119,0.0008643237,0.0008971154,7.464365e-05
