,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
aRhIgG_gp120_Du151,0.00063354464,-0.001381034,0.0004102708,0.0003989059,-0.0010529058,0.0003436051,0.0002908461,0.0010595224,0.0010323372,0.0009477062,0.00094323984,0.0015512147,0.001657214,0.0018511151
aRhIgG_gp120_96ZM651,0.0056455764,0.00092258496,-0.0015358191,0.0038707622,0.0014246955,-0.0024625394,-0.00049467594,0.00023197226,0.00048155477,-9.67581e-05,-0.0010583298,0.0011495684,0.00072362885,0.00023486324
aRhIgG_gp70_V1V2_Clade_AE,0.0030427866,0.0012158393,0.0003689715,0.0011936191,0.0007853979,0.00040919264,0.0009004,0.001582045,0.0015102697,0.0012136052,0.0007524115,0.0010905436,0.00090491015,0.000833479
aRhIgG_NL4_3_integrase,0.001727088,0.000109691886,-0.00030611837,0.00068098254,0.00065610424,0.00035604727,0.00074678904,0.001127545,0.000990824,0.00080794963,0.001058279,0.00012613201,-0.00012769898,-0.00043180832
aRhIgG_gp120_JRCSF,-0.00040189008,0.00056279096,-0.00077915395,-0.00066647667,-0.0008358823,-0.00028236306,-0.00033767958,-0.00041854044,-0.00046936318,-0.0004891288,-0.0015778012,-0.0017768181,-0.0019462889,-0.002046185
aRhIgG_gp120_TRO,-0.0014259594,8.8697605e-05,0.0012037802,-0.0009767151,-0.0011081904,0.0009782849,0.00056053983,-0.00019248511,-0.00024846225,0.00020624448,0.0011147241,0.00023686132,0.00028598792,0.00080254243
FcgR2AH_gp120_ZM109F,0.0015529959,0.0033641509,9.55533e-05,-0.00060056144,-4.739544e-05,-0.00050152047,0.00049238076,-0.0008395142,-0.000651604,-0.0006935632,0.00066023343,-0.0018192774,-0.0020830985,-0.0022824283
FcgR2AH_Barouch_Boost,-0.0004264071,-0.00049352593,0.00035569156,0.00016547469,-0.0002910068,3.5418252e-05,-7.2119496e-05,-0.00023531503,-0.0002211259,-0.00020659967,0.0017054583,0.0014657094,0.001722224,0.0016313326
FcgR2AH_gp120_CN54,0.0013809766,0.0015668874,-0.0006827334,0.0013613687,0.0015352893,-0.0010639234,-0.0011946667,-0.00072287524,-0.0006804753,-0.0008640955,-0.0013220506,-0.0012076943,-0.0014428393,-0.0016130627
FcgR2AH_HIV_p7,0.007559331,0.0046380255,0.0015645785,0.0010209058,0.002750077,0.0016213206,0.0033668887,0.0039917985,0.0038472507,0.0032409823,0.003658639,0.0030593504,0.0033038936,0.00400909
FcgR2AH_Barouch_Prime,-0.00034267272,0.00071014394,-0.0003717761,-0.0006113184,-0.00048152675,-0.0005907195,-0.0005486641,-0.0010476486,-0.00087875145,-0.0006496323,-0.0013881982,-0.0023884957,-0.0024830843,-0.002132474
FcgR2AH_Gag,0.0003485874,0.0035676146,0.001177567,-0.0021476082,-0.0011442621,0.00019211248,-0.00036405431,-0.0005145456,-0.0007431685,-0.0008190942,0.0003043974,-0.00043250385,-0.000633077,-0.0010593417
FcgR2AH_gp120_BAL,-0.0013447445,0.00085685175,-0.00020784551,-0.0017392511,-0.0012154668,-7.97241e-05,-0.00015046618,-0.0009385993,-0.00095097546,-0.000604092,-0.00023274217,-0.002200689,-0.002087844,-0.0017133038
FcgR2AH_gp120_YU2,-0.00050809165,0.0025148694,0.0010016268,0.0014887783,6.2941144e-05,0.00100821,0.00034823443,-0.00029620918,-0.0003180982,7.4723976e-05,-0.0013302341,-0.002913643,-0.0031080504,-0.0026933877
FcgR2AH_RSC3_gp120,-0.0009063351,-0.00013200834,-0.0024344944,-0.0031033035,-0.0026429885,-0.003344436,-0.0025082908,-0.0038611365,-0.0039288695,-0.003564262,-0.003939282,-0.0061629466,-0.006147786,-0.006703405
FcgR2AH_1086_gp120,-0.0005201878,0.00017197907,-0.00033896288,0.0008219776,0.00076027814,-0.0005758842,-0.00087251054,-0.0010924467,-0.0010595442,-0.0009633011,-0.00071446376,-0.00078185403,-0.00086158357,-0.0009611641
FcgR2AH_gp140_BR29,-0.0011282807,-0.0006793638,0.00039988663,0.0004125981,0.0001516044,0.00028325588,-0.00018640155,-0.00016347619,-0.00027135856,-0.00016479341,-0.00021464197,2.5225358e-05,-4.2022126e-05,3.7904116e-05
FcgR2AH_gp41_HxBc2,0.002045897,0.0036978,0.00016408048,-0.0014571401,0.0004082536,0.0002599209,0.0009863941,0.00013115467,0.00031321344,0.00030736515,-0.0005770978,-0.0029592854,-0.003274325,-0.0031271903
FcgR2AH_p24_HxBc2,0.0017312109,0.0021761851,0.00024247867,-0.00030500168,1.6150787e-05,1.3812943e-05,0.00034061662,0.0002088361,0.00032105373,0.00021063123,-0.00039837568,-0.0012438428,-0.0012014766,-0.0011620615
FcgR2AH_Boost,-0.0013399117,0.0015002785,0.00034291713,-0.0019183519,-0.001219803,-5.8315312e-05,-0.0004224219,-0.0012158664,-0.0011466044,-0.0008149877,-0.00019507314,-0.0024827686,-0.0024882595,-0.0020081967
FcgR2AH_p17_Clade_C,0.0029933366,-0.0011995706,-0.0003668063,0.0028832462,0.0012566207,-0.00029314295,0.00016629238,0.0015015601,0.0014935533,0.000955701,3.3798733e-05,0.0012055865,0.0013888681,0.0014013412
FcgR2AH_gp120_CM235,0.00064899673,-0.00019926386,0.0005924687,-0.000359943,-0.0005094404,0.0007979514,0.0010941579,0.0010678668,0.0011418535,0.0010862292,0.001693159,0.0012807357,0.0014137616,0.0014884165
FcgR2AH_gp120_Du151,-0.0035302518,-0.0013397272,0.00023823639,0.00043318563,0.00015073421,0.00035910588,-0.00042008815,-0.001078631,-0.0011651027,-0.00062230846,-0.00072375266,-0.0017709314,-0.0014020847,-0.0012944007
FcgR2AH_gp120_96ZM651,0.0071295057,0.0018490553,-0.0005050507,0.00026195313,-0.0015083557,-0.00038491903,0.00031118956,0.0025918512,0.0027979182,0.0019553609,0.00057269615,0.0023823727,0.0016648028,0.0019749484
FcgR2AH_gp70_V1V2_Clade_AE,-0.0005955587,-0.00043951953,-0.0002988487,-4.772651e-05,-0.0004853282,-0.00068776304,-0.0007122168,-0.0008613373,-0.0008381048,-0.00079844025,-0.00014389915,-0.00034870277,-0.00031396758,-0.00040952503
FcgR2AH_NL4_3_integrase,0.0059430185,0.005188204,0.0028733308,0.0018397495,0.0022136199,0.0016412308,0.002753366,0.0025701674,0.0028155113,0.0024963936,0.002314342,-0.00037251238,-0.0003114584,5.397603e-05
FcgR2AH_gp120_JRCSF,-0.0012364135,0.0014955088,0.00084406976,-0.00062885234,-0.00058497034,0.0006152903,-0.00010851924,-0.00061302405,-0.0006281155,-0.00018493389,-0.0006358088,-0.0023270284,-0.0024021175,-0.0019265398
FcgR2AH_gp120_TRO,-0.00064762495,0.00021947005,0.00032989553,0.00010195054,-0.0026404522,-0.0007877342,-0.0014869706,-0.0013335736,-0.0013485848,-0.0011095398,-0.0014625984,-0.00194107,-0.00236418,-0.0019901604
FcgR2AR_gp120_ZM109F,0.0010701286,0.0022984848,0.0008904299,-0.0012744846,-0.00084681064,0.0007744753,0.00087046466,0.0005318361,0.00058552454,0.00060476374,0.00079610094,-0.0005373764,-0.0008037659,-0.0006438173
FcgR2AR_Barouch_Boost,0.0033360869,-0.00041107074,-0.0018708671,0.0006135314,-0.00086170447,-0.002008028,-0.00077737286,-5.6256587e-05,9.948515e-05,-0.00055988395,-0.00028367637,0.0010534277,0.00071663153,0.00017414022
FcgR2AR_gp120_CN54,0.0012608255,0.001922905,-0.00048636188,-0.0023205606,-0.00086558965,0.00034034066,0.00041058968,0.00066175574,0.00073356257,0.0006181994,-0.0013734937,-0.002501157,-0.0031092358,-0.002298056
FcgR2AR_HIV_p7,0.0024388197,0.0003436909,6.8473215e-05,-0.0006631376,-0.00046900215,0.00032987408,0.00048422575,0.0011962362,0.0011990492,0.00095388433,0.001222133,0.0020942339,0.0017508223,0.001987786
FcgR2AR_Barouch_Prime,-0.0006046918,0.0016359786,0.0005230855,-0.0008988382,-0.0011793149,8.086353e-05,-0.00015495792,-0.0007852224,-0.00073964096,-0.0005457947,8.398578e-05,-0.0013766718,-0.0013066126,-0.0012639243
FcgR2AR_Gag,0.004698674,0.0017413876,0.00091582217,0.0017127221,0.00082914304,0.0009890405,0.0016546156,0.002462472,0.0024467628,0.002118526,0.0020137273,0.00362145,0.003195105,0.0030573206
FcgR2AR_gp120_BAL,0.00010170709,-0.0013986569,0.0014802117,0.003386343,0.0014960414,0.00028848692,0.0005307798,-1.3698898e-05,0.00029107122,0.0005342119,0.0021280004,0.0025098033,0.0029510423,0.0026343826
FcgR2AR_gp120_YU2,-0.0005768154,-0.0012882276,0.00065282,-3.4619534e-06,-0.0015366664,0.00030370642,-0.00012057313,0.00027024176,0.000285924,0.0004839673,-0.0005512072,-0.0004951442,-0.0006256403,-9.044748e-05
FcgR2AR_RSC3_gp120,0.0007545855,0.0012872197,-0.0023223278,-0.003246168,-0.0034613488,-0.0035286765,-0.0026567422,-0.0034844002,-0.003550785,-0.0036068645,-0.0032218338,-0.0041355356,-0.004661934,-0.005146105
FcgR2AR_1086_gp120,0.0013032499,0.00024275779,-0.00024212155,0.00019028827,0.00039007838,0.00011436968,0.00023892675,0.0007133275,0.00073664106,0.0005562476,-4.563359e-05,0.00044037533,0.00032192087,0.00048379938
FcgR2AR_gp140_BR29,0.00025015965,0.0014684862,-0.0017245715,-0.0004642296,0.0027066758,-0.0007332236,-2.3250488e-05,-0.0010406157,-0.0008898451,-0.0010468435,-0.00035689696,-0.0011068352,-0.00086482277,-0.0018460733
FcgR2AR_gp41_HxBc2,0.0026212714,0.0016280481,-0.0013409791,0.00038777932,0.0006010646,-0.0013434829,0.00025413543,-0.0005616253,-0.0002624818,-0.00067464606,-0.00011534511,-0.00046714707,-0.00063391146,-0.0014668966
FcgR2AR_p24_HxBc2,0.0005676163,0.0013604419,5.013796e-05,-3.769414e-05,0.00026067282,-7.621586e-05,0.00010562947,-0.0002014567,-3.7535912e-05,-2.8667024e-05,-0.00090205664,-0.001673004,-0.001616555,-0.0015176489
FcgR2AR_Boost,-0.0002153187,-0.0004430095,0.0003972475,0.00095786486,0.0007017045,0.0006027656,0.00035675694,0.00026362223,0.00022809514,0.00034898674,-0.000113441696,0.00025255771,0.00037328215,0.0002094324
FcgR2AR_p17_Clade_C,0.002790165,0.00020016798,-0.00047554352,-5.8019963e-05,-0.00020700053,-0.00017095207,0.0006080341,0.00083284214,0.0009338589,0.0006836192,0.0014185742,0.002533536,0.0025310672,0.0025092827
FcgR2AR_gp120_CM235,0.0008845966,-0.0009602564,-0.00016711185,0.0011846029,-4.2063515e-05,0.00012580163,0.0007853704,0.0009875095,0.0010234014,0.0007934033,0.0001715566,0.0005637389,0.0003836681,0.0003153583
FcgR2AR_gp120_Du151,0.0006440064,-0.00046934033,0.0006030293,0.0009413169,0.00048206956,0.0010621108,0.0008988688,0.0015173309,0.0014913677,0.0014093358,0.00029534084,0.0006001916,0.0005459437,0.0007807306
FcgR2AR_gp120_96ZM651,0.0050301636,-5.9720795e-05,-0.0014896756,0.0027251586,3.1672635e-06,-0.0010396081,0.00032661486,0.0016703482,0.0015914894,0.00079611264,0.0009615495,0.0033720906,0.0029888952,0.0023934778
FcgR2AR_gp70_V1V2_Clade_AE,0.0008611174,-0.0008995563,-0.0011141493,0.00036176067,-0.00037121522,-0.0008201055,-0.0006889061,5.1740153e-05,-3.104036e-05,-0.000361613,-0.00013674285,0.00037324184,5.5195967e-05,9.110808e-05
FcgR2AR_NL4_3_integrase,0.003181028,0.0018461331,0.001326541,0.0014532483,0.0017523253,0.00073765166,0.0015361718,0.0014620502,0.0014590797,0.0013421803,0.00087434903,-0.0010466491,-0.0010948585,-0.00079662463
FcgR2AR_gp120_JRCSF,-0.0020127501,-9.836573e-05,0.0011794136,0.0008466944,-8.15822e-05,0.00067799486,1.8430072e-05,-0.0008160451,-0.0007831021,-0.0002146044,0.00034492608,-0.0004796532,-0.00020268642,-8.470697e-05
FcgR2AR_gp120_TRO,-0.0019322374,0.0010534183,0.0016382304,0.0010903735,0.00029241384,0.0009860422,0.00033315716,-0.00074779446,-0.0007675814,-0.00011622201,0.00028761735,-0.0011861884,-0.00094821793,-0.00071344513
FcgR2B_gp120_ZM109F,0.0013945139,0.0024435592,0.0009675494,-0.00043263126,-3.3737324e-05,0.00068748614,0.00093563646,0.00058769487,0.000685409,0.00073477457,0.0003053443,-0.00088914536,-0.0012669545,-0.0009632107
FcgR2B_Barouch_Boost,0.0025779689,0.0018271938,0.00020508838,-0.00058767095,-0.00150611,3.0390733e-05,0.000247779,0.0007975669,0.00092625053,0.0005934397,0.00083230797,0.0002259136,-6.562549e-05,-2.081502e-05
FcgR2B_gp120_CN54,0.0015657012,5.4765816e-05,-0.0009200348,0.00082827796,-1.804921e-05,-0.00080145063,-0.00012492591,0.00012166427,0.0003848418,0.00017972883,-0.0006489734,-0.0008125097,-0.0009305611,-0.00088458695
FcgR2B_HIV_p7,0.003527216,0.0019187625,0.0006227054,0.0004937764,0.00041962563,0.00048090753,0.0013436563,0.0012980852,0.0012702686,0.0011725861,0.0015039266,0.0016322646,0.0016740399,0.0014456641
FcgR2B_Barouch_Prime,-0.0005868833,0.0014066827,0.00058985135,-0.00084394263,-0.00010176403,0.00033356727,0.00023365878,-0.0006290184,-0.0005856587,-0.00032840855,0.0007084316,-0.0010613378,-0.0009744963,-0.00086440885
FcgR2B_Gag,0.0019830025,0.0005507069,0.0011125915,0.0026986187,0.0007923726,0.0008645438,0.0012234919,0.0011277357,0.0012276768,0.0012013079,0.0017123306,0.0015754049,0.0015411831,0.0012943491
FcgR2B_gp120_BAL,-0.002497933,-0.0010999413,-0.0003612498,-0.0011830966,-0.0010809497,-0.00040807066,-0.0007029154,-0.0012894067,-0.0013718233,-0.0010657754,-0.00056677574,-0.0018388774,-0.0015787062,-0.0014417954
FcgR2B_gp120_YU2,-0.0016904478,-0.0010354222,0.0001874122,0.0015374597,0.0012323678,-5.956946e-07,-0.00040401978,-0.0007716357,-0.0008623808,-0.00051666074,-0.0007779584,-0.0010382207,-0.0010750793,-0.0009299446
FcgR2B_RSC3_gp120,-0.0033252023,-0.0014692054,-0.0028604125,-0.0031284078,-0.0022219245,-0.0031647051,-0.0027325097,-0.0045277127,-0.004782606,-0.004237512,-0.0040746764,-0.007174653,-0.006977943,-0.0071327444
FcgR2B_1086_gp120,-0.00020082195,0.0016992082,-0.0004435387,-0.0003061349,0.0009686142,-0.00030235606,-0.0004028266,-0.00081592187,-0.0007717289,-0.00067624793,-0.0012657462,-0.0025185598,-0.0026057186,-0.0025549587
FcgR2B_gp140_BR29,0.0024786852,0.0039763,0.00085599185,-0.00062185625,0.0007846278,-0.00012586899,0.000712534,-0.0002711265,-0.00012737254,-0.00020217447,0.0009559522,-0.00064340566,-0.00095942355,-0.0011178267
FcgR2B_gp41_HxBc2,0.00024405023,0.001438128,0.00036563072,-0.00096275815,-0.00042425713,2.9840617e-06,0.00019701809,-0.0003220569,-0.00021195337,-5.1315357e-05,-0.00051038753,-0.0022034505,-0.0021927543,-0.0018899429
FcgR2B_p24_HxBc2,0.0006583337,0.00094185007,0.00041844154,0.0006664182,0.0006123248,0.00028848436,0.00030152962,0.00018459109,0.00028279802,0.0002802863,-1.0400002e-05,-0.00039886168,-0.0002565916,-0.00029845533
FcgR2B_Boost,0.0015169646,-0.00029446036,-0.001289149,0.0008414327,0.0011931927,-0.0018243821,-0.00031360253,-0.0009038734,-0.00062202726,-0.00071051344,-0.00044326106,-0.0002868726,-0.00016650304,-0.0004628389
FcgR2B_p17_Clade_C,0.0027231222,0.00045063376,0.00020124423,0.000982512,-2.6317588e-05,0.0003018521,0.00066877273,0.0011781647,0.0011595683,0.0008566128,0.0017203324,0.0016106108,0.0015207592,0.00095516373
FcgR2B_gp120_CM235,0.0019824598,0.0003845301,-0.00042539713,0.0008475801,-0.00015545692,-0.00055667164,2.7527654e-05,0.00047284953,0.00057639525,0.00027411632,-0.00046744428,-0.0004377218,-0.0007248409,-0.00070574705
FcgR2B_gp120_Du151,0.0007378008,-5.391314e-05,-0.0004958238,-2.7772976e-05,-0.0006541178,0.0005842435,0.0006290261,0.001118028,0.0012125286,0.0009484664,0.00042744316,-7.090966e-05,-0.000358948,-0.00021239609
FcgR2B_gp120_96ZM651,-0.0013105267,-0.00097304035,-0.0010502508,-0.0016780385,-0.00076401717,-0.0010388681,-0.0010028797,-0.0012946924,-0.0015646376,-0.0014194536,-0.00102866,-0.0011123269,-0.0009455557,-0.0013665336
FcgR2B_gp70_V1V2_Clade_AE,0.0019764663,0.0011207875,-0.00035613336,0.0008055151,2.9233435e-05,-0.0002062625,0.00041007585,0.00046859434,0.0006473015,0.00038180602,7.6250304e-05,3.385048e-05,-0.0005338659,-0.00031921387
FcgR2B_NL4_3_integrase,0.0012080456,0.0009860839,0.0010323342,0.00067247724,0.00049289374,0.0001923439,0.00041714928,0.00022043702,0.0003396501,0.00038055636,0.00081118825,0.00011979358,0.00025757626,0.00062716904
FcgR2B_gp120_JRCSF,-0.0018494672,0.0010435118,0.0006381014,-0.0011424843,-5.564928e-05,0.00056419603,0.000110928406,-0.0007692308,-0.0008224029,-0.0003380016,-0.0011433028,-0.0032395471,-0.0031930772,-0.0027422018
FcgR2B_gp120_TRO,0.0011584277,0.0012180532,0.0008273691,0.001072261,0.0012663926,0.00012829553,0.0006257349,0.00011483168,0.00033679092,0.00053601706,-0.00021854781,-0.00037057808,-0.00036619237,-7.902597e-05
R2A_3_gp120_ZM109F,0.0009159798,0.0012655271,0.0016553083,0.00022533059,0.0009321614,0.0018329106,0.0016412028,0.0016232966,0.0015729164,0.0016379718,0.0017961815,0.0014116211,0.0014527455,0.001621277
R2A_3_Barouch_Boost,-3.375159e-05,0.00011042775,-0.0009948212,-0.0012111927,-0.001485073,-0.0005330429,-0.00024647938,-0.00027426123,-0.00022474324,-0.00030874298,-0.0007515237,-0.0014389739,-0.0015944509,-0.0014787876
R2A_3_gp120_CN54,-0.0018863247,0.0004487012,-1.721407e-05,-0.00080244883,-0.00063077646,5.9603797e-05,-0.000112439855,-0.001142056,-0.0012188223,-0.0008904282,-9.0311245e-05,-0.0017273995,-0.001532788,-0.001603335
R2A_3_HIV_p7,0.0011409612,-0.00038986534,-0.0028422927,-0.0011265429,-0.0017122246,-0.0024029396,-0.0014369251,-0.0013545813,-0.0012217695,-0.0015847402,-0.001507216,-0.0015302357,-0.0018531905,-0.0019098539
R2A_3_Barouch_Prime,-0.0030471205,0.0009930601,0.0026658862,0.0011699847,0.0005711056,0.00207134,0.00066352834,-0.00046996918,-0.00056435255,0.00023462273,0.00091567455,-0.00093863555,-0.00075358775,-0.000527254
R2A_3_Gag,0.00051217736,0.001255086,-0.0029277036,-0.0046309014,-0.004344815,-0.0014671771,-0.0010645657,-0.000603101,-0.0019039755,-0.001982627,-0.006331632,-0.010605568,-0.012206957,-0.011090499
R2A_3_gp120_BAL,0.0006953102,-0.003062837,-0.0012638055,0.0025897375,0.0013007902,-0.00087668374,-0.0007500644,0.00029990257,0.0002839955,5.6110515e-05,-0.0009833367,0.002176638,0.0020151958,0.0018046239
R2A_3_gp120_YU2,-0.001876806,-0.0001030443,0.00028377352,-0.0002673027,0.0010661075,0.000780669,0.0008158187,-0.00017388382,-0.00019232069,0.00023100409,-0.0012496749,-0.0025758117,-0.002483943,-0.0021151982
R2A_3_RSC3_gp120,0.0012630501,-0.001995711,-0.0024648532,-0.0007306255,-0.0014056086,-0.0020584238,-0.0014436024,-0.00046480494,-0.0007484312,-0.0011962329,-0.0025503966,-0.0015164387,-0.002285175,-0.00223286
R2A_3_1086_gp120,-0.002199073,0.0013547399,0.00031065007,-0.0009963844,-9.642288e-05,2.0382908e-05,-0.00032533036,-0.001615886,-0.0015662,-0.0011367184,-0.00056464836,-0.0025222676,-0.0023895553,-0.0022804143
R2A_3_gp140_BR29,0.001471343,0.0012852998,0.00034168814,-2.8901115e-05,-0.001533614,0.00044287345,-0.00013911002,0.00070650195,0.00064003427,0.000549544,0.001174221,0.00094686256,0.00084089534,0.0010141754
R2A_3_gp41_HxBc2,-0.0005782679,0.0009100633,0.00017651323,-0.00067127636,-0.0011939086,-0.00027753113,-0.00051303185,-0.0009951029,-0.00090410514,-0.0006913966,3.6745257e-06,-0.0011466143,-0.0010877893,-0.0010541662
R2A_3_p24_HxBc2,0.0036781277,0.0013118145,0.00053398305,0.0020354488,0.0013214756,0.00077883207,0.0015473026,0.0021851948,0.0024612413,0.0020839488,0.0005449134,0.00051330024,0.0005920983,0.0008239989
R2A_3_Boost,0.00040134994,0.0007149411,9.502607e-05,-0.0007043908,-0.0008729209,-0.00023957744,-0.00023113859,-0.00025060787,-0.00021599629,-0.00010923018,-0.0009826244,-0.0010418473,-0.0012929467,-0.0008174984
R2A_3_p17_Clade_C,0.001357645,0.0003001193,0.00023653099,0.0023244144,0.0014773713,2.6772428e-05,0.0006841028,0.00057398406,0.0006259297,0.0005710373,0.00015186818,0.000110219225,9.018674e-05,-3.367941e-05
R2A_3_gp120_CM235,-0.0014462869,2.9590561e-05,0.0016598456,0.00066384126,0.0003797044,0.0017186645,0.0014795103,0.00087470317,0.00085395674,0.0011217173,0.0016047875,6.475832e-05,0.00017701821,0.00045956572
R2A_3_gp120_Du151,-0.001289495,-0.00014326331,0.0008394322,0.00013595102,0.0007323103,0.0012648595,0.0009020617,0.00065440236,0.0006103714,0.0008246212,0.0010408304,0.00031418307,0.000523355,0.0007721938
R2A_3_gp120_96ZM651,-0.00023576355,-0.00079390523,7.22904e-05,0.0001036105,-0.00021959477,-2.8844463e-05,-2.9048782e-05,0.00020098157,0.00018887145,0.00018978085,-8.18364e-05,0.00047918607,0.0003557778,0.000589831
R2A_3_gp70_V1V2_Clade_AE,0.0016111258,-0.00028486367,-0.0003981905,0.0023698914,0.00074507314,-0.0004044709,7.549733e-05,0.00053133914,0.0005671753,0.00026172108,-0.00014968471,0.001099151,0.00090554636,0.000631657
R2A_3_NL4_3_integrase,0.0020905554,-0.00084462453,0.0003837735,0.0016697075,0.0013468004,0.000992932,0.0011309731,0.002050476,0.002095631,0.0017856981,0.0023441322,0.002542839,0.002308108,0.0024664835
R2A_3_gp120_JRCSF,-0.001298432,0.00048881373,0.0012158761,0.00019412638,5.1302475e-05,0.00076472276,0.000109798675,-0.0002285742,-0.00026977592,0.0002055407,-6.281279e-05,-0.0006436408,-0.00058696634,-7.528297e-05
R2A_3_gp120_TRO,0.0010184485,0.0001750486,-0.00026836095,-0.001974409,-0.0009958581,0.0008807564,0.0012030953,0.0016120598,0.0016447634,0.0013606066,0.0013516848,0.0011644254,0.00075120875,0.0011466086
R3A_1_gp120_ZM109F,0.0019877832,0.0013103047,-8.170886e-05,0.00039166756,8.2352984e-05,-0.00024364199,0.000107002124,0.000407478,0.0004494602,0.00016090042,0.0004835506,0.00037806286,0.00019716083,-4.1162053e-05
