,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
FcgR2AH_HIV_p7,0.0027101235,-0.00016240045,-0.0018982805,0.00046633097,-0.001659511,0.0004447949,3.3935277e-05,0.0010155763,0.0014618003,0.0014000956,0.0012065959,0.0014659099,0.0014294271,0.0010847758
FcgR2AH_Barouch_Prime,-0.0003448419,0.004182397,0.0014080559,0.0010134847,-0.0011887981,0.0007866256,-0.00037145155,0.000105485335,-0.0006763318,-0.0004962543,-0.003418975,-0.0040902747,-0.0055061206,-0.0037619325
FcgR2AH_Gag,-0.0014254434,-0.0003892589,0.00046774585,-0.0005780498,-0.00076028577,0.00021859673,-0.0008786596,-0.0007162441,-0.00067749235,-0.0004506243,-0.0014853503,-0.0018527046,-0.0022294181,-0.0019294658
FcgR2AH_gp120_BAL,0.004818011,0.006389289,0.0034686413,-0.00036178267,0.0012508424,0.0021693646,0.0033747656,0.0025621317,0.0021775465,0.0018716139,0.005399994,0.00266444,0.0023572673,0.0024562306
FcgR2AH_gp120_YU2,-0.0052246456,-0.003637217,0.00028358708,-0.002601239,-0.0005103661,-0.00049744936,-0.0018072943,-0.0025695544,-0.0024833402,-0.0021029343,0.0012143255,6.0530956e-06,0.00057405717,-1.3505195e-05
FcgR2AH_RSC3_gp120,0.0018207573,-0.00019653612,-0.0008235277,0.0025906842,0.0010701645,-0.00071535166,-0.0009126136,0.00051082455,0.0005733708,7.721966e-05,-0.001016327,-0.00047710285,-0.001720423,-0.00164025
FcgR2AH_1086_gp120,0.0055871005,0.0045488644,0.0033310407,0.004446155,0.002501316,0.0027189082,0.00056566554,0.003165332,0.002981435,0.0024505388,0.0038268783,0.0049347547,0.00320999,0.0038850661
FcgR2AH_gp140_BR29,0.0045521627,0.007479727,0.0045635323,0.0041603586,0.0036030738,0.0005594847,0.00034317645,0.0007034021,0.00010633541,-7.1022856e-05,0.0020175157,0.0013185752,-0.00061660627,0.00021608945
FcgR2AH_gp41_HxBc2,0.0063402574,0.007824952,0.003228115,0.0036215,0.0040820744,0.004212719,0.00611944,0.004692981,0.0044829347,0.004615397,0.004872368,0.0036715004,0.004095328,0.0044323616
FcgR2AH_p24_HxBc2,0.0056672893,0.002971429,0.002439077,0.0034715482,0.0028991452,0.002139873,0.0030033044,0.003887224,0.0036026472,0.0030477557,0.0052237646,0.0046301307,0.0052594556,0.004486363
FcgR2AH_Boost,0.004241886,0.0028891447,0.002111859,0.003365012,0.0027431902,0.0028899445,0.0045212605,0.003915231,0.0039083944,0.003896466,0.002141183,0.0011801814,0.0012647248,0.0017294509
FcgR2AH_p17_Clade_C,4.7353893e-05,0.001030936,-0.0034739915,0.00083701115,-0.0027241919,-0.0018183286,-0.0024351974,-0.0025530711,-0.002032807,-0.0015722129,-0.0032245563,-0.0036510013,-0.0038626431,-0.0042097447
FcgR2AH_gp120_CM235,-0.0020750263,0.0018231461,0.00017268244,-0.001213458,0.00023472647,0.0005259654,0.002607815,-0.0011161218,-0.0006824706,0.00015839643,-0.0002479152,-0.0039881505,-0.0027360416,-0.0028745325
FcgR2AH_gp120_Du151,0.001033028,0.0009833109,0.0005368657,-0.0007117239,0.00047814735,0.00038165212,0.00015926202,0.00014913602,0.00017826396,6.305303e-05,0.003080242,0.0031004313,0.0035781607,0.002929452
FcgR2AH_gp120_96ZM651,-0.0031688993,-0.00055186736,0.0011281385,-0.00011958907,0.0006379361,-0.0005855047,-0.0012447579,-0.0021022847,-0.0019761126,-0.0014138004,-0.0034308953,-0.0046433914,-0.0049274927,-0.0044905683
FcgR2AH_gp70_V1V2_Clade_AE,0.0009198898,0.0035672716,0.0035524277,0.00010090182,0.0011286597,0.0022864013,0.0017116752,0.001575492,0.0012833044,0.0012784217,0.0016216337,-0.00055031735,-0.0010931814,-0.0005964914
FcgR2AH_NL4_3_integrase,0.0006644186,0.0019145712,0.0011079496,-0.00030786224,0.0018013507,-0.00049183995,0.00034805358,-0.00084120966,-0.00041663414,-0.00032974835,-0.0011454347,-0.0014610477,-0.0019114367,-0.0021054659
FcgR2AH_gp120_JRCSF,0.00047759517,-0.0008215029,-0.0009331538,0.0026238607,0.0021758508,-0.00045913513,0.001460266,0.00019030202,0.0006397093,0.0009385957,-0.0026752248,-0.0024836417,-0.0023588864,-0.002126998
FcgR2AH_gp120_TRO,0.0037413826,-0.00023633217,0.00030634165,0.006601499,0.004059426,0.0017882499,0.0019196762,0.0028264686,0.0030565339,0.002964647,0.0027941894,0.004230492,0.0040938286,0.0036842579
FcgR2AR_gp120_ZM109F,0.0045211134,0.0034926836,0.0018682134,0.0016836937,0.0018666226,0.0019757,0.0027352264,0.0025270297,0.0027360397,0.0027104702,0.0043300167,0.00298325,0.0032475002,0.003197599
FcgR2AR_Barouch_Boost,0.003946037,0.0019173134,-0.00059445936,0.0011361853,-0.0020992965,0.0032679883,0.00313902,0.0042377072,0.0041245003,0.0041192616,0.0009164368,-0.00044138098,0.00021155947,0.00024978092
FcgR2AR_gp120_CN54,-3.9949817e-05,0.0037663146,0.0038885905,0.0007108589,0.002881438,0.0022451908,0.0025519794,0.00083040725,0.0007213852,0.0010549998,0.0020562217,-0.00018976294,-4.472659e-05,0.00029666518
FcgR2AR_HIV_p7,0.003816178,-0.0006369936,-0.00022826,0.0010253481,-6.3280866e-05,8.7723165e-05,0.00015472768,0.0018975761,0.0021036137,0.0016723269,0.00042217938,0.0015457511,0.0017132235,0.0008623888
FcgR2AR_Barouch_Prime,-3.253003e-05,-0.0037883127,-0.0013592837,0.0029249433,0.0003594947,0.00055871514,0.00039601055,0.0010269432,0.0012079416,0.0013578427,-0.0001313561,-0.0004612174,0.00017105024,0.00012442388
FcgR2AR_Gag,0.012863293,0.011153288,0.011192213,0.008100937,0.009484187,0.009716707,0.008021736,0.012022549,0.011769972,0.010569121,0.011084228,0.009583538,0.0075880596,0.007508454
FcgR2AR_gp120_BAL,-0.0007144423,-0.004724284,-0.0034474274,-0.0018200276,-0.0077635073,0.0006821046,-0.0020028665,0.0019399768,0.0011580117,0.00076718675,0.0011299367,0.0011002409,0.0015177773,0.001556558
FcgR2AR_gp120_YU2,3.627039e-05,-0.003987174,-0.0020956919,0.003953632,0.0046797576,-0.0010453875,0.0012296372,-8.24926e-05,0.0004394843,0.0006532166,0.00011022748,0.002373763,0.0036226842,0.0024367252
FcgR2AR_RSC3_gp120,0.009757245,0.005143914,0.0054344954,0.0073178783,0.005760088,0.0051206183,0.006400974,0.008398744,0.008446485,0.007433514,0.00427757,0.0025904826,0.0013507531,0.0017253262
FcgR2AR_1086_gp120,0.0041181534,0.0047155228,0.003604849,0.0018937084,0.0032315946,0.0022794772,0.0021238374,0.0021563699,0.0021876323,0.0019683924,0.0051719607,0.0044911453,0.004167558,0.0040103844
FcgR2AR_gp140_BR29,-0.0009299811,-0.007975212,-0.005290407,-0.0007165389,-0.007226851,-0.0007049914,-0.005008933,0.0014173494,0.0009699219,0.00030239136,-0.0042949,0.0012525192,0.00011340396,0.0011884331
FcgR2AR_gp41_HxBc2,0.004431539,0.0029824385,-1.3618465e-05,0.0023788314,0.0016407915,0.0024903244,0.0052711745,0.0035550268,0.0037474553,0.0038528894,0.0038646585,0.0014600141,0.0026372022,0.002306698
FcgR2AR_p24_HxBc2,0.007226521,0.0034288839,0.002907715,0.0050287936,0.004374878,0.003212353,0.0042982697,0.005981383,0.005625247,0.0048272735,0.005364599,0.005777687,0.006133651,0.0055117426
FcgR2AR_Boost,0.009363106,0.005566597,0.0028714964,0.0030179657,0.0013878006,0.002822389,0.0013216179,0.00482339,0.0045198654,0.0034443378,0.008466016,0.009057573,0.008516324,0.007410906
FcgR2AR_p17_Clade_C,0.004829653,0.0024610125,0.00074126845,0.0028104272,0.0022859457,0.0005402691,0.00038607905,0.0015656953,0.0018036604,0.0014271118,0.0031532287,0.0037898682,0.0041340594,0.0024766547
FcgR2AR_gp120_CM235,0.0009981964,0.0012383348,0.0006895154,-0.00074960204,6.296494e-05,0.0008370998,0.0019962664,0.00092117017,0.001112634,0.0011852628,0.0007563389,-0.000977275,-0.00050509186,-0.000658274
FcgR2AR_gp120_Du151,0.002619736,0.0033910605,0.0023338627,-0.00012569469,0.0015063433,0.0012320479,0.0014762699,0.0012673748,0.0011816861,0.0009881075,0.0029379155,0.0019335769,0.0018503104,0.0017964334
FcgR2AR_gp120_96ZM651,0.0069821673,0.002189378,0.002581912,0.0034782724,0.003380831,0.0021200744,0.0017216078,0.004316974,0.0044500944,0.0036297834,0.0034539732,0.0060532577,0.005601366,0.004767701
FcgR2AR_gp70_V1V2_Clade_AE,-0.0021276078,-0.00231288,-0.001709955,3.035429e-05,-0.00062270573,-0.0013674143,-0.0016712628,-0.0016168203,-0.0017014649,-0.0015322887,-0.0016970757,-0.001879659,-0.0015367517,-0.0018522756
FcgR2AR_NL4_3_integrase,0.0010210475,0.0049300464,0.0030663926,0.0006141429,0.0014306782,0.0029110382,0.0034905497,0.0021861799,0.0018821133,0.0020718356,0.0012790886,-0.0025609615,-0.0026401735,-0.002337412
FcgR2AR_gp120_JRCSF,0.0004665637,-0.0010089224,-0.00067753653,-0.0018727251,-0.002228209,-6.071488e-05,-0.0016588325,0.0002399859,-3.235472e-05,-0.0004260792,0.0028341732,0.0030107088,0.003096006,0.0027101084
FcgR2AR_gp120_TRO,0.008307542,0.007517966,0.0032096168,0.00050750026,0.0030407023,0.0026433247,0.0036047732,0.003863459,0.003917125,0.0033143014,0.006302427,0.005824001,0.006050887,0.0053295284
FcgR2B_gp120_ZM109F,0.004795619,0.0020034143,0.0018431243,0.0016655748,0.0023172973,0.0013188134,0.0020942092,0.0027073438,0.0030016832,0.0027010941,0.0017933861,0.0022180928,0.0019306242,0.0018520175
FcgR2B_Barouch_Boost,-0.0022388506,0.000934173,-5.1460316e-05,0.0008949739,0.0008769149,0.0005847534,0.002450708,-0.0008564693,-0.00048917846,0.00055732555,-0.0027903873,-0.0064719957,-0.0054132123,-0.0047843554
FcgR2B_gp120_CN54,-0.003021059,-0.0007289555,0.0013548731,0.0007846545,0.0038485283,-0.0032369844,-0.0029456816,-0.004134737,-0.00391672,-0.0037792257,-0.00253482,-0.0014558043,-0.0026712904,-0.003005152
FcgR2B_HIV_p7,0.00063551957,1.3617917e-05,-0.00024522614,0.001266831,0.00082390656,-0.00014555127,8.774311e-06,-0.00011822938,6.98304e-05,0.00016258654,0.0005381701,0.00017355384,-0.00012800962,-2.2112305e-05
FcgR2B_Barouch_Prime,0.004509485,0.0019912936,0.0006939262,0.00360826,0.0026136553,0.0015397164,0.0027940148,0.003468332,0.003482693,0.0031815383,0.0008074746,0.0021718724,0.0015641906,0.0019750567
FcgR2B_Gag,0.00016067179,-0.0026762432,-0.0005537621,-0.00014057333,0.00032158752,-0.0012478691,-0.00230396,-0.00070424034,-0.0004503439,-0.0006965015,0.00017547274,0.002636582,0.0024161718,0.0017968864
FcgR2B_gp120_BAL,-0.00248424,-0.0029332598,-0.0023744956,0.00026143572,-0.0025469959,0.0012858267,0.0009217901,0.0005812318,0.0010241608,0.0017311904,-0.0040728627,-0.0061899973,-0.0053622364,-0.0050292932
FcgR2B_gp120_YU2,0.0056006303,-2.5122324e-06,-0.0017428237,0.0036586232,0.0017102066,0.0017012161,0.003639279,0.003844974,0.0042464123,0.003953022,0.004190531,0.0051772934,0.006319523,0.005481022
FcgR2B_RSC3_gp120,0.0029845787,0.00023261325,0.0002785991,0.0025014721,0.0010813392,0.00017614078,0.00096107327,0.0014415084,0.0017279339,0.0015345842,-0.00018668857,-0.0009024885,-0.0012339923,-0.0009417056
FcgR2B_1086_gp120,0.0017309132,0.0018414588,0.0024917976,0.0028864178,0.003964939,0.00031406802,-0.00025952017,0.00040822427,0.00044786086,0.0002928765,0.0010688624,0.003011876,0.0017717979,0.0023777147
FcgR2B_gp140_BR29,0.009387488,0.007283287,0.0016329264,0.0044482183,0.0035345748,0.0048209243,0.006643304,0.0063589034,0.00629122,0.0059381127,0.009334703,0.0073108515,0.00848798,0.007363857
FcgR2B_gp41_HxBc2,0.008667552,0.008835312,0.0031088674,0.00418846,0.0032403916,0.0040232157,0.0055483603,0.005322982,0.0048516253,0.004466707,0.007833647,0.004464169,0.004363906,0.004309177
FcgR2B_p24_HxBc2,0.004903719,0.00087289355,0.0015466928,0.0043290327,0.0039968793,0.0012549077,0.0019125997,0.0032095704,0.0032055282,0.0026373311,0.0040599736,0.0063903015,0.0068886667,0.0058719544
FcgR2B_Boost,0.0059341313,0.0022360615,-0.0037494972,-0.0010558587,-0.008453959,0.0043581696,0.0020901335,0.0055526528,0.0052682087,0.0048598023,0.0056722215,0.00043079536,0.0018848432,0.001309161
FcgR2B_p17_Clade_C,-0.0009094093,0.002207533,0.0005547488,-0.00066683587,-0.0005369644,1.7756738e-05,-0.0011034664,-0.0014627788,-0.0018490716,-0.0014998099,-0.001210238,-0.0049595446,-0.004830383,-0.0064297616
FcgR2B_gp120_CM235,-0.00077129935,0.0013653834,0.0012003987,1.702721e-05,0.002313341,-0.00070608937,0.00073680584,-0.0013281025,-0.0009905467,-0.00063079805,-0.001264312,-0.0022550074,-0.0025462785,-0.0020498834
FcgR2B_gp120_Du151,0.0020694872,0.0005115345,0.00022388232,0.0006851239,0.001977708,-0.00021117614,0.0016632543,0.00056066946,0.0008489999,0.00075973495,0.0009660845,0.00048356812,0.0009046347,0.00041541393
FcgR2B_gp120_96ZM651,0.008602642,0.0015314964,0.002431369,0.0025532553,0.0026020105,0.002190054,0.0016202958,0.004951992,0.00514835,0.0042271297,0.0052912566,0.007903301,0.008132044,0.006514394
FcgR2B_gp70_V1V2_Clade_AE,0.0017864009,0.007603726,0.00872143,0.0023506766,0.0035104207,0.006785684,0.004571728,0.0052650003,0.0043572937,0.004522809,0.0048796623,-0.0002337105,-0.0010444878,-0.00069304404
FcgR2B_NL4_3_integrase,0.005640677,0.0034952264,0.0018124969,-0.0001530761,0.0020141269,0.00044238148,0.00040448154,0.0015389599,0.0017686988,0.0011294622,0.00476893,0.0058112587,0.0053697815,0.0041852132
FcgR2B_gp120_JRCSF,0.0015673793,0.0010878219,0.0009065754,0.0035855984,0.0037952214,0.00066545163,0.0019084787,0.0004041488,0.0010236687,0.0013937294,-0.00012991685,-0.001481914,-0.001101242,-0.0010337766
FcgR2B_gp120_TRO,0.008823271,0.0113349045,0.005327194,0.0011930309,0.0008878928,0.0063410527,0.0058572427,0.005998745,0.005771032,0.005394873,0.0109157935,0.0050838194,0.005957038,0.005595449
R2A_3_gp120_ZM109F,0.0028063846,0.003360553,0.0024511898,0.0023789043,0.0033366922,0.00069004827,0.0013433492,0.0006214942,0.0009226186,0.000943851,0.0016798053,0.00092939765,0.0008154037,0.00096081605
R2A_3_Barouch_Boost,0.0013102276,-0.0004173349,0.0002722439,-0.00031033953,0.0006740553,0.00021715343,0.0006813462,0.00086760416,0.0010400637,0.00091569824,0.0013314496,0.0022156124,0.002651109,0.0022904293
R2A_3_gp120_CN54,0.0059389514,0.0056355926,0.0019648508,-0.001555413,-0.001199479,0.0019801569,0.0020261547,0.0032946758,0.0027511683,0.0020606774,0.005192904,0.0033685665,0.0034572482,0.0032466375
R2A_3_HIV_p7,0.0010329818,-0.00086422515,0.00013105333,0.0014880669,0.00084182946,0.000117693155,-0.0005815055,0.00037281503,0.00057882245,0.00043574139,0.000986616,0.0018476364,0.0015813992,0.0012687496
R2A_3_Barouch_Prime,0.0017460271,0.0029164813,0.0026195967,0.0019019068,0.00043424466,0.0010799384,-0.0008293891,0.0008229421,0.0005286792,0.00027637623,0.0008604252,-0.00013799146,-0.0018063594,-0.0011670238
R2A_3_Gag,0.0019266169,0.0049760374,0.003666174,0.0010087965,-0.000111943606,0.004096798,0.0039520003,0.0041487156,0.0037126755,0.003670087,0.00085957634,-0.0033080524,-0.003921376,-0.0033474807
R2A_3_gp120_BAL,-0.0046239914,0.0038813017,0.0051345574,-5.756878e-05,0.002521704,-6.0398062e-05,-0.0017576378,-0.0033166637,-0.0035066493,-0.0027417191,-0.0036079912,-0.005510301,-0.0072710575,-0.0056003397
R2A_3_gp120_YU2,-0.00022795593,0.001337932,0.001535921,0.0015984977,0.0035690446,0.0010128893,0.0025847573,0.00039276757,0.0006714274,0.0012041873,-0.0012306256,-0.0021435055,-0.002148109,-0.0014860872
R2A_3_RSC3_gp120,0.008147391,0.0024916916,0.0029500832,0.0072312835,0.005700314,0.0022001322,0.0033070182,0.0055103186,0.0058115185,0.0048465324,0.0011318122,0.002158891,0.0008302588,0.0010792095
R2A_3_1086_gp120,0.0027856715,0.004884802,0.0032183954,0.0016905186,0.0042418214,-0.00039392326,0.0006943377,-0.0005956753,-0.0006544068,-0.0006754857,0.0023101254,0.0017055437,0.0009313791,0.0010942481
R2A_3_gp140_BR29,0.0023507709,0.0046536783,0.0029942312,0.00024654646,0.0008419608,0.0023443417,0.0028166187,0.0015362442,0.0016675718,0.0017309276,0.0043726545,-0.00031465778,0.00013833518,-0.00018605948
R2A_3_gp41_HxBc2,0.002177072,0.0016710646,-0.0008385843,0.0006662483,-0.0020789031,0.0014529952,0.0008442413,0.0017797652,0.0014756426,0.0013584048,0.0022543087,0.00048588976,0.00087351026,0.00065447146
R2A_3_p24_HxBc2,0.00017923527,-0.003987493,-0.0012929613,0.004888723,0.0023183075,0.0003684385,0.00094766903,0.0015193407,0.0013637694,0.0012716502,0.0030086457,0.0035168235,0.0048228973,0.0036534988
R2A_3_Boost,0.0049461536,0.012722473,0.008575378,0.0035026597,0.004831367,0.0060901246,0.005448471,0.004203062,0.0038186698,0.00410591,0.0047006295,0.0005102703,-0.00012312252,0.0009895412
R2A_3_p17_Clade_C,0.0018562432,0.0027516417,0.0013456037,-0.00033252838,-0.00029500003,0.0013779855,0.0013196791,0.0015318259,0.0014973562,0.0014908036,0.0005654506,-0.0008325384,-0.0008332069,-0.00075581274
R2A_3_gp120_CM235,0.001083303,0.00404183,0.002539643,0.0005291639,0.003359884,0.00033344526,0.0020548631,-0.00062386383,-0.00030810523,-2.379342e-05,0.0013255763,-0.0015223798,-0.0014475747,-0.0013622697
R2A_3_gp120_Du151,0.0057882355,0.0055870204,0.0014163931,-7.685789e-06,0.001785207,0.0012070354,0.0035471355,0.00238659,0.0022339833,0.001801106,0.0049086665,0.002572238,0.0034184204,0.0023517702
R2A_3_gp120_96ZM651,0.0059667523,-0.0028792543,-0.002064817,0.000620703,9.368057e-05,0.00044242723,0.0003629269,0.0035688046,0.004241644,0.003720142,-0.00017602877,0.0013359284,0.0012201883,-0.00087511796
R2A_3_gp70_V1V2_Clade_AE,-0.0014240956,0.0028559677,0.002067236,-0.0010057053,-0.00032505946,0.00078723556,0.0007741401,-0.000837385,-0.0011037467,-0.0006330111,-1.1937955e-05,-0.003569514,-0.0035894474,-0.003078891
R2A_3_NL4_3_integrase,-0.0021948265,-0.0031287286,-0.002424456,-0.0012484239,-0.0028753756,-0.00024866743,-0.00018067162,-0.00032816397,-0.00032094397,-0.00010032654,-0.0014159174,-0.0031953237,-0.0022166406,-0.0025848194
R2A_3_gp120_JRCSF,-0.0015086986,0.0013965105,0.0010237448,0.00015468679,-0.00053597166,0.00015704047,-0.0010149024,-0.0014360835,-0.0011198005,-0.0007342342,-0.0016399641,-0.0050416742,-0.005170011,-0.004762065
R2A_3_gp120_TRO,-0.00012454802,-0.00039232484,-0.0005732006,-0.0029687337,-6.8687965e-05,0.000570331,0.00289723,0.0006688599,0.0010708784,0.0012634741,0.00233003,-0.00012265846,0.0020994493,0.0009182579
R3A_1_gp120_ZM109F,0.006293857,0.0035752968,0.0028145593,0.002826584,0.0032464892,0.0018425529,0.0026481305,0.0036685392,0.0037775557,0.0031562494,0.0027992968,0.004207549,0.0036378156,0.0034714895
R3A_1_Barouch_Boost,0.004034868,0.00037098085,-0.0007708141,0.0029207757,0.0009211596,0.0012071307,0.0031416013,0.0030796444,0.0029265974,0.0027871714,0.0019707202,0.0024147718,0.0032015312,0.0028159574
R3A_1_gp120_CN54,0.0033724182,0.0038237346,0.0013702819,-0.00010815424,-0.0051261685,0.0036600877,-0.0010055733,0.0029771535,0.0027425135,0.0022848176,0.0038500272,0.00027760715,-0.00054935314,-0.0003333242
R3A_1_HIV_p7,0.0027235365,0.0053274566,0.0025918032,-0.00025443782,-0.00033726625,0.0028510028,0.0024614374,0.0020585407,0.001924891,0.0020978404,0.0024413115,-0.00043979217,-0.0005655438,-0.00015409655
R3A_1_Barouch_Prime,-7.508322e-05,-0.001376716,-0.0013645213,0.0017805969,-0.00023557531,-0.00048547977,-0.00097139797,-0.00056950684,-0.00027736617,-0.00015049995,-0.0014160897,-0.0014685848,-0.0015463008,-0.00149383
R3A_1_Gag,0.0016731598,0.0030497129,0.0020123397,0.0014902214,0.0010611054,0.0018215096,0.0014545908,0.00092557195,0.00117363,0.0014048083,0.0018386353,0.0002685172,-0.0004016496,4.884233e-06
