,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
aRhIgG_gp140_BR29,0.0007773525,0.00042185315,0.0010149855,0.003193946,-0.0004038685,-0.00069820794,-0.0013577101,-0.00034262514,-0.00041116646,-0.00071062194,0.00027973572,-0.0014594612,-0.00104366,-0.0003778524
aRhIgG_gp41_HxBc2,0.0018168378,0.00052406423,0.0008349748,0.00056219246,-0.00059366296,0.00057359587,0.00042445678,0.0008547295,0.00077368226,0.00086911186,0.0014167156,0.0010037872,0.001778231,0.0012293684
aRhIgG_p24_HxBc2,0.0019479641,-0.0009969381,0.0022238847,0.004158273,0.0033549182,0.0027809052,0.0025227224,0.0029157863,0.0031980379,0.0031883372,0.004477737,0.005149252,0.0055179554,0.0054499856
aRhIgG_Boost,-0.0042039994,-0.00081323093,-0.0010731667,-0.0006831251,-0.0014911926,-0.002281771,-0.003679668,-0.0036881345,-0.0044972925,-0.0043604258,-0.0014368417,-0.0033471156,-0.003427408,-0.003866631
aRhIgG_p17_Clade_C,-0.002049243,0.0016242441,0.000165573,-0.000846229,0.0005813665,-0.00052896386,-0.0006408398,-0.0021626372,-0.0020665198,-0.0016053164,-0.0016526259,-0.0036064233,-0.003466934,-0.002659741
aRhIgG_gp120_CM235,-0.0007709025,0.00016498177,0.0014561585,-0.0014920267,-0.0011610109,0.0023338492,0.0019020134,0.000678669,0.0013508638,0.0016109957,0.0043785144,0.0031573505,0.0035259493,0.0031452558
aRhIgG_gp120_Du151,-0.0018405849,0.0016104309,0.0018789114,-0.0005119369,0.002778334,0.0015521944,0.0017039063,-0.00014871077,0.0005326176,0.000837235,0.0009919237,5.231263e-05,-0.00057686307,-7.57995e-05
aRhIgG_gp120_96ZM651,0.0010552085,0.004294705,0.0026962333,0.0007501543,-0.0015026157,0.0009885256,7.398942e-05,8.082622e-05,-0.00070558523,-0.0003405666,0.0003363366,-0.0040330873,-0.0020277435,-0.0015760442
aRhIgG_gp70_V1V2_Clade_AE,0.0023406134,0.0035505854,0.0012920335,0.0015123124,0.00022869882,0.0005441417,0.0008912744,0.0009123114,0.0007800307,0.0006747852,-0.00073041714,-0.000666658,-0.001286338,-0.0010617853
aRhIgG_NL4_3_integrase,-0.00070298417,-0.0045441845,-0.0029951776,-0.00044899946,-0.00178878,-0.0017861293,-0.0005662978,-0.0013204546,-0.0012875813,-0.0011368205,0.0001972777,-0.0010994801,-0.0018242018,-0.0020211046
aRhIgG_gp120_JRCSF,-0.0033368652,-0.0022247685,-0.0016701719,0.0006083032,-0.0006034155,-0.0022546048,-0.0031184757,-0.003663342,-0.003664587,-0.0032596844,-0.00060721196,0.0005308022,0.00061344594,-0.00039341566
aRhIgG_gp120_TRO,0.0049136006,0.0024625778,0.002700638,0.0040809475,0.0032643306,0.002480871,0.003389701,0.003524042,0.00428439,0.0037795284,0.0035082446,0.0038376872,0.0029788783,0.0039562476
FcgR2AH_gp120_ZM109F,0.0017116835,0.0026966701,0.002175917,-0.00017333873,-0.0013684727,0.0029364876,0.0030096814,0.0009224809,0.0014229144,0.0022304805,0.0033844302,0.00014350795,0.0004106219,0.0006511952
FcgR2AH_Barouch_Boost,0.0014446625,0.0018627413,0.0012891424,2.0829852e-05,0.0016396674,0.00090893067,0.0017675937,0.00068048737,0.0013184375,0.0013659918,0.001109557,0.0006171926,5.310606e-05,0.00041251152
FcgR2AH_gp120_CN54,-0.00062213856,0.002336514,0.0010285497,0.00016283945,0.0015481584,0.0011514318,0.00073298736,0.0005696055,-0.00026301265,-1.2961323e-05,-0.0010478398,-0.0017551815,-0.00039621774,-0.00034642
FcgR2AH_HIV_p7,7.9645266e-05,0.0009473572,-0.0010830062,-0.0031422132,-0.002031722,-0.0006508394,-0.0002703695,-0.0012579997,-0.001258628,-0.0009635506,0.00019268705,-0.0013671423,-0.0013771796,-0.0018956751
FcgR2AH_Barouch_Prime,0.004924236,0.0010471276,-0.0003751031,0.0028165968,0.0005663482,0.00073645305,0.0019213007,0.0021930684,0.0027313023,0.002668039,0.0014776338,0.0035419213,0.0035909703,0.003228757
FcgR2AH_Gag,0.0048961537,0.010399029,0.004087105,0.0014173855,0.0003475522,0.002694262,0.0028326444,0.0015446761,0.0010259122,0.0016082809,0.002264092,-0.00018550915,-0.00010852645,0.0010784555
FcgR2AH_gp120_BAL,0.0065782284,0.00226032,0.0026120339,0.0041184057,0.0023878787,0.0039174655,0.004464599,0.004900569,0.0058172503,0.0057827304,0.004294102,0.005647212,0.004644729,0.004408146
FcgR2AH_gp120_YU2,-0.0042543644,-0.00085561344,0.0014403028,0.0032113516,0.0029467049,0.0003835253,-0.0011268308,-0.0020110554,-0.002218034,-0.0016736684,-0.0007653864,-0.0027117457,-0.0026563536,-0.0022905082
FcgR2AH_RSC3_gp120,0.008001852,0.00795921,0.004785988,0.00040290962,0.0015404673,0.0048639756,0.0054434724,0.0045917723,0.00579,0.0058539296,0.0032308777,0.0012310159,-0.00016487038,0.0025687187
FcgR2AH_1086_gp120,0.004362841,0.00033299226,2.319101e-05,0.0057689166,0.0016285811,0.0004712229,0.00079669256,0.0020607556,0.0023057698,0.0020116328,0.00046235538,0.0022980222,0.0023271183,0.0017874043
FcgR2AH_gp140_BR29,0.005109957,0.002521235,-0.00030583152,0.0022169205,0.0002788698,-0.0007808161,0.0011250018,0.00082445284,0.0012623583,0.0011168213,0.00015525853,0.0025002821,0.002651882,0.002370837
FcgR2AH_gp41_HxBc2,0.0024174352,0.001523502,0.0008203375,0.0009703304,-0.0002692236,0.00097093114,0.0014595441,0.0006832192,0.0013026034,0.0014673775,0.0030997852,0.0035044816,0.0037992962,0.002819539
FcgR2AH_p24_HxBc2,0.00024311889,-0.0016481016,-0.0020469201,0.001475978,-0.00069700624,-0.0012570916,-0.0015420638,-0.00038230474,-0.00033754815,-0.00038277445,-0.0019063436,0.00017780182,-0.00020797297,0.00044947467
FcgR2AH_Boost,0.003343377,0.00072067656,0.0014470143,0.0049249227,0.0029483554,0.002140992,0.0020964951,0.0026505666,0.00324295,0.0032276744,0.0015129624,0.0027946038,0.0022429256,0.0022003269
FcgR2AH_p17_Clade_C,0.003539596,0.002680592,0.0022283143,0.00136719,0.0017083777,0.0018353697,0.002496182,0.0021440845,0.0025639625,0.0027333132,0.001091685,0.0018339946,0.001987371,0.0021607596
FcgR2AH_gp120_CM235,-0.0015563896,0.00060977903,0.0018340445,-0.0008556003,0.0010448124,0.0019089,0.0014757207,0.00044734016,0.001019559,0.0012381875,0.0018070623,0.00086742843,0.0008532996,0.0013924878
FcgR2AH_gp120_Du151,-0.0031491213,-0.0020975731,-0.001095802,-0.0005484679,-0.00011134993,-0.0009209482,-0.0011385328,-0.0019167977,-0.001550006,-0.0013674799,-0.0011657214,-0.0016039761,-0.0012693129,-0.0015720738
FcgR2AH_gp120_96ZM651,-0.003183917,-0.000588325,-0.0006690712,-0.0015233734,0.00016611925,-0.0010219018,-0.0008284743,-0.0022134872,-0.002169761,-0.001955015,0.00016506309,0.00020528329,0.0007150286,0.0002457773
FcgR2AH_gp70_V1V2_Clade_AE,0.0059677856,0.0045426697,0.0021676035,0.0025423814,-0.0009203735,0.00138837,0.0019583511,0.0031475786,0.0029611115,0.002558723,0.0007209704,0.00069455395,0.00017034015,0.0007153145
FcgR2AH_NL4_3_integrase,0.0015547479,0.0013225031,0.0007679995,0.0010082652,0.0012253877,0.0006427079,0.0006108169,0.0005424568,0.00057639345,0.0007721595,0.0018676729,0.0021018686,0.0024894474,0.0026721626
FcgR2AH_gp120_JRCSF,0.005254023,0.0030366506,0.0010838736,0.0021496112,0.00104024,0.0017476057,0.002730383,0.0031687743,0.0034087826,0.0031442647,0.0026347435,0.0045834803,0.0045684553,0.0047118566
FcgR2AH_gp120_TRO,-0.0030192244,-0.0013247727,-0.0009197366,-0.0010462734,-0.0012394334,-0.0023345165,-0.002523494,-0.0034278566,-0.0032232297,-0.0028783649,-0.00188931,-0.0030191052,-0.002562235,-0.002901589
FcgR2AR_gp120_ZM109F,0.0008319749,0.0015071583,0.0016065671,0.0016734794,0.0018926418,0.001302173,0.0016687146,0.0005084945,0.0011096739,0.0012666314,0.0011918009,0.00070671673,9.364705e-05,0.0010037335
FcgR2AR_Barouch_Boost,0.0019919274,-0.0009829769,-0.000548042,0.0033789214,0.0005253056,-0.00047511223,-0.00021477361,0.00022153222,0.0006508906,0.00061737077,-0.00032337863,0.00066618045,0.0009809246,0.0002822792
FcgR2AR_gp120_CN54,0.0017590169,0.00042722456,0.0016532821,0.0053237802,0.004216543,0.00065983133,0.0008068895,0.0005931274,0.0010292238,0.0010885792,0.00020141968,-0.0008615206,-0.0017629757,-0.0011020023
FcgR2AR_HIV_p7,0.0035701415,0.0057908143,0.0030235928,0.00054578955,0.00088560034,0.0029909343,0.0038632792,0.0024390446,0.0026016636,0.0029027865,0.0024869856,0.0018656646,0.0014971048,0.0021238974
FcgR2AR_Barouch_Prime,0.002281423,0.0015405857,0.0011374467,0.0039878697,0.00037206383,0.00019088727,-0.00018397493,-5.8490816e-05,0.0001540903,0.00036970116,0.001144812,0.00024352175,-0.00037726897,-0.00013712225
FcgR2AR_Gag,0.008821844,0.0021232131,0.0011689588,0.004419792,0.0014623496,0.003939759,0.004750803,0.006242893,0.0068024276,0.006507507,0.0014313745,0.0018997194,0.0012106888,0.0027327733
FcgR2AR_gp120_BAL,-0.0021735576,-0.0004336396,0.0020730996,0.0024048972,0.0035710984,0.0017846044,0.0011990108,0.00013596048,0.00038478774,0.0007422012,-0.00016432544,-0.0026325644,-0.003510284,-0.002985357
FcgR2AR_gp120_YU2,0.000115999996,0.0011940193,0.001196435,0.0013080382,0.0016486754,0.0011426504,0.0018029792,0.00030526207,0.0009196489,0.0014365964,-0.00040325243,-0.0007232287,-0.0018034931,-0.0011120981
FcgR2AR_RSC3_gp120,0.007116027,0.004673553,0.0024233179,0.0034937148,0.00012946416,0.0023451583,0.0029611483,0.0032368095,0.0036598018,0.0036930107,0.0016951624,0.00070641754,0.0004560396,0.0018873729
FcgR2AR_1086_gp120,0.001028953,8.430596e-05,0.0016926974,0.004599874,0.0038659289,0.00056724256,0.00040773005,0.0005677546,0.00079773617,0.0007545754,-0.00058210565,-0.0021102286,-0.002912743,-0.002151213
FcgR2AR_gp140_BR29,-0.00076576025,0.0032479311,0.0026885965,0.0034299053,0.0023261053,0.0021831512,-8.0143174e-05,0.0013902001,9.193195e-05,0.00045298965,-0.0068561803,-0.012440245,-0.0130707985,-0.009547913
FcgR2AR_gp41_HxBc2,0.0044614,-0.0010504369,7.2185954e-05,0.0047848215,1.6432048e-05,-0.00044899498,-0.0005307607,0.0015080939,0.0018910151,0.0015778766,-0.001319828,-0.000272242,-0.0012673037,-0.0011888631
FcgR2AR_p24_HxBc2,0.0012284415,-0.0003978334,-0.00042961727,0.000752428,-0.0005124278,0.00082502497,0.00018522533,0.0012977856,0.0015057522,0.0013756636,0.0009300333,0.0027115752,0.0021556208,0.0029118157
FcgR2AR_Boost,0.0009374606,0.0010402563,0.0016243915,0.002621443,0.002447032,0.00019317235,0.00095830153,-0.00011594601,0.00045274562,0.0004736333,0.00018753411,-0.0009165053,-0.0022477303,-0.0021036305
FcgR2AR_p17_Clade_C,0.00013068628,-0.00027639687,-0.0008088245,-0.0010448858,-0.0014634326,-0.0006917214,-0.00082658953,-0.00028895246,-0.000410165,-0.00042807253,-0.00060309103,3.5411573e-05,-0.00011489332,-4.058199e-05
FcgR2AR_gp120_CM235,-0.0012987293,-0.00015160897,0.0011713692,0.0021884162,0.0008520172,-0.00048438687,-0.0007145533,-0.00066574616,-0.00088106265,-0.00087625906,-0.0014455772,-0.0024970789,-0.0018788514,-0.0013850479
FcgR2AR_gp120_Du151,-0.0006492912,-0.0004086704,-0.00020389988,0.0008406448,0.0013320878,-0.00061009935,-0.00028137106,-0.00096214557,-0.00049891346,-0.0005632651,-0.0016199105,-0.0025547477,-0.0036137276,-0.0031290657
FcgR2AR_gp120_96ZM651,-0.00030010365,-0.002132583,-0.005729355,-0.0019740767,-0.0074491417,-0.0041314713,-0.004456471,-0.0028676812,-0.00404167,-0.0038934622,-0.0060743396,-0.007724984,-0.008232601,-0.0071971924
FcgR2AR_gp70_V1V2_Clade_AE,0.0062348815,0.00703959,0.001261567,-0.0037370697,-0.0038130234,0.00095001445,0.0022275092,0.0013321699,0.0013864558,0.001667779,0.0032293084,0.003301016,0.0038183671,0.0034931113
FcgR2AR_NL4_3_integrase,0.0035497332,-0.0016009927,-0.0006441268,0.0047391066,0.0019759466,0.00043392592,0.0002688027,0.0016755672,0.0019890491,0.001890658,0.0036890553,0.006497302,0.006779304,0.00669185
FcgR2AR_gp120_JRCSF,0.0008274974,0.0015458093,0.0018552443,0.001765318,0.0010890306,0.0010928154,0.0011065081,0.00016361629,0.0006333272,0.00095911336,0.0015786246,1.5848278e-05,-0.00051699445,-0.00029595487
FcgR2AR_gp120_TRO,0.0016801441,0.00057579816,0.0007356071,0.0030485662,0.0012553048,0.0007929204,0.00071197853,0.0012947648,0.0013769895,0.001142182,-0.00029442893,-0.0016434465,-0.002458917,-0.001448217
FcgR2B_gp120_ZM109F,-0.002403321,0.001720026,0.0007766183,-0.0002877524,0.00046107802,-0.000805315,0.00039973392,-0.0029157014,-0.0027752386,-0.0021091863,0.00016605224,-0.0034524438,-0.0022620133,-0.0020719608
FcgR2B_Barouch_Boost,0.0027298653,-0.0004339873,-0.001366797,0.0013715528,-0.0008905394,-0.0014524988,-0.00033889426,-0.00044290104,0.00039609877,0.00028345533,-0.00029480428,0.0013335542,0.00088985485,0.0005941402
FcgR2B_gp120_CN54,-0.0044342303,-0.0009314882,-0.0023894678,-0.0031321694,-0.0016674701,-0.003068275,-0.0033058778,-0.0043345303,-0.0048300633,-0.004491045,-0.0033032838,-0.0037189093,-0.0038272305,-0.004392155
FcgR2B_HIV_p7,0.0013966508,0.00039819645,-1.2460553e-05,-0.00064274727,-0.0008020785,0.00053034903,0.0010677566,0.0010464571,0.0010188952,0.00095392106,-5.8654387e-06,0.0004067033,-0.00034606332,-0.0001304634
FcgR2B_Barouch_Prime,0.0057231216,0.0023268966,0.00054343295,0.0033121593,0.00026559652,0.0015352818,0.0024046206,0.003037819,0.0035022793,0.0032568383,0.0015356131,0.0024324243,0.001444707,0.0015887353
FcgR2B_Gag,-0.0050297463,-0.005343281,-0.0031298168,0.0009926936,-0.00033575334,-0.0028558837,-0.0036471996,-0.0037891928,-0.0036802317,-0.0032386507,-0.003127292,-0.0006491011,-0.00018356169,-0.0011739542
FcgR2B_gp120_BAL,0.0038121867,0.0037803666,0.0016409877,0.0049928855,0.0011544565,0.001167398,0.0016636861,0.0010969436,0.0016026329,0.0017700442,0.0019763934,0.002008733,0.0020979967,0.0018374552
FcgR2B_gp120_YU2,-0.0025111388,-0.002490054,-0.0007811951,-0.0010338227,-0.0010925676,-0.0010551782,-0.001615157,-0.0016630536,-0.0013895297,-0.0012896393,-8.364816e-05,-0.00060315727,0.0005281485,0.0005931762
FcgR2B_RSC3_gp120,0.004395854,0.0040096412,0.0022458362,0.0035655983,0.0025782718,0.0020810538,0.0027843392,0.0018113818,0.0028496431,0.0030670427,0.0012237491,0.00033245282,-0.00066338666,0.00054517825
FcgR2B_1086_gp120,-0.0026113188,0.0006144849,-0.00019074575,-9.269946e-05,-0.00038135814,-0.0007150793,-0.0019652299,-0.0013413267,-0.0023589705,-0.0022826113,-0.0028847458,-0.0054925676,-0.005082259,-0.004244901
FcgR2B_gp140_BR29,0.0058024647,0.004213024,0.004453575,0.0037303243,0.0028475018,0.0035787658,0.0040694913,0.0041440087,0.004936521,0.0046963706,0.0034404076,0.003562508,0.002430304,0.0029881618
FcgR2B_gp41_HxBc2,0.0051036375,0.0020613058,0.0029045828,0.0066396045,0.0031652597,0.0014628456,0.0017058566,0.0028982318,0.003355767,0.0027732097,0.0014050988,0.00083813694,-0.000799939,-0.0001752588
FcgR2B_p24_HxBc2,0.00024604547,-0.00029228712,-5.364097e-05,0.0015738433,0.0009891224,5.853771e-05,-0.00041020272,0.0003566179,0.0005670116,0.00046619406,-0.001209775,0.00063338084,-9.805873e-06,0.00038961307
FcgR2B_Boost,0.0045980224,0.0061842934,0.0028584553,0.0034919556,0.0017344799,0.0021307205,0.002370523,0.0023667095,0.002190526,0.0021759064,-0.0004814647,-0.002578343,-0.003234467,-0.002200657
FcgR2B_p17_Clade_C,0.0007819275,0.0029233017,0.0015372009,-0.0014051544,-0.000651171,0.001144697,0.0010442671,0.00018226747,0.00024617952,0.0006579564,0.0007895695,-6.8594585e-05,-7.474371e-05,0.00045530792
FcgR2B_gp120_CM235,-0.0028545884,0.00044744523,0.0012359939,-0.0004172398,0.0015166954,0.0004466786,0.00040456007,-0.0014825531,-0.001145191,-0.00070223946,0.00040314152,-0.0009825773,-0.00043274005,-0.0003025917
FcgR2B_gp120_Du151,-0.0019642143,-0.0018495097,-0.0007079591,0.00012030947,-0.00047140478,-0.0004924497,-0.0011046048,-0.0008367533,-0.0009253824,-0.0007339052,-0.001241154,-0.00036214723,-3.5514608e-05,-0.00026992816
FcgR2B_gp120_96ZM651,0.001526961,0.0019415059,0.0024004932,0.0021382875,0.0020930802,0.0023372266,0.001490201,0.0019675798,0.0024265691,0.0022534009,0.001797439,0.0015017332,0.0005581769,0.0013313768
FcgR2B_gp70_V1V2_Clade_AE,0.006059659,0.005694856,0.00042143252,-0.00038253184,-0.0039979257,0.0009937973,0.002247207,0.0018278795,0.0013793999,0.0018401828,0.002680405,0.001732487,0.0027838207,0.00366147
FcgR2B_NL4_3_integrase,0.002224287,0.0012654131,0.00063954474,0.0008649554,0.0014550973,0.00038904184,0.0013256115,0.000800116,0.0010151154,0.0010322381,0.0017434754,0.0023036273,0.002318299,0.0021737623
FcgR2B_gp120_JRCSF,0.0010419604,0.002942808,0.001469364,0.00242974,0.0022203082,0.00073931646,0.0012143002,0.00015493587,0.0004396155,0.0005150335,0.0005368782,-0.00048217716,-0.0010538745,-0.000691963
FcgR2B_gp120_TRO,0.004079179,0.0011349865,0.0011135,0.0017033959,0.0013151807,0.0016677221,0.0022824178,0.002431527,0.0028338104,0.002764457,0.0018995035,0.0009895823,7.086244e-05,0.00052457437
R2A_3_gp120_ZM109F,-0.0014261729,-0.00043473046,1.108491e-05,0.0005350091,0.0011526925,-0.0005520887,-7.133214e-05,-0.0013478,-0.00089834793,-0.00084158906,-0.000526356,-0.0012719999,-0.0017037806,-0.0013072633
R2A_3_Barouch_Boost,0.0002933395,-5.4855383e-05,-0.0021778366,0.0001255579,-0.0018133007,-0.0009843089,-0.001121673,-0.0007789709,-0.001216551,-0.0009521599,-0.002255838,-0.0016826487,-0.0015765209,-0.0016911946
R2A_3_gp120_CN54,0.0038812486,0.0010944479,0.0015821201,0.0038696863,0.0023687226,0.0030154428,0.0029189514,0.0027536976,0.0036396787,0.0038979496,0.0030720392,0.0034602364,0.0020653747,0.0018291664
R2A_3_HIV_p7,0.0034072013,0.007593959,0.0022168178,-0.0033986352,-0.0019020448,0.001524643,0.002421172,0.00011553152,-1.0519501e-05,0.00077891495,0.0026340566,-0.00036037885,0.00052445,0.0008798202
R2A_3_Barouch_Prime,0.00023540479,-0.0005777359,0.0012290614,0.0022675414,0.0018277367,0.0007591654,0.0004845229,0.0005057946,0.0008362082,0.00079350575,0.0014066844,0.0006652398,0.000102229395,0.00022589542
R2A_3_Gag,0.00081298035,3.8074522e-05,-0.00076053373,0.0021130722,0.00043425104,-0.00058545056,-0.00047530324,-0.0003678783,-0.00013556934,-0.0002202312,-1.7991153e-05,0.0011151007,0.00060838525,0.00059247145
R2A_3_gp120_BAL,0.0031551572,0.003856829,0.0009655047,-0.0013450492,-0.0002580025,0.001015826,0.0022409828,0.0014603636,0.0013373806,0.0013366458,0.0027712886,0.0019619244,0.0032350963,0.0036155782
R2A_3_gp120_YU2,8.3658015e-05,-0.0017920693,-0.0022733572,0.0005010513,-0.0006146468,-0.001972175,-0.0013030842,-0.0022050831,-0.001562714,-0.0015134441,0.0008305873,0.001397655,0.00091031904,-4.6215584e-05
R2A_3_RSC3_gp120,0.007895445,0.0016917329,-0.00054387515,0.0037338773,-0.00027075838,0.0005162424,0.0018145358,0.0037676422,0.0034853779,0.0031184428,-0.0005984593,-0.0003950222,-0.0010147351,0.0009333773
R2A_3_1086_gp120,0.0017121739,-0.0003930397,0.0007388831,0.0024839626,0.00201861,0.00060452503,0.0013389819,0.00046964662,0.0015167153,0.0014967282,0.0031640553,0.0045594163,0.0036132564,0.0029715945
R2A_3_gp140_BR29,-0.0022719756,-0.0008773962,0.0013671244,-0.0020232883,0.000825665,0.0017798793,0.001140898,-0.00020060258,0.00058125175,0.0010920567,0.0030199033,0.0026067423,0.002951419,0.0027166964
R2A_3_gp41_HxBc2,-0.006215373,-0.004017863,-0.00048752464,0.00081082375,0.0008987045,-0.0018165986,-0.0033016065,-0.0040254924,-0.003848943,-0.0036504706,-0.0015740629,-0.0046681697,-0.0050365864,-0.0053019864
R2A_3_p24_HxBc2,0.00083838525,-0.0002478488,-0.0018373532,0.0003275496,-0.00144545,-0.0007481079,-0.0008919646,-0.00039027905,-0.00041795263,-9.869294e-05,-0.002136313,-0.0008623721,-0.00079108804,-0.0003141117
R2A_3_Boost,0.0031881635,0.002141045,0.0015083611,0.00062742044,0.000347171,0.0015658746,0.0021168422,0.0017512089,0.0020631438,0.0021510248,0.0033741377,0.0028241968,0.0035167933,0.0035102086
R2A_3_p17_Clade_C,-0.0015139146,0.00084642624,0.0007983728,-0.00054797635,-6.770717e-05,0.0008181246,0.0005825334,-0.00043986787,-0.00057006744,-3.7282105e-05,9.285239e-05,-0.0009852821,-0.0006556881,-0.00066968525
R2A_3_gp120_CM235,0.0011655306,-0.0035789825,-0.0020120929,0.0029639155,-0.0013701954,-0.0011626773,-0.0016189503,0.0006991786,0.000441843,0.00017722938,-0.0027374174,-0.00067433994,-0.0012837272,-0.001111625
R2A_3_gp120_Du151,-0.0004931624,0.00023996971,0.0014795912,-0.000903757,0.0013533965,0.0014000823,0.0014694136,-8.795396e-05,0.0010884902,0.0013721201,0.0014943217,0.0017775241,0.000250868,0.0001716886
R2A_3_gp120_96ZM651,-0.0027289884,-0.0016186491,-2.1449814e-05,0.0040129893,0.0019252576,-0.0008311932,-0.0019793997,-0.0015573525,-0.0019009344,-0.0017974605,-0.0010875788,-0.0035015643,-0.00276716,-0.0011620795
R2A_3_gp70_V1V2_Clade_AE,0.0084685115,0.0073758983,-6.2998292e-06,-0.0047514285,-0.006405259,0.000353749,0.0024613326,0.0019907285,0.0016097502,0.0019334803,0.0021025355,0.0022314228,0.0027490126,0.0027255951
R2A_3_NL4_3_integrase,0.004340525,0.0017804487,-0.0007269496,-0.0022870505,-0.0027070255,-0.00016242953,0.001138528,0.00015423846,0.00045018448,0.0008697225,0.0034657817,0.003637191,0.0040811133,0.0029204441
R2A_3_gp120_JRCSF,0.0001797634,0.0030020045,0.0009792652,0.0010409412,-0.00012875618,0.00071977417,0.00056118245,-0.000100549296,-0.0004583452,-0.00010186587,-0.0008620158,-0.002973005,-0.003376212,-0.0029248032
R2A_3_gp120_TRO,-0.00013469267,0.0008133663,0.0025377362,-0.0015782191,0.0014791288,0.0031904776,0.002902558,0.0018285131,0.0023884852,0.00265354,0.0035774924,0.0026381144,0.0015321233,0.0019210444
R3A_1_gp120_ZM109F,0.0042724553,-0.0012653341,-0.0020517623,0.00186896,-0.0017463006,-0.0018077863,-0.0010174084,0.0013716489,0.0006159221,0.00019753081,-0.003994037,-0.0033546276,-0.0033536311,-0.0023921863
R3A_1_Barouch_Boost,0.004133472,0.00097283575,-0.00089325325,0.0019711775,-5.7062203e-05,-0.00015203093,0.0010971907,0.0006699529,0.001541527,0.0016381906,0.00079241645,0.0030237467,0.002759183,0.0019648024
R3A_1_gp120_CN54,0.0016992453,0.0066144257,0.004229733,0.0009743124,0.0008960105,0.003118633,0.0032311168,0.0021247703,0.0019077244,0.0020943522,0.00036538043,-0.0034423927,-0.0043775053,-0.003142933
R3A_1_HIV_p7,-0.0025702612,-0.0020552499,-0.001983928,-0.0007580309,-0.0024930146,-0.0007573262,-0.0009391074,-0.0016926865,-0.0025173773,-0.0017743164,-0.0015964294,-0.0045771906,-0.0038906382,-0.0035781765
