,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
FcgR2AH_Barouch_Boost,-0.0024627063,-0.00013700184,-0.00010955053,-0.00087063725,-0.0018093217,-0.00065748685,-0.0014266779,-0.0017881979,-0.001981059,-0.0016857883,-0.002608123,-0.0037866526,-0.0041326694,-0.003842646
FcgR2AH_gp120_CN54,0.013057448,0.004821637,0.005390077,0.005438176,0.0025050696,0.0027242003,0.0024965242,0.0065534743,0.007069089,0.0053508007,0.006108375,0.0064541167,0.0050332686,0.004117042
FcgR2AH_HIV_p7,0.0040132394,0.0029550805,0.0012639232,0.0015083387,0.0027933693,0.0014949576,0.0023485748,0.0024900397,0.0027431082,0.002347249,0.0001572427,-0.000109638866,-0.00042703585,-0.00013388718
FcgR2AH_Barouch_Prime,-0.006329064,0.0039657354,0.0018220678,-0.0015947835,0.0001354133,0.00220203,-0.00039992877,-0.0029644996,-0.0030722436,-0.0017141317,-0.004095545,-0.008461812,-0.009271568,-0.007916058
FcgR2AH_Gag,0.0010949267,0.0016149262,0.0008650767,0.00043248193,-0.0007057206,0.0004056696,0.00065233844,0.0003131318,0.00037118964,0.0005621935,-5.1902418e-05,-0.0015301893,-0.0013759015,-0.00090276677
FcgR2AH_gp120_BAL,-0.011916268,-0.004299968,-0.006289166,-0.0059723845,-0.0056064506,-0.00511938,-0.0068975426,-0.009015453,-0.009160944,-0.008078601,-0.012316249,-0.014314177,-0.014216141,-0.013505845
FcgR2AH_gp120_YU2,-0.006683798,0.0030845304,-0.0016937542,-0.0059196074,-0.004132683,-0.0033016466,-0.0033419726,-0.0076386645,-0.0069083623,-0.0054571223,-0.0054974575,-0.009527446,-0.009515483,-0.008381964
FcgR2AH_RSC3_gp120,0.004517703,-0.00077284366,-0.00060477975,0.002050796,-0.00022683924,-0.00023939632,0.0010214006,0.0018037453,0.0022410334,0.0018743889,0.0028316865,0.004676858,0.0055753365,0.004745794
FcgR2AH_1086_gp120,-0.004982426,0.013478687,0.010815024,0.002228927,0.007131315,0.0074992026,0.0038235183,-0.00058302673,-0.0008847207,0.0011983467,-0.0015705825,-0.011641541,-0.013969324,-0.011201046
FcgR2AH_gp140_BR29,-0.008851131,-0.00045314766,-0.0053502517,-0.007585725,-0.005341081,-0.002695353,-0.0032133758,-0.0067828647,-0.006755466,-0.005634257,-0.0027710085,-0.005594491,-0.0050796904,-0.005128059
FcgR2AH_gp41_HxBc2,-0.0029837778,0.0013072836,-0.0010707574,-0.0032301156,-0.001618005,0.00047016086,-0.0010798286,-0.0010071452,-0.001416751,-0.0012173634,-0.0022941707,-0.0028917943,-0.0035466326,-0.0026487382
FcgR2AH_p24_HxBc2,9.532284e-05,-0.0042571,-0.0018819084,-0.00056149304,-0.00231698,-0.0011361304,-0.0015704433,0.00036888363,-1.2614621e-05,-0.0007387599,0.0012788983,0.0011878586,0.0013639695,0.000721241
FcgR2AH_Boost,-0.009216478,-0.0030876864,-0.0052419384,-0.006545169,-0.0051118713,-0.0036812068,-0.005963462,-0.006738676,-0.0069708293,-0.006295547,-0.010579234,-0.011838731,-0.012517577,-0.011423875
FcgR2AH_p17_Clade_C,0.009361527,0.007860711,0.004402407,-0.0010575387,0.0003023545,0.00325811,0.0040893336,0.0051490823,0.0053316345,0.004662749,0.0046836943,0.0026466085,0.0020829837,0.0022007842
FcgR2AH_gp120_CM235,-0.007981524,-0.00198531,-0.0021147411,-0.003994757,-0.0039800024,-0.0031839136,-0.005337233,-0.0054869354,-0.0062784133,-0.0061690887,-0.005136508,-0.007840028,-0.00900241,-0.008498194
FcgR2AH_gp120_Du151,-0.0006899326,0.012415593,0.00845945,0.00072472414,0.0032034493,0.004912491,0.0041030953,0.00036773426,0.00046509472,0.0019822172,-0.0054331725,-0.0129424,-0.014144836,-0.011513136
FcgR2AH_gp120_96ZM651,-0.0042533204,0.0054920902,0.0035682549,-0.001312467,-0.0013511425,0.0016992571,-0.00013747082,-0.003321286,-0.0032894025,-0.002070031,0.0039032912,-0.0029921627,-0.004487495,-0.0031815378
FcgR2AH_gp70_V1V2_Clade_AE,0.004858861,0.003248149,0.0027439757,0.004252653,0.00384439,0.001733703,0.002357632,0.0021136752,0.0028252732,0.0027196864,0.00089890946,0.0013921296,0.00095011375,0.0016329582
FcgR2AH_NL4_3_integrase,0.0085328845,0.0038244475,0.0015688578,0.00088878645,-0.0006961355,0.0018897116,0.0025902533,0.0050611384,0.0051338472,0.003819822,0.005113545,0.005303902,0.0048521757,0.0047080587
FcgR2AH_gp120_JRCSF,-0.00831887,0.006281515,0.00092704076,-0.0063746087,-0.0021705632,0.0011011267,-0.0022251778,-0.004864447,-0.0053649447,-0.0040744045,-0.0047466904,-0.010331395,-0.011578762,-0.009926357
FcgR2AH_gp120_TRO,0.0028905931,0.0029008032,0.0023283027,0.0010245985,-0.0002319537,0.0009938179,0.00273168,0.0008441889,0.0014512786,0.0018749038,0.0004100007,-0.0020717036,-0.0020354334,-0.0019403179
FcgR2AR_gp120_ZM109F,-0.0016299979,-0.0031780042,-0.0021051185,-0.0009751914,-0.0022219932,-0.001822934,-0.0023811944,-0.0015672182,-0.0016838046,-0.0019745128,-0.00016174062,0.00047791985,-0.00012905116,-0.00030048052
FcgR2AR_Barouch_Boost,0.0070125037,0.008354837,0.008016249,0.0049587674,0.0063807694,0.0056310343,0.005529303,0.005973514,0.0058319583,0.005722598,0.0030777142,0.0018220783,0.00020070063,0.0014795685
FcgR2AR_gp120_CN54,-0.00073934626,0.0017527229,0.0006302679,0.0004835358,0.0016941326,-0.00035220606,0.00079528167,-0.0022094382,-0.0017611161,-0.0010624309,0.0007967665,-0.0033295578,-0.0033097756,-0.0036169123
FcgR2AR_HIV_p7,-0.0005703727,0.0018951395,0.0005811292,-0.0006766634,0.00025293633,-0.00017203389,0.00030636042,-0.00086392194,-0.0010645895,-0.00076678576,-0.0011982261,-0.0030736038,-0.0026066008,-0.002941329
FcgR2AR_Barouch_Prime,-0.0004086316,-0.002368658,-0.0017964768,-0.000109759276,-0.0028093376,-0.0015461856,-0.0013027763,-0.0008499613,-0.00063602964,-0.00056399027,-0.0058533116,-0.0052325446,-0.004934128,-0.0043214643
FcgR2AR_Gag,0.0018832634,0.0028366337,-0.003431912,-0.0049407203,-0.006933631,-0.0026659633,-0.0030113694,-0.0035599952,-0.0022440548,-0.002118762,-0.0062485295,-0.0050861775,-0.0073509747,-0.0057070325
FcgR2AR_gp120_BAL,0.010643784,0.013668444,0.011331803,0.006964357,0.008921347,0.008683473,0.011292112,0.007184939,0.009109574,0.010253067,0.0068917843,0.0038954953,0.0037361137,0.004486683
FcgR2AR_gp120_YU2,0.0033789768,0.00064664887,-0.00036871937,-0.0018453196,-0.001783372,-0.00086288573,-0.00038632765,0.0006812373,0.0009298058,0.0003538543,-0.00096772733,-0.00011955124,-0.0011317611,-0.0010647353
FcgR2AR_RSC3_gp120,0.0032608174,0.002257925,0.00096617505,0.00024683686,-7.27865e-05,0.0012105202,0.0012810712,0.002760266,0.0024873419,0.0022485505,-0.0014070836,-0.0010342981,-0.0011303531,-0.0005602731
FcgR2AR_1086_gp120,-0.0047198418,0.0005216784,-0.001343611,-0.0019784481,-0.002392303,-0.0017294865,-0.002090576,-0.0042755906,-0.004216128,-0.0034558708,-0.004303072,-0.0062077483,-0.0066384072,-0.0060492554
FcgR2AR_gp140_BR29,0.0063264524,0.005625914,0.0063011767,0.006617939,0.0041824183,0.0040514516,0.0033136513,0.0044758534,0.004694221,0.004604057,0.0020951082,0.0027274117,0.0022067593,0.0031894392
FcgR2AR_gp41_HxBc2,-0.0034598312,-0.007994782,-0.0028351045,0.0030505739,-0.002113975,-0.0009534715,-0.0035992032,-3.4149984e-05,-0.0006621375,-0.0009922175,-0.0066155684,-0.002134257,-0.0022307443,-0.0018503112
FcgR2AR_p24_HxBc2,0.00062113197,-0.0016633224,-0.0012136328,-0.0011942075,-0.0024243607,-8.8694804e-05,2.4488868e-06,0.0004505099,0.0005208992,0.00033611045,0.001196683,0.0003379385,0.0009665145,0.0004490913
FcgR2AR_Boost,0.0070817624,0.0061958064,0.0056326576,0.0052509713,0.005045599,0.004585887,0.006606848,0.004785321,0.005814623,0.0063529056,0.003085567,0.0029343527,0.0035984104,0.0037465864
FcgR2AR_p17_Clade_C,0.008315533,0.002612439,0.0025536222,-0.0019078357,-0.0036801924,0.0019533914,0.0029312652,0.0051417537,0.0050273044,0.0042343377,0.001468163,0.0018795273,0.0008306327,0.0013951234
FcgR2AR_gp120_CM235,9.412783e-05,0.0025325555,0.0020204745,-0.000913219,-0.00086896366,0.0010153437,-0.00062018365,0.00050383614,3.008318e-05,-0.00024314557,0.00042919404,-0.0010433396,-0.0020886627,-0.0016284536
FcgR2AR_gp120_Du151,-0.0015612058,0.0021822213,0.0008460856,-0.0015824505,-0.0018425788,0.00040690508,-0.0007946831,-0.0013108983,-0.0013580868,-0.0011491772,0.00085005164,-0.0013249323,-0.0021036495,-0.0014934565
FcgR2AR_gp120_96ZM651,-0.00079880276,0.00025570742,0.0007123584,0.0009687737,-0.00068610866,4.0071962e-05,-0.0011361556,-0.00090285926,-0.0008102131,-0.0005485444,-0.0015589542,-0.0014393611,-0.002061632,-0.0014598328
FcgR2AR_gp70_V1V2_Clade_AE,0.003876811,0.0027929998,0.0018670822,0.0037494106,0.0010848882,0.0020262962,-2.2761396e-05,0.0013100347,0.0026438844,0.0025180043,0.00062162813,0.0022735184,0.0014791545,0.002801361
FcgR2AR_NL4_3_integrase,-0.0016673153,0.0018115451,-0.0048445244,-0.009123591,-0.008304511,-0.0042304113,-0.0052816365,-0.004166683,-0.0042101457,-0.00465213,-0.006589485,-0.006589884,-0.008529765,-0.00743113
FcgR2AR_gp120_JRCSF,-0.0029334044,0.0028850087,0.0016824838,0.00044992237,0.0020560354,0.0013137171,0.00090448605,-0.0020183106,-0.0013272144,-8.347526e-06,-0.0034063524,-0.0051757563,-0.005167747,-0.0042909896
FcgR2AR_gp120_TRO,-0.00076748664,-0.0026023951,-0.0016336504,-0.0010913995,-0.0009576798,-0.0009728667,-0.0026733612,-0.0005811264,-0.00054189353,-0.0009679665,-0.004013309,-0.0013155517,-0.0022259618,-0.0021675276
FcgR2B_gp120_ZM109F,-0.004978679,-8.966646e-05,-0.0009059652,-0.0032782566,-0.0029196888,-0.0011660708,-0.0033668904,-0.0035831458,-0.0040087365,-0.0037912077,-0.00050858734,-0.0037416294,-0.0051708566,-0.004407113
FcgR2B_Barouch_Boost,-0.0078939,-0.0063750693,-0.0050715967,-0.0038709242,-0.0042068055,-0.00357016,-0.005456991,-0.00487179,-0.0054502375,-0.0053934823,-0.0036606723,-0.0026409482,-0.0030262917,-0.0030901828
FcgR2B_gp120_CN54,0.0015601764,0.0014377809,0.0011750883,-0.00022253559,-0.0016600564,0.00014069313,-0.0014824931,0.00020555936,0.0003079454,-0.00025176728,3.6385267e-05,-0.00045698593,-0.0013577011,-0.0013490218
FcgR2B_HIV_p7,0.008051208,0.0029645837,0.0031408458,0.0046168417,-0.00013018896,0.0019819932,0.0026868968,0.0035556988,0.0043577715,0.004092826,0.003466297,0.005594672,0.0050149295,0.005037227
FcgR2B_Barouch_Prime,-0.008837139,0.0038990765,0.00047918115,-0.004054215,-0.0020823579,0.00028152112,-0.0029207047,-0.005100016,-0.0054761493,-0.0042027547,-0.009481689,-0.012906221,-0.014283685,-0.012291396
FcgR2B_Gag,0.004875436,0.0034545418,0.0019717908,0.002369679,0.000616246,0.0010747853,0.0022594258,0.0005278351,0.0021659285,0.0025873894,0.0009608678,0.0010270675,0.0005670282,0.0015281428
FcgR2B_gp120_BAL,0.0035456049,0.017881993,0.01448555,0.0037687176,0.008218461,0.010330911,0.008345649,0.0046457266,0.0046203504,0.006107256,0.0070242253,-0.0033231808,-0.005244931,-0.0031506007
FcgR2B_gp120_YU2,0.0017574878,0.0066800057,0.0055074147,0.0020010816,0.0028857277,0.0027396202,0.0030066506,0.0013967957,0.0013522429,0.0020709627,-0.0041563283,-0.007024471,-0.008250215,-0.0063001406
FcgR2B_RSC3_gp120,0.0013102834,-0.0019644273,-0.0032598893,-0.0019298639,-0.0038684697,-0.0020931682,-0.0023032043,-8.579097e-05,6.675291e-05,-0.00048209762,-0.0041687177,-0.0011902968,-0.0007196014,-0.0011363375
FcgR2B_1086_gp120,-0.0060973843,-0.0033938163,-0.004555478,-0.00493801,-0.006450785,-0.0029589976,-0.0056095156,-0.0045953616,-0.0047601033,-0.0045975503,-0.005557018,-0.004732192,-0.0048342934,-0.004347125
FcgR2B_gp140_BR29,0.022439314,0.0066096173,0.0063752965,0.01136343,0.0068185595,0.00617361,0.011853175,0.014338562,0.015634438,0.014358273,0.00371858,0.01139636,0.012324712,0.0119784605
FcgR2B_gp41_HxBc2,-0.0019383805,0.0014574648,-0.0013323724,-0.0035001584,-0.002836142,-0.00029268017,-0.0019161579,-0.0015461587,-0.0017169061,-0.0016036589,-0.002656921,-0.0030262063,-0.003453842,-0.0030051465
FcgR2B_p24_HxBc2,0.0021323408,-0.002163052,-0.00050471904,-0.001272671,-0.002605789,0.00011868518,-0.0007171348,0.002124299,0.0015525656,0.0005614752,0.0030522286,0.003768927,0.003496044,0.0029252628
FcgR2B_Boost,0.014492966,0.0030026836,0.0029522222,0.00066884747,-0.0035776852,0.0021538527,0.0016305542,0.008595656,0.008127054,0.0054785237,0.007844008,0.009372948,0.008292798,0.0073817126
FcgR2B_p17_Clade_C,0.0111342445,0.0073178755,0.005511034,0.0038069687,0.0031371948,0.0047962046,0.0061586373,0.0073429025,0.008010728,0.007407916,0.0015939059,0.0023448423,0.0017098165,0.0020196799
FcgR2B_gp120_CM235,-0.005473045,-0.0032994521,-0.0034494323,-0.0042881663,-0.004915913,-0.0033549662,-0.005354953,-0.004600947,-0.0051083593,-0.005386255,-0.00032758288,-0.0012457244,-0.0022997456,-0.002525402
FcgR2B_gp120_Du151,0.0011013089,0.0015571073,3.484966e-05,-4.2312433e-05,-0.001441706,-0.0007807047,0.00021115002,-0.00044647843,-2.1328951e-05,0.00014173846,-0.0031073245,-0.0028473176,-0.0021817377,-0.0019315083
FcgR2B_gp120_96ZM651,0.0025426624,0.0039708824,0.001988216,-0.001115674,-0.0016669664,0.0007048714,0.0004378633,0.00064383895,0.00059673976,0.0004767361,0.00010574538,-0.0012155962,-0.0021734247,-0.0017431983
FcgR2B_gp70_V1V2_Clade_AE,0.008428464,0.0044783168,0.004135768,0.004815567,0.003645353,0.0051047746,0.003572304,0.006728795,0.007349474,0.0065007596,0.006275315,0.008006372,0.00851222,0.007635491
FcgR2B_NL4_3_integrase,0.008001634,0.0061065024,0.0035536953,0.0041056266,0.0006529569,0.002974572,0.0036585093,0.0043723728,0.0050948043,0.0046556313,0.0031795804,0.003602703,0.003877593,0.004486384
FcgR2B_gp120_JRCSF,-0.003703639,0.0029724005,-4.2729822e-05,-0.0044611082,-0.0021067203,0.00038925442,-0.0018630744,-0.0018489723,-0.0021496278,-0.0018012294,-0.00740086,-0.009658448,-0.010627351,-0.009492664
FcgR2B_gp120_TRO,0.006838007,-0.00398163,-0.00033929883,0.0028301505,0.00017301708,0.0002973273,0.0005672474,0.004337622,0.0046427064,0.0036586425,-0.00033834574,0.0056897816,0.0052798353,0.004783004
R2A_3_gp120_ZM109F,-0.0061497525,-0.0028711387,-0.0034675947,-0.0045256442,-0.0051524425,-0.0034758947,-0.004560116,-0.005570743,-0.0057325317,-0.005313161,-0.0030041926,-0.0059407046,-0.006473168,-0.006415299
R2A_3_Barouch_Boost,-0.0019997621,-0.0034618375,-0.0021598933,0.00031505394,-0.0027547632,-0.0020212654,-0.0022832619,-0.0018199518,-0.0013649302,-0.0010055848,-0.007996931,-0.0059023635,-0.005147377,-0.0043134303
R2A_3_gp120_CN54,-0.0061643007,-0.004183129,-0.003616118,-0.0019717864,-0.0036119728,-0.00248987,-0.004039744,-0.0045230123,-0.004434727,-0.0040051867,-0.0018504557,-0.0018414689,-0.0014792309,-0.0019187784
R2A_3_HIV_p7,0.005850669,-0.00020399108,-0.0017858845,-0.00083297037,-0.0041808994,-0.0022186278,-0.00036693242,0.0009217773,0.0010283889,0.00031054977,-0.0019630368,-0.00031979242,-0.0005142125,-0.0010906915
R2A_3_Barouch_Prime,-0.0018719573,0.0057980986,0.004027212,0.0004447189,0.0018645404,0.002153096,0.0021107772,-0.0015391837,-0.00084032764,0.0006603598,-0.0036037206,-0.008135452,-0.008459083,-0.007209772
R2A_3_Gag,0.0018249454,0.0018243383,-0.00035514738,-0.0009419561,-0.0016122225,-0.00039428592,0.000113419606,-0.00038032123,0.000114991686,0.00027568036,-0.0012426481,-0.001548143,-0.0020405601,-0.0014987248
R2A_3_gp120_BAL,-0.011258814,0.006339279,0.0029549096,-0.0018652609,0.00017770218,0.0017536697,0.00018405226,-0.007265627,-0.006821102,-0.0037215506,-0.00757435,-0.016703479,-0.016761195,-0.0144850565
R2A_3_gp120_YU2,-0.005305401,-0.0015432744,-0.0025970947,-0.0018366199,-0.0016910714,-0.00079705694,-0.0017470891,-0.002835106,-0.002779543,-0.0020520363,-0.007387777,-0.0070921336,-0.0069567375,-0.00622368
R2A_3_RSC3_gp120,0.0015775794,-0.004087988,-0.0021566157,0.0019161382,-0.0013836502,-0.0015290674,-0.0020880825,-1.6807233e-05,0.00035583088,0.00020780547,-0.0016752481,0.001279776,0.002107845,0.0015533747
R2A_3_1086_gp120,-0.010447163,-0.003245621,-0.003709041,-0.003389154,-0.004878593,-0.0026927006,-0.0054718377,-0.0067786425,-0.006802043,-0.005700915,-0.008792815,-0.010073097,-0.009862009,-0.00915511
R2A_3_gp140_BR29,-0.0009557253,-0.00715192,-0.0021055338,0.0011402587,-0.005637922,-0.0028908788,-0.004276273,-0.0005281935,-0.0010970612,-0.0018934647,-0.006453055,-0.0037305714,-0.0041574114,-0.0041580233
R2A_3_gp41_HxBc2,0.006977227,0.004692173,0.0041011553,0.004084586,0.0028231505,0.002124057,0.004437874,0.003176361,0.004233297,0.004457278,0.0015815819,0.0018543435,0.0018178016,0.0020922204
R2A_3_p24_HxBc2,-0.0007112172,-0.0014018919,-0.0009263483,-0.0014209164,-0.0042170254,-0.0013558135,-0.0016976276,-0.00093347114,-0.0010285837,-0.0013451529,-0.0026756355,-0.00538677,-0.0048804036,-0.005220812
R2A_3_Boost,-0.0020968858,0.008324798,0.008282351,0.0049625416,0.0054217246,0.0061720246,0.00498982,9.619654e-05,0.0007989445,0.0031299733,0.0004021594,-0.0060392055,-0.006081077,-0.004414618
R2A_3_p17_Clade_C,0.010259793,0.0028678542,-0.00012269663,0.0018742495,0.00022787861,0.00023478153,0.0020138947,0.0048467964,0.005194828,0.003649856,-0.002708279,-0.00092659175,-0.0017312383,-0.0013898561
R2A_3_gp120_CM235,-0.005288367,-0.0041653444,-0.00459859,-0.005362297,-0.0069139767,-0.0038213131,-0.006283788,-0.0044374294,-0.0048706187,-0.0052976203,-0.0029399458,-0.0023775783,-0.0029922223,-0.0029778616
R2A_3_gp120_Du151,0.0015155817,-0.0023979486,-0.0031473832,-0.00058324984,-0.0034111636,-0.0028333254,-0.0013385775,-0.00086300983,-0.00028974214,-0.00069583755,-0.0018449351,0.0007686133,0.0018763053,0.0010667131
R2A_3_gp120_96ZM651,0.00091206393,0.003745913,0.002112157,-0.0009173785,0.00071617967,0.0006999764,0.0019773492,-0.00021281939,-0.00024904974,0.0003147062,-0.00010929014,-0.0036767027,-0.003790481,-0.003468479
R2A_3_gp70_V1V2_Clade_AE,0.0016146647,0.0029304144,0.0025149018,0.0038292075,0.0027378185,0.0017614898,0.00041574813,0.0005911217,0.0010848197,0.0011681995,-0.00086071604,-0.0011220521,-0.0019826752,-0.0007926917
R2A_3_NL4_3_integrase,0.008582596,0.003160835,0.001401658,0.0020579475,-0.0033923676,0.000291826,0.0010595827,0.003935693,0.0042386595,0.003049459,0.0007790849,0.0019357437,0.00155905,0.00228738
R2A_3_gp120_JRCSF,-0.004494318,-0.0007773268,-0.001200807,-0.0026091943,-0.0030476544,-0.000876519,-0.0029435297,-0.003334488,-0.0031535304,-0.0025961075,-0.002825749,-0.004801189,-0.0046793194,-0.0042655407
R2A_3_gp120_TRO,0.006727875,0.0024836874,0.002810969,0.0021100084,0.0011964352,0.0022268782,0.003081973,0.0046554543,0.0049106157,0.004181586,0.001663801,0.0027598715,0.0026234675,0.0024773513
R3A_1_gp120_ZM109F,-0.0056803906,-0.002425519,-0.0017596817,-0.0013293611,-0.0013372345,-0.002075806,-0.0024943207,-0.0039016379,-0.0042322027,-0.0035566168,-0.0055973576,-0.0089438,-0.009059787,-0.008464338
R3A_1_Barouch_Boost,0.0020746896,0.0067589656,0.0029721847,0.001012602,0.001919954,0.0030180297,0.004332817,0.0015778696,0.0018960459,0.0026882754,0.0011394715,0.00015504242,0.00066339463,0.0013812693
R3A_1_gp120_CN54,0.008625878,0.0037088594,0.0030476167,0.0012679853,-0.0004535705,0.0016778709,0.0035298844,0.0044168415,0.004971499,0.004397103,0.0016859259,0.002163233,0.0016739279,0.0017029875
R3A_1_HIV_p7,0.005210819,0.0013796965,0.0012806128,0.0036828697,7.5736534e-05,0.0010312184,0.0009952924,0.0010124736,0.0024696088,0.0028268131,0.00017295266,0.0023132497,0.002557084,0.0029861128
