,primary_v2_gp70_v1v2_zollapazner,toggle_v2_cyclic_peptide_42aa,secondary_gt_igg_244_gdneg,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,IgG_C1086C_V1_V2Tags,IgG_gp70V1V2A,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K
aRhIgG_Boost,0.0028467388,0.00304994,0.0011950401,0.0016019822,0.0022383751,0.0014709755,0.0025717362,0.002171758,0.001954949,0.0022496895,-0.0026562703,-0.003093747,-0.0036071904,-0.0030777268
aRhIgG_p17_Clade_C,-0.00018585158,0.0020869516,-0.0003821738,0.00033666045,-0.000859799,0.000214349,0.0002778152,-0.001351664,-0.00096568745,-0.00022068163,-0.0010385071,-0.0031799679,-0.0022699756,-0.0016762045
aRhIgG_gp120_CM235,0.0011344057,0.0044257655,0.0037916899,0.0039428673,0.0032608924,0.0011664992,0.0020916185,0.0004827638,0.0007892643,0.0013707089,0.0013464934,0.00095611217,0.0006024059,0.0019971612
aRhIgG_gp120_Du151,-0.0009935491,0.0007208789,0.0016569964,0.0006196656,0.0017600299,0.00097139465,0.0003116011,-0.00039617257,-0.0002360347,9.96022e-05,0.0025116433,0.0014715845,0.0014215426,0.002074832
aRhIgG_gp120_96ZM651,0.003670261,0.004563672,0.002194955,0.0036222858,0.0014099615,0.0019170248,0.0005386778,0.0021471826,0.0023343067,0.0020018753,-0.0025504555,-0.0022583127,-0.0038493518,-0.003209425
aRhIgG_gp70_V1V2_Clade_AE,-7.9747195e-05,-0.00059256266,0.00048084234,0.00037101668,-0.0002890278,0.0007456726,-0.0007612526,0.0007812985,0.0006126355,0.00017607074,0.0015137361,0.0012191819,0.0012848895,0.001069625
aRhIgG_NL4_3_integrase,0.0066639506,0.0039497884,-0.0007795854,-0.0024263214,-0.0011921432,0.00055833557,0.0027413124,0.0020369112,0.0019403695,0.0014640704,0.0017611528,0.0014695072,0.0014304968,0.00039585182
aRhIgG_gp120_JRCSF,0.0041354117,0.0064079347,0.0013113295,-0.00200543,0.0011859845,0.0025912754,0.004650747,0.0017788273,0.0020973796,0.0032772992,0.0013113124,-0.0016723272,-0.00086234347,-5.032241e-05
aRhIgG_gp120_TRO,-0.008130339,-0.013443425,-0.008447752,0.0013418861,-0.0013433835,-0.0055886037,-0.005049655,-0.0038452602,-0.0042462703,-0.0044831466,-0.010586635,-0.007353265,-0.0078454735,-0.008145476
FcgR2AH_gp120_ZM109F,0.0015046708,0.0061579957,0.002732361,0.00088790804,0.0015472487,0.00084869075,0.0024456056,-0.00029630298,-0.0002351426,0.00038283324,-6.4072396e-05,-0.002428444,-0.0022574426,-0.0017477794
FcgR2AH_Barouch_Boost,0.00015381303,0.0041107507,0.0025731365,0.0028089883,0.0026114397,0.001787064,0.0022461906,0.0006554975,0.00061521895,0.0012792596,-0.0004784699,-0.0023846398,-0.002575178,-0.0014924722
FcgR2AH_gp120_CN54,-0.004764232,-0.0027928508,-0.002397709,-0.0024988963,-0.0029425921,-0.00088432385,-0.002834504,-0.0024246797,-0.0026146413,-0.0025219072,-0.001822895,-0.0026429417,-0.002960678,-0.002914648
FcgR2AH_HIV_p7,0.00033159755,0.0003784838,0.0009990224,-0.00015644197,0.00057700265,0.0011274874,0.00075635535,0.0009025682,0.0007916935,0.00062750117,0.0013072604,0.0004903054,0.00028103942,0.0003170321
FcgR2AH_Barouch_Prime,0.0033610195,-0.0035188114,-0.0012384787,0.004855959,0.0045243404,0.0010956387,0.0019268973,0.0033522695,0.0035210818,0.002790297,-0.0021481528,0.0011049096,-4.984666e-05,-0.0007654138
FcgR2AH_Gag,0.002004235,0.0033470762,-0.0005047811,-0.0005295279,-0.0008315193,0.0021784513,0.0023618543,0.0015603026,0.0019110545,0.0024034376,-0.0021331606,-0.004659945,-0.0049429736,-0.003677411
FcgR2AH_gp120_BAL,-2.8645036e-05,0.0008368741,0.0036077627,0.0033138348,0.0053469925,0.002565069,0.0024693608,0.0016957339,0.0013534186,0.001355877,0.0015036366,-1.21258445e-05,-0.0012295418,-0.0006688175
FcgR2AH_gp120_YU2,0.0009930286,-0.00091099134,-0.0006482381,-0.0018301711,0.0008727599,0.0011934341,0.0027361822,0.0012103651,0.0014303653,0.0017094075,0.0015687571,2.4315776e-05,0.00080540776,0.0006705982
FcgR2AH_RSC3_gp120,0.001510341,0.0021236858,0.0007966545,0.001206086,0.0013718389,0.0010663393,0.001329166,0.0008603427,0.001217267,0.0012080898,0.00073445233,-0.00021327344,-0.00016482935,0.00047936908
FcgR2AH_1086_gp120,0.0035183204,0.0026783915,0.0008736256,0.0019977032,0.0012924912,0.0011133653,0.002540796,0.0022454557,0.002295252,0.002407461,-0.0022952424,-0.0018759469,-0.002045825,-0.0017417896
FcgR2AH_gp140_BR29,0.0041356776,-0.0028097443,-0.00038340178,0.007073779,0.00649799,-0.00014187636,0.0026412788,0.0032020772,0.0032811407,0.0026894936,-0.0033103002,0.0002938855,-2.7549231e-05,-0.0005091204
FcgR2AH_gp41_HxBc2,-0.00311266,-0.006447655,-0.00345862,0.0025547333,2.5210435e-05,-0.0028667073,-0.0033049595,-0.0019667703,-0.0019447241,-0.0020801246,-0.005026171,-0.0022812914,-0.0022023672,-0.0026644224
FcgR2AH_p24_HxBc2,0.000113338276,0.0012606403,0.00064359803,0.00071086996,0.000501151,0.0007521425,0.0011060023,-1.8335779e-05,5.095853e-05,0.00060250144,-0.001438384,-0.0030559846,-0.0026163855,-0.0020877724
FcgR2AH_Boost,0.00051935413,0.0032644856,0.0035552077,0.007522592,0.006951972,0.00244421,0.0038915628,0.0011459914,0.0013446654,0.0023051116,-0.0028710065,-0.0039590173,-0.0046091094,-0.0033132338
FcgR2AH_p17_Clade_C,-0.0001429194,0.0028897882,0.0022944936,0.0027433182,0.0018061328,0.0013826764,0.0015196886,0.00013711254,0.000177935,0.0006283576,-0.00057322544,-0.001705844,-0.0017287778,-0.0012462909
FcgR2AH_gp120_CM235,0.0012925299,0.008045316,0.0051201964,0.0004858972,0.002380629,0.0029536975,0.004571713,0.00056123245,0.00092338,0.0021103544,0.0061236373,0.0019473437,0.0030990364,0.004183263
FcgR2AH_gp120_Du151,0.00015036987,0.0055859345,0.0032590448,0.0015973372,0.0013497847,0.0014797727,0.0026034047,-0.0002388296,5.8251633e-05,0.0010435656,7.8339635e-06,-0.001952614,-0.0013781379,-0.0003636488
FcgR2AH_gp120_96ZM651,-0.00096215063,-0.004794095,-0.002382761,-0.0006737931,-0.0010772754,-0.0013286938,-0.0016765435,-0.00025188032,-9.8652294e-05,-0.00038012333,0.0014705632,0.0036723206,0.0042700456,0.0035301768
FcgR2AH_gp70_V1V2_Clade_AE,-0.002320273,0.00045144817,-0.0013477587,-0.0016424612,-0.0018356148,-0.0012801688,-0.001190831,-0.0024387122,-0.0023440197,-0.0017849522,-0.0010522233,-0.002281832,-0.0018696712,-0.001537204
FcgR2AH_NL4_3_integrase,0.00083354505,0.0012158758,-0.0019108322,-0.0027467653,-0.0013852265,-0.0005020515,0.0009580595,-0.00044103805,-0.00056118023,-0.00028599537,4.5919576e-05,-0.0020459883,-0.00091570505,-0.0013266891
FcgR2AH_gp120_JRCSF,0.00048821236,-0.0016215758,0.0007938168,0.004552425,0.0044004377,0.0008252929,0.002678071,0.001515499,0.0014588916,0.00173264,-0.0017293069,-0.001259087,-0.0014803329,-0.0011762035
FcgR2AH_gp120_TRO,-0.0023622718,-0.002820373,0.00022328606,-0.0034283756,-0.0012664803,0.0012726025,-0.00052454753,-0.00035756303,-0.00047070222,-0.00039190147,0.003594071,0.0014054426,0.0018049292,0.0015726535
FcgR2AR_gp120_ZM109F,0.005402703,0.006268699,0.0061671436,0.00085015857,0.0036937688,0.004521064,0.0048918836,0.004795803,0.004327014,0.003944268,0.005698629,0.0038913956,0.0037781114,0.0034765373
FcgR2AR_Barouch_Boost,0.0043384596,0.009351741,0.004915266,0.004645591,0.0040905136,0.0041601,0.005362284,0.003698125,0.003580841,0.0040840968,-0.002863918,-0.0054332567,-0.0058309967,-0.004772025
FcgR2AR_gp120_CN54,0.00019870832,-0.0022949895,-0.0011139625,-0.002721303,-0.00059404847,0.0003714364,-0.0003934827,0.0010545184,0.00068980927,0.00011806551,0.0016365639,0.002207907,0.0029524663,0.0012570946
FcgR2AR_HIV_p7,-0.002386065,0.0036633825,0.0010540733,0.0012733864,-0.00013348756,0.0009150832,0.0010436175,-0.0018613427,-0.0018881022,-0.00073759793,-0.0008021094,-0.0044668783,-0.0043147337,-0.003347956
FcgR2AR_Barouch_Prime,0.0033554612,0.007980691,0.0021530516,-0.0046376367,0.0008092024,0.0036639816,0.004563491,0.002288586,0.0019716045,0.0026637479,0.0022045462,-0.0028438193,-0.0025964123,-0.0020749632
FcgR2AR_Gag,-0.0004054441,5.690891e-05,-0.0006101865,0.00082988356,-0.0010290014,-0.0001946387,-0.00018263816,-0.000721266,-0.00043494318,-0.00022483163,-0.0011603319,-0.00090287614,-0.0012320542,-0.0007729805
FcgR2AR_gp120_BAL,-0.0022923443,-0.0005161652,-0.0015713751,-0.006023501,-0.0026054734,0.0020670337,0.0018395368,0.0014430356,0.0002817463,0.00012128253,-0.00021730164,-0.0046488224,-0.0050250487,-0.005557845
FcgR2AR_gp120_YU2,-0.0021227407,-7.862513e-05,-0.0017019717,0.0006225113,0.00046109737,-0.0011175998,0.0002773029,-0.0015084441,-0.0014398188,-0.0007289283,-0.0033257909,-0.0039516,-0.0035820324,-0.0030989372
FcgR2AR_RSC3_gp120,0.002336717,0.0032680237,0.0010261115,0.0016997807,0.0014572524,0.0005900701,0.0016618471,0.00037884107,0.0008051188,0.0010576452,-0.0009915727,-0.0019561031,-0.0022143237,-0.0011848098
FcgR2AR_1086_gp120,0.0015434606,0.00046034736,-0.0012398679,-0.0043328777,-0.0009721848,0.0005245443,0.0011836274,0.0011933614,0.0006361318,0.00039792163,0.0023913,0.0016742757,0.0028110186,0.0010524266
FcgR2AR_gp140_BR29,0.0010861488,0.0016839997,-0.0025836811,-0.00032759953,-0.00423724,0.0022100678,0.0032230122,0.0023369382,0.00225011,0.003198291,-0.008433796,-0.010070898,-0.009684992,-0.009000429
FcgR2AR_gp41_HxBc2,0.004543944,0.009048159,0.000738652,-0.004862895,-0.0010635735,0.0023347826,0.0043962896,0.0010832655,0.00097577553,0.0017466119,0.0009833071,-0.0045273243,-0.0032477076,-0.003399547
FcgR2AR_p24_HxBc2,-0.0009238148,0.00056897034,0.00072293944,0.001413731,0.0005635825,0.00034166922,0.00024372671,-0.00056828494,-0.0006219266,-0.00025478908,-0.0019344483,-0.0027726502,-0.0027630986,-0.002414686
FcgR2AR_Boost,-0.00075525977,0.00377833,4.904578e-05,-0.0034104907,-0.0020177036,0.0019065721,0.0019159651,0.0002069272,-2.2492875e-05,0.00058571517,0.00034434418,-0.0037478402,-0.0031798624,-0.0027737191
FcgR2AR_p17_Clade_C,0.0016752009,0.0033518071,0.0012813897,0.0036991232,0.0015924926,0.0017266087,0.0026902186,0.0019269368,0.0019766737,0.002456869,-0.0023763897,-0.0025725882,-0.0020989457,-0.0017579043
FcgR2AR_gp120_CM235,0.0007924557,0.005262953,0.0030611975,0.00066768023,-0.00063482014,0.0013332128,0.0018001358,0.00039912557,0.0005183579,0.0010737301,0.0020212734,0.00029556776,0.00066298136,0.0015811471
FcgR2AR_gp120_Du151,-0.0046265656,-0.006888524,-0.0041639507,-0.0044967625,-0.0033218982,-0.001958912,-0.003415218,-0.0020044213,-0.0023947754,-0.0027814743,-0.00074922637,-0.0014610509,-0.00049805833,-0.0012829811
FcgR2AR_gp120_96ZM651,0.004885027,0.0103623215,0.00393376,0.000799879,0.00026866628,0.0036189938,0.004839844,0.002231948,0.002772245,0.003507344,0.0024938113,-0.001704679,-0.0014799064,0.0005143578
FcgR2AR_gp70_V1V2_Clade_AE,0.0021079688,0.0040658717,0.0011757814,0.0011478891,0.001040611,0.0007320986,0.0014338611,0.0004991677,0.00060804357,0.00085521396,-0.00057584676,-0.0013153633,-0.0013668101,-0.0012355373
FcgR2AR_NL4_3_integrase,0.0019603646,0.00313085,0.0003761871,0.0016946995,-0.00039786767,0.00020486265,0.0012791187,-0.0009907472,-0.00048998935,6.342136e-06,0.0012548288,-0.0010280509,2.7933072e-05,0.00059026916
FcgR2AR_gp120_JRCSF,0.0038902462,0.0022959101,-8.668588e-05,-0.0059814733,-0.0011900418,0.002271863,0.0031892208,0.0028026141,0.0023522445,0.0018947647,0.0037914305,0.0010638551,0.0017773064,0.0006448974
FcgR2AR_gp120_TRO,-0.0021888926,0.004961217,0.0012039292,0.00021827813,-6.708127e-06,0.0008309404,0.002308461,-0.0021350847,-0.0018600429,-0.00029334662,-0.0025755474,-0.0062114247,-0.0051266067,-0.004038007
FcgR2B_gp120_ZM109F,0.0023709584,0.005399838,0.0031987575,0.0005891567,0.0011931984,0.0018183374,0.0028633676,0.0012420019,0.0013416605,0.0016663991,0.0022815126,0.00059030385,0.00091352523,0.0013749808
FcgR2B_Barouch_Boost,0.0061785686,0.005729049,0.0036434126,0.00045747476,0.0035633584,0.0024453474,0.0039357827,0.003460179,0.003519027,0.0032239016,0.005713369,0.0056349565,0.006310037,0.00550369
FcgR2B_gp120_CN54,0.0005243545,0.011694573,0.007832235,0.004011947,0.005645953,0.005987738,0.006308261,0.0019186814,0.0017748551,0.0034319498,0.0013798638,-0.0045392294,-0.0042208256,-0.0026282214
FcgR2B_HIV_p7,0.0029587317,0.0023340366,-0.0011671643,-0.0021194145,-0.0020630811,0.0020022423,0.001936486,0.0026222293,0.0023436411,0.0021429574,-0.00024849555,-0.00026483246,-0.0006954616,-0.0012783573
FcgR2B_Barouch_Prime,-0.007398884,-0.009483361,-0.0061536413,0.00046332166,-0.0011234282,-0.002977033,-0.0030113596,-0.003214252,-0.0034418213,-0.0028332537,-0.0073050484,-0.006632862,-0.0065005734,-0.0061127227
FcgR2B_Gag,0.0004621866,-0.00046215995,-5.8355035e-05,-0.00095128966,0.0001956722,0.0007533498,0.00034906965,0.0009539983,0.0008266537,0.00046663493,0.00074102,-0.00025698982,-0.0006784132,-0.00038067077
FcgR2B_gp120_BAL,0.0028144864,-0.00064830284,0.0024614648,0.007992288,0.004527571,0.0025622244,0.0017450004,0.004091988,0.00426882,0.004108589,-0.0049586566,-0.0020040432,-0.0034771652,-0.0023223173
FcgR2B_gp120_YU2,-0.00070844236,0.0027882282,-4.947553e-05,-0.00198357,-0.0012300255,-0.00014848732,0.00062494044,-0.0016970378,-0.0013848543,-0.0006298065,0.0008553327,-0.0013008352,-0.00024448795,-8.80546e-05
FcgR2B_RSC3_gp120,0.0056997812,0.0024644188,0.0032998896,0.004151653,0.0041533047,0.004216786,0.0041325497,0.005388281,0.005685118,0.005210185,0.004671462,0.004668549,0.0051849373,0.005373863
FcgR2B_1086_gp120,-0.00034028405,-0.0003197236,0.0005481454,-0.00088612264,6.685775e-05,0.0016391152,0.0010718056,0.000903743,0.00093742774,0.0012680825,0.00079906336,5.1840983e-05,0.0007428204,0.00041125
FcgR2B_gp140_BR29,0.001550587,0.0011299122,0.00023332493,0.0049942415,0.0042041144,-2.387947e-06,0.0017447644,0.0008183904,0.00085824623,0.0011942625,-0.004017955,-0.0028407031,-0.0030174064,-0.002999399
FcgR2B_gp41_HxBc2,-0.0007802991,-0.004707838,-0.0019663188,0.0013528191,0.0016890808,-0.00025794393,-0.0011102792,0.00064900256,0.00016536788,-0.0004043559,-0.0025541056,-0.001792622,-0.0023142945,-0.0031493823
FcgR2B_p24_HxBc2,-0.0025497142,-0.0014880829,-0.002033647,-0.0024181714,-0.0025994687,-0.001275026,-0.0016571861,-0.0022369877,-0.0022080194,-0.0018450998,-0.0015731278,-0.0030701023,-0.0023983966,-0.0022600545
FcgR2B_Boost,-0.002012906,-0.00028602296,0.0016350851,-0.00025734518,-0.00028360923,0.0022362338,-0.0016781174,0.00069051824,0.00032463606,-0.0002847515,0.0013224614,0.00038186062,-0.000947252,-0.0012790953
FcgR2B_p17_Clade_C,0.0026992671,0.0019998648,0.0007849889,0.0022411505,0.0012484569,0.0014472398,0.001726342,0.0021275787,0.0023320522,0.0022227073,-0.0009315074,-0.00023391114,-0.00024799546,-0.00035899348
FcgR2B_gp120_CM235,-0.0008569889,-0.0019179019,0.0002670865,-0.0030165853,-0.0029417167,0.00037084048,-0.0011321609,0.00024520716,0.00020319285,-7.8964746e-07,0.004514129,0.0045208046,0.0050125034,0.0046947105
FcgR2B_gp120_Du151,-0.0011261115,0.0054536276,0.002697923,-0.0016157797,-0.00077169517,0.0016886601,0.002348199,-0.00092809397,-0.00059065735,0.0005443315,0.003106868,-0.0009454457,0.0004950724,0.001529223
FcgR2B_gp120_96ZM651,0.00020272202,-0.0016036304,-0.0011340607,-0.0009285379,-0.0010538517,-0.00047833633,-0.0012960368,0.00011801422,0.00013528751,-0.00020472202,0.0011027216,0.0020118044,0.0019098776,0.0016795823
FcgR2B_gp70_V1V2_Clade_AE,-0.0011608901,5.5961154e-05,-0.0016916862,-0.00087241456,-0.001395546,-0.0012612754,-0.0003909988,-0.0019118387,-0.0016412459,-0.0009091654,-0.0013019958,-0.0018652407,-0.0015905017,-0.001040529
FcgR2B_NL4_3_integrase,0.0033813266,0.0033117465,0.0011918765,0.0025405143,0.000736479,0.0013340205,0.0024260127,0.00091387995,0.0012787547,0.0016647436,0.0017095152,0.0005438432,0.0014708509,0.0015400017
FcgR2B_gp120_JRCSF,-0.0026147985,-0.0068036024,-0.0026453864,-0.00046040825,-0.0014688987,-0.0013734993,-0.0025896244,-0.00019233163,-0.0005118095,-0.00080542784,-0.0001883812,0.002018101,0.0021191265,0.0016685878
FcgR2B_gp120_TRO,-0.0019345673,-0.0010950401,-0.00435531,-0.0073711653,-0.0045945253,-0.0009596443,-0.0011952192,-0.0018084379,-0.0022254458,-0.0021821533,0.00029440975,-0.003307626,-0.0020227535,-0.0031116805
R2A_3_gp120_ZM109F,-0.00043597334,0.0025072775,1.4864172e-05,-0.004735653,-0.0014017523,0.00061452034,0.0012678558,-0.00046357658,-0.0006576546,-0.00027441914,0.0039910013,0.0010900507,0.0023681521,0.0018708754
R2A_3_Barouch_Boost,0.001244736,0.00974429,0.0037733326,-0.001612547,0.00051340926,0.0031496007,0.0041575455,2.479694e-05,0.0004388891,0.0020313729,0.0027822487,-0.0020349894,-0.0015492381,0.00014273185
R2A_3_gp120_CN54,0.002842245,0.0017093741,0.0010569461,-0.0010942306,0.0020500799,0.0017844605,0.0022766883,0.0021111004,0.0017119021,0.0011334886,0.00056831934,-0.0013924342,-0.0022890584,-0.002489925
R2A_3_HIV_p7,0.004236649,0.0034180607,0.001159112,-0.00012127292,0.0016328148,0.0012164493,0.004324188,0.0019727524,0.0021419344,0.0025905604,0.00030845348,-0.0012266634,-0.0002601504,-0.0002014672
R2A_3_Barouch_Prime,-0.004013447,-0.0057873377,-0.0014536302,-0.0060229506,-0.0029344563,-8.892121e-05,-0.0023006736,-0.0006120625,-0.0013919774,-0.00191504,0.003416839,0.0012031203,0.0012814616,0.0007393684
R2A_3_Gag,0.002641355,0.0022744343,-0.00021005452,0.00020671016,-0.00054897077,0.00036248297,0.00094676256,0.00068383024,0.0011328157,0.001167122,-0.0007877491,-0.0011033268,-0.0021903834,-0.00089696463
R2A_3_gp120_BAL,0.0032950914,0.0018805598,0.0003137138,0.0038438644,0.0019609514,0.0010473438,0.0036468317,0.0024644427,0.002851191,0.0033961327,-0.0043110293,-0.004206309,-0.0042940024,-0.0031403033
R2A_3_gp120_YU2,0.00038371634,-0.0037534335,-0.0038300066,-0.0037826688,-0.0020982532,-0.0015459533,-0.0009916602,-6.0042235e-05,-0.0003176511,-0.00042445934,-0.0005731603,-0.00013965872,0.00062439113,-0.00017727408
R2A_3_RSC3_gp120,0.0045315777,0.007004342,0.003228765,0.0030596543,0.0031704442,0.0035697736,0.004363696,0.0025938642,0.0035882785,0.003965622,0.0019908275,-0.0011105074,-0.00079159165,0.00091803086
R2A_3_1086_gp120,0.0007017143,-0.0028896653,-0.00067865587,-0.0024245495,0.0017300042,0.00038001017,0.0007109507,0.0010332802,0.00062743697,4.4473403e-05,0.0035411858,0.0025480806,0.0026969917,0.0018516049
R2A_3_gp140_BR29,-0.0027816887,0.0061162375,0.002656248,0.00022936818,0.0016822878,0.0026615802,0.0015180631,-0.0023404658,-0.0017406585,-0.00022176003,0.0017107979,-0.0036570376,-0.003903616,-0.0018369566
R2A_3_gp41_HxBc2,0.00096953876,0.007821233,0.00482295,-0.0023469552,0.0037712604,0.0061262865,0.0067912373,0.0031908287,0.0026991898,0.0035818098,0.0030497808,-0.0044169663,-0.0037772027,-0.0032061825
R2A_3_p24_HxBc2,-0.0023381955,-0.0006684296,-0.000105231375,-0.00032618557,-0.00020473648,0.00044060315,-0.00035621272,-0.0016137937,-0.0013351445,-0.00067167456,-0.0012643115,-0.003715951,-0.0035272331,-0.002761311
R2A_3_Boost,0.00026481366,0.0007548286,0.0014182295,0.0019532857,0.001880464,0.0023779047,0.0017925563,0.0015968496,0.0016187892,0.0020140663,9.829119e-06,-0.00088042853,-0.0010593289,-0.0008259234
R2A_3_p17_Clade_C,-0.0012967547,0.0006289775,-0.00085430377,-0.00010670142,0.0003819378,-0.0005268874,0.000732065,-0.0014716283,-0.0011197771,-0.0003737429,-0.0019635202,-0.0034390306,-0.0025462531,-0.0023583323
R2A_3_gp120_CM235,-0.00094663806,0.005291598,0.0022713142,-0.00036568983,-0.000470369,0.0012890832,0.0021404156,-0.001089417,-0.00074697484,0.00037382878,0.0035753252,0.00014504594,0.0010452172,0.002088539
R2A_3_gp120_Du151,-0.00346327,0.00048204945,-0.00043111382,-0.005646401,-0.002491026,-0.00022208312,-0.0002526194,-0.0023406737,-0.002640967,-0.0021584095,0.002468827,-0.0019038918,-0.0010029363,-0.0007930878
R2A_3_gp120_96ZM651,0.0023685584,0.0027107277,0.0018603951,0.0022688787,0.00085621065,0.0018764485,0.001978453,0.0016599239,0.0021533621,0.0024867642,0.0026591676,0.0021995662,0.002732229,0.0034849767
R2A_3_gp70_V1V2_Clade_AE,-0.00036744267,0.0028674556,-0.0012280797,-0.0012258125,-0.0009930714,-0.0019878007,0.00047997403,-0.0022855352,-0.0022038172,-0.0012464407,-0.004355284,-0.005781685,-0.0057416665,-0.004824904
R2A_3_NL4_3_integrase,0.008751087,0.0070168753,0.003330193,0.0014776549,0.002187565,0.0031820051,0.006104009,0.0034771266,0.0036716512,0.0038575837,0.0059762676,0.0018815439,0.0037465761,0.0038217613
R2A_3_gp120_JRCSF,-0.0045123463,-0.006741401,-0.0037712338,-0.007769551,-0.005364542,-0.0006151361,-0.0028998996,-0.00075473584,-0.0016559071,-0.0021922735,0.0027916692,0.0011580236,0.0016148024,0.00049028057
R2A_3_gp120_TRO,-0.00014516988,0.0041225506,0.0009941687,-0.0032162254,-0.00048714047,0.0024872106,0.0023282971,0.00043109726,0.0005532783,0.0013341678,0.0037939153,8.146209e-05,0.0006149995,0.0012219101
R3A_1_gp120_ZM109F,-0.00012145876,0.0080573885,0.004183297,-0.0034039207,-0.0018737527,0.0029628673,0.002749072,0.00014778967,-9.197729e-05,0.0006675885,0.0032220867,-0.0020303114,-0.0013800082,-0.00060179026
R3A_1_Barouch_Boost,0.0038735121,0.0070756376,0.0039985455,0.005823207,0.00630112,0.0032268967,0.0057364353,0.002702144,0.002990946,0.0036552562,-0.0029313902,-0.004832875,-0.0047212588,-0.0038305945
R3A_1_gp120_CN54,-0.0022564407,0.0044013774,0.001974307,-0.0042412775,-0.0016296648,0.0028471018,0.0012246869,0.00050493475,-0.00029223584,1.5404548e-05,0.0026036634,-0.0018750808,-0.0026059796,-0.0023799993
R3A_1_HIV_p7,0.0011072013,0.0017959852,-0.000722296,5.306665e-05,-0.0002034616,-0.00043307597,0.0008017767,-0.0009169137,-0.00041167968,0.00028532697,-0.0012598073,-0.0023737617,-0.0020151678,-0.001319217
