,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.6667386293411255,0.5640904307365417,0.5622379051739085,0.48822084069519234,0.6999603410668254,0.6726650803093397,0.8303133845329285,0.8263828158378601,0.775641619403213,0.7566133977065808,0.7968849710670055,0.7902149844669178,0.5612547397613525,0.5391338467597961,0.49128738045692444,0.4151903706567338,0.642982847511402,0.642982847511402
1,0.5917822122573853,0.5726974606513977,0.47809128060323536,0.4312737679406857,0.665910668253024,0.652558001189768,0.8245891332626343,0.8189863562583923,0.7614644379713733,0.7340104220268526,0.7926612946839003,0.7781404917707714,0.5255289077758789,0.5511733889579773,0.44977277517318726,0.37370838092288994,0.63110499702558,0.63110499702558
2,0.7033060789108276,0.6375463604927063,0.5996416060297964,0.5427472940322428,0.7156479278207416,0.6920087249652984,0.8122547268867493,0.827975332736969,0.762061545632922,0.7615071248465185,0.7922322571341014,0.791721197699782,0.5368810892105103,0.5564464926719666,0.46752119064331055,0.38020034327477603,0.6262790005948841,0.6262790005948841
3,0.5956893563270569,0.5851091742515564,0.46594211953709647,0.47393827351560525,0.6648026968074559,0.670647432084077,0.8260195255279541,0.813655436038971,0.7719506801882696,0.7421449087979589,0.7977349341120904,0.7830805076343447,0.4611697494983673,0.5274847745895386,0.4201890826225281,0.33817722758129615,0.6173755700971644,0.6173755700971644
4,0.6212474703788757,0.6397320032119751,0.5193567978938616,0.5389770914933192,0.6849048185603807,0.6929431885782272,0.8465736508369446,0.8280137181282043,0.8047353427638847,0.7526951331747415,0.8176419158870081,0.7910354286469694,0.5718629956245422,0.6366634964942932,0.5349923968315125,0.41730942442906577,0.6468768590124926,0.6468768590124926
5,0.5543741583824158,0.5333953499794006,0.456430775392157,0.41887551558293445,0.6581226452508427,0.6452855443188578,0.8531507849693298,0.8319581747055054,0.8118456285814587,0.7763221598247227,0.8215357020532513,0.8013624496001057,0.5001652836799622,0.5447327494621277,0.41423553228378296,0.36507086144076945,0.6263682331945271,0.6263682331945271
6,0.5055627822875977,0.4695907235145569,0.40119744702334936,0.38423757044354623,0.6358417608566329,0.6298284751140194,0.8337478041648865,0.8008466362953186,0.793033720890381,0.7312225672414638,0.811241504876246,0.7783288717033512,0.46165961027145386,0.4560879170894623,0.30587393045425415,0.2713862383736281,0.5905686099543923,0.5905686099543923
7,0.6302437782287598,0.5508403778076172,0.5425705325049706,0.44069634029961885,0.6937537180249851,0.6535866547689867,0.8496266603469849,0.8184088468551636,0.8148009908570015,0.7720863574347434,0.8243568943449966,0.7992944014806002,0.51808100938797,0.5400034189224243,0.4531847834587097,0.36913598746777254,0.6299672813801309,0.6299672813801309
8,0.5012696981430054,0.3992512822151184,0.3825616190318923,0.3244290997984779,0.6286461431687489,0.6044938528653578,0.8385609984397888,0.8223778605461121,0.800194678734436,0.7753014075857834,0.8153939754475151,0.7996695088902108,0.4946689009666443,0.4754721224308014,0.3015519380569458,0.25471323340371976,0.5817345825897282,0.5817345825897282
9,0.5541508793830872,0.5117549300193787,0.44993445593377757,0.4144831475162335,0.6560455086258179,0.6473800317271465,0.816861629486084,0.8030803799629211,0.7606423540993884,0.7583835920745107,0.7924206370666809,0.7920698658206095,0.5253317952156067,0.5036346316337585,0.3816031515598297,0.30740572075347716,0.6040080309339679,0.6040080309339679
