"","pvalue","tvalue","logp"
"z0",0.000172762387447931,3.7739157136416,8.66359339051871
"z1",0.300110046977606,1.03052959396174,1.20360604833045
"z2",0.708728809084596,-0.371247717647689,0.344282323385965
"z3",0.461103366440806,-0.732694009217307,0.774133038905202
"z4",0.984802073315628,-0.0189287500174993,0.0153145987976716
"z5",0.877021411927253,0.153772761355641,0.131223871939633
"z6",0.000129552754724396,3.84738017203436,8.95142238738913
"z7",7.59190380399862e-09,-5.89481151597091,18.6961834464252
"z8",0.560351214604791,-0.578800226978956,0.579191522904061
"z9",0.87790627300805,-0.152657509594329,0.130215441605575
"z10",0.380246545547086,-0.872434154896801,0.966935432572796
"z11",0.948447981446119,0.064248176636406,0.052928334077663
"z12",0.320219174185453,-0.988503922735144,1.13874959830902
"z13",0.394598724762566,0.846418328249148,0.929885917120674
"z14",0.37130643866246,0.888946793838873,0.990727577086379
"z15",0.00137612867066866,3.20518625399852,6.58848103318247
"z16",0.0914073138541096,1.68113482675307,2.39242978343782
"z17",0.620482345699088,-0.49213760297864,0.477258126476177
"z18",0.533553315940015,0.618851533042335,0.628196277076135
"z19",2.75246231421134e-05,4.22484008917321,10.5004295669256
"z20",0.00242406966604928,3.03544906874193,6.02230747106872
"z21",0.6296949654048,0.479201785245582,0.462519758747606
"z22",0.988394303652065,-0.0144543242677105,0.0116735680853569
"z23",0.736722740375263,-0.334104989223152,0.305543657878823
"z24",0.164022671086548,1.38499686469431,1.80775062237937
"z25",0.579024215297865,0.551443623745143,0.546410979662155
"z26",1.40395792019317e-05,4.38064075950664,11.1736301311881
"z27",0.000954821404467925,-3.31103491182476,6.95398624600064
"z28",0.000169993220303429,3.7780705196324,8.67975200227733
"z29",0.120967137028337,-1.54386086392392,2.11223636508107
"z30",0.000860184628764207,-3.34076603419755,7.05836350714862
"z31",0.15451638972541,1.41703333336476,1.86745510590556
