"","pvalue","tvalue","logp"
"z0",2.86289554111823e-09,6.06931454964392,19.6714322973088
"z1",3.25141583326178e-11,-6.82772340184595,24.1493454804532
"z2",7.40706506269363e-06,-4.52462079300898,11.8130762750249
"z3",0.00576190590635209,2.76013722123745,5.15648697248575
"z4",0.377577129641731,0.877339203508959,0.973980414231182
"z5",0.00492433508255568,-2.81166071884414,5.31356602209071
"z6",0.0131019228213915,-2.47731188855538,4.33499627928731
"z7",0.617802970939814,0.495915495938096,0.481585689606961
"z8",1.24901922327047e-14,-8.03480002730296,32.0138326799625
"z9",6.57619959903093e-07,5.03978047768278,14.2346386410144
"z10",0.0411383679937022,2.03591966349408,3.19081406511875
"z11",0.0816821364595381,1.73415459305239,2.50491994900921
"z12",0.00417153822720597,-2.86528329526068,5.47947043176482
"z13",4.48881366005918e-07,-5.11724787054995,14.6165072023656
"z14",0.0108288042767211,2.54507911150324,4.52554563249303
"z15",0.000111401213951905,-3.88545851916858,9.10237233329613
"z16",0.727371130671922,-0.346458191965606,0.318318435597494
"z17",0.143609351403557,-1.45570130203772,1.94065850329362
"z18",0.355117937894608,-0.919491637178233,1.03530532525794
"z19",0.0717040813046368,1.7942027670757,2.63520761103509
"z20",0.770024766169414,-0.290517569848545,0.261332600795272
"z21",0.000134785760667747,3.83734067670399,8.91182399809422
"z22",0.0397519164375754,-2.05015525527267,3.22509722677792
"z23",0.451448864581859,-0.748584566446442,0.795293169279194
"z24",0.588406522173728,0.537856238950191,0.530337205724637
"z25",0.24481894082942,-1.15691828954758,1.40723635866788
"z26",0.0458218080766751,-1.99066950137296,3.0829951423103
"z27",0.547356113208158,-0.598100462090767,0.602655658757012
"z28",0.00189979065445137,3.1094182324804,6.26601158074791
"z29",0.0466536878384361,1.98304597343705,3.06500330147065
"z30",0.00152604564704047,3.17472858563568,6.48507543369669
"z31",3.19705193849851e-06,4.70842177496405,12.6532814420071
