"","pvalue","tvalue","logp"
"z0",0.00403043905521872,2.87630881585681,5.51387996225341
"z1",0.129504787083824,1.50917516370687,2.04403743262752
"z2",0.561355121699233,0.577296097962141,0.577401558222591
"z3",0.446302473374612,-0.757105634409536,0.806758365407055
"z4",0.000417011368754714,3.54150734051357,7.78239707333635
"z5",0.906274973605148,-0.116992087422711,0.0984125161113988
"z6",0.130149576077076,-1.50663222355452,2.03907090473414
"z7",0.0450041316669784,-1.99823737543737,3.1010009786048
"z8",0.0806537436617749,1.74001307926893,2.51759005686734
"z9",1.25755856819517e-06,-4.90645764041815,13.5863383609516
"z10",0.104094323323115,1.61838184163833,2.26245783584602
"z11",0.566528463323948,-0.569680508331878,0.568227955603372
"z12",0.00224357230062744,-3.05910902845498,6.09968590635592
"z13",1.43737257181855e-10,6.58412101061859,22.6630340858718
"z14",0.688541924926217,-0.398340195359733,0.373179069528317
"z15",0.00301441595214908,-2.96806702416806,5.80434918161472
"z16",0.000646976985709782,3.4208995374453,7.34319983486916
"z17",1.98304888786553e-05,4.30150394650308,10.8282899622491
"z18",0.700124346187129,-0.382752098046387,0.356497322304205
"z19",0.293320839220282,-1.04510519209789,1.22648825465235
"z20",0.491008384382497,0.684589961687211,0.71129407519798
"z21",0.684875172852,0.403295464273733,0.378518686738847
"z22",0.00012457461589268,-3.85742288988351,8.99060569714349
"z23",0.0314407629516149,2.14564151488282,3.4596500448067
"z24",0.595182498354751,0.528085319709779,0.518887200541496
"z25",0.736334712685149,0.334603218471797,0.30607049096097
"z26",0.00498004717861456,-2.80799278107763,5.30231591437307
"z27",0.000170641649428606,3.77720717462674,8.67594481771683
"z28",0.00114474569620959,-3.25888443930557,6.77257276602392
"z29",0.0159169816474077,2.40656382316382,4.14036871155339
"z30",0.105499958885456,1.61181748366953,2.24904471577741
"z31",0.3758510623086,-0.880490227066943,0.978562324946265
