"","pvalue","tvalue","logp"
"z0",0.338529874787502,-0.951720948419672,1.08314293413569
"z1",0.0246876890984731,-2.24096612084463,3.70145057666514
"z2",0.000207499224125038,-3.7265461810023,8.48038295745695
"z3",0.134882844188776,-1.48830279529298,2.00334869814208
"z4",0.105582891083043,1.61147630728193,2.24825893709509
"z5",0.000128907713149197,3.84864416084705,8.9564138115689
"z6",0.116090288587627,-1.56451963324436,2.15338704073962
"z7",0.736856397070029,0.333928812543864,0.305362253715672
"z8",0.00132709974285047,3.21581704332563,6.6247593622891
"z9",0.0322368918529824,2.13564477861733,3.43464377253633
"z10",0.71513796143681,0.36269976795643,0.335279801842701
"z11",2.98470023094597e-05,4.20578152148712,10.4194261483123
"z12",3.36239662576727e-08,-5.62076332401725,17.2080267427632
"z13",0.862505402069866,0.172097170527018,0.147913866826827
"z14",0.635599207993229,-0.47095419966495,0.453187090397715
"z15",7.27391282415374e-10,-6.30837306792861,21.041556568029
"z16",0.970970338034429,0.0361617536331969,0.0294593590107249
"z17",0.225009815894893,1.20705558282216,1.49161125152979
"z18",0.0198885313734882,2.32365055047439,3.91761202627383
"z19",0.210705250018154,1.24526508366629,1.55729504145273
"z20",0.0015274320763201,3.17446007299311,6.4841673351281
"z21",0.572049539733528,-0.561611641913598,0.558529683426841
"z22",0.0559295624539306,-1.90499346140095,2.88366219328079
"z23",0.00221803665418698,3.06257438973463,6.11113286440738
"z24",0.064966216847404,1.83876810495995,2.73388788500774
"z25",0.161365993940557,-1.3938047880224,1.82408023964188
"z26",0.000267761438802414,3.65980180193027,8.22541412759785
"z27",0.000996063527298316,-3.29892859722099,6.91169951998566
"z28",1.64117369723101e-09,6.1672220994989,20.227854182036
"z29",1.34108651267606e-10,-6.59456977892335,22.7323708141677
"z30",0.319070859511253,0.990855986335993,1.14234207073522
"z31",0.014002803118591,-2.45332444826257,4.26849774665228
