bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b36,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.308,134,0.205432,0.5093,"0.35,0.30,0.34",0.928382,2.39222,0.258095,0.441422,6.05,23.1123,1,1,CMAP-000,XPR015_BICR6.311_96H:P05,ctl_untrt,BICR6,P05,XPR015_BICR6.311_96H_X1_B36|XPR015_BICR6.311_96H_X2_B36|XPR015_BICR6.311_96H_X3_B36,XPR015_BICR6.311_96H_X1_B36:P05|XPR015_BICR6.311_96H_X2_B36:P05|XPR015_BICR6.311_96H_X3_B36:P05,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.2828,91,0.162226,1.34048,"0.35,0.33,0.32",2.55077,2.15949,0.268804,0.496333,6.35,24.4617,1,1,CMAP-000,XPR009_BICR6.311_96H:C07,ctl_untrt,BICR6,C07,XPR009_BICR6.311_96H_X1_B36|XPR009_BICR6.311_96H_X2_B36|XPR009_BICR6.311_96H_X3_B36,XPR009_BICR6.311_96H_X1_B36:C07|XPR009_BICR6.311_96H_X2_B36:C07|XPR009_BICR6.311_96H_X3_B36:C07,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.317,409,0.364088,16.2389,"0.49,0.49,0.02",68.5424,43.0714,-0.139728,0.13532,7.49,29.1415,0,1,CMAP-000,XPR016_BICR6.311_96H:J03,ctl_untrt,BICR6,J03,XPR016_BICR6.311_96H_X1_B36|XPR016_BICR6.311_96H_X2_B36|XPR016_BICR6.311_96H_X3_B36,XPR016_BICR6.311_96H_X1_B36:J03|XPR016_BICR6.311_96H_X2_B36:J03|XPR016_BICR6.311_96H_X3_B36:J03,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.2065,85,0.133967,5.58274,"0.36,0.35,0.29",9.2246,10.5615,0.165108,0.375082,13.85,60.9532,0,1,CMAP-000,XPR027_BICR6.311_96H:D09,ctl_untrt,BICR6,D09,XPR027_BICR6.311_96H_X1_B37|XPR027_BICR6.311_96H_X2_B37|XPR027_BICR6.311_96H_X3_B37,XPR027_BICR6.311_96H_X1_B37:D09|XPR027_BICR6.311_96H_X2_B37:D09|XPR027_BICR6.311_96H_X3_B37:D09,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.36,128,0.217074,0.37511,"0.32,0.33,0.35",2.93333,4.92208,0.345116,0.492477,6.32,24.3755,1,1,CMAP-000,XPR012_BICR6.311_96H:E23,ctl_untrt,BICR6,E23,XPR012_BICR6.311_96H_X1_B36|XPR012_BICR6.311_96H_X2_B36|XPR012_BICR6.311_96H_X3_B36,XPR012_BICR6.311_96H_X1_B36:E23|XPR012_BICR6.311_96H_X2_B36:E23|XPR012_BICR6.311_96H_X3_B36:E23,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.1188,77,0.096731,8,"0.20,0.50,0.30",95.5,136,0.086798,0.102517,0,0,0,1,CMAP-000,XPR021_BICR6.311_96H:J04,ctl_untrt,BICR6,J04,XPR021_BICR6.311_96H_X1_B37|XPR021_BICR6.311_96H_X2.L2_B38|XPR021_BICR6.311_96H_X3_B37,XPR021_BICR6.311_96H_X1_B37:J04|XPR021_BICR6.311_96H_X2.L2_B38:J04|XPR021_BICR6.311_96H_X3_B37:J04,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b40,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.0906,90,0.0913117,18.0238,"0.41,0.42,0.17",36.8344,20.8071,0.0289889,0.208878,8.19,32.7017,0,1,CMAP-000,XPR034_BICR6.311_96H:O05,ctl_untrt,BICR6,O05,XPR034_BICR6.311_96H_X4_B40|XPR034_BICR6.311_96H_X5_B40|XPR034_BICR6.311_96H_X6.A2_B41,XPR034_BICR6.311_96H_X4_B40:O05|XPR034_BICR6.311_96H_X5_B40:O05|XPR034_BICR6.311_96H_X6.A2_B41:O05,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.0598,105,0.0801091,32.3661,"0.44,0.11,0.44",54.9025,43.8451,-0.0153656,0.132516,11.3,48.2056,0,1,CMAP-000,XPR026_BICR6.311_96H:J02,ctl_untrt,BICR6,J02,XPR026_BICR6.311_96H_X1_B37|XPR026_BICR6.311_96H_X2_B37|XPR026_BICR6.311_96H_X3_B37,XPR026_BICR6.311_96H_X1_B37:J02|XPR026_BICR6.311_96H_X2_B37:J02|XPR026_BICR6.311_96H_X3_B37:J02,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.1256,111,0.119402,20.7963,"0.28,0.36,0.36",27.139,21.6578,0.0905444,0.362755,13.85,60.9532,0,1,CMAP-000,XPR027_BICR6.311_96H:M13,ctl_untrt,BICR6,M13,XPR027_BICR6.311_96H_X1_B37|XPR027_BICR6.311_96H_X2_B37|XPR027_BICR6.311_96H_X3_B37,XPR027_BICR6.311_96H_X1_B37:M13|XPR027_BICR6.311_96H_X2_B37:M13|XPR027_BICR6.311_96H_X3_B37:M13,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b41,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.2504,198,0.225158,1.29842,"0.39,0.33,0.28",2.37607,4.88755,0.201197,0.456194,16.88,71.3753,1,1,CMAP-000,XPR037_BICR6.311_96H:M24,ctl_untrt,BICR6,M24,XPR037_BICR6.311_96H_X4_B41|XPR037_BICR6.311_96H_X5_B41|XPR037_BICR6.311_96H_X6_B40,XPR037_BICR6.311_96H_X4_B41:M24|XPR037_BICR6.311_96H_X5_B41:M24|XPR037_BICR6.311_96H_X6_B40:M24,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
b38,,,Unknown,"",96 h,96,h,BICR6.311,CMAP-000,3,0.2,96,0.00990755,12.276,"0.21,0.42,0.37",31.9744,29.526,0.108438,0.338371,12.6,54.9239,0,1,CMAP-000,XPR029_BICR6.311_96H:P20,ctl_untrt,BICR6,P20,XPR029_BICR6.311_96H_X1_B38|XPR029_BICR6.311_96H_X2_B38|XPR029_BICR6.311_96H_X3_B38,XPR029_BICR6.311_96H_X1_B38:P20|XPR029_BICR6.311_96H_X2_B38:P20|XPR029_BICR6.311_96H_X3_B38:P20,,XPR,UnTrt,0,0,0,1,219,UnTrt__96 h_BICR6,219,UnTrt__96 h
