,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1,-0.10162485,-0.43568954,-0.08404227,-0.038707085,-0.67252976,0.47691885,0.22598612,0.018735489,-0.014604258,0.22227402,0.1400758,0.00075023173,0.115495816,-0.04841976,0.13361111,-0.19920841,-0.038700532,0.024857735,-0.7520452,-0.71232384,-0.33140656,0.08505169,0.28383762,-0.15536869,-0.08875203,0.46969905,0.20822795,-0.37428552,-0.15401112,0.11102563,0.08332908,-0.010110289
2,-0.11168253,-0.3960087,-0.10347288,-0.0835519,-0.67065,0.53216463,0.25021407,0.036577117,0.022387719,0.19400223,0.14506996,-0.006264603,0.12794594,-0.040739346,0.16014712,-0.24061327,-0.025814122,0.010767778,-0.71595496,-0.72482026,-0.34837326,0.06842995,0.24345778,-0.15047573,-0.0952402,0.4937975,0.17327109,-0.35579908,-0.1851991,0.081188984,0.10629914,0.011420983
3,-0.16546293,-0.5824033,-0.099547885,0.021445394,-0.6509556,0.3032105,0.26046038,-0.013678068,-0.24945433,0.29084584,0.07381313,-0.0139449835,0.27266386,-0.062589765,0.011904741,-0.14723931,0.09282666,0.1266193,-0.8527507,-0.75355464,-0.39007893,0.14964107,0.43575954,-0.30824506,0.026548797,0.46048853,0.3218635,-0.452718,-0.15617806,0.17014942,0.11024686,0.16485149
4,-0.05589365,-0.40912253,-0.096517526,-0.098969735,-0.6780499,0.49386254,0.22231708,-0.013999301,0.05632096,0.24252002,0.12468971,-0.042307105,0.10655879,-0.02761201,0.18319546,-0.20599961,-0.048531752,0.041141216,-0.7923002,-0.74786663,-0.3785152,0.12180914,0.25014117,-0.12685019,-0.11989784,0.48569664,0.1783193,-0.36655304,-0.17414048,0.10535554,0.113125086,-0.016469184
5,-0.021794546,-0.3333511,-0.078447685,-0.10570895,-0.7195264,0.51729697,0.28491244,0.09460197,0.05094079,0.1532532,0.09003977,0.05627916,0.098623954,-0.046421465,0.17596258,-0.28323895,-0.032370932,-0.034949,-0.7522458,-0.7311942,-0.40037137,-0.059552908,0.20466264,-0.09376101,-0.11893862,0.51910686,0.1603729,-0.36322537,-0.19601086,0.06254705,0.13119009,0.10024848
6,-0.17515905,-0.5794814,-0.10397589,0.0048898044,-0.641392,0.31530532,0.2678516,-0.03910116,-0.2600487,0.30245483,0.091398396,-0.0051079392,0.26462993,-0.0647432,0.018579174,-0.14988855,0.09071271,0.1281813,-0.85993415,-0.75839007,-0.38508898,0.1492034,0.44640097,-0.3238102,0.025593018,0.46376997,0.3271736,-0.43934628,-0.15377572,0.17144592,0.110168576,0.14934158
7,-0.10473299,-0.3259047,-0.16436295,-0.092105046,-0.6991084,0.5707165,0.3031265,0.07885169,-0.016355796,0.14507607,0.107909895,0.085369065,0.13279203,-0.032880113,0.1744424,-0.24196532,0.06442782,0.0077880383,-0.67129964,-0.7598006,-0.2820624,-0.052105166,0.20964625,-0.1751199,-0.05572584,0.5001752,0.17155531,-0.35734746,-0.17361549,-0.0022622407,0.10676835,-0.0035221048
8,-0.03797949,-0.31536996,-0.11391842,-0.10558646,-0.7378825,0.52431387,0.2861487,0.09708783,0.061374377,0.11226254,0.09694284,0.034700777,0.07566513,-0.021605533,0.18688609,-0.2410616,-0.027112043,0.0007264234,-0.76161677,-0.74410623,-0.35629183,-0.015403867,0.20553604,-0.14146355,-0.10696425,0.50878114,0.19400662,-0.38510022,-0.21019188,0.053900074,0.12066982,0.044686224
9,-0.16960634,-0.56291187,-0.11257847,-0.003566593,-0.6386455,0.33266303,0.26772138,-0.035583735,-0.24760202,0.29917106,0.097220875,0.00080418587,0.25573322,-0.06175459,0.03182677,-0.16527633,0.095036015,0.12926425,-0.8207154,-0.74323505,-0.3805238,0.14679402,0.41403508,-0.3041481,0.035292953,0.44979033,0.31001073,-0.42889166,-0.17707944,0.15424493,0.100569986,0.15054673
10,-0.056639053,-0.34289366,-0.11259731,-0.118851244,-0.6905532,0.5181602,0.2840842,0.039552033,0.021598864,0.16526073,0.10287752,0.015040946,0.087319516,-0.024811937,0.19419193,-0.24467134,0.015503448,0.023515098,-0.71725255,-0.7971615,-0.35718223,0.026832223,0.20645408,-0.11553814,-0.098830365,0.49730697,0.19497947,-0.35352576,-0.18168752,0.052969635,0.12566173,0.0047857054
