,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1,0.12859261,0.09098701,-0.12772499,0.027534379,-0.20317583,-0.57307976,0.30595917,-0.21503496,0.020641355,0.027576102,0.050959088,-0.1371843,0.4179209,-0.075878106,0.28295624,0.16734621,0.2805003,-0.4658868,0.38653767,-0.8718449,-0.4969488,0.10345918,0.045153875,-0.4557216,-0.13691668,-0.2356729,-0.73141986,0.36768943,-0.32265604,-0.30149227,-0.012915015,-0.28291547
2,0.21377559,0.0010490775,-0.052553505,0.043527205,-0.18127376,-0.4981568,0.27992675,-0.2511599,-0.026946997,-0.0006974578,0.049740326,-0.20779467,0.44687176,-0.005415702,0.27683005,0.1705462,0.2786231,-0.5472178,0.42741203,-0.8832106,-0.49558482,0.072369024,0.0447116,-0.5749299,-0.14151423,-0.24180238,-0.81802034,0.37138626,-0.37293983,-0.31627876,-0.010193276,-0.28316247
3,-0.6311723,0.87152445,-1.2051378,-0.108968,0.37091348,-1.4884633,0.39406797,0.32064715,1.4803308,-0.5703238,-0.23929186,0.54267883,0.41265422,-0.3846492,0.6412853,0.3580117,0.45085844,-0.8329386,0.1260167,-0.58492625,-0.9992326,0.49268746,-0.41045627,-0.048544146,-0.69617623,0.42002127,0.110845305,0.73459464,0.41724935,0.4557099,0.08626278,-0.24940352
4,0.16293131,0.027546454,-0.064854786,-0.04838058,-0.18706253,-0.49508792,0.39532503,-0.23844747,-0.040028352,0.056269225,0.042730026,-0.24189976,0.4081686,-0.019783635,0.2802343,0.15727149,0.30172393,-0.5789469,0.4826449,-1.0260447,-0.51009274,0.10448201,0.08036458,-0.4829994,-0.13720846,-0.30154535,-0.8067698,0.49160233,-0.35000828,-0.20019999,-0.039072253,-0.34925595
5,0.24881454,0.01519655,0.013116038,0.15105847,-0.21487431,-0.5119404,0.25224167,-0.2422906,-0.14464882,0.16693708,0.054321744,-0.23430887,0.53416866,0.02289337,0.25892225,0.1895026,0.21714424,-0.58126,0.41629562,-0.9343962,-0.46297416,0.062583916,0.15333937,-0.6438455,-0.17639272,-0.2393922,-0.99809057,0.40577838,-0.4806837,-0.5246263,0.015432811,-0.369779
6,-0.606487,0.83757347,-1.1698264,-0.10743787,0.35068712,-1.4650009,0.41562518,0.27652445,1.461821,-0.57147497,-0.23951018,0.52074873,0.41488957,-0.3669091,0.6365622,0.35137072,0.45008302,-0.8480379,0.13759093,-0.601552,-0.99139386,0.4614667,-0.415096,-0.057484042,-0.6678893,0.39596328,0.084356874,0.71913594,0.41376886,0.46568814,0.071421,-0.2416247
7,0.30440065,-0.050877858,-0.022635102,0.11600598,-0.19979028,-0.4854818,0.12750767,-0.39420792,-0.12899809,-0.046372857,0.16907375,-0.1774974,0.5313166,-0.02135626,0.23420958,0.15251741,0.2697301,-0.5087067,0.450517,-0.8717231,-0.5140757,0.038144816,0.04666389,-0.74529684,-0.10990435,-0.23836493,-0.9829635,0.3769504,-0.47611275,-0.54134536,-0.04513805,-0.24566542
8,0.26392862,0.008122158,0.038112376,0.07458037,-0.23550391,-0.479686,0.2453445,-0.26533696,-0.21756516,0.09971417,0.06423252,-0.27107677,0.5193233,-0.0032516718,0.24722604,0.18774214,0.2566753,-0.5598506,0.46113452,-0.9303509,-0.46142456,0.09292325,0.12807591,-0.6349202,-0.18355249,-0.30922347,-0.92181224,0.46013305,-0.49734315,-0.51664937,-0.004214335,-0.2767507
9,-0.56457484,0.76094663,-1.0979922,-0.09433693,0.33621868,-1.3810233,0.4086534,0.28026924,1.3607522,-0.52417195,-0.22075327,0.46589002,0.39803404,-0.34130904,0.5761284,0.34435636,0.43464288,-0.80155224,0.14736605,-0.57670736,-0.92796177,0.43301818,-0.39911592,-0.09705424,-0.6374003,0.37290773,0.08753472,0.70074016,0.34146562,0.4336973,0.056448936,-0.26346475
10,0.25955218,0.008306074,-0.034988232,0.061219838,-0.21092764,-0.48932108,0.21250705,-0.30687076,-0.10363145,0.024993468,0.12914877,-0.19482517,0.48475385,-0.02073163,0.25344917,0.15426773,0.22720742,-0.5132453,0.44005212,-0.89109325,-0.4948527,0.08218465,0.06323434,-0.5660742,-0.1171235,-0.25775394,-0.8730443,0.41836938,-0.43472344,-0.40895873,-0.015477967,-0.29098198
