,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1,0.67435277,0.38266993,0.5297316,-0.65981334,-0.6013942,-0.065799855,0.35359284,-0.039886333,0.7106692,-0.029291052,0.15182523,-0.2729737,0.92979527,-0.35350606,-0.81273824,-0.13118091,-0.4078606,-0.36918423,-0.2847484,-0.12000423,-0.41845343,0.44224474,-0.08785694,-0.77559465,0.6510768,-0.37632546,0.17728983,-0.36143023,-0.049188178,0.69645184,0.2729407,0.2638339
2,0.5220818,0.64547294,0.6972996,-0.5531754,-0.25795293,-0.16102831,0.43987226,-0.03412006,0.67038816,0.24874024,-0.073520616,-0.24903241,1.0468854,-0.34787926,-0.48634654,-0.123279646,0.10171385,-0.28763953,-0.3389615,-0.06853213,-0.8502308,0.48198366,0.15047313,-0.8176938,0.46759626,-0.45344028,0.3151444,-0.4858577,-0.09117478,0.63096946,-0.05533097,0.025942285
3,0.44646832,0.15377375,0.6151912,-0.5265172,-0.439431,0.056704354,0.22018261,-0.08397581,0.4633321,-0.17383474,0.14347813,-0.4241008,0.7929008,-0.4347191,-0.5233831,-0.13534532,-0.14416434,-0.36366493,-0.043637693,-0.109294035,-0.31472674,0.37774768,-0.30685303,-0.31708136,0.5297499,-0.4314457,0.3245906,-0.34102735,-0.10551148,0.896481,0.038317133,0.23701648
4,0.5454766,-0.3075445,0.19252014,-0.3548881,-0.44699928,0.37388846,0.19453625,-0.24378271,1.0736142,-0.4299124,-0.11306176,-0.35824955,0.6905666,-0.32464653,-0.1540013,-0.1156605,-0.6169869,-0.3786659,-0.07740122,-0.32061335,-0.4600737,0.22559631,-0.30029365,-0.36039984,0.49692354,-0.46935216,0.22887127,-0.6065921,-0.4199801,0.8617372,0.58722204,0.4137095
5,0.31367794,0.38660154,0.18711808,-0.225257,-0.29555002,-0.22251002,0.7241046,0.3553016,0.29018748,0.3610129,-0.10567043,-0.2926432,-0.19190076,-0.25247067,-0.04051757,-0.17948961,0.3051959,0.3140374,-0.12424991,0.45236817,-0.46830875,0.41154465,0.058819342,-0.30471107,0.811677,-0.2803944,0.85368824,-0.41231138,-0.34859675,-0.23658852,0.4930276,0.2238196
6,0.36504355,0.60132354,0.40144238,-0.21751092,-0.5608545,0.09082385,-0.06105872,-0.35869002,1.0751231,0.21472812,0.26052925,-0.70144254,0.6046123,-0.29720554,-0.21572094,0.024746895,-0.26308352,-0.58706605,-0.13555215,0.23416558,-0.12090309,-0.29247892,-0.011357415,-0.37719914,0.47121674,0.5428025,-0.12162149,-0.34084335,0.3021992,0.47912946,0.334206,-0.08019793
7,0.0075933817,0.43758535,0.008041525,-0.16477548,-0.26351294,-0.36429262,0.68185866,0.5319933,0.3032442,0.29178533,-0.04857706,-0.25797555,-0.34323636,-0.027684474,0.12809232,-0.06735208,0.49571934,0.24591136,-0.22667687,0.4987195,-0.46194956,0.15315318,0.31346706,-0.30150756,0.8085977,-0.35668978,1.0464801,-0.44366828,-0.19675516,-0.31155786,0.46642914,0.034678865
8,0.58797944,0.12408923,0.2997604,-0.6428974,-0.33355662,0.03285494,0.39460284,-0.008047021,0.04613868,-0.1058306,0.36563456,-0.33650857,0.4201529,-0.31348434,-0.57501477,0.1045691,0.07876942,-0.20018521,-0.3315144,0.06671738,0.093547784,0.2464573,-0.06680129,-0.35513002,0.5504004,-0.5281703,0.5449711,-0.38462368,0.09564187,0.23845267,0.53977865,0.3739589
9,0.31806955,0.33655053,0.3292871,-0.40966794,-0.16581933,-0.031160522,0.1858144,0.045223475,0.2699244,0.0861467,-0.03703331,-0.1511972,0.39789954,-0.22983313,-0.09296545,0.16330421,0.43163022,-0.18603621,-0.409854,0.3547373,-0.5137329,0.052649405,0.2791954,-0.41413757,0.18437724,-0.42023906,0.41937566,-0.61547893,-0.039452136,0.010099292,0.3744924,0.13096975
10,0.3516985,0.28819808,0.61411715,-0.35734636,-0.5023336,-0.16718738,0.07236197,0.29450685,0.28785738,0.13745223,0.16163132,-0.35766113,0.3418355,-0.29608375,-0.25121742,0.13879828,0.20544064,-0.10741731,-0.17458737,0.27979252,-0.45754457,0.11614509,-0.0419208,-0.10640061,0.49385342,-0.4517642,0.34911892,-0.24738066,-0.055740632,0.20516364,0.1355006,0.34305218
