z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated,species
0.45890114,0.42632237,0.12020816,-0.15892439,1.1157805,0.008968783,0.6560138,-0.23977032,0.41619188,0.47957373,0.66115016,-0.5736456,-0.41327152,-0.29439217,0.17583248,0.2496089,-0.08478134,0.21835604,1.0546801,0.26693994,0.42222404,0.7889318,0.11596384,0.2254057,-0.21339284,0.12708086,0.46263757,0.18564951,-0.0013993323,0.028158635,-0.52465934,-0.66782105,0,1,human
0.29923907,0.30297276,0.038084514,0.15482269,0.29855576,0.15945922,0.15308502,0.043959882,0.22356765,-0.138329,-0.20447376,-0.074908175,-0.25075662,0.047579207,-0.10964384,0.24030797,0.2193892,0.091523886,0.6289159,0.36489952,0.24379592,0.16745555,-0.012312504,0.37381658,-0.16032478,0.2621515,-0.22148304,0.06953021,0.27264088,0.005392009,-0.39700103,-0.59691274,1,1,human
-0.10595367,0.10893791,0.12927052,0.32682613,-0.18907043,-0.07931908,-0.18084902,0.48148662,0.4337605,-0.38122386,-0.26614115,0.40587503,-0.24381912,0.4164916,-0.20836337,0.42065883,0.59138584,0.18488663,0.5180534,0.59266835,0.12479701,-0.20646982,-0.22022691,0.68893266,-0.104664676,0.45010933,-0.5869743,-0.16266456,0.5889398,-0.11124138,-0.29059517,-0.3925887,1,1,human
0.33464822,0.4645221,-0.007430613,0.039745696,0.55425185,0.03537445,0.4478221,0.11629045,0.32903752,-0.03929005,0.050729107,-0.18791182,-0.3636693,-0.17994325,-0.087232225,0.16699897,0.09746191,0.033251535,0.6807596,0.29667506,0.4183545,0.26731876,0.10612261,0.44563422,-0.24339087,0.2988224,-0.10670228,0.18060608,0.103248835,-0.00089829566,-0.48618516,-0.6730448,1,1,human
0.38168582,-0.019445872,0.24074017,0.24745265,0.9486287,0.17688535,0.38815954,0.049057104,0.52925444,0.22602086,0.39424822,-0.34253573,-0.26691985,0.04286691,-0.461376,0.5847222,0.15942109,-0.17755768,0.27634206,0.29918885,0.277354,0.6285595,0.09743699,0.12500803,-0.16364352,0.32818785,-0.009039879,-0.042660918,0.21087904,-0.24339175,-0.43441373,-0.5982971,1,1,human
0.13239893,0.029165601,0.24364343,0.14451264,0.45726615,0.014560866,0.3606803,0.17791584,0.18206601,-0.16578089,-0.085780464,-0.074836195,-0.40933594,0.13657217,-0.16035636,0.1731513,0.1617904,0.0047021927,0.14810877,0.22418474,0.4331773,0.1626365,0.11040819,0.6158347,-0.109986104,0.26687002,-0.23236504,0.11846509,0.05900499,-0.19651695,-0.32916442,-0.6553131,1,1,human
0.19741483,0.414618,-0.08553369,0.1556375,0.8956407,-0.0022188188,0.5330371,0.08252939,0.24904943,0.09905596,0.35204408,-0.11461653,-0.2973961,-0.27142435,0.0028379948,0.4653977,0.25945365,0.19563,0.56431544,0.46206197,0.34115824,0.37119365,-0.0964918,0.61117285,-0.25561085,0.0695645,0.08236953,0.0589839,0.21213403,-0.09494807,-0.2533415,-0.45034456,1,1,human
0.13816786,-0.067507826,0.2920092,0.27601516,1.2280298,0.087699726,0.41222635,-0.032316424,0.2860945,0.37808773,0.7191135,-0.28404474,-0.22611253,-0.15993991,-0.008100772,0.61844397,0.19729328,-0.05219155,0.48403674,0.47355494,0.3147134,0.8942094,0.09812441,0.51507026,-0.26199362,0.08348949,0.372302,-0.03571222,0.37926957,-0.3734536,-0.21519692,-0.4646859,0,1,human
-0.20035024,-0.32413456,0.31221426,0.36455816,-0.6285076,-0.2544168,-0.52237874,0.64291793,0.37213308,-0.6072316,-0.5004479,0.57747203,-0.29189593,0.75972706,-0.41831073,0.22131263,0.5533451,-0.03776622,0.12217078,0.41493154,0.20602813,-0.5112654,-0.1469523,0.6336164,0.098134115,0.5525572,-0.7794822,-0.17273821,0.36041093,-0.3307508,-0.32414022,-0.3064141,1,1,human
-0.8492808,-0.9338898,0.27565408,0.593497,-1.219499,-1.1627705,-1.4724127,0.07948246,-0.8733153,-0.9304518,-0.9955121,0.8004915,-0.21235473,0.6108724,-0.5853633,-0.06776245,-0.026849842,-0.13940427,-0.38213888,-0.45135957,0.07321534,-0.8809695,-0.76681566,0.61231416,-0.034364413,0.6851307,-0.44813737,-0.49799833,-0.2921276,-0.6827168,-0.16745643,0.55692714,0,0,human
0.074966215,-0.062290587,0.054582622,-0.008582163,-0.2799197,-0.30884552,0.022314107,0.4731052,-0.0851475,-0.81508154,-0.6539026,0.22742863,-0.4324649,0.12569642,-0.30672964,-0.35481045,-0.020344693,0.11795827,0.1256244,0.06485339,0.55246955,-0.35064426,0.09403904,0.7751416,0.014718271,0.41859674,-0.46143347,0.011119974,-0.22168164,-0.32531878,-0.4463317,-0.55375403,0,1,human
0.3482381,0.06261452,0.20534651,0.13632827,1.0638843,0.20483847,0.44570732,-0.029662658,0.348544,0.2686832,0.34956285,-0.44060022,-0.2662411,-0.08941641,-0.21225718,0.5143606,0.1389709,-0.037184034,0.5665683,0.26043776,0.3465782,0.69504595,0.12158113,0.2571244,-0.22322293,0.1834948,0.19130416,0.010526818,0.26731762,-0.21243492,-0.42932954,-0.65908384,1,1,human
0.12617244,0.18509784,0.18956779,0.087564275,0.31910214,-0.033564042,0.30723983,0.19720832,0.2487142,-0.21914315,-0.1479924,-0.096432775,-0.3892851,0.07488501,-0.12931986,0.075935006,0.08768296,-0.053948637,0.4113225,0.24557094,0.43048826,0.15529504,0.18645589,0.656383,-0.17896119,0.34081635,-0.27632257,0.1428638,0.08840742,-0.097340696,-0.43562016,-0.72126526,1,1,human
0.14731632,0.2822579,-0.055262793,0.023434628,0.21070388,-0.17678814,0.32672024,0.4348025,0.1318109,-0.5337916,-0.3092587,0.12600636,-0.47430444,-0.041422676,-0.1586627,-0.12105384,0.026786078,0.12378123,0.29967737,0.21454063,0.4704624,-0.068489544,0.08021227,0.7843053,-0.118019395,0.36674944,-0.37455174,0.0866444,-0.11475642,-0.098869294,-0.42503357,-0.66744965,1,1,human
-0.24231373,-0.3122691,0.25877318,0.3676404,-0.8937382,-0.42584237,-0.643574,0.52141476,0.38611886,-0.66912013,-0.4952012,0.61879015,-0.42241308,0.958714,-0.43548608,0.05016184,0.43777034,-0.030753566,-0.03164328,0.35644063,0.21257944,-0.79084474,-0.24511175,0.5946824,0.1916708,0.65142345,-0.8856228,-0.24593253,0.19938259,-0.27124843,-0.34646055,-0.19918568,1,1,human
0.36886126,-0.25777254,0.40007266,0.1423984,0.8121547,0.0500692,0.43329406,0.054414988,0.08942908,-0.038731933,0.018906051,-0.5523347,-0.39819166,-0.018870402,-0.40836015,0.086230494,0.002801335,-0.27990958,0.06882334,-0.04230531,0.6148884,0.5592883,0.39783046,0.3564059,-0.12754624,0.34377924,0.07492897,0.18832092,-0.12374284,-0.41462946,-0.5493916,-0.8156902,1,1,human
0.025618577,0.21531801,0.06569363,0.2544447,0.73150843,0.010453678,0.39380047,0.36235756,0.24796844,-0.167495,0.07912244,0.03822735,-0.31833783,-0.09088399,-0.14239167,0.468546,0.34424067,0.015957927,0.2833235,0.35432443,0.34231877,0.30946636,-0.043306082,0.78940594,-0.24658072,0.21829109,-0.16389105,0.009412134,0.2973772,-0.32294652,-0.22683883,-0.49517924,0,1,human
0.53807557,0.41313848,0.04667435,-0.0882996,1.2217908,0.011876083,0.6962146,-0.05893705,0.58906364,0.41633788,0.70338947,-0.45635167,-0.49859133,-0.31892177,-0.061647754,0.35868964,-0.13663621,-0.035443366,0.6257959,0.23663063,0.45759884,0.88429385,0.11230731,0.20155834,-0.23468564,0.33599758,0.34116554,0.17201185,-0.12944321,-0.021196062,-0.56243736,-0.6938535,1,1,human
0.14207712,0.11066132,0.008173755,0.19739178,0.3989025,-0.0028992773,0.28315315,0.42354217,0.10130059,-0.5108188,-0.2664361,0.07382537,-0.38351342,-0.056632545,-0.30527815,0.11259311,0.21667683,-0.045227405,0.17100835,0.24858952,0.37467003,0.10055411,0.06059804,0.75025076,-0.13337672,0.3536701,-0.34845576,0.04158802,0.07748397,-0.26280776,-0.3704603,-0.6427151,0,1,human
-1.0439682,-1.2463135,0.22377606,0.73005,-1.2329873,-1.2040502,-1.8033861,0.29336044,-0.90368235,-0.8494364,-0.85249203,1.0048167,-0.20747243,0.89346904,-0.94920254,0.3805849,0.19154821,-0.28343654,-0.5485674,-0.398406,-0.10273333,-0.95194477,-1.0062903,0.51970893,0.16149801,0.73999685,-0.41002703,-0.8363042,-0.16422077,-0.84882843,0.048479535,0.8445384,0,0,human
-0.99107945,-1.1820872,0.22508621,0.6752674,-1.2236806,-1.1843241,-1.7209858,0.23457265,-0.879443,-0.848957,-0.85984033,0.95365727,-0.20531295,0.8025328,-0.8624775,0.285673,0.14238071,-0.26163477,-0.49431115,-0.39690405,-0.064066365,-0.93022746,-0.9295396,0.53799075,0.123678364,0.6999227,-0.4178486,-0.7761383,-0.1953363,-0.82679605,0.0061217784,0.78298134,1,0,human
-1.0823673,-1.2903969,0.23658307,0.7351841,-1.2218136,-1.2232248,-1.8388503,0.30504233,-0.92048055,-0.8381014,-0.8159033,1.0232539,-0.22161876,0.88873905,-0.97748053,0.40927917,0.19151099,-0.2990609,-0.56776106,-0.40415058,-0.11390481,-0.9321522,-1.0233713,0.52804166,0.16257195,0.7447969,-0.3920192,-0.8528326,-0.16303234,-0.87957925,0.06426596,0.87461823,1,1,human
0.26117852,0.25320768,0.09213842,-0.006263781,0.43201372,-0.128918,0.41704527,0.3707311,0.22804315,-0.41212207,-0.13145296,-0.038783293,-0.5770461,0.05095166,-0.17984639,-0.11647382,-0.123627685,0.01043309,0.117588356,0.15102096,0.52942836,0.09653461,0.13477059,0.65877336,-0.057617854,0.52011484,-0.36772352,0.22205491,-0.27522036,-0.029860009,-0.5118725,-0.77639234,1,1,human
0.28679618,0.044785082,0.18513586,0.13555875,0.45778137,0.10825553,0.21030162,0.0033346177,0.18446285,0.02840284,0.048294343,-0.26331702,-0.25425297,-0.07775257,-0.1566196,0.24739026,0.20266108,0.03132312,0.6202119,0.33614564,0.38430947,0.37765604,0.17330953,0.38440922,-0.16029683,0.19790876,-0.008522809,0.14709742,0.2567535,-0.1843133,-0.48096284,-0.59932166,1,1,human
0.0095855715,0.29473484,-0.16192773,0.29713184,0.3612791,-0.048706558,0.31286368,0.38389754,0.24152032,-0.3946192,-0.048699774,0.15891112,-0.35048947,-0.04257239,-0.30014417,0.4075852,0.50662196,0.22081676,0.32063624,0.46560365,0.28420767,-0.09669335,-0.17471856,0.8029566,-0.13144575,0.16648869,-0.40346485,-0.06744056,0.2745218,-0.17097382,-0.2599747,-0.3285414,1,1,human
0.49247485,0.42864847,0.029028488,-0.06758731,1.5127456,0.0139206415,0.77784956,-0.20425402,0.55871934,0.6567907,1.0410864,-0.50930876,-0.3152537,-0.4518654,0.05485452,0.62273824,0.0047880174,0.14375195,0.83746356,0.38667524,0.37969014,1.1235341,-0.004020882,0.22557735,-0.2617038,0.093873456,0.6608783,0.08508967,0.08163005,-0.13750188,-0.40881824,-0.47552705,1,1,human
-0.9670057,-1.1927232,0.18852869,0.71821314,-1.1865729,-1.1220045,-1.7256075,0.29626533,-0.84541875,-0.8252118,-0.85813135,0.9925575,-0.19277334,0.87060636,-0.90399647,0.3432893,0.21573102,-0.23716238,-0.47617325,-0.3488336,-0.11535628,-0.91557086,-0.99699986,0.5128469,0.17740382,0.6917916,-0.40137464,-0.8209816,-0.15085013,-0.80512327,0.030609036,0.8164404,0,0,human
0.13193737,0.23557802,0.14191149,0.08432312,0.49547014,-0.12301598,0.4208847,0.36819658,0.25795314,-0.25621763,-0.00051831006,-0.026051482,-0.45151868,-0.07202893,-0.14101925,0.05423935,0.065644115,-0.07463866,0.23578791,0.2554358,0.48188898,0.21419764,0.17765202,0.73414814,-0.17404586,0.39424968,-0.2603301,0.19666374,-0.03455727,-0.15341702,-0.410979,-0.6734225,1,1,human
0.38133678,0.26583076,0.15724424,0.07565533,0.5197764,0.12540703,0.27098757,-0.09624119,0.5873212,0.22037463,0.20809169,-0.30225363,-0.3368007,-0.005947161,-0.18162422,0.31100497,0.0197119,-0.19600362,0.8168074,0.32411203,0.31633526,0.5302908,0.23160079,0.14381373,-0.25607863,0.42565957,-0.017200304,0.06567105,0.26320505,0.044608362,-0.5488903,-0.7485703,1,1,human
-0.9780205,-1.1938007,0.19958983,0.69253176,-1.1496241,-1.1080307,-1.6876734,0.30627733,-0.85009253,-0.8141894,-0.8109318,0.97695524,-0.19499972,0.8298397,-0.91728413,0.3539041,0.21055861,-0.2696479,-0.51279676,-0.34026963,-0.08510027,-0.87600815,-0.92380327,0.5238846,0.16639249,0.67476743,-0.3937555,-0.80259687,-0.14876615,-0.83413106,0.03539989,0.78082836,1,1,human
0.31082633,-0.11959763,0.22549872,0.3510644,0.21971817,0.14516763,-0.008139062,0.31485984,0.47193646,-0.33880922,-0.15436554,0.029731119,-0.36625504,0.47586298,-0.6029272,0.29617292,0.15636271,-0.22924654,-0.024528569,0.24843521,0.3468045,0.07873412,0.04889519,0.22417346,0.11530783,0.5707084,-0.5077998,0.03187865,0.02919203,-0.19951229,-0.53234047,-0.6405789,1,1,human
0.39899996,0.36808285,0.08917206,-0.100924805,0.67958117,-0.02844069,0.5788407,0.12308963,0.74614614,0.22863741,0.45094496,-0.3202414,-0.50923586,-0.13516717,-0.3148932,0.24812841,-0.123228565,-0.36551133,0.4663721,0.18145905,0.46014887,0.57057303,0.2242763,0.21546653,-0.22450686,0.54756176,0.0069872974,0.21087503,-0.06203982,-0.06155474,-0.62680376,-0.7604453,1,1,human
0.12836894,-0.23663722,0.25352988,0.106635354,0.29731497,-0.1513034,0.24956106,0.22610974,-0.24298203,-0.3907971,-0.38759786,-0.21953873,-0.38132176,-0.14240228,-0.46486035,-0.17758453,0.014475114,-0.2788472,0.029364074,-0.18210647,0.7152131,0.12647407,0.3979151,0.57193935,-0.071477674,0.3480744,-0.16038048,0.15159836,-0.28045925,-0.5629634,-0.48783875,-0.6738067,0,1,human
0.49299493,0.4130709,0.05256648,-0.055470657,1.562851,0.040590405,0.7957288,-0.04749019,0.49796343,0.503092,0.8684043,-0.48274788,-0.34887978,-0.4371872,-0.01797164,0.5821867,-0.038564622,0.0489377,0.6632112,0.28405496,0.41190252,1.0740092,0.0033544302,0.280331,-0.25242263,0.18002759,0.5536296,0.0675323,0.0077609303,-0.1651631,-0.4376579,-0.55703324,1,1,human
0.20877719,-0.2684594,0.17418587,0.410328,0.902606,0.20805274,0.3152299,0.22535089,0.09419159,-0.157283,0.10364523,-0.2881731,-0.22175346,-0.050572384,-0.6651775,0.5796725,0.44774327,-0.11974662,0.012133527,0.26795274,0.36047766,0.48978376,0.033756483,0.39864156,-0.088176325,0.17278329,-0.04023483,0.025604213,0.29784143,-0.58228916,-0.3385334,-0.44780406,1,1,human
0.1740649,0.026110148,0.20956598,0.11919405,0.5137777,-0.046334814,0.3616789,0.25177976,0.23329058,-0.12079396,0.036221094,-0.11513688,-0.4019464,-0.032627285,-0.24088302,0.118771814,0.07098922,-0.16470784,0.19020036,0.1602149,0.48929676,0.270188,0.2349853,0.54744625,-0.11229606,0.32299262,-0.19389798,0.14465503,-0.021398712,-0.25849482,-0.41969624,-0.657481,1,1,human
0.2661897,0.4161326,-0.038801756,0.03955374,0.5513937,-0.029693926,0.3693748,0.11402764,0.23418283,-0.06135211,0.024029648,-0.018837238,-0.29525158,-0.21339174,-0.0973199,0.2163086,0.09765372,0.08652689,0.55336124,0.27027676,0.36879095,0.3142432,0.054677345,0.48367468,-0.25503513,0.24860911,-0.06613373,0.12312174,0.06263815,-0.04639138,-0.39786837,-0.5771505,1,1,human
