,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1,0.8145954,0.9013979,0.7758625,0.6369142,0.663298,0.7001405,0.6941935,0.82405055,0.80441993,0.7200488,0.74526316,0.6298502,0.8341276,0.97818136,0.9478881,0.64094985,0.68308634,0.8437857,0.8022581,0.60677654,0.5106594,0.7560705,0.7075577,1.0262841,0.9408822,0.6478456,0.673612,0.81242514,0.68658954,0.9111653,0.6239195,0.90022546
2,0.7459661,0.808801,0.782418,0.98402095,0.92067474,0.7172277,0.9458098,0.7727049,0.658622,0.6925982,0.96050537,0.85128075,0.8923012,1.0413754,0.87021345,0.64101183,0.6530326,0.93371135,0.75853276,0.66177756,0.6478255,0.7491057,0.81816655,1.3046167,0.8462508,0.66578734,0.609502,0.6817234,0.61874706,1.1247889,0.8754536,1.1702648
3,1.9349144,1.6852345,1.777975,3.007664,2.8752854,2.1722665,1.5320643,1.9312701,2.0715137,1.9946698,3.271533,1.7117935,3.3483222,2.217735,2.4093385,1.8793379,1.3245996,2.3198736,1.9035535,2.0040894,2.4286087,2.0477467,2.4052937,2.6341417,2.280935,1.6035403,1.9018945,2.4431667,1.9079993,2.5686247,2.904044,3.617633
4,0.8531871,0.96440226,0.77754503,0.41647965,0.81607825,0.57692456,0.6610595,1.0648975,0.86370844,0.60073936,0.72538126,0.6051024,0.5991923,0.95495147,1.1113453,0.7146214,0.8511271,0.8172526,0.81296366,0.71247953,0.5091435,0.8244416,0.52682745,0.988856,1.038911,0.798274,0.7623453,0.864016,0.8483868,0.77582926,0.8884367,0.98808664
5,0.9791944,1.2607166,0.9062921,2.1477041,1.5493634,1.1412615,1.554337,0.9041638,0.8029161,0.97923684,1.9998305,1.0421103,1.7403922,1.3764851,1.3362073,0.8614933,0.8415068,1.0825166,1.4829502,1.0316811,1.5818707,1.0419693,1.4862201,2.2356048,0.89704627,1.360899,0.9062932,0.88935035,1.0666109,1.7997369,1.3916125,1.9784873
6,1.947501,1.6526997,1.75934,2.9924293,2.8440695,2.1381187,1.4987148,1.8929054,2.053321,1.9748265,3.2779713,1.6981015,3.3632255,2.2118492,2.3726504,1.8554021,1.3416923,2.2850032,1.9129167,1.9985502,2.4562159,2.0673342,2.3842676,2.6338823,2.2566426,1.6542001,1.8658572,2.430595,1.9237316,2.566658,2.8367748,3.6015122
7,0.93483335,0.99750936,0.98597115,1.8995657,1.3031803,0.99472165,1.523742,0.7401998,0.8583119,0.9379836,1.7046069,1.5139668,1.3915412,1.2625158,1.0412427,0.8912389,1.1165669,1.178194,1.1492115,0.93293315,1.0561216,0.8469469,1.1945269,1.6800592,0.7769961,1.0144935,0.76198584,0.6916607,0.6516677,1.4434539,1.3310281,1.7333125
8,0.93221337,1.1387506,0.72898954,2.0135264,1.2796432,0.9864425,1.4929657,0.830541,0.75037086,0.86460596,1.8135197,0.96186227,1.6462213,1.2853762,1.1875296,0.755146,0.90896213,1.0258864,1.223019,1.0338978,1.4194146,0.845071,1.3312833,1.9237512,0.8586628,1.4354835,0.89020413,0.763213,1.0241545,1.5435148,1.2408539,1.882262
9,1.8037628,1.5760955,1.6486486,2.8400624,2.7039452,2.0034184,1.422574,1.7537955,1.9290885,1.8430609,3.092821,1.5981909,3.1656892,2.0897067,2.24223,1.7290941,1.2347556,2.1138723,1.8328707,1.9090232,2.2876604,1.956603,2.2694433,2.4724717,2.140955,1.5614748,1.7471015,2.3174272,1.8063632,2.4155178,2.6451273,3.3538277
10,0.81928045,0.8815053,0.7424838,1.4357345,1.1428376,0.819014,1.1644742,0.6526909,0.7128061,0.7551203,1.2583759,1.0703568,1.1206383,1.0847867,0.9607193,0.6642518,0.73825103,1.0158806,0.93271685,0.6992208,0.8383668,0.80508775,1.0102428,1.5349169,0.6262537,0.8142662,0.6889827,0.62491256,0.67129385,1.2625421,1.170387,1.5341082
11,0.8321107,0.9184595,0.7959481,1.0057414,1.0118254,0.71556646,0.9491492,0.83454967,0.7567397,0.7249753,1.1305182,0.71379244,1.1744862,1.1316706,1.0777932,0.6514902,0.72152925,0.8487409,0.9246424,0.75173783,0.72474945,0.79452217,0.8524993,1.3107793,0.89650637,0.75444233,0.660162,0.8481807,0.7233428,1.1969289,0.78812027,1.281443
12,1.0342371,1.0920329,1.033196,0.6011568,0.65000516,0.7480979,0.75125194,1.1703773,0.9967379,0.9213676,1.1780251,1.1197693,0.8764574,0.9984012,1.3136153,0.6670366,1.0212392,0.84588534,1.0471052,0.9134408,0.77480805,0.90354764,0.7636328,0.820674,1.1851871,0.7872889,0.95774347,0.8108971,0.95431393,0.87355614,0.9275432,0.85493684
13,0.9511422,1.1551284,0.86258054,1.4845037,1.08026,1.117425,1.3145993,0.9708599,0.90074575,0.99378145,1.5242416,0.86115766,1.6578295,1.3528874,1.3056039,0.8277605,0.90692365,0.98308295,1.1449653,1.0570539,1.2169731,1.0293837,1.1849983,1.4309226,1.0779074,1.0054663,0.7821006,1.0918955,0.82173914,1.4574549,0.84964204,1.5252934
14,0.8159661,1.1725066,0.9588684,1.077983,1.5168185,0.9549346,0.9114714,1.0360326,0.9090303,0.93138045,1.1942533,0.85131246,1.1591749,1.3059646,1.2928076,0.9480932,0.9304969,0.9600194,1.1597466,0.68675035,1.1876884,1.3029078,0.91958594,1.979836,1.1079822,1.1313508,0.96814394,1.0641683,1.12224,1.496322,1.5647094,1.5594825
15,0.7178174,0.86148155,0.7983525,1.1666325,0.8879345,0.6681388,1.0631696,0.97539765,0.82827014,0.6737382,1.1567634,0.8328468,1.1567996,1.1612881,1.0760055,0.7725375,1.001771,0.850054,0.75836957,0.7988099,0.6816238,0.852578,0.90036285,1.2154411,0.9181619,0.9382105,0.93023497,0.8620466,0.8552742,1.1546122,0.9085833,1.3293525
16,0.80902463,0.85347915,0.90042436,0.93832797,0.9391803,0.8485745,1.0309652,0.8349585,0.7492092,0.9709303,0.8552075,1.1760381,0.81521076,1.0374993,0.8780858,0.5376539,0.83977044,1.042058,0.76548886,0.6426181,0.5301787,0.96390235,0.8388132,1.1213092,0.73979753,0.50746965,0.74549025,0.8354712,0.68151724,1.107526,1.1701946,1.1791569
17,0.9314848,1.1365881,1.3239921,1.8705317,1.7735288,1.3582557,1.3620162,1.2975038,1.0542557,1.1485231,1.6159495,0.8659125,1.8672205,1.7121992,1.5220155,1.017376,1.0149245,1.0897305,1.7691154,1.0753895,1.6112252,1.5415087,1.5029306,2.5622945,1.2566563,1.7399392,1.0250441,1.3356514,1.1664114,1.9480362,1.7394309,2.1926165
18,1.9354651,1.6375853,1.7436959,2.979094,2.8486428,2.1210384,1.510444,1.8837444,2.0446966,1.9424385,3.25931,1.6977279,3.298499,2.1889,2.3488846,1.8343658,1.33363,2.2493696,1.8954288,1.9920465,2.4105396,2.0327373,2.3751907,2.6038074,2.2428913,1.6217142,1.8207128,2.4190133,1.9018672,2.5516412,2.8162987,3.555224
19,0.868694,0.94136876,0.7548691,0.9417519,0.7656674,0.6724142,1.1334773,0.6665348,0.85470986,0.7268326,0.831346,1.0676597,0.90881604,0.99304616,0.983393,0.5681189,0.94560313,0.8426002,0.6192934,0.724528,0.60633117,0.713549,0.8236361,0.8144852,0.93416053,0.77844393,0.9366375,0.7418344,0.6967909,1.0206522,1.034817,1.027976
20,1.8815967,1.6039741,1.6976792,2.8719735,2.7231135,2.0183032,1.4607288,1.7826463,1.9738157,1.833419,3.1458263,1.6186001,3.1824799,2.1108904,2.2429526,1.757395,1.2804695,2.1296594,1.8477257,1.9010303,2.3392868,1.9551407,2.2820537,2.4901128,2.1501966,1.548412,1.7807691,2.3019245,1.8409822,2.4760742,2.656563,3.3636987
21,1.858187,1.6108897,1.7020254,2.8968904,2.765184,2.086848,1.4762092,1.8402829,2.0002093,1.906766,3.1527536,1.6339923,3.2300684,2.1544845,2.307623,1.8167859,1.2881496,2.2264245,1.8563364,1.9453064,2.3672643,1.9885509,2.3277082,2.5758102,2.1942675,1.6108813,1.830034,2.3965945,1.8611636,2.4921935,2.7763457,3.4776452
22,0.8845875,1.1274273,0.7571523,0.97218317,0.6522513,0.563776,1.2033334,1.0020304,1.1692232,0.69172347,0.93058616,0.74511474,1.2756338,1.180244,1.2518643,0.86096615,0.95849484,0.7523382,0.65229064,0.79351366,0.74504966,0.6759228,0.9252327,0.93081796,1.1601391,1.2309359,1.1385906,1.1347613,0.9970566,0.9409156,1.0228659,1.0772177
23,0.85094434,0.8966526,0.7603057,1.2697957,1.0041746,0.7637422,1.1303068,0.71521604,0.70325077,0.8071046,1.2400099,0.966728,1.1882253,1.1147691,1.0266957,0.59667575,0.7985328,0.95637727,0.8614744,0.7737701,0.7880837,0.7518461,0.93150383,1.3295366,0.699875,0.78342927,0.6929033,0.62669605,0.61582243,1.2841243,1.0227022,1.4255733
24,0.77789855,0.9298969,0.6637706,1.3038327,1.007108,0.7368536,1.1359897,0.67981803,0.62473166,0.6732236,1.2390305,0.8108552,1.0910704,1.0313119,0.99745846,0.65268373,0.66640854,0.8627808,0.73746896,0.7115939,0.8895075,0.6734885,0.8996322,1.4351009,0.8925072,1.0227636,0.6607773,0.75622594,0.82581764,1.1552769,0.979578,1.3492543
25,0.84682983,0.98090875,0.6948154,1.4412775,1.1111425,0.7630093,1.1722581,0.8021875,0.7583991,0.74120295,1.3908718,0.94165355,1.2997005,1.1376703,1.181412,0.6508148,0.83309984,0.9391697,1.0152749,0.7965343,0.8883355,0.8286797,0.9571119,1.4164823,0.76649195,0.912518,0.8069009,0.6434795,0.76409644,1.2454289,1.1279615,1.49576
26,0.9053448,1.1523108,0.98482203,0.60999095,1.2309015,0.889738,0.813354,1.4493291,1.1786859,0.9680194,1.023365,0.77225906,1.1427591,1.313708,1.573001,0.9282785,1.1831607,0.9581467,1.4256213,0.9399965,0.8188943,1.2740574,0.6036003,1.3120788,1.1556789,1.0757881,0.8619132,1.0997286,1.1169423,1.2487998,1.2601625,1.6191168
