,Acc,F1
0,0.9347826086956522,0.9333333333333333
1,0.9826086956521739,0.9831932773109243
2,0.9695652173913043,0.9704641350210971
3,0.9739130434782609,0.9743589743589743
4,0.9608695652173913,0.9617021276595744
5,0.991304347826087,0.9916666666666667
6,0.9826086956521739,0.9831932773109243
7,0.9652173913043478,0.9655172413793104
8,0.9869565217391304,0.9873417721518988
9,0.9347826086956522,0.933920704845815
