,Acc,F1
0,0.9869565217391304,0.9875518672199171
1,0.9347826086956522,0.933920704845815
2,0.9826086956521739,0.9834710743801653
3,0.9652173913043478,0.9669421487603306
4,0.9434782608695652,0.9465020576131687
5,0.8869565217391304,0.8879310344827587
6,0.9695652173913043,0.9704641350210971
7,0.9434782608695652,0.9446808510638298
8,0.9652173913043478,0.967741935483871
9,0.9217391304347826,0.9256198347107438
