,Acc,F1
0,0.8043478260869565,0.8085106382978723
1,0.8782608695652174,0.8761061946902655
2,0.8434782608695652,0.85
3,0.8652173913043478,0.8755020080321285
4,0.8478260869565217,0.8444444444444444
5,0.8739130434782608,0.8765957446808511
6,0.8521739130434782,0.8547008547008547
7,0.8565217391304348,0.8607594936708861
8,0.8478260869565217,0.8535564853556485
9,0.8,0.8050847457627118
