,model_pearsonHT29,model_pearsonA375,mean_pearsonHT29,mean_pearsonA375,uniform_pearsonHT29,uniform_pearsonA375,scrambled_pearsonHT29,scrampled_pearsonA375,recon_ht29,recon_a375,cross_corr_ht29,cross_corr_a375,Direct prediction
0,0.5084317326545715,0.5153117179870605,0.5092893242835999,0.5204704403877258,0.030296241864562035,0.002593842800706625,-0.019442426040768623,0.03393973037600517,0.8717488646507263,0.8559337258338928,0.569478452205658,0.6156490445137024,0.4344817101955414
1,0.6772226691246033,0.6383077502250671,0.5700632333755493,0.612373411655426,-0.024147948250174522,0.017419373616576195,-0.054721735417842865,0.01625855453312397,0.8735407590866089,0.8584139347076416,0.6792770624160767,0.6942705512046814,0.5871177315711975
2,0.6928979158401489,0.6235904097557068,0.6195127964019775,0.5846865177154541,0.036457087844610214,0.035841651260852814,0.03842741996049881,-0.061488356441259384,0.8748725056648254,0.8537557721138,0.640616238117218,0.7162153124809265,0.5677320957183838
3,0.6037118434906006,0.5481534004211426,0.5415863990783691,0.5417631268501282,0.022666333243250847,-0.06203039735555649,-0.03931475430727005,0.04274031147360802,0.8669825196266174,0.8524647951126099,0.6050887107849121,0.5621721744537354,0.5013419985771179
4,0.5657711029052734,0.5530960559844971,0.5074917078018188,0.49204885959625244,-0.013712446205317974,-0.03722744435071945,-0.027688613161444664,0.02227398194372654,0.8727810382843018,0.8501919507980347,0.607875406742096,0.6389643549919128,0.5074660778045654
5,0.6101511120796204,0.5229443907737732,0.5364696979522705,0.45746830105781555,0.00041215139208361506,-0.017512867227196693,-0.0038952871691435575,-0.01103478018194437,0.8693995475769043,0.8562151193618774,0.6512545347213745,0.622252881526947,0.5436262488365173
6,0.6036806702613831,0.5973792672157288,0.48374781012535095,0.4717511236667633,0.012769035063683987,0.00362897920422256,-0.05858978256583214,-0.014223902486264706,0.8711323142051697,0.8568915724754333,0.5970274209976196,0.6695214509963989,0.5650522708892822
7,0.5112133622169495,0.5261088013648987,0.5444847345352173,0.599136471748352,-0.046535421162843704,0.04841593652963638,0.02725766971707344,-0.017053155228495598,0.8752326369285583,0.863092303276062,0.5254036784172058,0.6345850229263306,0.42293432354927063
8,0.6352431178092957,0.639815628528595,0.594089686870575,0.6847353577613831,0.03527611866593361,0.03480202704668045,-0.03992198035120964,0.030598800629377365,0.8659637570381165,0.8373682498931885,0.6807034015655518,0.6043310165405273,0.5021280646324158
9,0.595826268196106,0.6094054579734802,0.5665783286094666,0.5970122218132019,0.019861405715346336,-0.00999750941991806,0.06668034195899963,-0.0008262332412414253,0.8688702583312988,0.8659226894378662,0.6131938695907593,0.6445198655128479,0.5499815940856934
