,Acc,F1
0,0.9260869565217391,0.927038626609442
1,0.9391304347826087,0.9411764705882353
2,0.9130434782608695,0.9180327868852459
3,0.9304347826086956,0.9338842975206612
4,0.908695652173913,0.9113924050632911
5,0.9434782608695652,0.9465020576131687
6,0.9217391304347826,0.925
7,0.9260869565217391,0.927038626609442
8,0.9130434782608695,0.9137931034482759
9,0.9,0.8959276018099548
