,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.22717537,-0.033504996,-0.42383847,-0.07030365,-1.1345552,1.5442702,0.112622365,0.072679274,0.123770505,0.22670858,-0.029372748,-0.10212137,0.15890978,0.11230478,1.541561,-0.01787491,-0.15551555,-0.10367837,-0.124992505,-2.1786225,0.05202075,-0.23005992,0.84770876,0.017675353,-0.16998331,0.6102197,-0.10472786,-2.8089972,0.07587489,0.2017801,0.091876075,0.3553332,1,1
1,-0.061009925,-0.17994197,-0.5167254,-0.02793909,-1.1354402,1.5108384,-0.018668648,-0.00046876905,0.2078701,0.23252286,-0.12142516,-0.29589882,0.13986552,0.20140116,1.5421377,-0.121272266,0.035599243,-0.08423155,-0.3278781,-2.3256161,0.062372398,-0.03590006,0.9052989,0.032739468,-0.17885038,0.6921642,-0.08163099,-2.8318157,-0.19281077,0.12890132,0.1880226,0.50429666,1,1
2,-0.28830576,0.004005497,-0.30578294,0.12992449,-1.2544537,1.5386487,0.1383174,-0.10298546,0.062271312,0.30892402,-0.02364145,0.15413763,0.18384576,0.12668471,1.6130383,-0.013596915,-0.28545082,0.037044454,-0.0162286,-2.2554665,0.07795407,-0.48738146,0.82214844,0.05330504,-0.28745687,0.5963644,-0.2886311,-2.7460332,0.2870919,0.07757192,0.30781507,0.33583003,1,1
3,0.03257507,-0.028882522,-0.124376185,-0.013069089,-1.2095833,1.6863399,-0.19342156,0.425813,-0.23168877,0.40884632,-0.40681738,0.026349872,0.43189067,-0.2262308,1.4407946,0.3114036,0.20916405,0.02649737,-0.10032192,-2.4124517,-0.38933274,0.2950551,0.78995156,-0.3869381,0.3615169,0.42356327,0.33195817,-2.9210517,-0.10302643,-0.21977575,-0.08433114,0.59301245,1,0
4,-0.28581658,0.14930555,-0.35789296,0.016692804,-1.133377,1.5367069,0.36813363,0.018655892,-0.03562852,0.28799108,0.07404868,0.31879252,0.0401168,0.18521981,1.4770266,0.07842901,-0.14202367,-0.07970142,0.31801477,-2.1343923,0.026238326,-0.24391189,0.8845022,0.0950223,-0.1380672,0.46525434,-0.21626891,-2.8451602,0.3107114,0.14893733,-0.021961775,0.20654309,1,1
5,-0.29418078,-0.009559952,-0.25400975,0.07766964,-1.2096893,1.5202974,-0.02586897,-0.17767066,0.1572467,0.0771831,0.03536442,0.022515679,-0.04717761,0.13453822,1.6833781,-0.016269382,-0.21461193,0.14194626,-0.081320666,-2.2722418,0.1265271,-0.35939378,0.74917835,0.11146901,-0.13416906,0.5149379,-0.28428215,-2.763292,0.28547898,-0.031643275,0.23333474,0.30564493,1,1
6,0.044414517,-0.012646943,-0.14227681,-0.022133274,-1.1558331,1.6529747,-0.16813402,0.4153657,-0.20793478,0.4375023,-0.40553826,0.020141622,0.42063752,-0.17146122,1.3995687,0.30724666,0.18319805,0.027798917,-0.12051888,-2.3334513,-0.35149544,0.300065,0.7553767,-0.37059173,0.34496817,0.40125245,0.30930704,-2.8373632,-0.055639893,-0.19545138,-0.043631546,0.5695382,1,0
7,-0.23520242,0.10676628,-0.45719084,0.075783715,-1.1387396,1.5704535,0.15534525,-0.06452175,-0.025937611,0.3220193,-0.0007556412,0.07940498,0.0444563,0.15808421,1.5942028,8.195423e-05,-0.09540701,0.05476386,0.036297444,-2.293148,-0.042758014,-0.15492973,0.9761049,0.10711362,-0.1432285,0.5360515,-0.18327948,-2.8386133,0.079252586,0.08767472,0.097811505,0.26804316,1,1
8,-0.06728823,-0.06239974,-0.4807932,-0.07244764,-1.1110691,1.459959,0.06642488,0.07229277,-0.03127648,0.20180875,-0.027058685,0.0321452,0.053088885,0.26237932,1.4483601,-0.22842978,-0.02584804,-0.14616297,0.1389648,-2.1164973,0.027801488,-0.24220477,0.8875933,-0.07241217,-0.23399384,0.5508258,-0.05405435,-2.791861,0.039535496,0.21243988,0.034861133,0.25924242,1,1
9,-0.018454945,-0.13677034,-0.5117115,-0.1384224,-1.1793032,1.4695842,0.17870693,0.12517597,0.2857386,0.36421925,-0.016964396,-0.05744763,0.17417537,0.32930553,1.4385371,0.0068662832,0.1349246,-0.34493327,-0.16880335,-2.3597002,0.067359924,0.16426024,0.94395995,0.07277225,-0.0037684792,0.6702803,-0.020617506,-2.9402082,-0.26248664,0.22756843,-0.07186111,0.57879704,1,1
10,-0.3205706,0.22151726,-0.5264477,-0.15652297,-1.18042,1.6897353,0.28886017,0.059284184,0.1276029,0.8225766,-0.17956473,-0.056077216,0.39227313,0.33691418,1.6729969,0.1599548,-0.118008755,-0.18806696,-0.62446797,-2.474027,0.20589805,-0.2746152,1.1547344,0.091626085,-0.3537551,0.580704,-0.29940462,-2.8913767,-0.1751318,0.23646997,0.48188007,0.5405956,1,1
11,-0.31068656,-0.11451293,-0.43704203,-0.048277847,-1.1400454,1.4890805,-0.103848845,-0.036804363,0.18794732,-0.14588623,0.086610205,-0.22146302,-0.19023308,0.19478084,1.5709919,-0.12242793,-0.058003616,-0.078667134,-0.11568929,-2.300143,0.1149117,-0.1472428,0.819813,0.11999723,-0.019747026,0.56966513,-0.14014567,-2.881407,-0.03524383,0.046600416,0.05791851,0.4036959,1,1
12,-0.31537005,0.2052835,-0.39912078,-0.12683785,-1.0743839,1.6455591,0.18765262,0.021300174,0.09695744,0.25821722,0.107128695,0.054450653,0.08184953,0.10708339,1.6107774,0.062945314,-0.05842205,-0.07946715,-0.20799202,-2.3191328,-0.016934933,-0.05591609,0.9460972,0.23268378,-0.03976432,0.52054226,-0.054919217,-2.833702,-0.019070448,0.23002945,-0.2264024,0.25862795,1,1
13,0.01748157,-0.01891908,-0.118235745,-0.03992479,-1.1743333,1.6891824,-0.21455106,0.4130694,-0.25608894,0.4007621,-0.42661327,-0.013298527,0.43340337,-0.18183365,1.4452231,0.31479058,0.18759769,0.045351792,-0.149764,-2.4039004,-0.37556657,0.29441616,0.7702344,-0.38666022,0.33245325,0.4130011,0.34457135,-2.9126527,-0.121843845,-0.25198624,-0.0728133,0.58315086,1,1
14,-0.16873494,0.05271561,-0.51314324,0.0381563,-1.2121485,1.6714568,0.07240322,0.017026275,0.014425222,0.24804038,0.030631056,-0.0029546826,-0.12756164,0.12762496,1.6617947,0.021259027,0.07169051,0.077601016,-0.023278428,-2.3307052,0.1504884,0.08994438,0.96669346,0.09518682,0.03805689,0.4621135,-0.21592502,-2.9240217,0.08767032,0.0909101,0.12502879,0.26818958,1,1
15,0.06886132,-0.0017284135,-0.12045297,-0.021341057,-1.131707,1.6655447,-0.17033745,0.40370467,-0.24060123,0.45315292,-0.45442122,-0.014770419,0.44685963,-0.15799941,1.3725804,0.29971847,0.17989618,0.026418475,-0.12943958,-2.3007185,-0.3336224,0.33091432,0.7872341,-0.3946502,0.28245714,0.3854324,0.34641954,-2.8230565,-0.14186382,-0.16483702,-0.055036876,0.5346415,0,0
16,0.10451682,0.013443661,-0.074345864,-0.005809971,-1.1876926,1.5936332,-0.20453444,0.36194858,-0.18750075,0.40662894,-0.43606833,0.13366704,0.36993417,-0.15563914,1.3732135,0.29933172,0.21929371,-0.020911187,-0.04081573,-2.3240845,-0.34598723,0.31891152,0.7258678,-0.40325418,0.3473445,0.3773217,0.33103022,-2.864099,-0.07521809,-0.19641058,-0.06768502,0.5561419,1,0
17,-0.022711437,-0.2383046,-0.43066525,-0.058597274,-1.2147701,1.6134099,-0.041128475,0.06063018,0.12458533,0.10339873,-0.07789956,-0.15459114,-0.08415516,0.32112938,1.6284173,-0.09120609,0.066030435,0.07015027,-0.093401715,-2.302304,0.39076164,0.04001568,0.8334743,-0.059089914,-0.017032167,0.5391972,-0.27020928,-2.883899,0.23283453,0.036798827,0.38337126,0.32655305,1,1
18,-0.037212912,0.04754026,-0.46201313,0.07041415,-1.2186997,1.5704768,0.030672139,-0.13157536,0.0067590354,0.18360376,0.05953322,0.062053315,-0.0029781517,0.104101636,1.6975105,-0.078644566,4.9605336e-05,0.12305355,0.1801059,-2.3651607,-0.06628805,-0.09274154,0.9450704,0.1400163,-0.15659255,0.55138093,-0.11543236,-2.8528965,0.03196761,0.08130463,0.010076055,0.17876641,0,1
19,-0.04052048,-0.0018783639,-0.40285107,0.033021815,-1.1829113,1.5424794,0.108630955,0.010418813,0.10162881,0.26882565,-0.15831934,0.048398726,0.11703414,0.29483983,1.5603552,-0.007153681,-0.05901427,0.01784764,0.02390321,-2.176507,0.13546106,-0.20664641,0.82652605,-0.045221265,-0.18425274,0.50834996,-0.18637715,-2.765472,0.27784264,0.06629859,0.32957506,0.2681553,1,1
20,-0.22636107,0.06488781,-0.3984803,0.01670338,-1.1897805,1.5285852,0.095538445,0.0049816086,0.1058641,0.20146723,0.02130563,0.110611446,0.017533252,0.20878625,1.5934842,-0.048459608,-0.024216643,-0.13074364,-0.0006231366,-2.233867,0.13386382,-0.18492769,0.879239,0.10270622,-0.11907816,0.5328164,-0.27829278,-2.802718,0.0864361,0.15124811,0.18079786,0.30590618,1,1
21,-0.30348063,-0.1952202,-0.2672878,-0.14843515,-1.1157959,1.3244942,-0.19037846,0.036512483,0.40332416,-0.23316383,0.14007856,-0.060545266,-0.16981955,0.1909066,1.4082532,-0.21943009,-0.021420583,-0.40092173,-0.056194022,-2.1389077,0.07357957,-0.24177974,0.6598062,0.05264547,0.057767127,0.57304776,-0.033484407,-2.879933,-0.11749429,0.20106305,-0.23289683,0.5443273,0,1
22,-0.16286306,0.19420189,-0.24389078,0.1630502,-1.2519692,1.671802,0.26375914,-0.26691863,0.22745804,0.35902157,0.0014432711,0.09528667,0.26843157,-0.1915643,1.7005554,0.17242321,-0.33117285,0.113150135,-0.05572406,-2.3073564,0.018687464,-0.3681541,0.7494012,0.19885997,-0.43378133,0.5983794,-0.065146305,-2.9238756,0.16963774,0.23274493,-0.030630387,0.21216528,0,1
23,0.24322487,-0.28738186,-0.36176702,-0.33838326,-1.1754351,1.5741373,-0.20759979,0.19190723,0.3360196,0.051693637,-0.17378925,-0.26125556,0.08773611,0.47342005,1.5260708,-0.17932695,0.24006651,-0.024591677,-0.0029026272,-2.2161884,0.34226075,0.1765725,0.7679334,-0.26915252,-0.025080275,0.6023787,0.021274688,-2.8999221,0.1066689,0.14356,0.29628658,0.35277525,1,1
24,-0.09404084,-0.03023501,-0.5089134,0.05026793,-1.1692871,1.5957978,0.025452504,-0.10442136,0.09473674,0.1674385,-0.055872746,-0.2089662,-0.04755834,0.11655929,1.6431047,-0.036269005,-0.039217286,0.17177868,-0.10637307,-2.2930987,0.11968715,-0.04238108,0.84754306,0.06863157,-0.12584248,0.5253683,-0.16321401,-2.8477073,0.10837492,0.05726975,0.19989052,0.24528238,1,1
25,-0.3536612,0.19713925,-0.4964859,-0.10041697,-1.1064876,1.4639229,0.03700195,0.115941904,0.08201315,0.16517659,0.047311734,0.16617545,-0.16814476,0.48937097,1.4820021,-0.19003196,0.122274026,-0.4345088,-0.10513211,-2.343025,0.13220744,-0.1220842,1.0666572,0.15259409,0.018691048,0.47013807,-0.22773212,-2.9483562,-0.23510808,0.24281335,0.017929351,0.47694913,1,1
26,-0.2194356,-0.09534148,-0.38331053,-0.08745,-1.188001,1.507984,0.055643994,0.008178974,0.21554752,0.06487973,0.12365868,-0.022479976,-0.04368159,0.14215931,1.6082394,-0.008335065,-0.0013608292,-0.049389936,-0.16279724,-2.3465025,0.16172352,-0.0015020078,0.84027463,0.14904457,0.08203075,0.5638581,-0.19206719,-2.8182423,0.081396356,0.04648699,0.012853924,0.41182256,1,1
27,-0.057288248,-0.21133137,-0.44835034,-0.061577853,-1.3079125,1.519939,-0.077032804,0.016575813,-0.07306376,0.031806238,0.08390637,0.0738397,-0.028405663,0.1125098,1.6331306,-0.2847658,-0.058048975,-0.020722937,0.3242769,-2.2484055,0.11378605,-0.29232526,0.84626913,-0.12817027,-0.13783346,0.56563956,-0.17789777,-2.8852115,0.21724065,0.056356728,0.15695366,0.2854863,1,1
28,-0.33755633,0.008970619,-0.29434738,-0.27021262,-1.084717,1.4078985,-0.20136599,-0.029742207,0.017452458,-0.35195374,0.28831804,0.0141947,-0.1738112,0.13151814,1.5076165,-0.38822728,-0.1382403,-0.24189392,0.18773115,-2.1740382,0.03403941,-0.42153886,0.806094,0.033446882,-0.11913385,0.5417538,0.08114241,-2.862221,-0.012959938,0.17064567,-0.39047766,0.25270176,0,1
29,0.31553435,-0.2772084,-0.43995774,-0.17623842,-1.2132995,1.5643228,-0.1123491,0.16238414,0.3527598,0.06927567,-0.19619454,-0.33693656,-0.031951785,0.29865575,1.357815,0.040157467,0.35592663,-0.11491009,-0.02345468,-2.224216,0.29136083,0.4476113,0.6798361,-0.15888278,0.12696975,0.5822461,0.041989975,-2.9822965,0.039940517,-0.01677467,0.1856124,0.45998248,1,1
30,0.0024248245,0.08131611,-0.10627843,0.29201764,-1.1110308,1.5940082,-0.21668476,0.10608284,-0.2542996,0.40080723,-0.50710124,-0.20318818,0.44708085,-0.4393165,1.5544223,0.4894702,-0.07274059,0.3997138,-0.3562619,-2.3038218,-0.5368371,0.3794755,0.66477066,-0.18892552,0.34650424,0.42602256,0.38019505,-2.7189481,0.067004696,-0.42036536,0.065072514,0.479381,0,0
31,0.13148533,0.040655855,-0.53753424,-0.001264225,-1.1479636,1.7953744,0.2284806,0.09806983,-0.063777894,0.47220474,-0.09071669,-0.33977464,-0.082134016,-0.14489187,1.5375998,0.33328962,0.0017108788,0.38054702,0.04281917,-2.0962133,0.3147091,0.5612353,0.79544,-0.023454947,0.07936492,0.3559243,-0.0062369807,-2.8746948,0.2910785,0.015800618,0.061045337,0.024272665,0,1
32,-0.22631526,0.026643468,-0.5328833,-0.120654754,-1.1493633,1.5654459,0.070556484,0.035308048,0.056567084,0.15353611,0.14809878,-0.04846208,0.013475964,0.13704023,1.6338984,-0.22239342,-0.068998195,-0.18696108,0.005020422,-2.3037791,0.08413723,-0.20520917,0.9805083,0.071657576,-0.19365866,0.6014196,-0.04051003,-2.9468622,-0.116150744,0.28930017,-0.12860608,0.30668205,1,1
33,-0.27132383,-0.012022768,-0.4198507,-0.09169038,-1.180551,1.572648,0.040856495,0.04325058,0.21897525,0.09143432,0.05771275,-0.20371002,-0.066455774,0.085934736,1.5738853,0.028315071,-0.042804483,-0.015081675,-0.22396699,-2.2504003,0.21370526,-0.030722182,0.78081864,0.105566405,0.04835142,0.48344132,-0.13860549,-2.8925436,0.07648158,0.08765193,0.06679862,0.36960524,1,1
34,0.30341023,-0.11757547,-0.33369192,-0.07176427,-1.3071846,1.6874958,-0.1941278,0.058272276,0.33921918,0.29401472,-0.32758516,-0.14232019,0.0628457,0.33935207,1.5357573,0.24927218,0.38913503,-0.056706164,-0.31253928,-2.5415564,0.17694855,0.5455157,0.71875113,-0.017517319,0.18345647,0.5044578,-0.09512978,-3.0691645,0.06645691,-0.108693115,0.35295638,0.5229886,1,1
35,-0.31039876,0.17194933,-0.4160555,-0.008853663,-1.0570287,1.5511074,0.2225843,-0.07222082,0.12169779,0.08435933,0.18043773,-0.032409865,-0.16148885,0.016736606,1.5179471,0.14494571,-0.13545574,-0.19086125,-0.030119501,-2.24913,-0.0063786977,0.041068446,0.88319516,0.26614687,-0.07197228,0.44685903,-0.044356477,-2.966294,-0.00736611,0.1689555,-0.3212253,0.29531515,1,1
