,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.40203804,0.9115997,0.63793135,-1.0189565,-0.059463084,1.5783025,1.6164682,-1.0907518,-0.5530626,0.8111484,1.181908,-0.6181228,3.4358096,-0.4638416,-1.1721112,2.3142743,0.07771052,0.7214339,0.5358611,0.5720372,-1.2962164,0.47707674,0.7997102,-1.031451,0.8814929,-0.32409367,1.4856907,0.9136774,-0.43106776,0.7087949,0.10334244,1.0843611,0,1
1,-0.70577145,1.2769444,0.6162335,-1.0599704,-0.46882161,0.89699864,1.6159399,-0.8047118,-0.6678899,1.6578236,0.7616026,-0.8261265,3.8741796,-0.384554,-1.4281343,1.2153733,0.59590775,0.818031,1.1023034,1.0819827,-1.1944394,0.7401706,0.28601104,-1.1332756,0.08969756,-1.0409269,1.8222178,2.0016057,-1.2049152,0.45603636,-0.76741993,1.2204684,0,1
2,-0.71857834,1.2073934,0.034516502,-0.79521316,-0.5464365,1.6590908,1.0639204,-1.1817404,-1.1368713,1.0459465,1.4067923,-0.9977329,2.6450434,-0.47236747,-1.3349904,1.5770044,0.10013439,0.95801574,0.7856812,0.9967823,-1.0798763,0.7326591,0.4112455,-0.94077843,0.99171907,-0.43851274,1.8590586,1.2317342,-1.0977575,0.49738902,-0.17400602,1.7176341,0,1
3,-0.09029842,-1.1242251,-0.3280215,-0.18957283,0.01616958,1.2063195,1.82531,-1.6152164,-0.13901585,0.39170578,0.85313195,-0.9367193,3.1841118,-0.9029065,0.013523898,2.3054433,-0.053494778,-0.38985837,0.042706344,0.9946814,-1.696405,-0.15072984,1.3993431,0.42928275,1.5349531,0.13998416,1.181735,-0.16014004,-0.0036510967,1.1050799,1.555865,0.9821863,1,1
4,0.6707692,0.36465758,0.7350789,-0.8357484,-1.0269153,0.5310434,-0.07708927,-0.93963146,1.4221115,1.2821584,1.2047492,0.072910696,2.342889,0.23845357,-0.14440131,1.5388477,0.51800776,0.84917384,0.2965532,-0.006019109,-0.23597716,0.92809546,0.51954633,-0.0032752482,-0.29792705,0.23638688,0.35306552,-0.32592216,0.23214431,-0.55553687,-0.4249059,0.28348696,0,1
5,-0.22867222,1.4173849,-0.8183821,-0.9903343,-0.8288947,0.3138266,1.2762223,-0.7834403,-1.2227535,0.32878208,0.58502173,-0.14969337,2.0608544,-0.18868193,0.5139465,0.24827296,1.2785653,1.5114284,-0.60347426,1.045395,1.094368,1.6890754,2.9882529,-1.136094,1.8785397,-1.9593614,1.7136174,0.6272076,0.5840412,-0.57865214,0.28263727,-0.38743407,0,1
6,-0.0014629328,1.0955739,-0.33768177,-1.2296121,0.18813969,1.1087781,0.92124474,-0.45899484,-1.024562,0.17063165,0.85227,-1.0908223,2.2132537,-0.84898376,-0.1399631,1.9645578,0.71058047,0.5555139,-0.15299469,0.41990077,-0.3946846,1.271742,1.2718173,-1.411102,0.84679824,-0.87217367,1.622672,0.8824895,0.44740415,-0.18484195,-0.015437396,0.37356022,0,1
7,0.53263307,0.7171779,-0.056374826,-1.5965742,-0.07192475,-0.31071496,0.8108893,-0.3771211,0.063733086,0.7713612,-0.07482323,-0.4726519,2.6199036,-0.84628785,0.23509063,0.96251947,1.2734826,0.10602731,0.44894412,0.52593106,-0.22163916,1.3197078,1.1747539,-0.42252174,0.11910922,-1.4935093,1.1456734,0.9645717,0.63626397,-0.5591154,-0.50680596,-0.27751935,1,1
8,0.7347385,2.000428,0.75098145,-1.7322112,-0.5213063,0.68130434,0.7022997,-0.47250924,-0.25811842,1.2158475,1.0868558,-0.11770008,2.0734599,-0.8066309,-0.64377034,1.5467129,0.84795433,1.345109,0.51646525,0.6963678,-0.34293354,1.2084548,1.5620944,-0.82260716,0.84870964,-0.99364,0.9954113,0.55960095,0.4393836,-0.073293164,-0.9272891,0.8592086,0,1
9,0.546488,2.3453057,0.6231458,-1.6632025,-1.1846558,0.1454892,0.24713433,-0.19715963,-0.037196156,1.2930548,0.8503202,0.46656394,1.0297023,-0.78167236,-0.4536187,0.25161043,1.2150347,2.0348547,-0.048331063,1.5162765,1.4895972,1.5290776,1.7940372,-0.27226862,0.9098035,-1.2143397,0.3573392,0.11630783,0.4501917,-0.5793405,-0.55629784,0.9328258,0,1
10,-0.09316678,1.364424,-0.38037962,-0.40194502,-1.574324,0.44228545,1.2326939,-0.6991567,-1.0878092,1.3976306,0.99337655,-0.07396617,0.9362136,-0.7194149,0.42170507,-0.517871,1.291814,1.9636607,-0.8531414,2.4414382,1.1798868,0.7598593,2.9310045,-0.42368522,2.2345755,-1.6266222,1.2092237,0.17388149,-0.21848945,-0.4474344,0.69938487,1.102792,0,1
11,0.9338768,1.9684163,2.0165918,-2.0809546,-0.83075655,-1.2017579,0.42719102,0.46730205,1.5551846,1.8728431,-0.120734766,1.3107241,1.4908059,-0.46654817,-0.34195116,0.22555234,0.9944537,1.5481368,-0.3523243,1.6537863,1.5577166,0.69124436,1.8979582,0.3299127,-0.03709088,-0.713265,-0.14091393,-0.08631613,0.72978324,-0.6785277,-0.31132513,0.77423567,1,1
12,-0.239005,3.4713008,2.1801236,-3.0498338,-0.71452814,-1.289958,0.40753403,1.4015007,1.002472,2.3662407,-0.5347528,0.8722931,2.4395242,-0.15339883,-1.516779,-0.24240373,1.5187281,2.0581932,0.3772408,2.3131847,2.657881,1.9068552,0.9464804,-0.41335475,-1.3384476,-1.1377406,0.39609176,1.530775,-0.39191714,-0.82600176,-1.5484701,0.9896979,0,1
13,0.2938812,2.9090211,2.5536933,-2.3716578,-0.68453115,-0.286235,0.5292943,1.0672969,1.2922406,2.437847,0.28326014,0.77753574,1.5064323,-0.7650098,-1.5123208,0.43550137,1.3977047,2.1609519,-0.33946052,2.558132,2.1566968,1.0897535,0.92540133,-0.32286215,-0.5906284,-0.3595029,-0.22258903,0.5721193,-0.2971899,-0.5421593,-0.715501,1.8228513,1,1
14,-0.12962878,2.852827,1.4821482,-2.4206612,-0.92881113,-0.77408105,0.049677067,0.65787613,0.6388763,2.060841,0.053009022,0.30020815,2.0114462,-0.6521852,-1.2441696,0.023205113,1.3126252,1.8470005,0.39584824,1.9573755,1.8131566,1.5876933,0.45944908,-0.122792065,-0.92685044,-1.0667635,0.37348038,1.1305838,-0.3040024,-0.7978266,-1.2712353,1.3759602,0,1
15,0.8530897,1.1074035,0.8290278,-1.1952779,-0.55366385,-0.5109188,0.29554614,0.44760206,0.26972565,1.9706453,0.4132901,-1.2702917,2.3759346,-1.3572959,0.1521655,0.39435616,1.6553644,0.72234136,0.34531263,1.5838983,0.121479385,0.867647,0.01940819,-0.20794722,-1.3366548,-1.4788123,-0.09685323,0.79305583,0.5293409,-1.0587637,-1.2660253,0.6124888,0,1
16,0.97003186,0.8403547,1.1723827,-1.9069539,0.36532363,0.3408439,-0.5230993,0.3399673,0.867997,1.5031406,0.6807382,-0.9591338,1.3547686,-1.816575,-0.3801296,1.8165971,1.1245228,0.015136634,0.7422191,0.9741617,-0.5058587,0.87557614,-1.1776483,0.6505935,-1.0689025,-0.035961695,-0.52860737,-0.42896402,0.5516786,-0.78271186,-0.9380318,1.0485888,0,1
17,1.1197504,-0.09717718,0.3195055,-0.61037034,-0.053091623,-0.27737382,0.6211807,-0.035135638,0.16677621,1.7321919,0.17999707,-1.84303,2.0224628,-1.9659449,0.37546492,0.2665921,2.0191092,-0.07768116,0.3990854,1.8998731,-0.5517459,0.490363,-0.07547685,0.2405586,-0.49613836,-1.660378,-0.11391436,0.31727067,0.71219605,-0.48253652,-0.7561723,0.61812973,1,1
18,2.1348758,1.4595168,1.8582594,-1.7323375,-0.17835312,0.02150805,0.09843833,0.8222063,1.6815956,1.8485773,0.54485774,0.10845615,0.38750604,-1.6004733,-0.09283996,1.003244,1.9946799,1.1732047,-0.36321557,1.4755204,1.2030022,1.1827368,0.9546025,-0.32103205,-0.30349895,-0.5578672,-1.0621195,-0.4530472,1.3295869,-0.8290488,-1.1008097,0.3657397,0,1
19,1.4920998,1.5787158,0.97818303,-2.28668,0.22301376,-0.98384637,0.0003465888,1.0103371,1.3556548,1.2495991,-0.5434829,0.03830181,0.9698847,-0.92285264,0.10545241,0.23742515,2.291534,0.78407186,-0.07454509,1.27076,1.8755937,2.185457,1.3064811,-0.40539816,-0.5405601,-1.224034,-0.055450924,0.2806169,1.3791109,-1.0384444,-1.4656646,-0.63665,1,1
20,1.4475062,1.427885,0.7016878,-2.0679204,0.3634147,-0.5601976,0.04379111,0.90878683,1.1093181,1.3968062,-0.30422452,-0.4170468,0.5500651,-1.0577698,0.35723007,0.28575414,2.79418,0.7957353,-0.49667832,1.4147294,1.84726,2.3290343,1.352305,-0.7979117,-0.031467944,-1.3802272,0.32566738,0.12558097,1.3213669,-1.3098987,-1.3303525,-0.6638001,1,1
21,0.9366816,1.695899,0.93101907,-2.3820503,0.33403704,-0.6458505,0.07929696,0.9182125,1.3600384,1.4063499,-0.4450897,0.020060994,0.7993419,-1.0555265,-0.17085274,0.3232453,2.4837894,0.7347613,-0.09483879,1.3119755,1.6983095,2.1943448,0.7954073,-0.47329816,-0.53871816,-1.0805235,0.21623911,0.58341455,0.5985179,-1.1621007,-1.5131632,-0.3731287,1,1
22,1.1365435,1.452308,0.6658885,-1.585401,-0.1669855,-0.6763698,0.75428045,1.0059668,0.4446809,2.0292718,-0.22064076,-1.0463498,1.6011014,-1.2797351,0.2620851,-0.24486044,2.669787,0.681005,0.114311874,2.0960674,0.96468,1.817041,0.9537068,-0.8499166,-0.8986059,-1.8773441,0.46942005,1.4812527,0.3458259,-1.1225703,-1.6831623,-0.072338104,1,1
23,1.6107044,0.748762,1.4399458,-2.3928533,0.80528116,0.0446631,0.12957238,-0.10959966,2.351637,1.6854569,-0.11922304,0.41327703,0.97894114,-1.5283208,-0.89313924,1.6196383,2.0291085,-0.14439656,1.4696062,0.24093002,-1.0691112,1.6595279,-0.46249247,0.78502136,-0.54540634,0.061726782,-0.37340337,0.19165845,0.09016815,-0.016653657,-2.1929479,-0.23735851,1,1
24,1.5614611,0.8846798,0.85794175,-1.8881539,0.9780656,-0.15433885,0.37264836,0.07491207,0.7408401,1.4657094,-0.33582038,-0.7764599,0.935643,-1.7416737,-0.7395685,0.73463184,2.3418827,0.014105579,1.1122991,1.1259619,-0.45651564,1.6594177,0.10839296,-0.026603844,0.24928601,-1.2818593,0.31391743,0.46682617,0.7789659,0.03689158,-1.9047174,-0.012514319,1,1
25,0.7294082,1.7084147,3.2268171,-1.6508375,0.26936305,0.48282814,1.310732,0.6610774,2.288192,2.5952632,0.15325546,1.4289489,0.46962094,-1.1633079,-2.4889758,0.5475291,1.9022781,1.8150631,0.2664273,2.6124554,0.82652724,0.6259345,0.45729834,0.44695416,0.16093509,0.6782744,-1.4158671,0.10212558,-1.1192894,1.1010724,-1.1406033,1.4031116,1,1
