,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,0.35355115,-0.5685926,0.4396808,-0.5324709,-0.6247431,0.52962446,-0.65708905,-0.034919243,-0.18831545,-0.41034144,0.4544936,-0.20495622,-0.16699721,-0.0032344179,-1.4765605,0.32761177,0.8902621,-0.37035137,-0.946772,-0.5426193,0.014956219,0.018012365,0.30716413,-0.20134352,0.6811093,-0.07800183,0.16954884,0.73195267,-1.0065845,-0.9674719,-0.76744187,-1.2557892,1,1
1,0.14441752,-0.6549735,0.42824587,-0.12332096,-0.4622622,0.6825593,-0.8661369,-0.027803836,-0.7238223,-0.56190693,0.35302326,-0.6669036,0.64396054,0.74557257,-1.1973393,0.77566206,0.2808172,-0.0979311,-0.7354531,-0.95196295,-0.5913214,-0.33601707,0.1555486,-0.09612968,0.8086729,-0.52878505,-0.45406368,0.7728792,-0.6741874,-0.9426064,-0.478767,-0.9635365,1,1
2,1.2065136,2.5635817,1.7996459,-0.80371076,1.52701,-0.8500351,-0.040029164,-1.6824986,4.236842,1.3584131,-1.148979,4.1093354,-5.43903,-3.2565916,-2.2286615,-4.372951,0.3824557,-3.3246915,-0.01906841,1.6305487,4.357262,2.039367,0.6351523,0.9545665,2.006091,2.7349508,2.2828705,-3.033523,-1.1017014,1.2199432,0.7202161,2.0750382,0,0
3,-0.028278671,-1.0698369,0.37492532,-0.68886113,-0.6378437,0.57066363,-0.4142556,-0.030190853,-0.15109701,-0.4451523,0.21032031,-0.20136303,-0.3122412,-0.00011658043,-1.5132159,0.6530773,0.99482834,-0.22190435,-0.53045946,-0.27096963,0.39428228,-0.32264495,-0.017340235,0.20077297,1.1792554,0.29314306,-0.3719727,0.8901374,-1.1013817,-0.91246694,-0.4261258,-1.1749083,1,1
4,1.2275399,2.4949749,1.842222,-0.8539408,1.5240724,-0.86374193,-0.070268095,-1.65527,4.253286,1.3105769,-1.1478046,4.059746,-5.498448,-3.2828422,-2.269289,-4.3004518,0.4389084,-3.345695,-0.03494588,1.7122406,4.4184556,2.029165,0.63619286,0.95031464,1.9692149,2.7641757,2.2442935,-2.9925828,-1.1908524,1.2043344,0.62316126,1.9194491,1,0
5,0.6101253,-0.78034145,1.3549347,0.7815276,-0.2913336,0.026346387,-1.6951988,-0.050314028,-0.83586407,-1.0489498,0.19814663,-2.3450365,1.7903527,1.2673525,-0.66862035,0.8262743,-0.9271701,0.20496796,0.097031884,-1.1228108,-1.2666413,-0.022648996,-0.62025017,-0.51535815,-0.24908517,-1.8184615,-0.5773378,0.4436823,0.33307832,-0.6772218,-1.0500389,-1.1497928,1,1
6,1.0999745,2.2929058,1.7161809,-0.8582831,1.5026224,-0.79282683,-0.08174017,-1.4916587,3.982723,1.1105455,-1.036618,3.8062716,-5.2433605,-3.0691283,-2.2015545,-3.9671042,0.41520834,-3.1383874,-0.089287184,1.512304,4.1442595,1.816801,0.59672266,0.9390074,2.0244195,2.6257937,2.076068,-2.7296016,-1.2192935,1.188565,0.53187615,1.8111998,1,0
7,0.4894811,-0.99156415,0.7874427,0.2998377,-0.6239859,0.43088636,-1.015782,-0.07930354,-0.8115626,-0.74338156,0.34415868,-1.548893,1.3394247,0.8647537,-0.97515833,0.7394261,-0.1374668,0.15414634,-0.039965034,-0.90607953,-0.7932295,-0.20856468,-0.29563054,-0.23033617,0.41879928,-1.1055046,-0.6291627,0.49808487,0.0034036029,-0.93596905,-0.706112,-0.7966891,1,1
8,0.19386466,-0.65439004,0.31778562,-0.14870138,-1.170694,0.77301896,-0.7102167,0.07985531,-0.60639775,-0.46973476,0.6080173,-0.61959594,0.7488296,0.37243673,-1.1062475,0.6014846,0.69212973,-0.23229447,-0.6571873,-0.89054036,-0.5739553,0.05526317,-0.011279479,-0.49618322,0.32975549,-0.6060798,-0.0981711,0.77268946,-0.55854785,-1.2215723,-0.8443238,-1.3550715,1,1
9,0.8121554,-1.3409688,1.0945009,-1.0879828,0.2596241,-0.068177074,-0.6357002,-0.5825051,0.5214211,-0.66956156,-0.15672755,-0.8275606,-0.8367657,-0.44596434,-2.0682037,0.4455569,0.7066415,-0.019779965,-0.68102473,0.7744948,0.94845575,-0.5665479,0.24243735,0.8679599,1.3091664,0.6039856,-0.35085937,0.46240154,-1.3972301,-0.4460647,-0.43156508,-1.0915174,1,1
10,-0.054661963,-0.13102646,0.2633736,0.17231734,-1.678539,1.0584201,-0.7750417,-0.13329339,-0.7615095,-0.5418653,0.80008334,-0.24218813,1.1115878,0.6572426,-0.5278082,0.7743582,0.63854516,-0.45753103,-1.0841422,-1.5055511,-1.2284418,0.31191355,-0.14577085,-0.8005823,-0.42808282,-1.1409922,0.11091772,1.0464194,-0.28400669,-1.3064799,-1.1168101,-1.7107495,1,1
11,-0.5895506,-1.3057019,-0.1430439,0.0865968,-0.8193798,1.1357875,-0.8734267,0.24151702,-1.3768494,-0.40149826,-0.08857319,-0.6159114,1.4790937,1.199112,-1.1753501,1.0197717,0.29631156,0.02539966,-0.033207815,-0.9617753,-0.42378604,-0.68339425,-0.18188016,0.34974208,1.3889301,-0.44267797,-1.6646549,0.6111382,-0.36913696,-1.4965733,-0.013885926,-0.8241576,1,1
12,0.09167547,-0.9946998,0.8720028,-0.30041778,-1.0181769,0.41884112,-0.6740635,-0.3141607,-0.412889,-0.54358846,0.36963382,-0.8513229,0.520473,0.45131272,-1.0106127,0.9233506,0.5956707,-0.13583496,-0.40971982,-0.9357323,-0.56490195,-0.14278117,-0.42834243,-0.36635658,0.2265049,-0.8391691,-0.21587412,1.4575086,-0.57672167,-0.99990577,-0.69369525,-1.3186858,1,1
