,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,0.006899107,-0.45764306,-0.2329535,-0.533397,-0.21052802,0.2241035,0.16781354,0.5588857,-0.13984182,0.19537528,-0.40098894,0.17747958,0.503777,-0.54773533,-0.6315338,0.35111377,0.45383805,0.20197263,-0.17279907,0.22467694,0.052154884,-0.19285102,-0.39182705,0.38733348,-0.63200325,-0.31530637,0.43354413,0.101444535,-0.36631233,-0.103573225,-0.5916214,-0.62118757,1,1
1,-0.35496172,-0.2965518,0.089627266,-0.5035166,-0.62900484,0.17568293,0.15477182,0.42000234,0.17907205,0.27384382,0.046694506,0.43481025,0.14657694,-0.45278576,-0.6727597,-0.030863756,0.52432024,-0.32126495,-0.17930034,0.67537624,-0.35417196,0.007067436,-0.31374422,0.5942621,-0.5099664,-0.22520332,0.43495098,-0.19880827,-0.20342188,-0.5666842,-0.49325556,-0.5538267,1,1
2,4.356776,1.4754975,-1.1274521,3.1685715,0.925226,0.20750093,-0.6640967,1.7440258,-2.4135985,-0.9082192,-2.4713323,-0.55266887,4.003088,2.1813507,2.1883223,1.2424686,0.23206131,2.3066533,2.5633042,-4.1190014,3.0827909,-1.5079921,-0.21252549,-1.103961,0.98057604,0.5519097,-1.4290068,1.6355009,-0.99296504,3.8890076,1.4444804,2.3879108,0,0
3,-0.2151293,-0.40429866,-0.40337902,-0.11388828,-0.045638364,0.05372644,0.12219269,0.47726616,-0.20491524,0.21482234,-0.19720316,0.032764375,-0.04425219,-0.4722149,-0.40083396,0.31193164,0.5520015,0.20883659,-0.08327721,0.006787602,-0.32450873,0.020780783,-0.3106206,0.7640831,-0.60045856,-0.74542725,0.7647549,0.35095176,-0.568157,0.47720882,-0.68153536,-0.93158185,1,1
4,-1.2705747,-0.41527328,0.43586016,-1.180883,-1.0785118,0.4353891,-0.1372923,0.8201248,-0.25686458,1.2195601,0.7564666,0.47135106,-1.0396999,-0.9560425,-0.88609827,-0.80689794,0.35510272,-1.4475571,-0.594589,2.0093808,-1.1562989,-0.23727563,0.44987503,0.83687043,-0.7091353,0.44828802,0.2832907,-0.44215965,-0.6847863,-1.4775953,-0.20424552,0.05878228,1,1
5,4.3268795,1.4776593,-1.1065363,3.1281374,0.90717256,0.30648714,-0.55732095,1.7268788,-2.3130484,-0.92405844,-2.4923906,-0.47164705,4.079165,2.15071,2.1445267,1.2272854,0.27300966,2.309289,2.5555873,-4.038851,3.0686579,-1.4148428,-0.31745195,-1.0684217,0.9324034,0.45993674,-1.3420924,1.6457131,-0.9459863,3.9816499,1.3191828,2.2924066,1,0
6,-1.2460823,-0.2331763,0.49247426,-0.78708225,-1.3284953,0.068072304,-0.16411333,0.8438393,-0.377115,0.89405084,0.55102056,0.29047522,-0.91208315,-0.8132231,-0.8244943,-0.86561483,-0.0045113824,-1.354752,-0.69615006,1.6713405,-0.9914596,-0.16920385,0.5641194,0.8929224,-0.32011947,0.32469803,0.39201403,-0.61852634,-0.4353098,-1.178792,-0.39678565,0.24766177,1,1
7,4.037561,1.437315,-1.0044456,3.0228386,0.9061449,0.22451593,-0.5273039,1.5905582,-2.2042644,-0.88196284,-2.2848346,-0.5237668,3.7817378,2.1144261,2.0125327,1.1847802,0.23848341,2.1801836,2.4118526,-3.9307559,2.7890673,-1.349918,-0.28800178,-0.9311287,0.95650727,0.3965011,-1.2260141,1.5424097,-0.84844327,3.6523716,1.2738605,2.0803442,1,0
8,-0.3130321,-0.65503705,-0.017392203,-0.6998764,-0.53813463,0.23457697,0.27125427,0.6157518,0.034488726,0.5343531,0.13604766,0.13875258,-0.0894622,-0.8639538,-0.78178346,0.23496874,0.29549015,-0.43586347,-0.33001643,0.9502372,-0.25896066,0.054377127,-0.28473654,0.788049,-0.4590629,-0.2757141,0.6117018,-0.28193876,-0.6108853,-0.36492756,-0.51944995,-0.54242307,1,1
9,0.1305258,-0.028471934,-0.46924895,0.29459095,0.097908445,0.65716165,0.23684159,0.09914494,0.31379855,-0.65996146,-0.7251715,0.7255579,1.1878166,0.24666685,0.012145239,0.05829536,0.45554698,0.49787667,0.010107645,-0.6257932,0.13535313,0.4023087,-0.87304556,0.35652098,-0.5384651,-1.2134728,0.51214767,0.6429339,0.3006507,1.2922281,-0.9099763,-0.7963173,1,1
