"","pvalue","tvalue","logp"
"z0",0.000124357903657255,3.857733679444,8.99234682996586
"z1",0.284492656758639,-1.06448726691491,1.25704783679055
"z2",0.0690914273056669,1.81105525013095,2.6723246180515
"z3",0.934619583866451,-0.0815169771536885,0.0676156946592402
"z4",0.0740797485634377,-1.77931221027818,2.60261308277203
"z5",0.0373917095883112,2.07539369160915,3.28630626789553
"z6",0.0261061644486086,-2.21922190499654,3.64558380677051
"z7",0.00457919172373729,2.83524608755929,5.38623277596373
"z8",0.287894295882782,1.0569855585676,1.2451618944023
"z9",0.001593285441111,-3.16195892755613,6.44195707947875
"z10",0.0179436507279493,-2.36224153957469,4.02051894651289
"z11",1.13518342520787e-10,-6.62229904544376,22.8990566839516
"z12",0.00021945750475628,3.71196184162942,8.42435194439117
"z13",0.000818718502929063,-3.35476522250768,7.10777024145975
"z14",0.666843730788735,-0.427830139608113,0.405199547189485
"z15",0.00833277636307716,2.63604597202574,4.78755858144644
"z16",0.787078826080372,0.268417084705547,0.239426875376656
"z17",0.685184354034739,0.402893160404707,0.378067346951167
"z18",0.000960966425143417,3.30920059936024,6.94757108702011
"z19",0.803549586633769,-0.247198496348053,0.218716382412218
"z20",5.55014690738069e-07,5.07430721670452,14.404271253752
"z21",0.698683908869551,-0.384700698220588,0.358556843788327
"z22",0.0203704615949912,-2.31460211361907,3.89366938847041
"z23",0.359081762964807,-0.911932844444301,1.0242051644343
"z24",0.000176719351995542,3.76808667361587,8.64094766570192
"z25",0.103220265592345,-1.62254341783105,2.27089007319429
"z26",0.332219177787053,0.964248525735821,1.10196035382729
"z27",0.0104293456650445,-2.55828221739149,4.56313174779127
"z28",0.338499535005466,0.951780814280742,1.08323256032214
"z29",2.30730927235836e-07,5.25011005011245,15.2820136225123
"z30",0.374340656719136,-0.883315110504604,0.982589049294261
"z31",0.0248184571695196,-2.23891669943152,3.69616766191455
