"","pvalue","tvalue","logp"
"z0",6.69131963373505e-22,-10.3013474015316,48.7560609365121
"z1",0.0140953816811674,2.45091252759377,4.2619080755938
"z2",0.411520257211874,0.816442661784314,0.887897032344278
"z3",0.325986171755392,-0.976739745765343,1.12090031644334
"z4",0.31174658535245,1.00595552006962,1.16556464764172
"z5",0.0246597550502715,2.24137121544553,3.70258271437429
"z6",0.298313411981289,1.03433846317987,1.20961062708668
"z7",0.0860970317083567,-1.7094401669651,2.4522803430747
"z8",0.355453072656,-0.918817356195886,1.0343620422327
"z9",0.00788437403064491,2.65492584499181,4.8428724490812
"z10",0.00228246104313241,3.05387083770989,6.08250101327173
"z11",0.367936321035365,0.895203183120227,0.999845396451237
"z12",0.205478740145629,1.25965429245388,1.58241270467679
"z13",0.385943319562194,0.862005379866629,0.952064760811882
"z14",0.415431339345684,0.809627022528875,0.878437926607136
"z15",0.249094666226205,1.14643789814365,1.38992226912227
"z16",0.0330336505416773,-2.12577698303421,3.41022852368602
"z17",4.95333392748604e-06,-4.61366902627295,12.2154496873927
"z18",0.786545724719166,0.269095111905765,0.240104421213532
"z19",0.000207607085688694,-3.72651789362978,8.47986327580658
"z20",0.29780382360517,-1.03543183888416,1.2113203193077
"z21",0.473647239950092,-0.712297105455585,0.747292453870454
"z22",0.597614682560758,0.524598085381712,0.514809076253906
"z23",0.808447171735839,0.240901715566757,0.21263994318101
"z24",0.212099083156643,-1.24142046720912,1.55070174011465
"z25",6.06192008336478e-05,-4.03617054686134,9.71089886963419
"z26",0.605617313661046,0.513169354900722,0.501506987998993
"z27",0.306937771064015,-1.01602067370704,1.1811102520586
"z28",2.72524101726857e-05,4.22737699897048,10.5103685940621
"z29",0.0148511874307367,-2.43192908377188,4.20967545526442
"z30",0.0578671226167007,1.89003720191433,2.84960588613417
"z31",0.285234225576323,1.06280989453997,1.254444592115
