"","pvalue","tvalue","logp"
"z0",0.0290823591777399,-2.17674456307234,3.53762350244995
"z1",0.00416903185371548,-2.86547610706446,5.48007143949969
"z2",0.0018364779270014,-3.11959465339554,6.29990571183401
"z3",5.78135269672441e-06,-4.57943889992935,12.0608728720857
"z4",0.642885656914061,-0.460820463028795,0.441788398063051
"z5",0.604843513933568,0.514291487088645,0.50278550906344
"z6",0.0953028025895493,1.66117334582541,2.35069606067937
"z7",0.127688123232537,1.51643692095369,2.0581645254957
"z8",0.784620190391315,0.271594776006002,0.24255551218153
"z9",0.0116480344063458,2.51930907743225,4.45261783369067
"z10",0.000201399053758688,-3.73429428609161,8.51022227600918
"z11",0.000236013757381688,-3.69296120210025,8.35162046064749
"z12",1.38103133545476e-07,-5.35081515355215,15.7952650863796
"z13",0.000403426927861249,-3.55038822644726,7.81551518241307
"z14",0.0145795052770569,2.43867790655251,4.22813848459207
"z15",0.248671866362932,1.14750341088949,1.39162105735841
"z16",0.00239862163927219,-3.03868198977543,6.03286102358132
"z17",9.01560108717565e-19,9.36054277164747,41.5501602361176
"z18",0.00388351687105478,-2.88816394854762,5.55101412582283
"z19",0.969900081389405,0.0374955786360523,0.0305622216673892
"z20",0.664717631306987,-0.430738182802576,0.408392943076538
"z21",0.513844509543548,-0.648961541385346,0.665834569908204
"z22",0.68194467509805,0.40727908198332,0.382806745986318
"z23",0.957736762087824,0.0526596739013502,0.0431823173837989
"z24",0.0438622394612184,-2.00910150945667,3.12670147798857
"z25",0.465191247365283,-0.726022132445864,0.765306673292608
"z26",0.00217399938519735,3.06867193523344,6.13118677308107
"z27",0.000101593011550182,-3.90856000043166,9.19453580914052
"z28",0.854433557254404,-0.18231182521832,0.157316535734742
"z29",0.134847709126543,-1.48843731725791,2.00360921784962
"z30",0.445858626767158,-0.757873939020734,0.807753357553656
"z31",0.43615766351003,-0.774153995750601,0.829751487444411
