"","pvalue","tvalue","logp"
"z0",0.848460905987975,-0.189882436621979,0.164331269632154
"z1",0.0452833322133772,1.99566689652701,3.09481625651008
"z2",0.00460974857342603,2.83309388081568,5.37958196284788
"z3",0.666053612590408,-0.428910419142672,0.406385112296652
"z4",0.446350782449162,-0.757053457533201,0.806650128363651
"z5",0.503689635541879,-0.664710375415568,0.685795003091274
"z6",0.0667602527093736,-1.82654209428686,2.70664739485454
"z7",0.693454926403675,0.391731762441441,0.366069035710529
"z8",0.149414770405918,1.43484996707909,1.90102914633811
"z9",0.00818484188293622,2.64217588908803,4.80547138625202
"z10",0.0599680127507985,-1.87437234693582,2.81394397973949
"z11",0.00103280849961433,3.2885289445017,6.87547348878491
"z12",0.0448489304657464,-1.99973522885049,3.10445553767926
"z13",0.54636832710571,-0.599576724487121,0.604461938903281
"z14",0.0106525748018576,2.55084935782193,4.54195365061462
"z15",0.046795401934424,1.9817587540647,3.06197033014976
"z16",0.0125106880733546,-2.49386397517928,4.38117195414899
"z17",0.050427752409613,-1.94983847702139,2.98721361240519
"z18",0.713195116662201,-0.365288084294991,0.338000240097074
"z19",0.000896522431210859,3.3290058433063,7.0169872443611
"z20",1.9507663679111e-06,4.81386991482875,13.1472882534113
"z21",0.214503523232041,1.23494086855287,1.53942911542476
"z22",0.179631932049493,1.33531275968651,1.71684534354196
"z23",0.0146491248518061,2.43694465655942,4.22337468238147
"z24",0.239012233719222,-1.17130688736422,1.43124054125092
"z25",0.026537243521003,-2.21281721241652,3.62920611677562
"z26",1.87738165961174e-13,7.63325822982585,29.3037281370856
"z27",0.0341703560817604,-2.11213718374873,3.37639679202072
"z28",0.274452374180874,-1.08699195753703,1.29297753333729
"z29",0.0271549780265293,2.20379494418452,3.60619489668257
"z30",0.0204021846217836,2.3140131069121,3.8921132945625
"z31",0.475537870865332,0.709279884566693,0.743308755866696
