"","pvalue","tvalue","logp"
"z0",0.000782157022836309,-3.36769525076121,7.15345504111001
"z1",0.558029700083657,0.582220673620457,0.583343092060902
"z2",0.250413225698418,1.14326269303434,1.38464282286661
"z3",0.0441193062241687,-2.00662408595092,3.12085780946733
"z4",0.715062894095756,-0.362792559101059,0.335384776386427
"z5",0.246057277699807,-1.15386169446144,1.40219093397383
"z6",0.145088479024555,1.45030655277909,1.93041152248864
"z7",0.0797815108391096,1.74508926005871,2.52846349511701
"z8",0.716373094899953,-0.361048434616948,0.333554165475205
"z9",5.06327141058672e-05,-4.07976609707691,9.89091266674598
"z10",0.842481554141569,-0.197468700368287,0.171403511189286
"z11",0.467518122867346,0.722225475994676,0.760317165513108
"z12",0.166924210845387,-1.37547853789448,1.79021539684928
"z13",0.862414826184196,0.172208240591393,0.148018887203154
"z14",0.00744613359186832,2.67435701786361,4.90006036226517
"z15",0.302684313243474,1.02502925929795,1.19506488708068
"z16",0.00232544901254903,-3.0481659854497,6.06384213491179
"z17",0.00983535940744327,2.57876717349156,4.62177128409319
"z18",0.000365033387779731,3.57737326766586,7.91552173519609
"z19",0.000909527865605872,-3.32492893753768,7.00258492209625
"z20",0.62461761495593,0.486311391085353,0.470615632552073
"z21",2.68277923936808e-08,5.66331833377468,17.4338274571584
"z22",0.286012552376568,1.06110960153515,1.25171957969684
"z23",7.07509733388397e-07,-5.02504902515366,14.1615144500842
"z24",0.036104733521771,-2.08971585119995,3.32133129975237
"z25",0.816197376062203,0.230977290283619,0.203099070837698
"z26",0.000373847962447972,3.57095930791661,7.89166136071918
"z27",1.49718064254371e-07,-5.33533153016307,15.714511883099
"z28",0.740858879553412,0.32865136645668,0.299945117769995
"z29",0.796821017678607,-0.255847305148838,0.227125195450938
"z30",0.067335220240011,-1.8226598756528,2.69807184727519
"z31",0.000440424181339092,3.52665004504787,7.72777224695034
