bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b15,,,"","",24 h,24,h,HEPG2,CMAP-000,15,0.19,263,0.22604,7.79133,"0.04,0.05,0.04,0.09,0.07,0.05,0.09,0.06,0.04,0.07,0.09,0.07,0.08,0.10,0.04",35.3659,29.1328,0.0550698,0.427348,27.1,89.8938,0,1,CMAP-000,ABY001_HEPG2_XH:CMAP-000:-666:24,ctl_untrt,HEPG2,H16|H20|H24|J13|J14|J15|J16|J17|J18|J19|J20|J21|J22|J23|J24,ABY001_HEPG2_XH_X1_B15,ABY001_HEPG2_XH_X1_B15:H16|ABY001_HEPG2_XH_X1_B15:H20|ABY001_HEPG2_XH_X1_B15:H24|ABY001_HEPG2_XH_X1_B15:J13|ABY001_HEPG2_XH_X1_B15:J14|ABY001_HEPG2_XH_X1_B15:J15|ABY001_HEPG2_XH_X1_B15:J16|ABY001_HEPG2_XH_X1_B15:J17|ABY001_HEPG2_XH_X1_B15:J18|ABY001_HEPG2_XH_X1_B15:J19|ABY001_HEPG2_XH_X1_B15:J20|ABY001_HEPG2_XH_X1_B15:J21|ABY001_HEPG2_XH_X1_B15:J22|ABY001_HEPG2_XH_X1_B15:J23|ABY001_HEPG2_XH_X1_B15:J24,,ABY,UnTrt,0,0,0,1,7,UnTrt__24 h_HEPG2,3,UnTrt__24 h
b15,,,"","",3 h,3,h,HEPG2,CMAP-000,13,0.18,185,0.184524,11.1111,"0.08,0.07,0.05,0.08,0.09,0.07,0.05,0.09,0.08,0.07,0.10,0.08,0.09",34.2818,53.9973,0.0558158,0.278584,27.1,89.8938,0,1,CMAP-000,ABY001_HEPG2_XH:CMAP-000:-666:3,ctl_untrt,HEPG2,B03|B04|B05|B06|B07|B08|B09|B10|B11|B12|P04|P08|P12,ABY001_HEPG2_XH_X1_B15,ABY001_HEPG2_XH_X1_B15:B03|ABY001_HEPG2_XH_X1_B15:B04|ABY001_HEPG2_XH_X1_B15:B05|ABY001_HEPG2_XH_X1_B15:B06|ABY001_HEPG2_XH_X1_B15:B07|ABY001_HEPG2_XH_X1_B15:B08|ABY001_HEPG2_XH_X1_B15:B09|ABY001_HEPG2_XH_X1_B15:B10|ABY001_HEPG2_XH_X1_B15:B11|ABY001_HEPG2_XH_X1_B15:B12|ABY001_HEPG2_XH_X1_B15:P04|ABY001_HEPG2_XH_X1_B15:P08|ABY001_HEPG2_XH_X1_B15:P12,,ABY,UnTrt,0,0,0,1,7,UnTrt__3 h_HEPG2,2,UnTrt__3 h
b18,,,"","",72 h,72,h,HEPG2,CMAP-000,4,0.29,456,0.367716,4.74934,"0.32,0.41,0.11,0.16",31.9261,36.6095,0.0979837,0.322292,7.91,31.1513,0,1,CMAP-000,SLC16A11.OE001_HEPG2_72H:UNTRT:-666,ctl_untrt,HEPG2,O23|O24|P23|P24,SLC16A11.OE001_HEPG2_72H_X1_B18,SLC16A11.OE001_HEPG2_72H_X1_B18:O23|SLC16A11.OE001_HEPG2_72H_X1_B18:O24|SLC16A11.OE001_HEPG2_72H_X1_B18:P23|SLC16A11.OE001_HEPG2_72H_X1_B18:P24,,SLC16A11,UnTrt,0,0,0,1,7,UnTrt__72 h_HEPG2,1,UnTrt__72 h
b29,,,"","",3 h,3,h,HEPG2,CMAP-000,77,0.1,489,0.223607,6.63636,"0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01",28.6828,44.2125,0.0427795,0.438656,61.73,99.2822,0,1,CMAP-000,CRCGN014_HEPG2_3H:CMAP-000:-666,ctl_untrt,HEPG2,A03|A04|B03|B04|C13|C14|D14|E07|E08|F07|F08|G09|G10|H10|J11|J12|K24|L06|L23|L24|M24|N13|N14|N23|N24|O24,CRCGN014_HEPG2_3H_X1_B29|CRCGN014_HEPG2_3H_X2_B29|CRCGN014_HEPG2_3H_X3_B29,CRCGN014_HEPG2_3H_X1_B29:A03|CRCGN014_HEPG2_3H_X1_B29:A04|CRCGN014_HEPG2_3H_X1_B29:B03|CRCGN014_HEPG2_3H_X1_B29:B04|CRCGN014_HEPG2_3H_X1_B29:C13|CRCGN014_HEPG2_3H_X1_B29:C14|CRCGN014_HEPG2_3H_X1_B29:D14|CRCGN014_HEPG2_3H_X1_B29:E07|CRCGN014_HEPG2_3H_X1_B29:E08|CRCGN014_HEPG2_3H_X1_B29:F07|CRCGN014_HEPG2_3H_X1_B29:F08|CRCGN014_HEPG2_3H_X1_B29:G09|CRCGN014_HEPG2_3H_X1_B29:G10|CRCGN014_HEPG2_3H_X1_B29:H10|CRCGN014_HEPG2_3H_X1_B29:J11|CRCGN014_HEPG2_3H_X1_B29:J12|CRCGN014_HEPG2_3H_X1_B29:K24|CRCGN014_HEPG2_3H_X1_B29:L06|CRCGN014_HEPG2_3H_X1_B29:L23|CRCGN014_HEPG2_3H_X1_B29:L24|CRCGN014_HEPG2_3H_X1_B29:M24|CRCGN014_HEPG2_3H_X1_B29:N13|CRCGN014_HEPG2_3H_X1_B29:N14|CRCGN014_HEPG2_3H_X1_B29:N23|CRCGN014_HEPG2_3H_X1_B29:N24|CRCGN014_HEPG2_3H_X1_B29:O24|CRCGN014_HEPG2_3H_X2_B29:A03|CRCGN014_HEPG2_3H_X2_B29:A04|CRCGN014_HEPG2_3H_X2_B29:B03|CRCGN014_HEPG2_3H_X2_B29:B04|CRCGN014_HEPG2_3H_X2_B29:C13|CRCGN014_HEPG2_3H_X2_B29:C14|CRCGN014_HEPG2_3H_X2_B29:D14|CRCGN014_HEPG2_3H_X2_B29:E08|CRCGN014_HEPG2_3H_X2_B29:F07|CRCGN014_HEPG2_3H_X2_B29:F08|CRCGN014_HEPG2_3H_X2_B29:G09|CRCGN014_HEPG2_3H_X2_B29:G10|CRCGN014_HEPG2_3H_X2_B29:H10|CRCGN014_HEPG2_3H_X2_B29:J11|CRCGN014_HEPG2_3H_X2_B29:J12|CRCGN014_HEPG2_3H_X2_B29:K24|CRCGN014_HEPG2_3H_X2_B29:L06|CRCGN014_HEPG2_3H_X2_B29:L23|CRCGN014_HEPG2_3H_X2_B29:L24|CRCGN014_HEPG2_3H_X2_B29:M24|CRCGN014_HEPG2_3H_X2_B29:N13|CRCGN014_HEPG2_3H_X2_B29:N14|CRCGN014_HEPG2_3H_X2_B29:N23|CRCGN014_HEPG2_3H_X2_B29:N24|CRCGN014_HEPG2_3H_X2_B29:O24|CRCGN014_HEPG2_3H_X3_B29:A03|CRCGN014_HEPG2_3H_X3_B29:A04|CRCGN014_HEPG2_3H_X3_B29:B03|CRCGN014_HEPG2_3H_X3_B29:B04|CRCGN014_HEPG2_3H_X3_B29:C13|CRCGN014_HEPG2_3H_X3_B29:C14|CRCGN014_HEPG2_3H_X3_B29:D14|CRCGN014_HEPG2_3H_X3_B29:E07|CRCGN014_HEPG2_3H_X3_B29:E08|CRCGN014_HEPG2_3H_X3_B29:F07|CRCGN014_HEPG2_3H_X3_B29:F08|CRCGN014_HEPG2_3H_X3_B29:G09|CRCGN014_HEPG2_3H_X3_B29:G10|CRCGN014_HEPG2_3H_X3_B29:H10|CRCGN014_HEPG2_3H_X3_B29:J11|CRCGN014_HEPG2_3H_X3_B29:J12|CRCGN014_HEPG2_3H_X3_B29:K24|CRCGN014_HEPG2_3H_X3_B29:L06|CRCGN014_HEPG2_3H_X3_B29:L23|CRCGN014_HEPG2_3H_X3_B29:L24|CRCGN014_HEPG2_3H_X3_B29:M24|CRCGN014_HEPG2_3H_X3_B29:N13|CRCGN014_HEPG2_3H_X3_B29:N14|CRCGN014_HEPG2_3H_X3_B29:N23|CRCGN014_HEPG2_3H_X3_B29:N24|CRCGN014_HEPG2_3H_X3_B29:O24,,CRCGN,UnTrt,0,0,0,1,7,UnTrt__3 h_HEPG2,2,UnTrt__3 h
b37,,,"","",48 h,48,h,HEPG2,CMAP-000,18,0.18,200,0.191859,5.32531,"0.06,0.03,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.01,0.06,0.06,0.08,0.07,0.08",24.8693,30.7261,0.0989259,0.20686,4.31,17.5423,0,1,CMAP-000,CRCGN015_HEPG2_48H:CMAP-000:-666,ctl_untrt,HEPG2,O01|O02|O03|O04|O05|O06,CRCGN015_HEPG2_48H_X1_B37|CRCGN015_HEPG2_48H_X2_B37|CRCGN015_HEPG2_48H_X3_B37,CRCGN015_HEPG2_48H_X1_B37:O01|CRCGN015_HEPG2_48H_X1_B37:O02|CRCGN015_HEPG2_48H_X1_B37:O03|CRCGN015_HEPG2_48H_X1_B37:O04|CRCGN015_HEPG2_48H_X1_B37:O05|CRCGN015_HEPG2_48H_X1_B37:O06|CRCGN015_HEPG2_48H_X2_B37:O01|CRCGN015_HEPG2_48H_X2_B37:O02|CRCGN015_HEPG2_48H_X2_B37:O03|CRCGN015_HEPG2_48H_X2_B37:O04|CRCGN015_HEPG2_48H_X2_B37:O05|CRCGN015_HEPG2_48H_X2_B37:O06|CRCGN015_HEPG2_48H_X3_B37:O01|CRCGN015_HEPG2_48H_X3_B37:O02|CRCGN015_HEPG2_48H_X3_B37:O03|CRCGN015_HEPG2_48H_X3_B37:O04|CRCGN015_HEPG2_48H_X3_B37:O05|CRCGN015_HEPG2_48H_X3_B37:O06,,CRCGN,UnTrt,0,0,0,1,7,UnTrt__48 h_HEPG2,1,UnTrt__48 h
b29,,,"","",24 h,24,h,HEPG2,CMAP-000,51,0.1023,465,0.220544,6.6482,"0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02",22.9833,44.9305,0.054672,0.425778,35.54,95.3201,0,1,CMAP-000,CRCGN014_HEPG2_24H:CMAP-000:-666,ctl_untrt,HEPG2,A03|A04|B04|C13|C14|D14|E07|E08|F07|F08|G09|G10|H10|J11|J12|K24|L06|L23|L24|M24|N13|N14|N23|N24|O24|B03,CRCGN014_HEPG2_24H_X1_B29|CRCGN014_HEPG2_24H_X2_B29,CRCGN014_HEPG2_24H_X1_B29:A03|CRCGN014_HEPG2_24H_X1_B29:A04|CRCGN014_HEPG2_24H_X1_B29:B04|CRCGN014_HEPG2_24H_X1_B29:C13|CRCGN014_HEPG2_24H_X1_B29:C14|CRCGN014_HEPG2_24H_X1_B29:D14|CRCGN014_HEPG2_24H_X1_B29:E07|CRCGN014_HEPG2_24H_X1_B29:E08|CRCGN014_HEPG2_24H_X1_B29:F07|CRCGN014_HEPG2_24H_X1_B29:F08|CRCGN014_HEPG2_24H_X1_B29:G09|CRCGN014_HEPG2_24H_X1_B29:G10|CRCGN014_HEPG2_24H_X1_B29:H10|CRCGN014_HEPG2_24H_X1_B29:J11|CRCGN014_HEPG2_24H_X1_B29:J12|CRCGN014_HEPG2_24H_X1_B29:K24|CRCGN014_HEPG2_24H_X1_B29:L06|CRCGN014_HEPG2_24H_X1_B29:L23|CRCGN014_HEPG2_24H_X1_B29:L24|CRCGN014_HEPG2_24H_X1_B29:M24|CRCGN014_HEPG2_24H_X1_B29:N13|CRCGN014_HEPG2_24H_X1_B29:N14|CRCGN014_HEPG2_24H_X1_B29:N23|CRCGN014_HEPG2_24H_X1_B29:N24|CRCGN014_HEPG2_24H_X1_B29:O24|CRCGN014_HEPG2_24H_X2_B29:A03|CRCGN014_HEPG2_24H_X2_B29:A04|CRCGN014_HEPG2_24H_X2_B29:B03|CRCGN014_HEPG2_24H_X2_B29:B04|CRCGN014_HEPG2_24H_X2_B29:C13|CRCGN014_HEPG2_24H_X2_B29:C14|CRCGN014_HEPG2_24H_X2_B29:D14|CRCGN014_HEPG2_24H_X2_B29:E07|CRCGN014_HEPG2_24H_X2_B29:E08|CRCGN014_HEPG2_24H_X2_B29:F07|CRCGN014_HEPG2_24H_X2_B29:F08|CRCGN014_HEPG2_24H_X2_B29:G09|CRCGN014_HEPG2_24H_X2_B29:G10|CRCGN014_HEPG2_24H_X2_B29:H10|CRCGN014_HEPG2_24H_X2_B29:J11|CRCGN014_HEPG2_24H_X2_B29:J12|CRCGN014_HEPG2_24H_X2_B29:K24|CRCGN014_HEPG2_24H_X2_B29:L06|CRCGN014_HEPG2_24H_X2_B29:L23|CRCGN014_HEPG2_24H_X2_B29:L24|CRCGN014_HEPG2_24H_X2_B29:M24|CRCGN014_HEPG2_24H_X2_B29:N13|CRCGN014_HEPG2_24H_X2_B29:N14|CRCGN014_HEPG2_24H_X2_B29:N23|CRCGN014_HEPG2_24H_X2_B29:N24|CRCGN014_HEPG2_24H_X2_B29:O24,,CRCGN,UnTrt,0,0,0,1,7,UnTrt__24 h_HEPG2,3,UnTrt__24 h
b18,,,"","",24 h,24,h,HEPG2,CMAP-000,9,0.17,207,0.189688,6.09206,"0.09,0.12,0.03,0.10,0.08,0.13,0.13,0.15,0.17",23.6788,48.0397,0.0784148,0.188562,33.71,94.5162,0,1,CMAP-000,DOSVAL001_HEPG2_24H:CMAP-000:-666,ctl_untrt,HEPG2,A10|C10|G01,DOSVAL001_HEPG2_24H_X1_B18|DOSVAL001_HEPG2_24H_X2_B18|DOSVAL001_HEPG2_24H_X3_B18,DOSVAL001_HEPG2_24H_X1_B18:A10|DOSVAL001_HEPG2_24H_X1_B18:C10|DOSVAL001_HEPG2_24H_X1_B18:G01|DOSVAL001_HEPG2_24H_X2_B18:A10|DOSVAL001_HEPG2_24H_X2_B18:C10|DOSVAL001_HEPG2_24H_X2_B18:G01|DOSVAL001_HEPG2_24H_X3_B18:A10|DOSVAL001_HEPG2_24H_X3_B18:C10|DOSVAL001_HEPG2_24H_X3_B18:G01,,DOSVAL,UnTrt,0,0,0,1,7,UnTrt__24 h_HEPG2,3,UnTrt__24 h
