bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
f1b6,0.08,0.08,uM,0.08 uM,6 h,6,h,HEPG2,BRD-A13122391,3,0.64,548,0.59884,0,"""""""""""""""""""""""""""""""""",0,0.268468,0.455359,0.574808,16.71,70.7723,1,1,BRD-A13122391,CPC006_HEPG2_6H:BRD-A13122391-001-01-9:0.08,trt_cp,HEPG2,L19,CPC006_HEPG2_6H_X1.L2_F1B6_DUO52HI53LO|CPC006_HEPG2_6H_X4_B4_DUO52HI53LO|CPC006_HEPG2_6H_X5_B4_DUO52HI53LO,CPC006_HEPG2_6H_X1.L2_F1B6_DUO52HI53LO:L19|CPC006_HEPG2_6H_X4_B4_DUO52HI53LO:L19|CPC006_HEPG2_6H_X5_B4_DUO52HI53LO:L19,,CPC,triptolide,1,1,0,1,866,triptolide_0.08 uM_6 h_HEPG2,1,triptolide_0.08 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K87726525,3,0.45,204,0.306374,0,"""""""""""""""""""""""""""""""""",0,0.268817,0.434322,0.715063,18.7,76.4858,1,1,BRD-K87726525,CPC008_HEPG2_6H:BRD-K87726525-001-05-6:10,trt_cp,HEPG2,P11,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO:P11|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO:P11|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO:P11,,CPC,BRD-K87726525,1,1,0,1,866,BRD-K87726525_10 uM_6 h_HEPG2,1,BRD-K87726525_10 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K53780220,3,0.62,608,0.620838,0.272232,"""""""""""""""""""""""""""""""""",1.08172,0.933413,0.527507,0.689477,18.7,76.4858,1,1,BRD-K53780220,CPC008_HEPG2_6H:BRD-K53780220-001-01-0:10,trt_cp,HEPG2,P23,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO:P23|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO:P23|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO:P23,,CPC,BRD-K53780220,1,1,0,1,866,BRD-K53780220_10 uM_6 h_HEPG2,1,BRD-K53780220_10 uM_6 h
b4,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K45044657,3,0.49,277,0.372536,0.268577,"""""""""""""""""""""""""""""""""",0.398585,0.133333,0.46422,0.671597,18.24,74.9928,1,1,BRD-K45044657,CPC013_HEPG2_6H:BRD-K45044657-001-01-4:10,trt_cp,HEPG2,B19,CPC013_HEPG2_6H_X1_B4_DUO52HI53LO|CPC013_HEPG2_6H_X2_B4_DUO52HI53LO|CPC013_HEPG2_6H_X3_F1B3_DUO52HI53LO,CPC013_HEPG2_6H_X1_B4_DUO52HI53LO:B19|CPC013_HEPG2_6H_X2_B4_DUO52HI53LO:B19|CPC013_HEPG2_6H_X3_F1B3_DUO52HI53LO:B19,,CPC,TC-H-106,1,1,0,1,866,TC-H-106_10 uM_6 h_HEPG2,1,TC-H-106_10 uM_6 h
b4,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K23149109,3,0.37,414,0.39576,0.544959,"""""""""""""""""""""""""""""""""",2.71395,0.813825,0.25095,0.633586,17.68,73.6721,1,1,BRD-K23149109,CPC009_HEPG2_6H:BRD-K23149109-019-01-3:10,trt_cp,HEPG2,H06,CPC009_HEPG2_6H_X1_B4_DUO52HI53LO|CPC009_HEPG2_6H_X2_F1B3_DUO52HI53LO|CPC009_HEPG2_6H_X3_F1B3_DUO52HI53LO,CPC009_HEPG2_6H_X1_B4_DUO52HI53LO:H06|CPC009_HEPG2_6H_X2_F1B3_DUO52HI53LO:H06|CPC009_HEPG2_6H_X3_F1B3_DUO52HI53LO:H06,,CPC,BRD-K23149109,1,1,0,1,866,BRD-K23149109_10 uM_6 h_HEPG2,1,BRD-K23149109_10 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K29506255,3,0.49,272,0.369159,0,"""""""""""""""""""""""""""""""""",2.28904,0.138504,0.218643,0.57515,18.7,76.4858,1,1,BRD-K29506255,CPC008_HEPG2_6H:BRD-K29506255-019-01-0:10,trt_cp,HEPG2,D12,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO:D12|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO:D12|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO:D12,,CPC,BRD-K29506255,1,1,0,1,866,BRD-K29506255_10 uM_6 h_HEPG2,1,BRD-K29506255_10 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-A42031983,3,0.4,319,0.361207,0.272232,"""""""""""""""""""""""""""""""""",1.21365,1.50381,0.353986,0.637172,18.7,76.4858,1,1,BRD-A42031983,CPC008_HEPG2_6H:BRD-A42031983-019-01-3:10,trt_cp,HEPG2,C21,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO,CPC008_HEPG2_6H_X1_F1B3_DUO52HI53LO:C21|CPC008_HEPG2_6H_X2_B4_DUO52HI53LO:C21|CPC008_HEPG2_6H_X3_B4_DUO52HI53LO:C21,,CPC,VU-0415555-1,1,1,0,1,866,VU-0415555-1_10 uM_6 h_HEPG2,1,VU-0415555-1_10 uM_6 h
b4,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-A42571354,3,0.4,300,0.350285,0.635786,"""""""""""""""""""""""""""""""""",20.6775,7.72921,0.146463,0.473417,17.68,73.6721,0,1,BRD-A42571354,CPC009_HEPG2_6H:BRD-A42571354-001-03-3:10,trt_cp,HEPG2,D23,CPC009_HEPG2_6H_X1_B4_DUO52HI53LO|CPC009_HEPG2_6H_X2_F1B3_DUO52HI53LO|CPC009_HEPG2_6H_X3_F1B3_DUO52HI53LO,CPC009_HEPG2_6H_X1_B4_DUO52HI53LO:D23|CPC009_HEPG2_6H_X2_F1B3_DUO52HI53LO:D23|CPC009_HEPG2_6H_X3_F1B3_DUO52HI53LO:D23,,CPC,cetirizine,1,1,0,1,866,cetirizine_10 uM_6 h_HEPG2,1,cetirizine_10 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-U51951544,3,0.71,471,0.58475,0.0942507,"""""""""""""""""""""""""""""""""",0,0.981068,0.614615,0.707302,14.85,64.3124,1,1,BRD-U51951544,CPC014_HEPG2_6H:BRD-U51951544-000-01-8:10,trt_cp,HEPG2,K09,CPC014_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC014_HEPG2_6H_X2_F1B3_DUO52HI53LO|CPC014_HEPG2_6H_X3_F1B3_DUO52HI53LO,CPC014_HEPG2_6H_X1_F1B3_DUO52HI53LO:K09|CPC014_HEPG2_6H_X2_F1B3_DUO52HI53LO:K09|CPC014_HEPG2_6H_X3_F1B3_DUO52HI53LO:K09,,CPC,ZG-10,1,1,0,1,866,ZG-10_10 uM_6 h_HEPG2,1,ZG-10_10 uM_6 h
f1b3,10,10,uM,10 uM,6 h,6,h,HEPG2,BRD-K75081836,3,0.61,364,0.476482,0.282752,"""""""""""""""""""""""""""""""""",1.23862,0.2849,0.531952,0.815842,14.85,64.3124,1,1,BRD-K75081836,CPC014_HEPG2_6H:BRD-K75081836-001-01-3:10,trt_cp,HEPG2,A06,CPC014_HEPG2_6H_X1_F1B3_DUO52HI53LO|CPC014_HEPG2_6H_X2_F1B3_DUO52HI53LO|CPC014_HEPG2_6H_X3_F1B3_DUO52HI53LO,CPC014_HEPG2_6H_X1_F1B3_DUO52HI53LO:A06|CPC014_HEPG2_6H_X2_F1B3_DUO52HI53LO:A06|CPC014_HEPG2_6H_X3_F1B3_DUO52HI53LO:A06,,CPC,BRD-K75081836,1,1,0,1,866,BRD-K75081836_10 uM_6 h_HEPG2,1,BRD-K75081836_10 uM_6 h
