,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,0.40958625,-0.56786144,0.58606637,-0.27883482,0.30489007,0.043960523,0.034654118,-0.679897,0.02155142,0.008359235,-0.8128343,0.4102188,0.026844433,-0.019435486,0.22160302,0.011135748,0.029200207,-0.063811444,0.04648182,-0.004145319,0.03682643,0.01432415,-0.23639292,-0.013253651,0.017442046,-0.03355363,-0.0057153194,-0.01933054,0.59993035,-0.016144404,-0.027449094,-0.03588123,1,1
1,0.41044506,-0.57618797,0.5792349,-0.2734894,0.3173297,0.041977443,0.038425304,-0.69126606,-0.00657555,0.03279073,-0.7861373,0.38429257,0.050063476,-0.024061246,0.23438565,0.012625073,0.03294817,-0.056834545,0.04684897,0.0010857611,0.012448503,-0.013624643,-0.24951771,-0.012008047,0.035878498,-0.048948973,0.01557138,-0.06318065,0.6093907,-0.018528389,-0.02978138,-0.04744246,1,1
2,0.40766075,-0.52759933,0.5534419,-0.25101256,0.27950394,-0.06702177,-0.1354913,-0.64084464,-0.021843081,-0.030835906,-0.7755651,0.33514786,-0.082657,0.024633212,0.20600131,0.07709357,-0.10244167,-0.034535434,-0.040928114,-0.018154783,-0.08281831,-0.067348644,-0.22978677,-0.071853034,0.049178667,0.00961671,-0.052573882,-0.0011618603,0.5583617,0.013691131,0.033513706,0.036192805,0,0
3,0.41560116,-0.58857816,0.5759859,-0.25186637,0.37278408,0.048607565,0.073698625,-0.686073,0.00519194,0.07280191,-0.7894128,0.36186966,0.11535909,-0.016868562,0.20112647,0.023458276,0.07473915,-0.09204959,0.022793014,-0.03982327,0.01737894,-0.03717837,-0.23206374,-0.02199983,0.026908346,-0.10696068,0.008454913,-0.0725784,0.6093025,0.007929425,-0.037707545,-0.07110567,1,1
4,0.408484,-0.5339663,0.5582192,-0.2567758,0.279972,-0.06642532,-0.12328851,-0.64963603,-0.026452871,-0.032386035,-0.7828812,0.33594814,-0.08836343,0.02784111,0.20940845,0.085688256,-0.097661816,-0.03394924,-0.034970876,-0.010507408,-0.085416906,-0.06120116,-0.23903798,-0.06912913,0.056584973,0.018050661,-0.041954864,-0.0057114405,0.5657836,0.003749805,0.03838821,0.032956727,1,0
5,0.40360218,-0.55522454,0.56014967,-0.25262606,0.3446557,0.03949752,0.04814012,-0.6955855,0.015288964,0.043255787,-0.7928558,0.3654527,0.025047049,-0.026496254,0.23914833,0.06834817,0.048406728,-0.031230511,0.020507712,-0.019125838,0.002508978,0.0013981313,-0.25620866,0.02523886,0.02788001,-0.07412038,0.012547343,-0.10655104,0.5820281,-0.020240795,0.008831186,-0.10667893,1,1
6,0.4071706,-0.55387515,0.57748866,-0.25406313,0.36141717,0.049370617,0.04216471,-0.67449945,0.014972206,0.06211757,-0.76728976,0.37812647,0.11506927,-0.027554812,0.21000221,0.008257939,0.034495473,-0.08569766,0.04843579,-0.050688103,0.023689367,0.0012142361,-0.25447503,-0.025455305,-0.01907448,-0.11857749,0.009412519,-0.04224795,0.5833543,0.0067009237,-0.045251418,-0.063714094,1,1
7,0.40335995,-0.53180593,0.5522383,-0.25437942,0.27531183,-0.059961166,-0.109436736,-0.6457777,-0.033925503,-0.02844086,-0.77687746,0.3359043,-0.0806244,0.02089056,0.20448664,0.07828077,-0.09351316,-0.03716686,-0.030633636,-0.009698223,-0.08130544,-0.06698892,-0.22372882,-0.062120274,0.042537134,0.020510793,-0.031544622,-0.0209283,0.5638973,0.004492599,0.036680724,0.032952514,1,0
8,0.41389978,-0.5422686,0.58956414,-0.26079574,0.33212474,0.044755727,0.033306345,-0.68930966,0.028579013,0.065063454,-0.7890889,0.39654633,0.03981628,-0.024599686,0.24211846,0.051004108,0.051577672,-0.04287271,0.016386867,-0.0032770734,0.03236614,-0.0128570935,-0.26057726,-0.0055624023,0.03669458,-0.061386455,0.0060989107,-0.032118343,0.58578205,-0.043483395,-0.020953331,-0.050099917,1,1
9,0.4018089,-0.56976265,0.5666394,-0.26305467,0.32201183,0.04410348,0.048414417,-0.6796681,-0.0026312764,0.039255705,-0.81144136,0.3932197,0.045432456,-0.03934707,0.23365688,0.03131562,0.061497778,-0.06075326,0.03624577,-0.0052020187,0.021653056,-0.020302027,-0.23289967,-0.025923805,-0.00069198216,-0.014331256,0.00020789586,-0.035996065,0.606383,-0.023538979,-0.03446491,-0.05770794,1,1
