,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.35337922,-0.03561933,-0.6092958,0.017244263,-0.46114767,-0.042037293,-0.06942031,0.0011440457,-0.10352862,-0.4790686,-0.5482199,0.40069515,-0.68251437,-0.36242518,0.0067438562,-0.21861982,0.004898892,-0.04233112,-0.4544417,0.31688532,0.020662794,0.10145236,-0.07658018,-0.020574506,-0.032764107,0.040978678,-0.047906637,-0.22552064,-0.06697091,-0.13893041,0.052283276,-0.41767988,0,1
1,-0.2279139,-0.041061405,-0.5128931,0.061990254,-0.48331106,-0.020144818,-0.040528003,-0.046202883,-0.0605138,-0.29080296,-0.26752877,0.49355906,-0.5135459,-0.3009725,-0.013902427,-0.24027209,-0.11646074,-0.025218498,-0.39106408,0.34726566,0.04946106,-0.013516618,-0.12981679,0.09295612,-0.09170207,0.0324624,-0.024989476,-0.25448316,-0.08895237,-0.11128262,0.020644698,-0.3801343,0,1
2,-0.253612,-0.07569621,-0.51931924,0.029402353,-0.45310754,-0.037320003,-0.038315143,-0.027098361,-0.039082367,-0.34923026,-0.32494384,0.41230524,-0.67183656,-0.31640467,-0.030933073,-0.30703008,-0.08587537,-0.04777376,-0.4367969,0.3228966,0.047335394,0.036527786,-0.14071816,-0.11186866,-0.055385713,0.039401744,0.016037097,-0.24795078,-0.07192157,-0.06549747,-0.039366473,-0.4899466,0,1
3,-0.3367113,0.09003907,-0.7081062,0.0026673134,-0.600663,-0.11236252,-0.06477927,0.06153201,-0.110526465,-0.44955468,-0.5948322,0.7217803,-0.74190444,-0.46844342,-0.14559686,-0.37035993,0.04831616,0.08416485,-0.37108797,0.42238373,0.0038764519,0.027912965,-0.09605041,-0.117544465,-0.0366085,-0.075581536,0.014990774,-0.23598813,-0.08928878,0.01681481,0.009817749,-0.49819684,1,1
4,-0.3248887,-0.02708346,-0.6156129,0.08901505,-0.56236273,-0.015153222,-0.025866978,-0.02338157,-0.14598179,-0.3355402,-0.34470603,0.547971,-0.6063679,-0.485119,-0.02910486,-0.3437632,0.035690088,-0.07715693,-0.3822707,0.43632287,0.039201844,-0.05990463,-0.058335233,-0.19873136,-0.016349237,0.015712444,-0.041589472,-0.26545355,-0.063304804,0.019588575,0.07089088,-0.47064695,0,1
5,-0.3406213,0.04362272,-0.7014896,-0.056683645,-0.59664226,-0.10938213,-0.05078295,0.04583955,-0.046081427,-0.56694895,-0.4860563,0.40526503,-0.6223276,-0.3920667,0.024179583,-0.3838481,-0.063768156,-0.024974326,-0.4089916,0.38495508,-0.08616654,-0.016949518,-0.089238346,-0.045297783,-0.07959073,-0.034720574,-0.095230654,-0.28370556,-0.0954566,0.035213284,-0.07751871,-0.37468448,0,1
6,-0.2639052,-0.05692349,-0.5782561,0.08992654,-0.46695122,-0.112966135,-0.027183179,-0.026367689,-0.028308058,-0.3872595,-0.3950367,0.44094327,-0.59105116,-0.5071099,-0.0062899687,-0.39350426,0.015870579,0.008463046,-0.23427853,0.33810124,0.09022084,-0.07270313,-0.0699962,-0.06867212,-0.0019838503,0.018510064,-0.15138185,-0.21754296,-0.086894944,-0.05672322,0.016524723,-0.41545573,0,1
7,-0.3355852,-0.11270184,-0.45929074,0.026815908,-0.4781442,-0.013675138,-0.011114343,0.004188435,-0.04372347,-0.3831283,-0.498288,0.3020263,-0.56812257,-0.37227824,0.014645245,-0.23275484,0.013513717,-0.009866941,-0.37455982,0.2650916,0.07953619,0.06047197,-0.058405653,-0.10552547,0.032813806,0.024347449,-0.039576977,-0.13509373,0.004172722,-0.06497252,0.043544155,-0.4028416,0,1
8,-0.34959167,-0.029698651,-0.57726926,0.0025651809,-0.5428013,-0.044110924,0.047573637,0.03668477,-0.044611376,-0.3231293,-0.4958379,0.49466798,-0.5904662,-0.46136567,-0.0024841442,-0.28331023,-0.024056416,0.081543185,-0.3316226,0.3211997,0.026177656,0.03298469,-0.033764318,0.035093702,-0.02460848,0.008932652,0.016396763,-0.21457432,-0.024605365,-0.019762672,-0.0031547048,-0.34728804,1,1
9,-0.34703895,-0.05623169,-0.5151989,0.018314455,-0.44762534,0.0028122568,0.01438773,0.035957225,-0.061611686,-0.29625136,-0.36982873,0.34513193,-0.6219598,-0.44408876,0.07142378,-0.28375727,-0.042373873,0.010182032,-0.3890956,0.30435753,0.09612203,-0.025682727,-0.084001005,-0.11619265,0.006032828,0.033227615,0.07600286,-0.26111904,-0.058993153,-0.10554489,-0.012213794,-0.40671328,0,1
