,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.5211026,0.24402547,-0.0012369398,-0.0045874566,0.42547137,0.16600831,-0.4255255,-0.009128126,0.38166642,0.30835214,0.36813682,-0.29505876,0.31159982,0.034281366,0.030149363,0.31388468,0.027216505,-0.23394841,0.011888306,0.3686649,-0.43997398,0.06513319,-0.02782505,-0.3921064,1.0562525,-0.24032745,-0.39824593,-0.5729127,-0.41602507,-0.4439184,0.020522783,0.0063312883,1,1
1,-0.48869032,0.24335754,-0.052957468,-0.009268919,0.42902824,0.1521435,-0.39327654,0.010063222,0.38465148,0.3309329,0.36524084,-0.32409087,0.29264352,0.040853582,0.072989434,0.3195218,0.021527987,-0.24290399,0.0025338416,0.38162258,-0.46379647,0.028835969,0.02503386,-0.35454282,1.0940348,-0.2513589,-0.4058646,-0.563928,-0.4291577,-0.4560614,-0.023907984,0.022508249,1,1
2,-0.5077206,0.26895958,-0.007991355,0.0019075144,0.41229782,0.18834181,-0.44890603,-0.039553702,0.3944374,0.31997636,0.36422843,-0.29209003,0.28855282,0.07384102,-0.0035982253,0.27452347,0.02521208,-0.1879635,-0.012114804,0.35828465,-0.41652238,0.0954646,-0.0689394,-0.41757464,1.0210974,-0.25839922,-0.37672797,-0.550239,-0.39994475,-0.46991357,0.075606786,-0.042233087,1,1
3,-0.5289861,0.20966184,0.018079737,-0.10609319,0.4547435,0.09902327,-0.38684556,-0.09194634,0.36656833,0.3769855,0.28792068,-0.29278392,0.30135572,-0.114452675,-0.06682125,0.34561306,-0.08434005,-0.21608037,0.081349775,0.3680067,-0.4693744,-0.105490424,-0.05279919,-0.35997668,1.1017865,-0.24408358,-0.32239997,-0.60811657,-0.4328455,-0.40523797,-0.052313577,0.057930112,1,0
4,-0.52052397,0.28070658,0.020471718,0.022210926,0.45751476,0.085537225,-0.43928713,-0.028688157,0.40855315,0.29509553,0.3561068,-0.28864926,0.32374024,-0.02243634,0.006997232,0.30669314,0.028588776,-0.197352,0.03537704,0.34389326,-0.4625163,0.0818259,-0.019396938,-0.40702602,1.0190508,-0.26725,-0.40396342,-0.5817172,-0.40191707,-0.45004526,0.06110789,-0.0279889,1,1
5,-0.49336046,0.28475028,-0.010771602,0.0030564896,0.44285837,0.1606532,-0.44767466,0.007252803,0.38640094,0.31557754,0.37541774,-0.3192725,0.27461225,0.030184511,0.01976784,0.28399473,0.026020594,-0.1994865,-0.026033115,0.35123184,-0.4213286,0.07751408,-0.03592797,-0.42127064,1.0340974,-0.27027595,-0.39021155,-0.56591624,-0.40679753,-0.46293622,0.0527435,-0.034080565,1,1
6,-0.5199233,0.21847212,0.022507865,-0.10932129,0.45038795,0.106101155,-0.38378718,-0.087684765,0.37234706,0.36224863,0.28785592,-0.28129962,0.30113754,-0.108023405,-0.07005409,0.33780697,-0.07448894,-0.22715533,0.065656714,0.3672951,-0.4674914,-0.08659364,-0.062792726,-0.35635626,1.0881836,-0.25510663,-0.32588008,-0.59803104,-0.42675698,-0.41536453,-0.048407823,0.051321108,1,0
7,-0.5135905,0.25386548,-0.01796005,0.045208797,0.4463882,0.15313643,-0.41163102,0.022267057,0.40392607,0.3240178,0.38882408,-0.33363754,0.28924432,0.015956732,0.004458534,0.30632964,0.029627576,-0.21925402,0.0011113784,0.35702956,-0.47419426,0.057227932,0.0002991432,-0.39991498,1.0494533,-0.27611718,-0.40138704,-0.5661801,-0.42116588,-0.4261964,-0.016151138,-0.0305558,1,1
8,-0.5058008,0.24240798,0.013475387,-0.009597587,0.42741722,0.15189083,-0.40373677,0.010025562,0.38563123,0.29318896,0.35595235,-0.32646534,0.33183014,0.005925044,0.04552334,0.31909195,-0.00063614204,-0.26475972,0.026411442,0.3606645,-0.4739289,0.04781466,-0.028267875,-0.37801668,1.0525818,-0.23696923,-0.41375417,-0.5723579,-0.39581472,-0.43301272,0.047248125,-0.014060795,1,1
9,-0.4918928,0.2199871,-0.045739144,-0.008978946,0.4415897,0.10085315,-0.38055342,0.008351586,0.3842761,0.31918776,0.3385312,-0.28119802,0.3117896,0.031307608,0.07874437,0.32803237,0.023351032,-0.24289005,0.04071392,0.38419694,-0.47583255,-0.0020744957,0.08562533,-0.33601797,1.0869129,-0.27763787,-0.40316737,-0.5621246,-0.42274085,-0.4458116,-0.043171868,0.04226047,1,1
