,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.087793216,-0.21389444,-0.48006794,-0.026008517,-0.48266265,0.59897727,0.06291234,0.5783112,0.027336381,0.43134147,-0.49605316,-0.38473246,-0.54634047,0.3538081,-0.35835937,-0.01811168,0.34284392,-0.34480906,-0.0021479854,-0.009617522,-0.34257862,0.10719227,-0.44197616,-1.0047355,-0.44042346,0.028291134,-0.011871519,0.030201156,-0.46203873,0.52299374,-1.2461811,-0.032586083,1,1
1,-0.10792202,-0.21965615,-0.48039994,-0.038833715,-0.47820637,0.60308444,0.054469913,0.5558316,0.07166162,0.4251589,-0.47829157,-0.41935664,-0.54789966,0.31995854,-0.34967595,-0.040576916,0.33985257,-0.32732356,0.015686717,0.040680956,-0.3238285,0.12604894,-0.4543706,-0.97877,-0.45494366,0.043104086,-0.026612855,0.032596856,-0.4675873,0.5313476,-1.2382059,-0.04317017,1,1
2,-0.053479016,-0.21829043,-0.4887444,0.076313674,-0.4875497,0.61409646,0.07651308,0.57136023,0.07290774,0.40919843,-0.58206767,-0.26889426,-0.5248373,0.28164813,-0.28796104,0.07828016,0.3260242,-0.3173248,0.08278713,-0.12661386,-0.33196113,0.0215002,-0.4456725,-1.0203285,-0.41381055,-0.025450218,0.116529435,-0.06889109,-0.39893267,0.53415626,-1.220603,0.08967614,0,0
3,-0.08055282,-0.19798172,-0.44755027,-0.008364777,-0.49498513,0.5953981,0.06669127,0.58417463,0.052689083,0.42146567,-0.48287284,-0.42676955,-0.5440433,0.3294483,-0.35013896,-0.05877677,0.3039803,-0.3382462,0.009817101,0.009244277,-0.3300391,0.10479871,-0.44907433,-1.0154101,-0.42309517,0.059219364,-0.023947973,0.07347113,-0.47404137,0.50412357,-1.2454612,-0.059166037,1,1
4,-0.17109925,-0.21507283,-0.48027354,-0.015854007,-0.45148134,0.58064514,0.021946017,0.5220579,0.05398888,0.47002354,-0.42419618,-0.45663607,-0.52622724,0.2928979,-0.34725517,-0.058255073,0.31893107,-0.31805295,0.0076165176,0.03953542,-0.3015043,0.15958437,-0.46586928,-0.9604056,-0.4394035,0.07864638,-0.067513965,0.063396335,-0.48602042,0.510016,-1.2458338,-0.031741664,1,1
5,-0.03421282,-0.22843346,-0.4924199,0.06454252,-0.49263316,0.6257742,0.0818064,0.5856917,0.07611968,0.41209093,-0.5712509,-0.27937692,-0.5376009,0.27963054,-0.28744727,0.08212643,0.32530716,-0.3188145,0.07738624,-0.11762726,-0.337319,0.009915871,-0.45263124,-1.0267271,-0.4003716,-0.009354957,0.11935609,-0.06618102,-0.40281263,0.5445299,-1.2309885,0.08342951,1,0
6,-0.09986419,-0.23846088,-0.5209816,-0.06933248,-0.44958514,0.5910361,0.029441006,0.51177317,0.02474711,0.42318028,-0.46722496,-0.46482092,-0.5451513,0.32604325,-0.32432795,-0.020587955,0.35739613,-0.32014644,-0.04258066,0.022018103,-0.33903354,0.08581295,-0.47401637,-0.9762991,-0.46502936,0.10070288,-0.016639587,0.025254989,-0.46803015,0.54032826,-1.2393855,-0.00936038,1,1
7,-0.16888803,-0.19505563,-0.48232728,-0.019996447,-0.46856138,0.58319354,0.019313922,0.5337183,0.03377938,0.46584007,-0.4397928,-0.41772547,-0.5317773,0.30102327,-0.3586235,-0.08985764,0.3216646,-0.323539,0.010760193,0.037054036,-0.29766047,0.18436778,-0.4496321,-0.9801471,-0.45826647,0.0463548,-0.055477057,0.026442615,-0.48394734,0.5237364,-1.2473075,-0.017550772,1,1
8,-0.038445637,-0.22767505,-0.4951172,0.05562609,-0.49626085,0.62400717,0.08200669,0.5805568,0.078899175,0.4089046,-0.56976247,-0.29710013,-0.53382397,0.28636977,-0.28727734,0.07309792,0.3241086,-0.3210392,0.07619655,-0.108887844,-0.33488652,0.011065263,-0.45604905,-1.0294116,-0.40381366,0.006227377,0.10651055,-0.06050127,-0.4039914,0.54488033,-1.2294164,0.07653851,1,0
9,-0.14720543,-0.21952884,-0.48415932,-0.02892112,-0.48453882,0.5843716,-0.00024570446,0.54397684,0.051357567,0.4536423,-0.4366162,-0.43855044,-0.5551601,0.29217315,-0.34136015,-0.058088936,0.33716023,-0.3289958,0.034769353,0.01988528,-0.3054645,0.12592305,-0.4668333,-1.003717,-0.42834666,0.059474204,-0.029458221,0.037336078,-0.4353952,0.5274337,-1.2429047,-0.028753795,1,1
10,-0.07785433,-0.231931,-0.48440623,-0.051895533,-0.45772713,0.61065346,0.06477781,0.59470475,0.034671538,0.42125976,-0.47014377,-0.4141286,-0.56533015,0.35179585,-0.34429726,-0.03007199,0.33352315,-0.34661245,-0.0042388076,-0.019084224,-0.33784485,0.095680505,-0.46167576,-1.0166776,-0.4517904,0.038413167,-0.03802259,0.04656361,-0.44270733,0.53232276,-1.2528094,-0.052150715,1,1
11,-0.033144273,-0.19410801,-0.4533725,-0.02757928,-0.4982372,0.6015678,0.05998902,0.6020812,0.059877396,0.38166758,-0.48997524,-0.43898502,-0.5533718,0.33253556,-0.34516397,-0.0016486334,0.32020056,-0.3226268,-0.01880442,0.037664536,-0.35656548,0.061465092,-0.45010504,-1.0059072,-0.4243543,0.07981826,-0.004585269,0.050393958,-0.47903973,0.5231205,-1.2423192,-0.050837748,1,1
12,-0.10084837,-0.23162718,-0.49417332,-0.057594836,-0.4363998,0.59552336,0.0633439,0.57478124,-0.024952004,0.40936247,-0.46746325,-0.36722827,-0.5396372,0.3993756,-0.378554,-0.016841082,0.33812684,-0.30603448,-0.03270461,-0.03169311,-0.32213154,0.12603445,-0.41331,-1.0046122,-0.45671844,0.0019759897,-0.045094483,-0.001909897,-0.44800076,0.49088204,-1.2407771,-0.030288164,1,1
13,-0.13145867,-0.19183244,-0.44574004,-0.026491506,-0.46956274,0.60303944,0.052148025,0.58694535,0.13561586,0.42679572,-0.4047427,-0.5196898,-0.55178887,0.2635469,-0.31862152,-0.06581757,0.26969507,-0.30892444,0.07164169,0.13244927,-0.25730285,0.13710657,-0.43642503,-0.96031463,-0.413927,0.08719907,-0.05663603,0.076926604,-0.4789145,0.51077306,-1.2248764,-0.07885537,1,1
14,-0.093081966,-0.19039893,-0.43788368,-0.014088903,-0.46902597,0.6078206,0.039291795,0.5803451,0.014419037,0.4083455,-0.476286,-0.3801336,-0.55409396,0.3497395,-0.3725864,-0.09852437,0.3371069,-0.32467952,0.0061863735,0.009543179,-0.34465727,0.14351222,-0.4446176,-1.0151361,-0.46316543,-0.009396186,-0.038240254,0.033270136,-0.4688201,0.5130563,-1.2501333,-0.050195713,1,1
15,-0.11295408,-0.22156891,-0.49656838,-0.037950978,-0.49941942,0.59106606,0.033389714,0.5366815,0.07263801,0.43529215,-0.47688073,-0.43777126,-0.58321154,0.27020863,-0.32451174,-0.015334434,0.34172925,-0.31765902,0.0139841195,0.09298669,-0.3174108,0.10209351,-0.45392022,-0.96624076,-0.43154633,0.050145805,-0.029334148,0.016770298,-0.46721894,0.5402358,-1.2354414,-0.03435233,1,1
16,-0.1757297,-0.15978196,-0.44665343,0.028296664,-0.50332826,0.55298156,0.034860183,0.5267909,0.040195093,0.43181068,-0.47262636,-0.45616567,-0.53063,0.2899199,-0.33324328,-0.11208531,0.33937916,-0.3522167,0.03444134,0.0863922,-0.24722956,0.17984301,-0.46873873,-0.9227904,-0.45825234,0.02495683,-0.09418331,0.073071346,-0.49016178,0.5403136,-1.2125275,-0.021298656,1,1
17,-0.032159857,-0.22277543,-0.48861223,0.069029875,-0.48851997,0.6235053,0.08615851,0.57968765,0.083654925,0.40808862,-0.580422,-0.27098325,-0.53309083,0.2691856,-0.2835365,0.07105443,0.3213366,-0.32214963,0.08475516,-0.12250048,-0.33042517,0.012235561,-0.4517523,-1.0289218,-0.40321937,-0.020761091,0.11491574,-0.056342743,-0.39376754,0.5423643,-1.2221293,0.08236244,1,1
18,-0.09897856,-0.22690307,-0.48330602,-0.06884121,-0.48044747,0.58274376,0.019566093,0.5602382,0.048152585,0.42404792,-0.44436097,-0.42551044,-0.5590159,0.28520396,-0.35239518,-0.036756318,0.2991497,-0.3057181,-0.012773742,0.008135731,-0.32737088,0.092847124,-0.4244509,-1.0187423,-0.42748487,0.069626994,-0.019031521,0.035880156,-0.44613048,0.49921373,-1.2469647,-0.044265017,1,1
19,-0.014925374,-0.23247634,-0.49409428,0.053316522,-0.48864156,0.6253282,0.100945994,0.58112645,0.099898405,0.40253657,-0.5777404,-0.28328282,-0.5428627,0.2634146,-0.28153545,0.067038186,0.32820582,-0.3227804,0.08606427,-0.121723175,-0.33510646,-0.0062321373,-0.4535393,-1.0350645,-0.3912907,0.004671738,0.11084462,-0.045216642,-0.3977477,0.5471887,-1.2192471,0.06739955,0,0
20,-0.043313675,-0.22842129,-0.501627,0.058870688,-0.4911497,0.6264109,0.08029528,0.59655666,0.066706695,0.4129875,-0.5760227,-0.28031325,-0.5430152,0.30087602,-0.28090757,0.09215008,0.33086133,-0.32524568,0.07146508,-0.123347074,-0.33823347,0.01296307,-0.4597032,-1.0369455,-0.39657116,0.0032627587,0.10388901,-0.07293135,-0.39433295,0.5503285,-1.237047,0.09098537,1,0
21,-0.07251867,-0.22483604,-0.4551072,-0.07804483,-0.461186,0.60447973,0.06081797,0.5850804,0.02454229,0.4157681,-0.45486248,-0.42216158,-0.54620564,0.2996113,-0.359869,-0.055127602,0.26111495,-0.31438842,-0.049551893,-0.002138189,-0.34175828,0.12209696,-0.41917208,-1.022918,-0.45799828,0.062446244,-0.01514759,0.059601158,-0.46778527,0.50260687,-1.2652559,-0.05862377,1,1
22,-0.121577404,-0.2172832,-0.512427,-0.03384851,-0.47114584,0.59409606,0.014487386,0.57559633,0.04489727,0.45206094,-0.45726252,-0.37672392,-0.57144296,0.31214803,-0.35831282,-0.033501863,0.3462798,-0.32334837,0.03223456,0.003129195,-0.32970726,0.10758771,-0.44694826,-1.0202498,-0.398045,0.027930679,-0.051781595,0.019830743,-0.4280458,0.50403434,-1.2400825,-0.03866767,0,1
23,-0.10905857,-0.22036693,-0.498204,-0.05283591,-0.46257806,0.6004294,0.04883406,0.5677358,0.060389534,0.43034232,-0.46541405,-0.44188586,-0.54368716,0.3173354,-0.3341414,-0.04506589,0.30878127,-0.32632557,0.0053103287,0.011257154,-0.3252123,0.12717733,-0.450289,-1.0028563,-0.43712643,0.090557665,-0.053404465,0.042051103,-0.4560876,0.5363964,-1.2492533,-0.034689482,1,1
24,-0.11228952,-0.20989099,-0.4720571,-0.05324882,-0.46269363,0.5876,0.05282029,0.5609433,0.02990929,0.43458852,-0.4387046,-0.43910074,-0.5595005,0.31805578,-0.35770082,-0.038314734,0.3258052,-0.31434166,-0.02572585,0.031949703,-0.31853232,0.121374905,-0.4238857,-1.0039471,-0.4388461,0.0842224,-0.0183543,0.03405447,-0.475719,0.509324,-1.2511339,-0.04104128,1,1
25,-0.0577897,-0.19328572,-0.4730286,-0.017999355,-0.50906587,0.5786152,0.079817876,0.5985353,0.0313099,0.40122107,-0.51439536,-0.4236088,-0.5800253,0.3328268,-0.33195502,-0.03515428,0.34076744,-0.3584719,0.013616757,-0.004201575,-0.3185737,0.056689415,-0.4593728,-1.0277158,-0.38252282,0.0774309,-0.05717141,0.07874854,-0.45193934,0.530954,-1.226304,-0.060797714,1,1
26,-0.09924,-0.19141877,-0.43873554,-0.0125669725,-0.4932337,0.5678379,0.06611845,0.5464361,-0.03984325,0.37530872,-0.523743,-0.38399366,-0.5316983,0.37325025,-0.38015798,-0.03764844,0.34432507,-0.31511748,-0.08055338,0.000861389,-0.3571432,0.15157726,-0.43055394,-0.9707306,-0.50502,-0.008210824,-0.018402074,0.016168669,-0.49776056,0.5290276,-1.2460359,-0.01848967,0,1
