,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,0.54979277,-0.04352253,-0.029351234,0.025847185,-0.2010864,0.012412377,0.07341786,-0.02734131,-0.35769343,0.07744464,-0.15340018,0.24068734,0.28346807,-0.57526636,0.27726245,0.082838625,0.026318671,-0.054871745,-0.009310387,0.1919842,0.4961732,0.03338681,0.38458192,0.28806177,0.047149837,-0.04062276,-0.24475788,0.14366287,-0.038435075,0.61505115,0.07321611,-0.00035664346,0,1
1,0.41211203,0.02673133,-0.04401251,-5.141273e-05,-0.25621745,-0.011310515,-0.101975895,0.040958237,-0.20137809,0.113208994,-0.04667525,0.20754266,0.31400672,-0.38325295,0.2965431,0.016311482,0.12743425,-0.061404034,-0.052605353,0.07861508,0.46083015,0.07147275,0.4415884,0.2664613,0.044203453,-0.06828977,-0.14751622,0.13506837,0.0045046434,0.5115849,0.12935105,-0.05910919,0,1
2,0.40392342,0.048365165,-0.026585441,-0.0041870084,-0.25384012,0.013455445,-0.011220335,0.036622815,-0.4063697,0.055073313,-0.12909761,0.26274806,0.32774433,-0.43578064,0.3292681,0.015897367,0.08025287,0.029346403,-0.04194527,0.1486044,0.31728405,0.10235155,0.49420628,0.3064282,0.038302485,-0.012550514,-0.24478622,0.11291391,-0.020076998,0.57580394,0.10103814,-0.16124491,0,1
3,0.45424908,-0.044411495,-0.018076211,-0.014868955,-0.2198553,-0.05502429,0.027127258,-0.04455623,-0.39785546,0.08498037,-0.15444462,0.24229242,0.29494542,-0.5820739,0.3845673,-0.04622808,-0.021218287,-0.025228037,0.032523554,0.14173605,0.56815434,0.0010632388,0.51279795,0.3566459,0.0034282543,-0.057633232,-0.13542193,0.31817472,0.051377304,0.65411794,-0.08034857,-0.22106583,1,1
4,0.43340284,0.035399083,-0.025103018,0.08762293,-0.33087736,-0.019514255,0.06512977,0.014418017,-0.40961975,0.026512332,-0.101893306,0.2663753,0.32258534,-0.60093886,0.3910269,0.08006488,-0.0033327714,0.08043165,-0.05577348,0.16826266,0.3850128,0.09572754,0.57568944,0.26386365,0.060777944,0.016259056,-0.2062461,0.3141675,-0.069811895,0.82909536,-0.047667503,-0.14511636,0,1
5,0.53070414,-0.014386915,0.12093067,-0.1118947,-0.2212932,0.09094651,-0.055861652,0.015841506,-0.4024806,-0.032441586,-0.1764298,0.42524147,0.50439847,-0.56793123,0.45217532,0.09264194,-0.0746471,0.023858301,0.06924254,0.20302364,0.4203825,-0.09583177,0.6032479,0.36136043,-0.0011335248,-0.011081288,-0.2656823,0.3663173,-0.055767417,0.6166705,-0.02199002,-0.20498879,0,1
6,0.40872535,0.07130749,0.012567902,0.073306754,-0.35164315,0.044691898,0.07127133,0.020726351,-0.38660672,-0.0017331094,-0.18342267,0.2218466,0.38428533,-0.49020815,0.2979905,0.06704886,-0.007669583,0.045308422,-0.0059270635,0.18116793,0.35934973,0.104842715,0.6134408,0.32566828,0.036960177,0.021539425,-0.28000444,0.39088187,-0.08929398,0.73859024,-0.04540295,-0.1317505,0,1
7,0.49395788,0.042247944,-0.07438165,0.08327707,-0.33241463,0.05684583,0.051661763,-0.008519478,-0.5281893,-0.0025324207,-0.18435605,0.20800108,0.35035455,-0.546126,0.31055665,0.01579804,-0.015050933,0.059318695,-0.07160894,0.18902147,0.298719,0.116744325,0.45190036,0.3359213,0.049973078,-0.015407504,-0.31170064,0.27723604,-0.034267694,0.65968394,0.01044995,-0.102895975,0,1
8,0.49063078,0.015907671,-0.023851082,0.0068748053,-0.1861042,0.010386078,-0.0084899105,-0.0226378,-0.36458784,0.06213598,-0.1938499,0.24866883,0.38150623,-0.5637839,0.36710525,-0.039011844,-0.01981339,-0.043506622,-0.03580028,0.2073217,0.4406712,-0.027886434,0.49990246,0.2958059,0.0032978472,-0.041933566,-0.14229546,0.44711918,-0.01286136,0.6037284,-0.05062715,-0.090846024,1,1
9,0.43024063,-0.0008430965,0.016547993,0.057874013,-0.041834958,0.00016573258,0.031229947,-0.060971346,-0.39224574,0.04003694,-0.1612173,0.35182878,0.4291423,-0.6035203,0.459916,0.08726218,-0.05332525,-0.018387362,0.08118793,0.23142438,0.44333243,-0.082286835,0.5586997,0.38532242,-0.017411517,0.041230205,-0.26870185,0.44033477,-0.07123932,0.6273979,-0.014448236,-0.12602127,0,1
