,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.010940403,0.068384975,-0.47665572,0.33250654,0.07563255,-0.32230774,0.032408997,0.061426453,0.015764289,0.027877701,-0.007051762,-0.068141505,0.18471935,-0.085697025,-0.0649945,-0.44048515,0.21564001,-0.06856607,0.7621725,-0.14501575,-0.029727595,-0.505573,0.036374316,0.17292038,-0.37289715,-0.0065644355,0.0034394911,0.3605494,0.34091234,0.014328951,0.0036544278,0.043687463,0,1
1,-0.031960238,0.060207915,-0.6559051,0.3900252,0.03935805,-0.30248144,-0.056090016,-0.018789094,0.12614977,-0.004064705,-0.046683583,0.005361289,0.23741767,-0.05551532,-0.046149213,-0.46857375,0.28986576,-0.060322355,0.8387829,-0.15440746,-0.07098504,-0.5538997,-0.055227354,0.15075047,-0.35068357,-0.021491189,0.028631471,0.35438144,0.32768977,0.0046606194,0.044294998,0.045164667,0,1
2,-0.011104088,0.13485554,-0.4797995,0.40611365,0.0165037,-0.350608,-0.006047575,-0.036518034,0.10657705,0.042949483,-0.04727392,-0.0009122557,0.19186948,0.019999152,-0.075153746,-0.5016389,0.29331455,0.0015325546,0.81443775,-0.17526142,-0.06099727,-0.5549945,-0.052699026,0.10425317,-0.40238452,-0.013190832,0.012866879,0.41023287,0.30472434,-0.013061684,0.07604269,0.0227134,0,1
3,-0.021095106,0.005385017,-0.6074153,0.34585962,0.09586728,-0.27855104,-0.07609292,0.034362122,0.075923115,-0.01624702,-0.0038420986,-0.0739544,0.2689215,0.011161897,-0.016884914,-0.6426017,0.22181544,-0.010827869,0.7689779,-0.27936888,-0.10823651,-0.5701913,-0.0049749967,0.09026087,-0.4788038,-0.016747773,0.03673062,0.42566964,0.2382839,0.028838484,-0.030980907,-0.026047148,1,1
4,-0.031549945,0.072835736,-0.4388103,0.26498783,-0.020471463,-0.27639234,0.036863353,0.094141036,0.07620533,0.02388509,-0.068368405,-0.1012404,0.21507931,-0.016689869,-0.104657434,-0.46695012,0.3887281,-0.020539027,0.8183212,-0.21505187,-0.034498747,-0.3957401,-0.012386605,0.069904715,-0.39084083,0.0044004703,-0.032605458,0.468069,0.21225525,-0.04206281,0.026218463,0.12960047,0,1
5,-0.07378445,0.115304105,-0.51539123,0.35707474,0.040928964,-0.40957445,0.0515422,0.047355633,0.047330543,-0.01367205,-0.013219615,0.006775148,0.21705121,-0.0069792196,-0.075968206,-0.4156403,0.21391273,0.12669341,0.61292744,-0.09809567,-0.016336277,-0.43434256,0.03159234,0.16262528,-0.3935201,-0.013182424,0.022724016,0.4194584,0.26337042,-0.015774636,0.018463515,0.060187574,0,1
6,-0.056151487,0.06472656,-0.51094294,0.37135208,-0.027912606,-0.21465872,0.006577879,0.0916634,0.11933966,0.0015460486,-0.07516101,-0.095612645,0.19651324,0.020552244,-0.07512256,-0.55028677,0.3227315,0.073808685,0.79668176,-0.23115993,-0.030195728,-0.4220156,0.077834174,0.06757413,-0.31604964,-0.03131351,-0.010386968,0.4586177,0.25508246,0.013104275,0.057261065,0.14152864,0,1
7,-0.006209012,0.06980047,-0.44477093,0.37257135,-0.0028129779,-0.3353666,0.03532276,0.010400035,0.12586729,0.035446644,-0.01930878,-0.054074526,0.15121344,-0.03994546,-0.10500407,-0.54921305,0.28216645,0.028165057,0.80517685,-0.23140226,-0.033654228,-0.5461444,0.040880322,0.10391021,-0.38956675,-0.025967304,-0.045454893,0.42751136,0.2663719,0.081743784,0.057644255,0.07374088,0,1
8,-0.017282791,-0.030344337,-0.59821427,0.34424582,0.03920069,-0.2986348,-0.032487284,0.017131975,0.06172111,-0.02449045,0.041502796,0.022518193,0.24606287,-0.004559467,-0.068798825,-0.50837415,0.24485521,0.042920273,0.77413756,-0.2539485,-0.05952502,-0.5095862,0.010631086,0.104020916,-0.30601448,-0.044500165,0.010942008,0.35866246,0.18321338,0.092137545,0.012599254,0.028502394,1,1
9,-0.0053505152,0.12638564,-0.48819312,0.34979478,-0.051030252,-0.37564945,0.008711475,0.0053514615,0.09047912,-0.020142652,0.0012415498,-0.020508187,0.23992485,0.0544826,-0.08969042,-0.46661958,0.2656555,0.042074244,0.84324694,-0.16683578,-0.060950346,-0.45072168,-0.022858534,0.042026352,-0.3550404,-0.04834667,0.0011786371,0.4215011,0.27116865,0.06174222,0.035025485,0.07550289,0,1
