,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
0,0.999790370464325,0.9911967515945435,0.9961263537406921,0.967278242111206,0.9930881261825562,0.9774790406227112,0.996971607208252,0.8281319737434387,0.9630184173583984,0.9651870727539062,0.9512978196144104,0.9544314742088318,0.9865924119949341,0.944854736328125,0.9490576982498169,0.9364041090011597,0.9572429060935974,0.7360457181930542,0.943901777267456,0.9509180784225464,0.9386870265007019,0.7135862112045288,0.6748930215835571,0.88546222448349
1,0.9990074634552002,0.9944143295288086,0.9786473512649536,0.9816348552703857,0.989551305770874,0.9279746413230896,0.9716647863388062,0.9751155376434326,0.9792760014533997,0.9376580119132996,0.6203476190567017,0.9446069598197937,0.9524064064025879,0.9217914938926697,0.9829404354095459,0.9643140435218811,0.7207560539245605,0.9098055362701416,0.9825869798660278,0.9569677710533142,0.8541373014450073,0.7564497590065002,0.9316204786300659,0.9546045660972595
2,0.9995706677436829,0.9951225519180298,0.9964144825935364,0.9911849498748779,0.9814876317977905,0.9588052034378052,0.976142168045044,0.8956705927848816,0.9664002656936646,0.9662181735038757,0.9388831257820129,0.9324724674224854,0.9632387757301331,0.9602704644203186,0.9820201992988586,0.9735422730445862,0.955923855304718,0.9976732134819031,0.8981987237930298,0.9543130993843079,0.9717963933944702,0.9576936960220337,0.9481282830238342,0.8779818415641785
3,0.9966633915901184,0.9979026317596436,0.9912076592445374,0.9949471950531006,0.9799325466156006,0.9960687756538391,0.9805310368537903,0.9103204011917114,0.9441098570823669,0.9940974116325378,0.9822127223014832,0.9893026351928711,0.967558741569519,0.9504241347312927,0.9796113967895508,0.9559657573699951,0.9807649850845337,0.9731606841087341,0.9354032874107361,0.5526406764984131,0.658453643321991,0.8151403665542603,0.9058423638343811,0.9214021563529968
4,0.9998148679733276,0.9967401623725891,0.9762431383132935,0.9833950400352478,0.9978683590888977,0.9744909405708313,0.9674265384674072,0.9516353011131287,0.9639810919761658,0.9336065649986267,0.971477210521698,0.971898078918457,0.7390134334564209,0.9553265571594238,0.9877437353134155,0.9892197251319885,0.9262486696243286,0.9737511277198792,0.9397536516189575,0.7805887460708618,0.4842124879360199,0.8814721703529358,0.9453627467155457,0.9242951273918152
5,0.9996511936187744,0.9869410395622253,0.9888849258422852,0.9822854399681091,0.9938097596168518,0.9899757504463196,0.9796268343925476,0.9815026521682739,0.7450510263442993,0.9757993221282959,0.9224210977554321,0.9883277416229248,0.9948455691337585,0.8821222186088562,0.9393250346183777,0.9157183766365051,0.9470792412757874,0.7888458967208862,0.9657475352287292,0.884177029132843,0.8957318067550659,0.7848021388053894,0.6678217649459839,0.4756479263305664
6,0.9988371729850769,0.9908496737480164,0.9897944927215576,0.9847793579101562,0.9883750081062317,0.9973699450492859,0.9823200702667236,0.9841094613075256,0.9637688994407654,0.9888454079627991,0.9748957753181458,0.9761867523193359,0.966914713382721,0.981835126876831,0.9508811235427856,0.9302093982696533,0.8867241144180298,0.8771284222602844,0.9701669216156006,0.9205804467201233,0.9543595314025879,0.9392431378364563,0.9565711617469788,0.9708855152130127
7,0.9995219111442566,0.990310549736023,0.989050567150116,0.9908781051635742,0.9904128313064575,0.9267185926437378,0.9376128911972046,0.9613795280456543,0.9840642213821411,0.9728478789329529,0.96244215965271,0.9185777306556702,0.9331419467926025,0.9900341033935547,0.8502272963523865,0.9788976311683655,0.9561788439750671,0.8769721388816833,0.9504523873329163,0.9832360744476318,0.6442848443984985,0.9570155739784241,0.8580893278121948,0.7851390242576599
8,0.9997774362564087,0.9946200847625732,0.9991132616996765,0.9663140773773193,0.8496195673942566,0.9880256056785583,0.9835554957389832,0.9741382598876953,0.9514064788818359,0.8877915740013123,0.6927759647369385,0.970743715763092,0.9146609306335449,0.9446208477020264,0.9589799046516418,0.993794858455658,0.812906801700592,0.9355365037918091,0.8393167853355408,0.8009015321731567,0.8162282705307007,0.9876997470855713,0.8927150964736938,0.39892271161079407
9,0.9916887879371643,0.9956659078598022,0.9981186389923096,0.9985159039497375,0.9962718486785889,0.9815213084220886,0.9785961508750916,0.9496889114379883,0.9775726199150085,0.9713435769081116,0.9871026277542114,0.9853433966636658,0.9637798070907593,0.9523332118988037,0.8447995781898499,0.9370552897453308,0.9339777827262878,0.8468926548957825,0.9910660982131958,0.962119996547699,0.9502909183502197,0.6270836591720581,0.857587993144989,0.988396942615509
