,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32
PC1,-0.25692671689991375,0.03342895359267715,0.18798401571539886,0.04292165812728841,-0.14806121466005545,-0.2617610848557653,0.2558049316594719,-0.4252490537522416,0.1343475612837516,-0.014906249733778288,-0.12784972737300002,-0.015406398174755209,-0.019114292961677472,-0.10535300498343565,0.04970289212000876,-0.11336814737969889,-0.0033879405852882626,-0.10675917714657732,0.1780315298320762,-0.05297924826250503,-0.1888474575713926,-0.14323751719131572,-0.003521718908110971,0.011997242313209209,-0.09796491543268371,0.12712809175539652,0.3044002147159093,-0.12486172653921987,-0.2170845067947508,-0.08234337360660995,-0.1751495722795488,0.19453300110423946
PC2,0.25239422936514744,-0.2451817871525856,-0.28597543964303107,0.08917453062983913,-0.08212932536817272,-0.03815877919671835,-0.07499040508488003,-0.2110790086768814,0.03356201273647631,0.006142333395024418,0.002801865944367654,-0.12217995992941436,-0.3339575558165982,0.011577049571531606,-0.3564820063822985,-0.1382516940553531,-0.02979449796878129,-0.004628350835759398,-0.09593036891294661,0.1972587141446402,0.10053545617754618,0.10517858340639093,-0.08934299594617179,-0.16135938817938505,0.40428198107164387,0.05352409462933464,0.09569184221533959,-0.07920405993743194,0.19949568454065708,0.29953851359023276,0.05494807420179506,0.0371427560042228
PC3,0.04935468637284164,-0.12881608055184032,0.003336641470864929,-0.21733432411072898,-0.08049850036840746,0.011095487708719673,0.005652786259140105,0.15383326084692286,-0.015702245455915698,0.06893231633597581,-0.161903019698669,0.12008239568539718,-0.031224513794127627,-0.07371397611176485,0.30814129335574275,-0.17944321234935195,-0.09090461454187815,0.055277549361240796,0.011270046464461081,-0.02275798986554488,-0.2377553238459674,0.3376224784401544,0.06166420681119249,0.32181593299509326,0.04424251508179468,-0.1426584669814601,0.04666466705699188,-0.07934292693654339,0.018695487737154647,-0.1411995308342546,-0.011950839299674821,-0.08247140416994216
PC4,-0.05428457593282691,-0.04662461435929034,-0.26470004613867587,0.1511767675117996,-0.20451609963741993,0.3365618959739713,0.18192171936658003,0.014401529132100022,-0.13836426511196714,0.1860924569751719,-0.19309795706755697,0.19018739099448195,0.002973002375110961,0.08710672888437307,-0.046239017303327426,-0.06313933912946322,0.032028513527982694,0.1013811749679969,0.05121788217135068,-0.2711482713884794,-0.0040827325275987645,0.032908800007578856,0.06810581162034478,-0.06858828774094017,0.08727053086393718,0.07949037674271335,-0.21504013209755,0.11397074591331587,-0.10987940575204183,0.0640772849544324,0.01960217093908843,0.0567365036169601
PC5,-0.18979023330085193,0.11203185645790063,0.12998217189737976,-0.0682138186250845,-0.0598723207298804,-0.18382682767293795,-0.031477566397073546,0.0702074425176023,0.09478082489975562,0.17683869255740736,-0.0055080471263745335,0.04928947239764196,0.1266730451730154,0.18098572009463415,-0.07714067539589001,0.07099741256104153,0.02588507755877112,0.1209412606823759,-0.023653156155551858,-0.06219193838328374,0.005200830047775019,-0.14679753220266503,-0.13425268550793404,0.05973089594253776,-0.14409170681196187,0.1944662781795396,0.1850962218003675,0.18372435728187414,-0.040828157284295515,-0.0885045305788226,-0.18714020977974127,0.030390853563434055
PC6,-0.07048995207131147,-0.013870446678553236,0.173765267765043,-0.12049124438465779,0.02950820815972055,-0.27248749463510624,-0.030032060974768703,0.16214381251582666,0.05511771492368082,0.12404806335295289,-0.0709988629125202,-0.1681846288444108,-0.22315950947864063,0.19194272532237133,0.03843762288516535,-0.22793194741569675,0.0021857575640631954,-0.03921239390144908,0.009821043420295716,-0.267671185780689,-0.10233662336879853,0.1448657485398821,-0.3792309962463704,0.11335994118051204,0.1472442211904644,0.16243666993712552,0.061309764793721966,-0.2329457592609498,0.19752449174486503,-0.27067515700803774,-0.020886290860810234,-0.13415076734672865
PC7,0.06807607350033565,-0.040007182687314444,0.08558795182110923,0.05906875977880821,-0.0322268211831647,-0.007686746159426811,0.14864705755864155,-0.05619057188158864,-0.06754917141001701,0.17867536801426484,0.019926353822854227,0.17570550463908244,0.16898842407086537,0.08923407981981717,-0.028239697031879313,0.06489828109159627,0.2204583427514574,-0.056968105565227224,-0.09448353138609028,-0.12735569265520968,-0.11291780182742576,-0.057903377553460034,-0.11024829857341092,0.04690484562575945,-0.09699416967222467,-0.312257994902175,-0.1836042490035759,-0.024372685375152345,0.01880193264375587,0.16404776757474077,0.1622883813714125,-0.08549908576859969
PC8,-0.11483423857318256,0.16174125558406605,-0.03844623434316309,0.03172924757841928,0.3867282325700831,0.19852771007802397,-0.235282623872246,0.14392841510447515,-0.13952450697562674,0.017601779852672906,0.19908044345145495,0.10027572710618744,-0.11604453052969066,-0.13542545689447139,0.1411075236613995,0.10737393620545639,-0.07537420803600631,-0.11169702319854205,-0.2322975046853833,0.018119597909728002,-0.13129217242130106,-0.03748692111924745,0.32854961124946064,0.09364417383185594,-0.08167211010142307,-0.06049383628177628,0.036317681370245394,-0.18778788048440562,-0.17054063873189032,0.028572671221446792,0.2185686933718188,0.07709638150242461
PC9,-0.07543825239923238,-0.20710950028907354,0.05679971282405079,-0.026625759743491517,-0.1609332074957229,0.19199610787829494,-0.08556532400525205,0.08419375134429379,0.13673064677619495,0.14066990236393728,0.08492537214355192,0.026883068013866907,0.10881653834861546,-0.04072306058210469,-0.029843993628721654,0.15972939541411257,-0.09252532249254959,0.015410899053626729,-0.033920147772865984,0.05096858757438585,0.21648166892080326,-0.04318673673555028,0.1961712974332929,0.13946214915189029,0.026288271267537754,-0.02651581818336767,-0.08225162778812795,0.14981912864111369,-0.06898517289669107,-0.03048223253448567,-0.18787942024601995,-0.002335355163324021
PC10,0.0007955275909626448,-0.07289861648516706,-0.07905869118122408,0.3679336244418878,0.038565420136912595,-0.32469237062896533,-0.006013704517549301,0.004849214646773325,0.21467038849297024,-0.06074991528177738,0.1085332199729649,-0.40065460807258235,-0.04677898995458927,0.08308460879593366,-0.10423258778076198,-0.09012092765918307,0.2009873535687346,-0.12033575912349484,0.05387901951430065,-0.29526121360660906,-0.11369264613821854,0.05128944334457848,-0.011329829993452143,-0.014486511907725833,0.03644477383187651,-0.0480119501327063,-0.02078611244534117,0.11736797692995866,0.005080602083986946,-0.06393580460570028,-0.0928158778060882,0.15325500367103229
PC11,0.1319974582076336,-0.18178959476763695,-0.12108061263107037,0.1162732481616692,0.0030281161794061596,-0.1332128648627107,0.1153606695070526,-0.06954896554361475,0.03707580980427156,-0.09959432434306081,-0.11132237808826846,0.10874023227180958,-0.0761788214396821,-0.13726132051842238,-0.11851704230447839,0.14663143493915776,-0.13015855669089652,0.06264716036037718,-0.13736640712537332,0.21730051301736247,0.1602335671359662,0.06524974582640533,-0.1062338320437806,-0.08129977159055528,-0.14201111980267617,-0.011906561024013159,0.006938637206268278,-0.08692882341356215,0.13157928164211832,-0.07664894617362905,-0.09680116845485916,0.26492654426952356
PC12,-0.04543914313661508,-0.0951091360361945,0.06435519181710032,-0.09268872238574664,-0.08016414279651232,0.07350803742551698,-0.16015134134533207,0.038615715355610564,0.038101268601123985,0.13303269183831476,-0.0038151679983178255,0.04541317947726882,-0.03932582423675568,0.011123517200724664,0.07201290969931201,-0.06114179522667108,-0.06522418150166376,0.03707413049201075,0.20744052607500252,-0.0112765677046201,-0.1709263436923955,0.1788065224839927,-0.1384999752717658,0.11978028271709591,-0.14819637979769187,0.19703005992422998,0.07473625030679895,-0.11137506282115568,0.12649625668984998,0.01730492620716552,0.04501248272384408,-0.13991680631824652
