,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
0,0.7710039019584656,0.8122275471687317,-0.2916375398635864,-0.1620938628911972,0.06490679085254669,0.3846072852611542,-0.04143541678786278,0.4647235870361328,0.0202960018068552,0.352272629737854,-0.3212973475456238,0.07331881672143936,-0.29723501205444336,0.32044175267219543,0.0011516038794070482,-0.0694633275270462,-0.2088075429201126,-0.30028006434440613,-0.46415087580680847,0.44244301319122314,0.2888803780078888,0.37489086389541626,-0.19046267867088318,0.15409792959690094,-0.6021361947059631,0.07543854415416718,-0.12526625394821167,-0.5734649300575256,-0.024795101955533028,-0.09509166330099106,0.43267667293548584,0.2276913821697235
1,0.9804379940032959,0.7540335655212402,0.262599378824234,0.5616031885147095,-0.09555660933256149,0.14422814548015594,0.5403383374214172,-0.0747041329741478,-0.07250426709651947,0.34675103425979614,-0.053847357630729675,-0.027652667835354805,0.5455796122550964,0.17400553822517395,-0.04784470796585083,-0.06054326519370079,0.11147770285606384,-0.6015210747718811,-0.08795194327831268,0.1261189728975296,0.9015272259712219,0.3364121615886688,0.5525547862052917,0.4038698077201843,-0.7219304442405701,-0.4457551836967468,-0.24713179469108582,-0.09074382483959198,-0.575984001159668,0.2822415232658386,-0.3601837754249573,0.2836613953113556
2,0.7219620943069458,-0.5875406861305237,-0.13603997230529785,-0.07979562133550644,-0.604081392288208,-0.04496951773762703,-0.5971359014511108,-0.33370959758758545,-0.7405486702919006,0.5693768262863159,-0.38580286502838135,0.15728290379047394,0.3367111384868622,0.2923508584499359,-0.19989530742168427,0.46108344197273254,0.47867682576179504,-0.37806013226509094,0.18301598727703094,0.2059115618467331,0.05811770260334015,0.6337214112281799,0.8849313259124756,-0.2789641320705414,-0.5358219146728516,0.31656089425086975,0.2513798773288727,0.443725049495697,-0.21061290800571442,0.5300178527832031,-0.21754160523414612,-0.4029456079006195
3,-0.18924058973789215,-0.4828966557979584,-0.37462118268013,-0.1607254296541214,-0.006558686029165983,0.13977013528347015,-0.24544507265090942,-0.6456814408302307,-0.49617335200309753,0.34144026041030884,0.3226759433746338,0.43799641728401184,-0.18416284024715424,0.5431435108184814,0.3954606056213379,0.47957172989845276,-0.7709141969680786,-0.07597669959068298,0.3297308087348938,-0.6672210693359375,-0.7448136210441589,-0.6568348407745361,-0.8009271621704102,0.6600486636161804,0.8838620185852051,-0.4258272349834442,0.21542738378047943,0.436582088470459,-0.07027483731508255,0.6287359595298767,0.1935255378484726,0.11443867534399033
4,0.1930680274963379,-0.599300742149353,-0.10849485546350479,-0.13649152219295502,0.5019793510437012,-0.5987799763679504,-0.3407987058162689,0.03728676587343216,-0.38406893610954285,-0.3206494450569153,0.3544083833694458,-0.12682995200157166,0.21670091152191162,0.4520668685436249,-0.3538861870765686,0.4506382942199707,-0.13035039603710175,-0.17413212358951569,0.3592933118343353,-0.23437024652957916,0.057041749358177185,0.22854606807231903,0.21021148562431335,0.0867428407073021,0.1980941891670227,0.1033276841044426,-0.4589691162109375,0.6230319142341614,0.21493682265281677,-0.6110231280326843,-0.4822361171245575,-0.35491079092025757
5,-0.26002901792526245,-0.32574915885925293,0.7642078995704651,-0.295430451631546,0.14507776498794556,0.15329784154891968,-0.8039671182632446,0.01667545922100544,0.0590319000184536,0.37320852279663086,-0.14169816672801971,-0.23949092626571655,-0.4003463387489319,-0.11145202815532684,-0.8428895473480225,-0.04848887398838997,-0.1744937300682068,0.14412252604961395,-0.8899180293083191,-0.05302659794688225,0.5276359915733337,0.28134533762931824,0.2843036949634552,-0.15912413597106934,-0.25073525309562683,0.12504038214683533,0.10490266978740692,0.33877310156822205,0.3246747553348541,-0.11026407033205032,0.49386435747146606,-0.4682740569114685
6,0.26882606744766235,-0.47731834650039673,0.23493850231170654,-0.42507195472717285,-0.026541559025645256,0.5038361549377441,-0.32089197635650635,-0.6140077710151672,-0.31875866651535034,0.027084670960903168,-0.10403557866811752,0.06664121896028519,-0.1844853162765503,0.2019781917333603,0.010088557377457619,-0.695690929889679,-0.08156930655241013,0.5922890901565552,0.21087154746055603,0.2528853118419647,-0.36022913455963135,-0.4295791685581207,0.11612911522388458,0.00951479934155941,-0.8855043053627014,-0.018951300531625748,0.01262858510017395,0.059432514011859894,0.22719603776931763,0.3717128336429596,-0.5598844289779663,-0.0023579406552016735
7,-0.6531251072883606,-0.7167340517044067,0.7269548773765564,0.04334133863449097,-0.13690073788166046,-0.5870797634124756,-0.5421649217605591,-0.6400930881500244,0.349977970123291,0.32951071858406067,-0.6788508296012878,0.14661158621311188,0.6305785775184631,0.3064682185649872,0.3981771767139435,-0.016741478815674782,-0.24662376940250397,-0.03772671893239021,-0.29782935976982117,-0.37362703680992126,-0.29614290595054626,0.7857392430305481,0.7497984170913696,0.04540674015879631,-0.2042875587940216,0.4809456467628479,0.6849973201751709,-0.11453214287757874,0.395689457654953,0.1372995227575302,-0.3174545168876648,0.3039131462574005
8,0.6210265159606934,0.3578627407550812,0.1671627163887024,-0.7461512684822083,0.6077037453651428,0.1439734250307083,-0.4070773124694824,-0.5244530439376831,-0.2932816743850708,-0.27507495880126953,0.5262377262115479,-0.03760414943099022,0.18067491054534912,-0.23152118921279907,-0.28004518151283264,0.44461286067962646,0.06000562012195587,-0.15826697647571564,-0.5430402755737305,0.3217799961566925,0.22643522918224335,-0.11774013936519623,0.706111490726471,0.1770346462726593,0.20252175629138947,-0.15009449422359467,0.051623374223709106,0.31619441509246826,-0.2291957437992096,-0.33802294731140137,0.005551106762140989,-0.12064365297555923
9,0.9222205877304077,-0.06813107430934906,0.556484580039978,-0.32412657141685486,-0.12682683765888214,0.5132136344909668,-0.17445993423461914,-0.6667066812515259,-0.18808163702487946,0.31866633892059326,0.6573760509490967,-0.5708984136581421,-0.79135662317276,0.2385248839855194,0.3730997145175934,-0.24207766354084015,-0.26402851939201355,0.8040083646774292,-0.04356301948428154,0.1383083015680313,0.44240307807922363,0.8445543050765991,0.23080629110336304,-6.348881288431585e-05,0.10209359973669052,0.23700810968875885,0.06914951652288437,-0.45221391320228577,-0.10690861195325851,-0.09362650662660599,0.5930207371711731,-0.4807075262069702
