,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
0,0.9997026920318604,0.9051112532615662,0.7509231567382812,0.985524594783783,0.771725058555603,0.9864043593406677,0.6687532067298889,0.9341521263122559,0.45205411314964294,0.7795942425727844,0.8400891423225403,0.887226402759552,0.7260836958885193,0.9256684184074402,0.8863736987113953,0.39742207527160645,0.8536485433578491,0.13536450266838074,0.44207802414894104,0.6116770505905151,0.3418445885181427,0.698577880859375,0.8297954201698303,0.8167563080787659
1,0.9996013641357422,0.942080020904541,0.993329644203186,0.9917747378349304,0.9545081257820129,0.9859468936920166,0.9245976209640503,0.9676278233528137,0.8279463648796082,0.8538549542427063,0.9120965003967285,0.7604910731315613,0.8825086355209351,0.6922821998596191,0.9285586476325989,0.8283449411392212,0.882026195526123,0.6899299621582031,0.8584195971488953,0.9214234948158264,0.7998355627059937,0.8904138803482056,0.8013704419136047,0.7225246429443359
2,0.9998202323913574,0.9962533116340637,0.9802995324134827,0.9888915419578552,0.7651191353797913,0.9726883769035339,0.9206746816635132,0.9132775664329529,0.6520720720291138,0.9637729525566101,0.817797839641571,0.8775550127029419,0.8404025435447693,0.8403918147087097,0.6383346319198608,0.49204063415527344,0.811335563659668,0.8955678939819336,0.7989448308944702,0.7981597185134888,0.8141797780990601,0.32226163148880005,0.8766217231750488,0.6265931725502014
3,0.999756932258606,0.9161264300346375,0.9478570222854614,0.9724768996238708,0.9357417225837708,0.9145532250404358,0.7997058033943176,0.7989991903305054,0.8144424557685852,0.7804116606712341,0.9412490725517273,0.8825775384902954,0.8075571060180664,0.524543046951294,0.8590577840805054,0.9763767719268799,0.7494366765022278,0.6554281711578369,0.8307915329933167,0.7132989764213562,0.6266119480133057,0.8264525532722473,0.6753735542297363,0.8497957587242126
4,0.9997254014015198,0.9937790036201477,0.8709501624107361,0.9920627474784851,0.9567890763282776,0.9147011637687683,0.7738767266273499,0.5505712628364563,0.9801203012466431,0.8986835479736328,0.8695535063743591,0.6407241821289062,0.37068504095077515,0.9320578575134277,0.7606047987937927,0.6445938348770142,0.7379092574119568,0.6423156261444092,0.6401986479759216,0.7542652487754822,0.30992183089256287,0.36748799681663513,0.5625315308570862,0.6082554459571838
5,0.999883770942688,0.9904584288597107,0.8749963641166687,0.9957414269447327,0.8386725187301636,0.9813779592514038,0.9038101434707642,0.9749926328659058,0.6677642464637756,0.7127132415771484,0.5402891039848328,0.9614348411560059,0.8700921535491943,0.7337812185287476,0.9465934634208679,0.9367823004722595,0.9075201153755188,0.9171813130378723,0.7336016893386841,0.8978142142295837,0.7441546320915222,0.5646424889564514,0.4247235059738159,0.45058301091194153
6,0.9974458813667297,0.9905712604522705,0.9909521341323853,0.9903000593185425,0.9763039946556091,0.9851084351539612,0.9705259799957275,0.9153925180435181,0.9353423118591309,0.9603198170661926,0.9270970225334167,0.9640990495681763,0.955376923084259,0.9554867744445801,0.6707783341407776,0.9539581537246704,0.8448823690414429,0.8249176740646362,0.7510548830032349,0.9464666843414307,0.6914250254631042,0.9038468599319458,0.6816429495811462,0.7145593762397766
7,0.9997417330741882,0.9723601341247559,0.9591150879859924,0.9625917673110962,0.9815858006477356,0.9697527289390564,0.9539795517921448,0.9757208824157715,0.8708052635192871,0.6698046326637268,0.9395445585250854,0.9379298090934753,0.6483075022697449,0.2532605528831482,0.7136030197143555,0.8086878657341003,0.8659384846687317,0.8391420245170593,0.8334969282150269,0.5724716186523438,0.8434022665023804,0.9431411027908325,0.5066503286361694,0.6838789582252502
8,0.9990416169166565,0.9293384552001953,0.8822475075721741,0.9587823748588562,0.8691546320915222,0.983737051486969,0.8777598738670349,0.9403430819511414,0.8809344172477722,0.4637656509876251,0.9420029520988464,0.8748643398284912,0.850716233253479,0.9110175967216492,0.8950000405311584,0.4161315858364105,0.5526925325393677,0.7806199789047241,0.6240283846855164,0.5799254179000854,0.7004836797714233,0.28149494528770447,0.6006415486335754,0.8445085883140564
9,0.9998139142990112,0.9970336556434631,0.8622122406959534,0.9903880953788757,0.8339219093322754,0.957973062992096,0.7781389355659485,0.9734639525413513,0.6855446100234985,0.8166393041610718,0.3900006413459778,0.7540774345397949,0.9309901595115662,0.8358314037322998,0.8757999539375305,0.8680430054664612,0.7132372260093689,0.8456188440322876,0.3603523075580597,0.9403061866760254,0.5870066285133362,0.4159769117832184,0.39883580803871155,0.47527024149894714
