"","pvalue","tvalue","logp"
"z83",0,-41.8149726112127,Inf
"z84",0,-69.4356795361458,Inf
"z85",2.68067058235642e-74,-18.2830085266555,169.405229901039
"z86",0.00522639572395377,-2.79273382893502,5.2540333926009
"z87",0,132.031750269211,Inf
"z88",5.19897060034749e-58,16.0878309680928,131.901474749136
"z89",0,-63.4222974207493,Inf
"z90",5.14951666333777e-07,5.02134353019238,14.4791927924661
"z91",1.52475543168879e-299,37.3960576822931,688.051108780684
"z92",0,65.6125523253058,Inf
"z93",7.59166989870306e-132,24.5480812723689,301.914180695001
"z94",0.351916016415312,-0.930826474053855,1.04436272158033
"z95",0,-149.294437294759,Inf
"z96",1.62835050208518e-201,30.5087672916417,462.332036151275
"z97",2.37881992412326e-250,34.1015022839497,574.779668713993
"z98",0,48.4979134883655,Inf
"z99",1.01113075420346e-35,-12.4905176149789,80.5794089915595
"z100",3.52148814992372e-173,-28.2291751445171,397.088337417837
"z101",0,-48.8132753336897,Inf
"z102",5.27069579102096e-314,-38.315006289232,721.349556817635
"z103",1.99327290968549e-17,-8.49851927743595,38.4541686149306
"z104",0,-221.124642167865,Inf
"z105",3.016141468913e-265,35.1292053575822,609.081071288238
"z106",0,135.194330953283,Inf
"z107",1.6203261329527e-206,30.8947056253239,473.849901711153
"z108",0,75.8245151699937,Inf
"z109",3.6751762241193e-97,-20.989609984057,222.049152936766
"z110",0,-74.3753865208235,Inf
"z111",1.92890086226209e-64,-16.987579412147,146.708495612348
"z112",0,223.254509995491,Inf
"z113",5.53047265956051e-134,24.7512542143599,306.836129177429
"z114",2.12431127523306e-174,-28.3308532284081,399.896358536894
"z115",0,45.147809170991,Inf
"z116",0,-50.581929311928,Inf
"z117",0,45.396588197669,Inf
"z118",0,142.810535350601,Inf
"z119",0,-41.4830460860069,Inf
"z120",0,63.1777280334016,Inf
"z121",7.83416731447194e-34,12.1379082666357,76.2293985693053
"z122",1.03051097184392e-133,24.7256519741308,306.213762599809
"z123",0,65.4439511659482,Inf
"z124",0,-206.738376540816,Inf
"z125",1.10255062252279e-238,-33.2761997988032,547.917625889178
"z126",0,42.1658905277773,Inf
"z127",0,47.2250444373886,Inf
"z128",0,248.728226701018,Inf
"z129",0,227.618413745679,Inf
"z130",0,64.4899329933173,Inf
"z131",0,106.67218963605,Inf
"z132",0,52.9138054805617,Inf
"z133",0,86.0522762957549,Inf
"z134",0.757445822842545,0.30881719347638,0.277803265156302
"z135",0,-68.5402181822743,Inf
"z136",3.96785045231317e-98,-21.0966250400993,224.275114613133
"z137",0,163.724688686519,Inf
"z138",0,85.2724563435239,Inf
"z139",0,-213.626725953092,Inf
"z140",0,-60.5921448021267,Inf
"z141",1.79266355686604e-244,-33.6880766191323,561.247060156105
"z142",9.53518672464320e-276,35.8372101826919,633.258496844419
"z143",0,-70.5802785661798,Inf
"z144",0,-287.801332406363,Inf
"z145",0,49.6323635637208,Inf
"z146",3.08071514966108e-52,15.2360769179179,118.609263074209
"z147",0,-52.6091320119833,Inf
"z148",7.80674955083773e-185,-29.1871386843411,423.923253517352
"z149",8.085711564231e-23,9.84032078948298,50.8693586392885
"z150",0,-258.512541535196,Inf
"z151",7.3645414039767e-124,23.7742242325488,283.523874750227
"z152",0,-92.9936153990214,Inf
"z153",1.42217399828791e-95,20.8127010013388,218.393397148874
"z154",2.31881450427405e-99,21.2323909257225,227.114868140869
"z155",0,-289.390955830066,Inf
"z156",0,39.080177649958,Inf
"z157",0,63.8061122521218,Inf
"z158",7.84213940847335e-291,36.8324164595246,667.992750380397
"z159",0.567244645972933,-0.572079242082146,0.566964593933618
"z160",1.38718792561072e-280,-36.1590763018745,644.396547415471
"z161",1.79875476341886e-38,-12.9870337082908,86.911138906375
"z162",0,-468.469400268529,Inf
"z163",3.4816996950735e-228,-32.5168050943854,523.741880609969
"z164",6.81967969930654e-11,-6.5263641029234,23.4086235170931
"z165",1.67852442854092e-57,16.0145065183838,130.729435209536
"z166",4.95559906799292e-186,-29.283880868736,426.680309234705
"z167",0,-41.0719881747653,Inf
"z168",0,-96.4139393867455,Inf
"z169",1.37319015074085e-11,-6.76273555611842,25.0112994128458
"z170",0,113.406674774228,Inf
"z171",4.01693093849943e-59,16.2468973788306,134.462002323727
"z172",0,-273.341710435734,Inf
"z173",0.690978779489857,-0.397502348457677,0.369646165541513
"z174",1.07547070510584e-275,35.833717671773,633.138142142403
"z175",2.62174522715782e-216,31.6373245114651,496.394539873463
"z176",2.48552843484034e-190,-29.6288147499986,436.580682382092
"z177",0,-66.2835299621583,Inf
"z178",0.551004569566573,-0.596219233388275,0.596012176639341
"z179",0,243.334151520813,Inf
"z180",0,260.568779119665,Inf
"z181",1.19735887871461e-11,-6.78257786735342,25.1483178261609
"z182",0,-69.9774982210018,Inf
"z183",0,56.8666917541723,Inf
"z184",6.98496454126412e-154,26.5711862618248,352.654344404799
"z185",0,48.5836233628863,Inf
"z186",0,-123.527855540912,Inf
"z187",1.84829596645093e-309,38.0283802733672,710.884529619758
"z188",0,61.7484807573828,Inf
"z189",2.21914143257402e-104,-21.7764657566846,238.671729292384
"z190",4.77415965464066e-05,-4.06669241866955,9.94970749508227
"z191",2.84011018612331e-105,-21.8718809682436,240.727591915024
"z192",6.9091824768025e-144,25.6724373697643,329.639402070521
"z193",0,-54.3920946189241,Inf
"z194",0,-55.3048633183935,Inf
"z195",2.35071217468797e-51,-15.1017268835401,116.577121407393
"z196",2.73240950358644e-27,10.8305725560503,61.1646136888602
"z197",0,62.5769549340409,Inf
"z198",0,-52.2714410458058,Inf
"z199",0,44.3618673154306,Inf
"z200",0,263.478093100925,Inf
"z201",4.00076678019666e-138,25.1403348086563,316.37025679538
"z202",3.53058855736754e-93,-20.5430566301097,212.878949061267
"z203",0,39.4642318449328,Inf
"z204",0,201.139002021673,Inf
"z205",0,-107.132381022792,Inf
"z206",0.068431385206761,-1.82208775455409,2.68192371154015
"z207",0,-351.138811657387,Inf
"z208",1.13513546629164e-98,-21.1565606190219,225.526587116044
"z209",7.99936123222105e-250,34.0646420469486,573.566911555992
"z210",1.7558618064689e-89,-20.1199781444872,204.367113482265
"z211",0,-61.9066373147885,Inf
"z212",0,-81.3355394951979,Inf
"z213",0,-48.7827969395598,Inf
"z214",2.02871737070742e-232,32.8250502887764,533.492337818348
"z215",0,41.047001864437,Inf
"z216",0,-51.7177738085149,Inf
"z217",0,-47.4662452401663,Inf
"z218",0,-76.5453392035901,Inf
"z219",0,-62.1485589127783,Inf
"z220",1.11744139916553e-191,29.7361138301455,439.682711154958
"z221",0,-95.6133377764477,Inf
"z222",1.16784391981038e-26,10.6962810126319,59.7120531726678
"z223",6.07097326972869e-10,6.19006827002016,21.2223319967456
"z224",0,-51.0311666135079,Inf
"z225",5.33978896892934e-55,15.6491243073484,124.966993981408
"z226",3.79235924120435e-220,31.9241313558124,505.23573214218
"z227",0,209.803450248547,Inf
"z228",0,-51.1373458851861,Inf
"z229",2.85473555958201e-271,-35.5369747653558,622.951580986182
"z230",0,-46.3595064544017,Inf
"z231",0,43.1554240390717,Inf
"z232",0,-52.591311618988,Inf
"z233",6.77469712994425e-124,-23.7777917613953,283.607356869562
"z234",0,73.1661222435617,Inf
"z235",0,81.7981554548767,Inf
"z236",0,89.3333115726879,Inf
"z237",2.54203752222885e-179,28.7377688552544,411.229765712368
"z238",5.11017271510942e-85,19.5972886557651,194.088499701415
"z239",4.48678516864857e-247,33.8716604225187,567.237381522298
"z240",6.43552889595018e-134,-24.7450218118662,306.684568433019
"z241",1.61952617025117e-50,-14.9730394519853,114.64712103074
"z242",1.36954544458289e-21,9.55066664705603,48.0398080603654
"z243",2.00659698122389e-109,22.3102918614033,250.285334893266
"z244",0,355.616345432402,Inf
"z245",1.9586514039363e-148,-26.0849997042745,340.110337585914
"z246",1.73654614825567e-177,28.5867475913482,407.005663291655
"z247",0,-208.583017109859,Inf
"z248",0,85.8322071529032,Inf
"z249",0,-65.8668389238747,Inf
"z250",0,-211.261113039781,Inf
"z251",0,39.0328584360677,Inf
"z252",2.7284236927264e-61,16.552720785393,139.453966632132
"z253",0,-140.772463963016,Inf
"z254",0,175.125297937044,Inf
"z255",0,-85.5561405014077,Inf
"z256",1.10741264692134e-50,14.9984693314514,115.027228303988
"z257",2.68900925294642e-21,-9.48032826701356,47.3651141345579
"z258",0,57.5028766770436,Inf
"z259",7.22017313057147e-290,36.7695499651207,665.772798036352
"z260",2.26313587684405e-68,-17.5153345041161,155.759034915952
"z261",1.93982673466898e-16,8.22964804611162,36.1787628308443
"z262",0,78.5610242065198,Inf
"z263",5.10034550795818e-108,-22.1628199502768,247.049881759263
"z264",0,338.04927319005,Inf
"z265",4.61952250806725e-25,10.3486741194058,56.034335978331
"z266",1.57527650568938e-103,-21.6851269172406,236.71183376235
"z267",0,-350.473575058432,Inf
"z268",4.06618645242698e-38,-12.9241226269075,86.0955279631441
"z269",3.05359347202271e-308,37.9512294213997,708.079889557517
"z270",6.57599301315449e-291,36.8373988083561,668.16883646599
"z271",0.775415887276916,-0.28527998136638,0.254355764818097
"z272",3.84799405945077e-22,9.68166722854929,49.3093200568685
"z273",1.17356547822926e-13,-7.42250998284411,29.773559676787
"z274",0,-86.5111076709657,Inf
"z275",0,109.836144134705,Inf
"z276",2.33612129694073e-314,-38.337210151641,722.163227211452
"z277",0,-137.022916075782,Inf
"z278",1.71993493975341e-16,-8.24407724550355,36.2990750235195
"z279",1.6837076191575e-98,-21.1376970992978,225.132340835499
"z280",0.734590640028639,0.339004085137999,0.308441887266855
"z281",0,68.876055248988,Inf
"z282",3.32491668218922e-43,13.8007736288517,97.8097143829383
"z283",8.04934443424983e-100,21.2827610408572,228.172918648029
"z284",0,108.121575426165,Inf
"z285",1.88459932271005e-07,-5.21116778894483,15.4843804135491
"z286",0,405.605761044742,Inf
"z287",0,110.750354189836,Inf
"z288",0,51.5017226149639,Inf
"z289",5.94800573454949e-06,-4.52867943337666,12.0324545652529
"z290",0,-85.9341408075782,Inf
"z291",0,-152.609748066882,Inf
"z292",7.0270897223879e-30,-11.3656392767431,67.1277801494577
"z293",3.5632162384878e-59,16.2543058231255,134.581856911862
"z294",6.24687169721995e-26,10.5391709348264,58.0351316078479
"z295",3.02005198497676e-26,-10.607543969655,58.7619383730381
"z296",0.000637635719122899,3.4151782126056,7.35774341084833
"z297",1.63472793691478e-271,35.5532742588106,623.509083810324
"z298",8.86034551188678e-51,15.0133705693782,115.250253982013
"z299",0,49.0800053965934,Inf
"z300",0,47.7997758468242,Inf
"z301",0,300.129155109311,Inf
"z302",0,-43.4582606951582,Inf
"z303",0,-68.3003216780592,Inf
"z304",0,48.6567423785893,Inf
"z305",0,216.734286042533,Inf
"z306",0,159.11791178808,Inf
"z307",0,-127.203171623544,Inf
"z308",0,-74.2209151532512,Inf
"z309",1.17549863571401e-15,8.0105639988501,34.377083966514
"z310",7.78320032303665e-203,30.6111010197661,465.372806271608
"z311",0,205.717475590243,Inf
"z312",5.68106593237737e-300,-37.4235998440509,689.038389018936
"z313",0,46.0150347651437,Inf
"z314",7.15506269458515e-210,31.1510410159066,481.575049353434
"z315",0,-49.8136678822831,Inf
"z316",7.90876639381803e-92,-20.3895064679073,209.769856741104
"z317",0,197.617337393567,Inf
"z318",0,-47.4037154280621,Inf
"z319",4.16541611123878e-218,31.7719982629146,500.536734095414
"z320",5.43151310976056e-05,4.03650404711018,9.82070771242768
"z321",0,-206.417448392828,Inf
"z322",2.85600841235389e-107,-22.0839115272503,245.327179960388
"z323",0,-166.22747830488,Inf
"z324",0,94.9928668900457,Inf
"z325",0,-215.187490729924,Inf
"z326",0,-117.707914678164,Inf
"z327",0.00151028972409677,3.17275119687285,6.49545377629729
"z328",0,-68.4139217543955,Inf
"z329",8.86330762806575e-238,33.2113663621419,545.833332116181
"z330",0,-45.1609066271528,Inf
"z331",1.80404046869143e-24,-10.2169850443275,54.6720133777125
"z332",0,-62.1936075781223,Inf
"z333",0,-66.7294824406243,Inf
"z334",0,66.5513296354234,Inf
"z335",1.08704994577271e-09,-6.09748799326954,20.63979828159
"z336",2.04514490784885e-187,-29.3953566855177,429.867943743318
"z337",3.89184720138425e-25,10.365127656511,56.205743420963
"z338",0,-144.251067860903,Inf
"z339",0,159.303812914639,Inf
"z340",1.14898234221139e-83,-19.4363055557992,190.97568608772
"z341",0,-81.2818250375839,Inf
"z342",9.47230724991742e-07,-4.90292077972118,13.8697231356403
"z343",1.00878851004904e-258,-34.6825724900069,594.058203876582
"z344",0,-145.042653423811,Inf
"z345",0,-45.2259212558361,Inf
"z346",0,65.88598050422,Inf
"z347",7.74681237794819e-18,-8.6078003580625,39.3992502212083
"z348",0,257.098481534898,Inf
"z349",0,141.261056617537,Inf
"z350",1.0140800721671e-92,-20.4910727909394,211.823846686767
"z351",1.78258624295906e-71,17.9213551774215,162.905476347295
"z352",3.42007132902383e-171,28.0627324665509,392.512389494685
"z353",1.76765858081709e-51,-15.1206434083057,116.862183907527
"z354",1.12491287607331e-155,26.7293606882336,356.78298382491
"z355",2.16235848591315e-84,-19.5228455193187,192.645948293857
"z356",2.17345531923988e-46,-14.3228406648113,105.142596063546
"z357",0,-158.44055539605,Inf
"z358",0,78.8832574283178,Inf
"z359",0,146.746478729048,Inf
"z360",0,-45.8151803664247,Inf
"z361",1.16167027426687e-156,-26.8159654313396,359.053415645993
"z362",3.84615713882629e-163,27.3786237477057,373.974295653968
"z363",0,-91.3542752984904,Inf
"z364",0,-64.178851381847,Inf
"z365",3.48513194210214e-78,18.7697838960089,178.353131350039
"z366",0,-216.204030139015,Inf
"z367",0,-144.494065593739,Inf
"z368",1.43463869461493e-113,-22.74001395975,259.831202471574
"z369",5.56128638028334e-174,28.2960445152367,398.933976736101
"z370",1.72818213985269e-168,-27.8347869090061,386.287225553165
"z371",2.40847136998608e-240,33.394837482661,551.741430058626
"z372",3.4405767544129e-69,-17.623239820547,157.642732298091
"z373",0.220468505812883,-1.22521996405766,1.5120004250771
"z374",0,-42.0451626718186,Inf
"z375",0,74.5224440673857,Inf
"z376",1.86202678088112e-121,-23.536629102036,277.99113069067
"z377",0,-49.0839513836157,Inf
"z378",0,-195.478773518684,Inf
"z379",1.11868774943329e-133,24.7222726710874,306.131661022114
"z380",0,-221.311934006032,Inf
"z381",7.49736868635559e-71,17.8404648076351,161.468989485414
"z382",0,63.4235195433715,Inf
"z383",2.01742564223112e-304,37.7083383029491,699.284046006098
"z384",3.33686138813311e-245,33.7396952552342,562.928317122503
"z385",0,103.896360627561,Inf
"z386",6.81448976341142e-68,17.4518891672043,154.656735130888
"z387",0,74.4306079610127,Inf
"z388",2.65506058258344e-183,-29.0629488251303,420.396604545178
"z389",5.24709008154969e-230,-32.649756484118,527.936897735872
"z390",0,-81.9180202321667,Inf
"z391",0,-314.913499014749,Inf
"z392",2.44060660393611e-287,36.6041759018145,659.949675072713
"z393",8.57779811692017e-144,25.6638471750327,329.423076140307
"z394",3.03194281069746e-15,-7.89298873831587,33.4295727892156
"z395",1.0285605469905e-125,23.9560904257538,287.79497632666
"z396",0,-89.2246065368479,Inf
"z397",0,-297.182579636203,Inf
"z398",1.04943250336664e-138,-25.1944865420619,317.708493288101
"z399",1.58759596437299e-74,18.3118531310787,169.929075981603
"z400",0,40.8420236455028,Inf
"z401",0,54.978903252976,Inf
"z402",0,54.1389777983821,Inf
"z403",6.50247135862395e-67,17.3213506819058,152.401018916942
"z404",0,-90.2986626983179,Inf
"z405",8.78776643739375e-24,-10.061821440131,53.0886816551351
"z406",2.95708036466187e-181,-28.896197841866,415.683699413653
"z407",2.38558605504695e-315,38.3994102513835,724.444859473583
"z408",0,110.688564158798,Inf
"z409",4.45410763700968e-74,-18.2550073603347,168.897470146647
"z410",0,274.363936337854,Inf
"z411",1.6895077421711e-172,28.1722416771599,395.520198785292
"z412",0,-46.6650812877262,Inf
"z413",0,88.1681618280975,Inf
"z414",0,334.57335539183,Inf
"z415",7.81812331196385e-34,12.1380768006946,76.2314486217239
"z416",0,-61.4621530296316,Inf
"z417",0,-52.2299772628409,Inf
"z418",0,-57.8457902515819,Inf
"z419",5.73257669052768e-188,-29.4397250590173,431.139832369021
"z420",1.73580985588146e-181,-28.9150923037134,416.216427751705
"z421",0,-121.645074729995,Inf
"z422",0,48.5341668951511,Inf
"z423",0,-80.987123210084,Inf
"z424",0,-49.4450552712189,Inf
"z425",0,-67.2457285799457,Inf
"z426",0,-175.964243005394,Inf
"z427",0,-107.116772200425,Inf
"z428",2.18693394331914e-222,-32.0902728351007,510.391390107683
"z429",1.19661242257895e-56,15.8908852003453,128.765270624183
"z430",8.95089197952307e-127,-24.0594608843742,290.236553620406
"z431",0,-47.5968604245004,Inf
"z432",0.246172835990138,-1.15963404951455,1.40172140442154
"z433",2.06106437274489e-130,24.4108968981249,298.612839554062
"z434",1.8255635931845e-153,-26.5342509803065,351.693630470546
"z435",0,-50.207301938994,Inf
"z436",3.32229100460795e-27,10.8125957795659,60.969142904265
"z437",0,78.5222925459756,Inf
"z438",0,81.765014851662,Inf
"z439",0,-195.095502172436,Inf
"z440",0,-170.387682521466,Inf
"z441",0,189.61409407343,Inf
"z442",7.3240807638787e-287,-36.572890176164,658.850754035249
"z443",0,43.6394060220913,Inf
"z444",1.15546996517656e-74,18.3293259253837,170.246789724089
"z445",0,403.452214161008,Inf
"z446",2.0431208724641e-83,-19.4063955446256,190.400084240219
"z447",0,53.9325893959643,Inf
"z448",4.67483479215016e-35,12.3675265383982,79.0482844312529
"z449",0,-40.5855267775024,Inf
"z450",0,-141.04241738763,Inf
"z451",9.14418697997444e-227,32.4128750595381,520.473697734986
"z452",1.47768975093193e-73,18.1887070604104,167.698231899487
"z453",0,-76.0821041871428,Inf
"z454",1.35635055232824e-12,-7.09081882626542,27.3262234404046
"z455",4.30303828945492e-48,-14.5945847821973,109.064763111581
"z456",0,166.689110823566,Inf
"z457",0,-73.8460577598907,Inf
"z458",0,-283.702774572511,Inf
"z459",0,-184.961578965266,Inf
"z460",0,-263.537803699552,Inf
"z461",0,-89.7818976703881,Inf
"z462",0.0202008711275051,-2.32254777620384,3.90202955038082
"z463",0,-153.24904307152,Inf
"z464",4.22908299941267e-172,-28.1388781637093,394.602650810428
"z465",1.22327439778394e-114,-22.8495790025021,262.293169405282
"z466",1.44214190394719e-74,-18.3171394297706,170.025167439808
"z467",0,-137.35255398481,Inf
"z468",3.80382498757739e-270,35.4611727762943,620.361967972239
"z469",6.1203730134763e-16,8.09058973367571,35.0297384433234
"z470",5.34077551677219e-45,-14.0972239347658,101.940958314445
"z471",0,259.567426030947,Inf
"z472",0,-64.3817635659789,Inf
"z473",6.50609547962058e-242,33.506527121225,555.35285300099
"z474",0,57.2396641943099,Inf
"z475",0,39.2026594538623,Inf
"z476",0,-69.6273326728568,Inf
"z477",0,90.43707899573,Inf
"z478",0,-51.2796750547862,Inf
"z479",1.94991776173763e-35,-12.4379108749251,79.9226910565732
"z480",8.07393662440505e-68,17.4421080779714,154.487145150538
"z481",0,-55.7646377586428,Inf
"z482",0,178.392376413724,Inf
"z483",0,-194.123180968967,Inf
"z484",0,49.4905457174633,Inf
"z485",4.37690904438347e-262,-34.9134250534444,601.800951586803
"z486",0,-93.3794037993616,Inf
"z487",1.73955069904399e-45,14.1766717519089,103.06270232379
"z488",1.81747025089969e-81,19.1716244614763,185.911946970369
"z489",2.46797881016027e-88,-19.9868414211792,201.724088663304
"z490",2.91339639019671e-16,8.18068707392341,35.7720419429074
"z491",2.83267790140184e-167,-27.7318005253112,383.490488010855
"z492",0,-95.3382373092829,Inf
"z493",2.02498585500566e-283,-36.3465459710346,650.926018601963
"z494",0,-113.625927646069,Inf
"z495",0,49.0083333847057,Inf
"z496",0,-182.940895541042,Inf
"z497",0,-90.1093898425335,Inf
"z498",4.25980513299868e-51,-15.062201313548,115.982616326889
"z499",0,113.965708320879,Inf
"z500",0,45.5239718235904,Inf
"z501",4.34813849885524e-219,31.8452408670488,502.796387543482
"z502",0,-44.5942511203085,Inf
"z503",0,52.1465658274143,Inf
"z504",0,60.6635266881777,Inf
"z505",1.87094854108242e-07,-5.2125170926439,15.4916501074746
"z506",3.80076711201242e-180,-28.8054661677119,413.130113820987
"z507",0,182.745123099709,Inf
"z508",3.6694718695784e-06,-4.62976995875295,12.5154628110001
"z509",0,246.278064425587,Inf
"z510",1.59327949053998e-56,-15.8727874702215,128.47897074295
"z511",0,145.606932538994,Inf
