"","pvalue","tvalue","logp"
"z0",0,-47.6224595557356,Inf
"z1",0,-41.9754007061061,Inf
"z2",0,-113.586446409357,Inf
"z3",0,-62.1682819142637,Inf
"z4",0,-143.883627512159,Inf
"z5",4.20028248845609e-56,-15.8113598941275,127.509613425483
"z6",9.71396089037118e-24,-10.0519226565051,52.9884781140513
"z7",3.61890176568986e-11,6.62078145210089,24.0422654227694
"z8",0,-48.5962741490089,Inf
"z9",0,-45.1649479151455,Inf
"z10",0,54.6087200209799,Inf
"z11",0,61.6599395475487,Inf
"z12",0,67.1609388555147,Inf
"z13",0,72.1004660115965,Inf
"z14",0,150.832799680404,Inf
"z15",0,-43.4255494061064,Inf
"z16",0,-52.8361766142366,Inf
"z17",0,-179.631773961875,Inf
"z18",1.93408569785128e-187,-29.3972931004324,429.923777682642
"z19",0,-129.973918705892,Inf
"z20",0,-61.0728065416914,Inf
"z21",0.124238125538946,-1.53715648829828,2.08555518767547
"z22",8.59851098120359e-07,-4.92190308988316,13.9665066044101
"z23",6.17155995972658e-66,-17.1901576058213,150.150664501868
"z24",9.21916970759426e-194,-29.9013311704461,444.480223060738
"z25",3.25264608274749e-178,28.6467116687739,408.680677708556
"z26",0,-57.0662062192039,Inf
"z27",0,-44.214001545902,Inf
"z28",0,-47.372278815431,Inf
"z29",0,59.1025517379744,Inf
"z30",0,-88.3505914073234,Inf
"z31",6.1702352501678e-53,-15.3415700686919,120.217272963428
"z32",1.69434189115922e-37,12.8133119391096,84.6683540401444
"z33",4.796020077462e-70,17.7354267597407,159.613170086134
"z34",3.55348018145337e-19,8.95517513366538,42.4811893108082
"z35",0,59.2734845001115,Inf
"z36",0,-59.4819808911219,Inf
"z37",9.36715842575514e-24,10.0555149089684,53.0248324445933
"z38",7.5951164515777e-245,-33.7144334494038,562.105842314948
"z39",7.93932637352789e-93,20.5031379313371,212.068585216392
"z40",2.47657599964935e-92,-20.4469764891058,210.930951594547
"z41",0,-58.6889761970178,Inf
"z42",0,84.5789333256131,Inf
"z43",1.90968578803466e-12,7.04325248244514,26.9840823962855
"z44",0,144.856856053005,Inf
"z45",0,135.651775015091,Inf
"z46",3.91294759915579e-10,-6.25901167757103,21.6615599782775
"z47",0.240232869219425,-1.17434311253292,1.4261465376514
"z48",0,39.2568770038885,Inf
"z49",0,-129.29143280284,Inf
"z50",0,55.8248572059234,Inf
"z51",0,58.3203504433789,Inf
"z52",0,-58.3915205173035,Inf
"z53",3.2325822891712e-183,-29.0559911270519,420.19979072975
"z54",0,41.837301932505,Inf
"z55",0,-107.493393609409,Inf
"z56",4.00526255943311e-17,-8.41694532313563,37.7563374446164
"z57",2.12322798258192e-76,18.547757043033,174.243529503601
"z58",0,63.4470674133589,Inf
"z59",0,-75.7088818600361,Inf
"z60",7.42183841349193e-90,20.1631669366752,205.228231578352
"z61",8.32872994198553e-53,-15.3219438534501,119.917298952079
"z62",0.00327168637387157,2.94100182425643,5.72244971634193
"z63",0,42.339178209588,Inf
"z64",3.8221525288265e-88,-19.9647206472566,201.286674430336
"z65",0,83.9510195045898,Inf
"z66",1.73457434376952e-311,38.1564648264903,715.553201872852
"z67",4.85377845439727e-235,-33.0144874021942,539.527739389201
"z68",1.41156860441578e-06,-4.82394969394116,13.4708089865263
"z69",0,80.9986452886881,Inf
"z70",1.66287309410904e-278,36.0210591348238,639.610108966465
"z71",0,-64.197847895469,Inf
"z72",0,-102.443108781462,Inf
"z73",0,-44.920266080298,Inf
"z74",2.55817483592275e-36,-12.5999154632507,81.9537692982849
"z75",0,69.5367739003328,Inf
"z76",0,94.7524305231129,Inf
"z77",0,122.475418407785,Inf
"z78",1.52869199824771e-179,28.7558883525822,411.738319179274
"z79",0,42.4042380017878,Inf
"z80",0,-87.4087461105968,Inf
"z81",0,-79.5590761339327,Inf
"z82",6.57498318412237e-06,4.50744385212147,11.9322385374516
"z83",0,-46.5775530929699,Inf
"z84",1.39879642382712e-13,7.39919175022676,29.5979940393193
"z85",0,-42.4203297993491,Inf
"z86",7.15245003193268e-62,16.6338077996174,140.792820805811
"z87",0,127.047147682674,Inf
"z88",4.03174302197917e-142,-25.5104871957545,325.572884411045
"z89",0,-40.4570472852195,Inf
"z90",0,39.2260256387572,Inf
"z91",1.14119394022093e-130,24.4355085886722,299.203987058889
"z92",0,48.2959120207266,Inf
"z93",0,64.189429657035,Inf
"z94",8.5044963380125e-183,-29.0218320350456,419.232477013333
"z95",0,-53.8549698214822,Inf
"z96",9.35197165940275e-86,19.6845721554666,195.786730803754
"z97",0,53.9541089329672,Inf
"z98",5.98830502048837e-208,31.0043678271022,477.147890938876
"z99",1.94493487411627e-06,4.75961758489569,13.1502820651993
"z100",0,-42.3228748301274,Inf
"z101",4.14083310939908e-304,-37.6883919343203,698.564971268443
"z102",4.1282602903957e-276,-35.8614709783989,634.095629585321
"z103",2.78578412670448e-149,26.161147827745,342.060649468788
"z104",0,-119.583741598715,Inf
"z105",0,45.7684228716723,Inf
"z106",0,95.2892732478097,Inf
"z107",5.56104585546179e-291,36.8421167969084,668.336475867194
"z108",0,60.0248156174323,Inf
"z109",1.31701250715888e-29,-11.3104383853601,66.4996017774075
"z110",0,-75.2350933582889,Inf
"z111",2.27657917203555e-39,-13.1451496914642,88.9781446736156
"z112",0,55.2495749637706,Inf
"z113",8.72628730876276e-09,-5.75494198226639,18.5569258371896
"z114",0,-60.3844478657239,Inf
"z115",0.0135613027435172,-2.46864101017055,4.30053492855379
"z116",0,-75.6279502377666,Inf
"z117",1.07517988145981e-77,-18.7091721205149,177.22656418137
"z118",6.47572469975233e-132,24.5546621096637,302.07317175115
"z119",2.36586024384528e-225,32.3090951030117,517.220504228384
"z120",0,55.8692937234329,Inf
"z121",0,137.99815441462,Inf
"z122",0,71.866323574705,Inf
"z123",3.36588969432529e-54,-15.5306147274232,123.125902696998
"z124",0,-96.5487098311687,Inf
"z125",4.78507048785739e-12,6.91399674247772,26.0655203601275
"z126",1.26384387213036e-42,13.7036134785396,96.4744161365386
