"","pvalue","tvalue","logp"
"z0",6.13318986648241e-178,-28.6240158062435,408.046431568601
"z1",1.17012031798865e-169,-27.9335852184053,388.979774136584
"z2",0,-165.614817474517,Inf
"z3",0,-80.8786583480849,Inf
"z4",0,-81.2578970617809,Inf
"z5",6.34476819301084e-116,-22.9805945353257,265.252240220615
"z6",1.53396327165202e-11,-6.74666097311334,24.9005812631366
"z7",2.03830460798411e-227,-32.4606292760714,521.974697721844
"z8",7.35957518787562e-84,-19.4594187009923,191.421145599464
"z9",0,-170.514339618484,Inf
"z10",5.57250563197901e-159,27.0185966924942,364.393184989102
"z11",0,67.9376561905776,Inf
"z12",0,43.6678735096465,Inf
"z13",0,97.5857542952841,Inf
"z14",0,237.040669958104,Inf
"z15",3.95871810188837e-117,-23.1027843095,268.026535619087
"z16",0,-59.7388942848295,Inf
"z17",0,-179.434878833925,Inf
"z18",8.92370547284714e-57,-15.9094069324816,129.058639028574
"z19",0,-128.606036007346,Inf
"z20",0,-61.6753310402561,Inf
"z21",3.73633124148954e-65,-17.0844716008337,148.349926866108
"z22",0,-42.7826441162427,Inf
"z23",0,-41.9868898296196,Inf
"z24",0,-42.6806114374314,Inf
"z25",0,67.7355146107968,Inf
"z26",2.77958332131987e-294,-37.056583125765,675.937716308198
"z27",1.19452763733121e-108,-22.2290932554888,248.501439218686
"z28",0.0242431866331988,-2.25320086412699,3.71961966465574
"z29",1.29182402127109e-127,24.1411045077463,292.172251620607
"z30",0,-49.4411316533273,Inf
"z31",1.7454433808697e-37,-12.8109948888493,84.6386398309415
"z32",2.42870720638665e-141,25.4386611083535,323.77713901021
"z33",9.1808785675369e-149,26.1146039149438,340.868055951535
"z34",1.85746738664038e-20,9.27597646157959,45.4324879200886
"z35",0,39.5511245184857,Inf
"z36",3.42949720405803e-103,-21.6487616023157,235.933850915692
"z37",7.1017127043666e-183,-29.0282004668162,419.412736036986
"z38",0,-59.8761047492721,Inf
"z39",1.80346079862229e-62,-16.7168520390288,142.170568280784
"z40",0.0701420040421708,1.81092458436889,2.65723346264847
