"","pvalue","tvalue","logp"
"z261",2.20245119414366e-191,29.712674750834,439.004181842579
"z262",0,67.3308349179275,Inf
"z263",1.26438243685092e-143,-25.6484333302772,329.035084487386
"z264",0,261.5845028179,Inf
"z265",1.01038200637799e-72,18.0819310936225,165.77579821209
"z266",0.000932725319948048,-3.31014813941152,6.97739980566303
"z267",0,-157.271367211789,Inf
"z268",0,-74.0845809881144,Inf
"z269",0,62.8452743336958,Inf
"z270",1.3189292468081e-301,37.5284043152803,692.801292760452
"z271",0,-50.7398645091151,Inf
"z272",2.41883564458726e-59,16.2782278596715,134.969234200865
"z273",9.46374608147283e-258,34.615559202475,591.819485696085
"z274",0,-78.8891169049242,Inf
"z275",0,46.5238945863498,Inf
"z276",1.10306306172497e-111,-22.5455156935689,255.488854410787
"z277",0,-133.558870691489,Inf
"z278",1.13480470890297e-231,32.7708198593397,531.770695908136
"z279",1.55222519370406e-06,4.80496813547733,13.375821047693
"z280",0,-65.4533789469197,Inf
"z281",0,138.684197392797,Inf
"z282",3.43815376658818e-100,-21.3231743587022,229.023574667851
"z283",0,-41.4753499675795,Inf
"z284",0,164.334832882084,Inf
"z285",1.04931001402625e-126,-24.0527436909587,290.077588898583
"z286",0,281.296092589872,Inf
"z287",3.76261747344013e-276,35.8641831683735,634.188370814592
"z288",5.98704812681108e-66,-17.1919361086983,150.181017647144
"z289",4.29892203452383e-39,-13.0967219632387,88.3424543251418
"z290",0,-137.752590952266,Inf
"z291",0,-94.3739720672948,Inf
"z292",0,66.3323253425211,Inf
"z293",2.37816997548098e-76,-18.5415973707471,174.130135793498
"z294",1.17195201475564e-161,27.250755338856,370.557529224766
"z295",1.79180783576327e-20,9.27982219888568,45.4684767855853
"z296",2.70054927246563e-257,-34.5841301900268,590.770913712903
"z297",0,71.7343789059767,Inf
"z298",0,48.1660370297701,Inf
"z299",2.02040361151903e-272,35.6143399127771,625.599847995244
"z300",2.29259088200991e-285,36.474690854511,655.407068935752
"z301",0,202.84080107835,Inf
"z302",0,-95.3902741556547,Inf
"z303",0,-132.911825222423,Inf
"z304",9.24679206583987e-30,11.3415499420343,66.8532761021403
"z305",0,201.720021506044,Inf
"z306",0,107.532150468894,Inf
"z307",0,-192.778088311667,Inf
"z308",0,-60.5092732682916,Inf
"z309",0,-48.603705248495,Inf
"z310",0,-49.8034132988674,Inf
"z311",0,63.0004791374747,Inf
"z312",0,-76.2971392056008,Inf
"z313",1.64177163074775e-164,27.4961521796822,377.1281793296
"z314",0,88.2088878467466,Inf
"z315",0,-50.4742236109479,Inf
"z316",1.07937225214168e-302,37.5979709091782,695.304318460073
"z317",0,187.940628073687,Inf
"z318",5.30106848829501e-78,18.7472425860503,177.933728851731
"z319",3.54332807851805e-132,24.5796405777183,302.676165854544
"z320",3.69905344885463e-117,-23.1057706838562,268.094378918016
"z321",0,-184.801566305955,Inf
"z322",0,-46.7095001427111,Inf
"z323",0,-315.84653530475,Inf
"z324",0,68.239102861607,Inf
"z325",0,-113.134908909635,Inf
"z326",0,-104.092192492574,Inf
"z327",2.25757196696049e-47,14.4803507193128,107.407209485867
"z328",0,-66.2995899579193,Inf
"z329",0,56.1865835685463,Inf
"z330",1.32927296647002e-279,36.0939822241633,642.13660879432
"z331",5.30755826131892e-40,-13.2554308539484,90.4342718280589
"z332",0,-66.2532178228858,Inf
"z333",9.36642527437957e-33,-11.9322227648903,73.7481765528826
"z334",0,65.2361011982254,Inf
"z335",0,-57.4105294819322,Inf
"z336",2.80100462470734e-41,13.4755311714108,93.3760106653877
"z337",0,-72.6298800512379,Inf
"z338",0,-87.8384770572871,Inf
"z339",0,116.192694083224,Inf
"z340",0,-54.9968451410065,Inf
"z341",0,-40.6595252718754,Inf
"z342",3.65494942823979e-319,38.6380149857945,733.228562408317
"z343",1.17537324713519e-20,-9.32475901103891,45.8901161055908
"z344",0,-179.300061622158,Inf
"z345",0.00137273333412127,-3.20038072219915,6.59095139238435
"z346",0,160.605488708491,Inf
"z347",5.67714077769252e-268,35.3142258470508,615.356357200621
"z348",0,219.705102435553,Inf
"z349",0,189.503183706632,Inf
"z350",0,-97.9004029879359,Inf
"z351",2.32336433916192e-33,-12.0482130231289,75.1422917873814
"z352",1.69695511024705e-224,32.2461166487995,515.250225297182
"z353",5.12346360590831e-193,-29.8423728543943,442.765092251984
"z354",5.73797033870355e-181,28.8726700947593,415.020796283651
"z355",7.08315744844994e-257,-34.5552047988271,589.806649123883
"z356",0,-106.641540914021,Inf
"z357",0,-90.5951996464984,Inf
"z358",0,100.154470814617,Inf
"z359",0,191.134022261359,Inf
"z360",1.8384752123168e-279,-36.0846322803489,641.812304406229
"z361",2.83034113566534e-308,37.9533197824038,708.155811395138
"z362",2.48631121878645e-285,36.472374800665,655.325951329479
"z363",4.86696057764263e-147,-25.9590792739478,336.897539039236
"z364",6.59916991102188e-142,-25.4908059046917,325.080139335089
"z365",5.70763353189650e-09,-5.8263073848398,18.9814613419338
"z366",0,-104.029013163218,Inf
"z367",0,-82.5940547007278,Inf
"z368",6.11750831383592e-204,-30.6964498986502,467.916204095426
"z369",4.03699797736545e-14,-7.56275217006992,30.8406899610701
"z370",1.7764952961164e-26,-10.6571918040236,59.2925699292074
"z371",1.22859913721486e-67,17.4178720544419,154.067326623104
"z372",8.69845965309917e-313,-38.2384112483081,718.545988148519
"z373",2.03545227651607e-09,5.99628433137446,20.0125477938432
"z374",2.77206232062877e-25,-10.3976217055799,56.5450357615869
"z375",0,48.0660443455715,Inf
"z376",1.84108252872148e-234,32.9727431352441,538.194558031158
"z377",2.41149991600072e-225,-32.3085014860018,517.201396997966
"z378",0,-215.630104476036,Inf
"z379",0,73.753145272965,Inf
"z380",0,-130.853305759693,Inf
"z381",1.66416046217432e-15,7.96762210546183,34.0294556255658
"z382",3.51481513350912e-181,-28.8900671232561,415.510914901639
"z383",3.63346530499495e-209,31.0972866600741,479.950097613373
"z384",1.44135488965259e-93,-20.5870959524479,213.774830081631
"z385",0,74.039122704472,Inf
"z386",9.25501228151076e-124,23.7644573620619,283.295386258224
"z387",0,101.898010104065,Inf
"z388",1.90004713334144e-18,8.7678648415555,40.8046529810063
"z389",0,-52.4395092266064,Inf
"z390",0,-100.446952969563,Inf
"z391",0,-341.260830639975,Inf
"z392",6.78441872523337e-91,20.2827024655234,207.620614843404
"z393",7.75301078888285e-168,27.779559108189,384.786214366189
"z394",0,-38.9860481284224,Inf
"z395",5.11771053113787e-153,-26.4945658958619,350.662812050931
"z396",2.1530140384017e-06,4.73904897181053,13.0486418192124
"z397",0,-238.343785034373,Inf
"z398",2.02327297051392e-126,-24.0249800627046,289.421005234645
"z399",0.00520988643088229,2.79375730472579,5.25719722174959
"z400",1.34748877663218e-168,-27.8439321468955,386.536052928263
"z401",0,74.5914038159378,Inf
"z402",3.14986826077709e-187,-29.3802762426941,429.436051759899
"z403",0,-65.4782120451541,Inf
"z404",4.02724671538216e-136,-24.9528577860753,311.758489701893
"z405",9.88131291682493e-324,-38.9180331386463,743.746924740821
"z406",1.5250282259031e-93,-20.5843247170012,213.718400729769
"z407",0,68.712614101394,Inf
"z408",0.162571593625336,-1.39640752250555,1.81663679808161
"z409",1.99703107434764e-08,-5.61330698169505,17.7290191291252
"z410",0,286.253520878299,Inf
"z411",0,41.8395162623091,Inf
"z412",1.84044898249366e-282,-36.2832787019513,648.718986670241
"z413",0,104.396875359794,Inf
"z414",0,169.887826702667,Inf
"z415",0,106.350587342675,Inf
"z416",7.48633223007325e-118,-23.1758437229968,269.691961984614
"z417",0,-62.2103854461851,Inf
"z418",0,-62.8456754217675,Inf
"z419",1.48597554880174e-50,-14.9788008617612,114.733183157915
"z420",8.35686625050613e-215,-31.5243581461715,492.932711487315
"z421",0,-63.702934201823,Inf
"z422",0,43.3931182217545,Inf
"z423",0,-93.0909056178566,Inf
"z424",1.57830537620432e-45,-14.1835407893096,103.159977459989
"z425",0,-45.4767045678618,Inf
"z426",0,-57.9442529205149,Inf
"z427",0,-109.786151166731,Inf
"z428",6.15539816073947e-188,29.4372442404943,431.068668036345
"z429",4.00628776853835e-135,24.8589602141429,309.461122485149
"z430",0,39.7729573601282,Inf
"z431",0,-52.6111818841918,Inf
"z432",0,57.1767481467789,Inf
"z433",3.46223039100935e-273,-35.6657858676957,627.363817384305
"z434",5.71445163384863e-272,-35.5839850782274,624.56014695382
"z435",0,-53.45834374215,Inf
"z436",5.09527683691446e-193,-29.8425627118133,442.770608947635
"z437",0,63.7612752010676,Inf
"z438",0,133.323221668999,Inf
"z439",1.29485094258621e-212,-31.3591108381487,487.889644128461
"z440",0,-87.2868096830684,Inf
"z441",0,112.903685789916,Inf
"z442",0,-59.0555008852653,Inf
"z443",0,58.0752737193706,Inf
"z444",4.96647717198077e-12,-6.90871198486559,26.0283103456656
"z445",0,197.90375001817,Inf
"z446",0,-56.2186501350309,Inf
"z447",1.45524814160091e-303,37.6535776554182,697.308106747058
"z448",1.10611801414661e-39,13.1999303657923,89.6999620257917
"z449",6.0378173489055e-225,-32.2791708841105,516.283603343097
"z450",0,-110.23154171087,Inf
"z451",0,39.5396642179688,Inf
"z452",0,-52.2888603967994,Inf
"z453",0,-39.8921724077867,Inf
"z454",8.67831103949545e-251,-34.1321221104857,575.78803141247
"z455",0,-42.4571465848091,Inf
"z456",0,71.9538509669391,Inf
"z457",0,-68.781037122568,Inf
"z458",0,-170.27595205023,Inf
"z459",0,-106.813153113893,Inf
"z460",0,-137.029869986843,Inf
"z461",0,-217.534967362941,Inf
"z462",1.343341345978e-237,33.1984177330293,545.417506987568
"z463",1.59899865604588e-125,-23.9373646126899,287.353759030901
"z464",0.453585434243299,0.749406652867926,0.79057163854075
"z465",0,-49.02645676714,Inf
"z466",3.20666189991551e-176,-28.4820546735443,404.089745877456
"z467",0,-39.8280202628337,Inf
"z468",0,-44.8784998508084,Inf
"z469",0,-80.5775996779775,Inf
"z470",2.32545506926647e-06,4.72340201231912,12.9715948093606
"z471",0,130.321015514938,Inf
"z472",2.78629360317331e-13,-7.30697570690911,28.9088939539154
"z473",0,-39.768416325255,Inf
"z474",3.36255241876807e-09,-5.91410957277059,19.5105655029153
"z475",3.75191728455164e-256,-34.5051423156986,588.13951682127
"z476",0,-105.546500008253,Inf
"z477",0,124.086565651491,Inf
"z478",1.02818474283593e-80,-19.080225201666,184.179012577707
"z479",3.90467540299589e-317,-38.511289757008,728.557299822708
"z480",3.28918331739269e-40,13.2914742554682,90.9127644175947
"z481",8.84818774247383e-74,18.2170890157327,168.211084218371
"z482",0,167.523572729353,Inf
"z483",0,-173.225357981345,Inf
"z484",0,59.6283266910705,Inf
"z485",2.35271020323143e-175,-28.4102907108342,402.096823332345
"z486",0,-53.7928536404365,Inf
"z487",0,129.823473809475,Inf
"z488",5.98768185622558e-176,28.4595861824835,403.465272032029
"z489",0,-70.307940700942,Inf
"z490",3.46730159762696e-46,-14.2901444057213,104.675537623856
"z491",1.75634257946645e-150,-26.2687214883134,344.824530382109
"z492",0,-99.5040492691473,Inf
"z493",6.74751979723809e-44,13.9159490998948,99.4045690918215
"z494",0,-103.767053694463,Inf
"z495",3.28998790984355e-233,32.8822601647599,535.311442777662
"z496",0,-268.99770204873,Inf
"z497",0,-80.4232641299016,Inf
"z498",0,43.3567384252134,Inf
"z499",0,85.4425889210267,Inf
"z500",3.07831040924298e-50,-14.9299757590435,114.004873771663
"z501",0,44.5026874870012,Inf
"z502",0,-126.203630190056,Inf
"z503",0,115.128113966034,Inf
"z504",1.43184601402888e-97,21.034992378876,222.991789489769
"z505",0.167501346625015,1.38021019490199,1.786763888197
"z506",2.61683608671817e-108,22.1933148128299,247.71722405581
"z507",0,190.306587684577,Inf
"z508",1.60745083008685e-236,-33.121028951063,542.935432357748
"z509",0,274.604656510665,Inf
"z510",2.32177941652924e-140,-25.3480952823589,321.519579137591
"z511",4.62238429992666e-181,28.8803452727319,415.236991177718
