"","pvalue","tvalue","logp"
"z229",0,-76.8785812064481,Inf
"z230",4.3601340811366e-05,4.08780071310023,10.0404226555279
"z231",0,59.8335067513526,Inf
"z232",6.53486410467606e-56,-15.7832740585499,127.067613655806
"z233",3.49375813555174e-141,25.4240934786742,323.41352012564
"z234",0,78.884491949496,Inf
"z235",0,127.712107388491,Inf
"z236",0,44.5417209110142,Inf
"z237",5.28288571030088e-17,8.38436802060378,37.4794740964352
"z238",5.88241281647173e-54,15.4945047078098,122.567628000998
"z239",1.64206832783984e-231,32.7591526552132,531.40119985889
"z240",1.78696913840292e-13,7.36654505383617,29.3530852429544
"z241",1.54129423636747e-28,11.091702135164,64.0397601271316
"z242",3.88188305968983e-277,35.9299680763887,636.459750398785
"z243",2.2421486536178e-72,18.0374748575446,164.978692069097
"z244",0,214.237158666377,Inf
"z245",9.16695512323605e-69,17.567181571559,156.66276623309
"z246",2.637537683842e-222,32.0842333070785,510.204044858265
"z247",0,-150.96399176107,Inf
"z248",0,130.079768013762,Inf
"z249",6.03162964221761e-213,-31.3841808477838,488.653607577748
"z250",0,-256.912211481825,Inf
"z251",1.18507764982355e-290,36.8207068217061,667.579868668556
"z252",6.21025323720187e-05,-4.00493195254974,9.68672379091878
"z253",0,-259.724509591608,Inf
"z254",0,84.6357444280182,Inf
"z255",0,-85.8819372995957,Inf
"z256",2.03933918723722e-149,26.1733076021742,342.372553028558
"z257",4.90594360315497e-271,35.5211152455431,622.4101127511
"z258",0,47.8658791880826,Inf
"z259",5.13594839905596e-312,38.1897981753154,716.770284494718
"z260",5.66884697041519e-128,24.1757671260062,292.995906162366
"z261",1.06053121615596e-63,-16.8863914763278,145.004090928716
"z262",0,68.1558708175727,Inf
"z263",9.18827725004371e-183,-29.0190994903421,419.155143558305
"z264",0,269.57111067202,Inf
"z265",2.87180466976218e-06,4.68029899526857,12.7605699210125
"z266",2.17475020730373e-237,-33.1833920990005,544.93575322886
"z267",0,-236.766188679141,Inf
"z268",0,-83.8432204492934,Inf
"z269",0.0378795648946056,2.07609466147789,3.27334349714508
"z270",0,46.5838493446962,Inf
"z271",6.24263359905927e-66,-17.1894875720198,150.139213993133
"z272",7.11916348036886e-71,17.8433829938982,161.520751372768
"z273",6.61243505470804e-194,-29.9127451350942,444.812556065303
"z274",0,-57.3046775867606,Inf
"z275",0,71.4268462232662,Inf
"z276",8.05634852505491e-33,-11.9448108326644,73.8988476515307
"z277",0,-130.523774171281,Inf
"z278",0,41.1292157682863,Inf
"z279",8.40328688103811e-193,-29.8253267414606,442.270300023176
"z280",0,-94.9618021641932,Inf
"z281",0,114.148561802323,Inf
"z282",2.09859596248283e-244,33.6832162346753,561.089494158717
"z283",8.54389275481038e-208,-30.9925660023558,476.792482612728
"z284",0,49.1342230916513,Inf
"z285",1.05976208704034e-20,9.33576152338148,45.9936574231371
"z286",0,360.737152059961,Inf
"z287",0,91.3986379084721,Inf
