z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated,species
-1.0371724,0.0060907477,-0.03720886,-0.0018612194,0.53251356,0.74477917,0.025403675,0.026513292,0.03498005,0.057036452,-0.021766694,0.029132662,-0.04369882,-0.04037275,0.051137928,-0.012106131,-0.043123495,0.0057382393,-0.033561543,0.040462665,-0.9352461,0.014239577,0.27493244,-0.0039072065,-0.014336363,-0.032659408,-0.15028954,0.031146385,-0.038511157,-0.02371181,-0.028201522,0.05564409,1,1,human
-1.0007453,0.020330787,-0.011495365,0.0319298,0.51459897,0.7317954,0.047663186,0.00019964828,0.04705171,0.077274315,-0.016657531,-0.018100737,0.0055111437,-0.08529357,0.013278698,-0.012921052,-0.020311164,0.00577499,-0.039892193,0.026224924,-0.923715,0.033235848,0.280152,0.01060182,-0.014017766,-0.02708332,-0.15774809,0.033182643,-0.016757017,-0.016119218,-0.015879545,0.034906417,1,1,human
-1.0194764,0.0662137,-0.036386102,-0.008978394,0.5069942,0.7610585,0.038649715,-0.03697896,0.00842612,0.03974368,-0.0501239,-0.18364015,0.02754905,0.018919207,-0.042755306,-0.029806765,-0.008287181,0.019913273,0.0135124335,-0.053875677,-0.9303041,0.0270934,0.28950685,-0.063037746,-0.09267167,-0.04612115,-0.14567831,-0.080083,-0.005525908,-0.02521685,-0.025038185,0.010443373,1,1,human
-0.9813893,0.04187534,-0.015651768,0.123324305,0.50426114,0.73755836,0.01063684,-0.03690047,-0.049533363,0.00842403,-0.048242353,-0.05088893,0.030962946,-0.06724446,-0.030391997,-0.0025031515,0.03535789,-0.0031942553,0.013170326,0.018018195,-0.9378626,0.038935088,0.2865976,0.04304978,-0.043002743,0.027877131,-0.18512525,0.0027568014,-0.012827001,-0.0034096178,-0.020281032,-0.062563576,0,1,human
-1.0087708,0.04330738,-0.035413343,-0.024253735,0.5275625,0.70653564,-0.0148885595,0.081082396,0.12849744,0.050052464,0.020016238,0.0694873,0.06452295,-0.0092126895,0.08593462,-0.01248946,-0.024729613,-0.031445917,-0.094355,0.095730394,-0.8792902,-0.01166167,0.23596099,-0.011273423,0.030953381,-0.07246262,-0.124090485,0.09327916,-0.0858069,-0.002614652,-0.124618396,0.13123924,0,1,human
-1.0232713,0.03977591,0.00074331247,-0.0059837014,0.53112936,0.7746789,0.019418426,-0.017179344,0.016551822,0.032353472,-0.023939684,-0.027045261,-0.02724786,-0.015034253,0.056602024,0.012698102,-0.033716872,0.0236798,-0.018887307,-0.02881883,-0.947727,0.001483862,0.2916581,-0.060871277,-0.01931774,-0.0074685146,-0.16041921,-0.049889565,-0.008990164,-0.0070436387,0.027093746,0.0066018365,1,1,human
-1.0062946,0.0033251154,-0.030156378,0.0034698884,0.52627444,0.77040696,0.016146066,-0.0374013,-0.10219126,0.00011487331,-0.07136103,0.015765987,-0.13051865,0.024009531,-0.0043038707,-0.007964652,-0.03417779,0.059316333,0.05495898,-0.027363643,-0.96203154,0.036402404,0.2886706,-0.04576058,-0.082413934,0.031111889,-0.16138981,-0.06823139,-0.058367047,-0.056362458,0.047490615,-0.059882764,1,1,human
-1.0340623,0.02698874,0.0044432674,-0.024777917,0.5297798,0.779017,0.0197991,0.007888972,0.001777877,0.043790303,-0.018623604,0.013717561,-0.037151318,-0.035259094,0.063376404,-0.01678493,-0.018727008,0.03584586,-0.048757866,-0.018630752,-0.95222867,-0.016579205,0.29437378,-0.0015288534,0.0036669795,-0.04072533,-0.17141996,0.0041230214,0.0014625716,-0.009137005,-0.004668797,0.042257518,1,1,human
-1.0303365,0.025130566,-0.016097704,0.07515609,0.50774026,0.7456124,0.09748952,-0.056177016,0.014039227,0.09293254,-0.031095946,-0.1333846,0.027035525,-0.0925008,-0.08045824,-0.029839033,-0.011074393,-0.02712748,0.015513182,-0.08014378,-0.9407204,0.05541605,0.32039163,-0.0057431543,-0.096974626,-0.025278471,-0.17999579,-0.014997184,0.046912517,-0.02267829,0.013897614,-0.008295139,1,1,human
-1.0085459,0.008008801,0.008211683,0.052023005,0.5349286,0.7502841,0.026838606,-0.021851743,-0.004533489,0.041710895,-0.010335243,0.009876691,0.014162775,-0.053091507,-0.007906535,-0.00533333,3.8409125e-05,0.016854644,-0.038749993,-0.016922249,-0.9352707,0.037433043,0.28955624,0.024426991,-0.010850017,0.013421509,-0.15614717,-0.0035195523,-0.020920005,0.009350932,0.004662776,0.0046750153,1,1,human
-0.99308383,0.016691048,-0.019716417,0.028907843,0.5045271,0.7324005,0.063477315,0.017536717,0.016895905,0.07083337,-0.038655043,0.010873709,-0.036777195,-0.11704418,0.018800808,0.024052255,-0.04232355,0.015863076,0.018204572,0.06277916,-0.9293833,0.011241372,0.26635543,-0.0053066323,-0.029363751,0.0060386034,-0.17285344,0.086116366,-0.05834549,-0.008260148,0.04108791,0.0139314,1,1,human
-0.9782083,0.022012636,-0.045601122,0.07102116,0.501594,0.7065866,0.05514989,0.03982806,0.023108397,0.027903814,-0.050954316,-0.046742037,0.042212304,-0.11666936,-0.07064503,0.0022385663,0.009701006,0.004654393,0.041112933,0.047762956,-0.9097279,-0.048632838,0.26634735,0.02718188,-0.08399667,0.00033628792,-0.1952685,0.14112708,-0.07933246,0.017695261,-0.0036280486,-0.007335925,0,1,human
-1.004058,-0.016983088,0.0015713875,-0.017744828,0.5179969,0.7745396,0.013969557,-0.052318487,-0.10713197,-0.008720024,-0.0471339,-0.017315129,-0.10599563,0.06471818,-0.07952937,-0.015713325,-0.008761897,0.07922712,0.04641119,-0.049255088,-0.9574649,0.079167634,0.2770453,-0.02959642,-0.056388404,0.053549584,-0.14533,-0.10368621,-0.05371909,-0.037816282,0.020955253,-0.06142274,1,1,human
-0.96645176,-0.07883978,-0.01805813,-0.10029437,0.51331466,0.7372617,-0.12680814,0.03939321,0.02995716,-0.102453396,0.08643661,0.003804831,-0.056147702,0.12300414,-0.0045340145,0.06478968,-0.0039539137,0.056200437,-0.0016598224,0.0050067995,-0.8840455,-0.017346652,0.22632359,-0.08883974,0.14906274,0.0944611,-0.08481666,-0.060213547,0.010043025,0.07573628,-0.10055676,-0.018615156,0,0,human
-1.0402181,-0.07872793,0.06858495,-0.043605346,0.5615842,0.7809959,0.029284673,0.011954074,0.047777746,-0.018928126,-0.013547998,0.10629606,-0.02752056,0.083647,0.020977175,-0.037261643,-0.00962459,0.11588056,-0.054632556,-0.019916603,-0.9521716,0.05270104,0.3009811,-0.0027268564,0.05115798,-0.04082749,-0.11936318,-0.08723253,-0.04217576,-0.075535424,-0.012313335,0.018723717,0,1,human
-1.0017899,0.036879666,-0.0072701937,0.05980942,0.5147251,0.7312741,0.071244925,-0.015116743,0.06084746,0.05166258,-0.038662463,-0.0670954,0.058724694,-0.055927083,-0.013874024,-0.006865583,0.0001985367,-0.007630758,-0.0022785186,-0.008306579,-0.92625296,0.026478605,0.29635307,-0.020189475,-0.055821862,-0.033504415,-0.169807,0.0072598243,-0.020222683,-0.041426413,-0.0018362243,0.0060620294,1,1,human
-1.022638,0.023476275,0.0049342522,0.020018317,0.5469497,0.7656134,0.0005586209,-0.007253056,-0.028775213,0.02835443,-0.0012695588,0.057049245,-0.0013972081,-0.015907967,0.04068505,-0.010890167,0.007800818,0.0055066096,-0.027278692,0.0010556396,-0.9550913,0.03248545,0.3033377,0.030803574,0.002676875,-0.015839193,-0.16198643,0.0010481727,-0.008423206,-0.030236423,0.0037460232,0.01290842,1,1,human
-1.054736,-0.037670117,0.030798022,-0.040292468,0.57000536,0.78936946,0.035234142,0.0034626455,-0.000347999,0.02389227,-0.011632471,0.11689367,-0.055455353,-0.008970396,0.05343817,-0.026944367,0.0024915328,0.037759252,-0.0341878,-0.009511373,-0.99236435,0.014658461,0.32845315,0.023386814,0.0036097774,-0.040186837,-0.16434714,-0.008000891,0.0151210455,-0.05722775,0.021489203,0.036438573,1,1,human
-1.0398415,0.010662919,0.055044923,0.008549808,0.5353578,0.7588218,0.039853923,-0.005117736,0.04607068,0.030827273,0.008798074,-0.035971258,0.105752185,-0.023542091,-0.0415389,-0.023639442,0.028726047,0.003190785,-0.0497383,-0.026116494,-0.9402316,-0.004406789,0.31843516,0.044520102,-0.00030045284,-0.06310645,-0.17012247,0.034651354,0.008729157,-0.009356827,-0.054893203,0.05236219,1,1,human
-0.98729616,-0.0077036303,-0.007885905,0.120753266,0.508483,0.748844,0.072168685,-0.022374177,-0.011892522,0.028727755,-0.08950367,0.012433468,-0.04406984,-0.10710718,-0.0014460002,-0.004356408,0.017993962,0.02632881,0.00881608,0.016709596,-0.95645046,0.048870396,0.30085522,0.032326333,-0.05218136,0.009233598,-0.1980373,-0.006539118,-0.0004712983,-0.052810673,0.041312665,-0.06436946,0,1,human
-1.0204175,0.02552596,-0.019946428,0.0031656493,0.5106046,0.7197336,0.050106443,0.024642734,0.044558946,0.084567145,0.012734108,0.022990018,0.019001804,-0.07248322,0.019927444,-0.030568192,0.0048446227,-0.06775125,-0.07167386,-0.015918085,-0.9128532,-0.023878137,0.30512968,0.030490799,-0.039608337,-0.07564855,-0.17313553,0.0750583,0.05246395,0.009306671,-0.0536662,0.10752625,1,1,human
-0.9961187,-0.031600792,0.048939507,0.0142218815,0.5370595,0.75822324,0.056035127,-0.016804026,-0.012554978,0.008185964,-0.06037004,0.05315468,-0.047451288,-0.0693547,0.009227513,-0.0147936065,0.022927977,0.0464834,-0.0075260964,-0.038427364,-0.9723912,-0.002468168,0.323329,0.013730398,-0.038470946,-0.029113684,-0.1872362,-0.012895498,0.048204154,-0.052034885,0.06860891,-0.008245049,0,1,human
-1.0151796,-0.09292872,-0.03376616,-0.06408586,0.5464063,0.7786481,-0.06992171,0.023300033,0.054123938,-0.10454624,0.013059084,-0.07044814,-0.07175971,0.09787599,-0.08645042,0.065615796,-0.0007621353,0.044279464,0.08537073,-0.027977342,-0.96399647,0.031131793,0.256002,-0.12921938,0.062379826,0.104164734,-0.13684374,-0.06650633,0.01668765,-0.0077759577,-0.018828802,-0.10200589,0,0,human
-1.0057013,-0.089446634,-0.030470086,-0.06451981,0.5411646,0.7715298,-0.08781584,0.028541345,0.061583024,-0.10742309,0.017943569,-0.051187098,-0.072662786,0.100011736,-0.06740846,0.06498087,-0.0029763994,0.043786664,0.06497306,0.0034841374,-0.94945216,0.03486341,0.2556301,-0.11185651,0.07296293,0.098395735,-0.12827918,-0.06902159,0.0085653225,-0.0042830743,-0.029440613,-0.08065896,1,0,human
-1.0143508,-0.10208369,-0.041150317,-0.054950975,0.55009705,0.7771666,-0.067319244,0.03162788,0.063479565,-0.11108247,0.0024472878,-0.07503412,-0.07025084,0.09668574,-0.09476201,0.06751607,0.008628354,0.044110596,0.0943628,-0.017869705,-0.96613914,0.032019254,0.25764206,-0.1260874,0.049974456,0.10467462,-0.138089,-0.06442074,0.010433023,-0.010506291,-0.010907345,-0.10649062,1,1,human
-1.0704665,-0.024050329,0.04087184,0.012598551,0.56884253,0.7884218,0.021428574,-0.016126495,-0.015926039,0.022883782,9.0838506e-07,0.094601385,-0.022972766,-0.027937751,0.04878956,-0.036724184,0.014665858,0.013888393,-0.06911729,-0.079048246,-0.9895216,-0.0039212904,0.33625388,0.0316793,-0.004804001,-0.043061838,-0.17337668,-0.019634949,0.065149985,-0.012552679,-0.008539222,0.044618662,1,1,human
-1.0170153,0.02780496,0.0018051798,-0.015587406,0.5337012,0.7497591,0.0148370005,0.008317964,0.025842648,0.029097658,-0.009281623,-0.025126291,0.022749681,-0.01744311,0.02708507,-0.0024817192,-0.028198496,0.03797369,0.003212192,0.014297592,-0.93054473,0.009453754,0.26940778,-0.027261045,-0.007911278,-0.030391734,-0.14686298,0.022404296,-0.054943055,-0.017286584,-0.01775584,0.023086552,1,1,human
-1.0116096,-0.021908099,0.017557722,0.020469766,0.52048796,0.75566024,0.08601002,-0.020118024,-0.028731767,0.06361995,-0.054528654,0.026876148,-0.09272292,-0.12241506,-0.015211491,0.008464621,-0.06013779,0.051715832,0.0608562,0.003812404,-0.96703804,0.048020583,0.29275605,-0.020688938,-0.048680857,0.028876059,-0.17316668,0.042324476,-0.045562882,-0.037680563,0.10467549,-0.032415107,1,1,human
-1.0319283,-0.08675881,-0.0331992,-0.0652304,0.5614582,0.7826368,-0.067143716,0.018484524,0.063017175,-0.09462674,0.0150227845,-0.053428423,-0.08381471,0.088683665,-0.07025264,0.06723783,-0.018861787,0.033092167,0.08804517,-0.02269051,-0.9798085,0.036200996,0.2742364,-0.12662238,0.04771419,0.09409939,-0.14496665,-0.06191599,0.018288221,-0.026901953,0.0063625895,-0.09458028,0,0,human
-1.0177969,-0.0073863287,0.019438121,-0.002700233,0.54194903,0.76001996,0.027985783,-0.0065823463,-0.0538598,0.036810342,-0.014064098,0.07045092,-0.035852216,-0.07319161,0.023374999,-0.021801526,0.023414355,0.023868026,-0.02426263,-0.017764356,-0.9749549,-0.0035223742,0.31304333,0.065938644,-0.018656269,-0.030070126,-0.18806435,0.04329221,0.03379997,-0.012499447,0.035193596,0.021873657,1,1,human
-1.0268904,0.06478156,-0.050059617,-0.026327955,0.5165412,0.76592547,0.024468098,-0.020126853,-0.040550884,0.057904664,0.00782675,-0.048561856,-0.0026128318,0.005145048,0.020859523,-0.01344857,0.01786222,-0.048732907,-0.021972938,-0.022360027,-0.9466897,0.010610232,0.31554312,0.009241284,-0.05364864,-0.040869135,-0.16334388,-0.023043778,0.04461525,-0.0079405345,-0.015169086,0.04648417,1,1,human
-1.0126889,-0.045318317,0.08450681,-0.017365431,0.53233075,0.7614752,0.028331002,0.036395166,0.08656,-0.00028788386,-0.013869241,-0.014114579,0.0684718,0.030131996,-0.024792083,-0.05156098,0.017411413,0.12604871,-0.06126599,0.010687701,-0.9168156,0.037743147,0.28337777,0.032603893,0.09020654,-0.07294444,-0.13293308,-0.01729309,-0.034668617,-0.073801965,-0.0712867,0.028131094,0,1,human
-0.99710095,0.010892214,-0.027294092,0.050011024,0.49306822,0.69066554,0.0749808,0.041434694,0.087078676,0.06320512,-0.049309958,-0.0022030668,0.012506145,-0.105289474,0.0027304336,-0.02926105,-0.004850818,-0.033129252,-0.043804403,0.020576185,-0.8991295,-0.035948817,0.28553012,0.011659963,-0.06604231,-0.076518856,-0.1871273,0.09025894,0.014423652,-0.032252163,-0.049834117,0.06620328,1,1,human
-0.9712954,-0.020082608,0.06040661,0.08905316,0.4842708,0.71812636,0.12468916,-0.044465277,0.051452607,0.04805613,-0.10030583,-0.14844199,0.03669648,-0.13252468,-0.112241596,-0.018111067,-0.022607088,0.08731693,0.059035048,-0.044342652,-0.9115762,0.05839102,0.28084207,-0.03718342,-0.07331435,-0.011604381,-0.16065167,-0.0036537012,-0.022801407,-0.05302326,0.056708418,-0.057446964,1,1,human
-1.0409253,-0.00054003403,0.016317166,0.0014055781,0.535451,0.77572995,0.0426051,-0.011752254,-0.018580915,0.040542368,-0.0149832545,-0.0022010333,-0.011898967,-0.052611623,-0.023216896,-0.027535655,0.016123572,0.018957697,-0.022177866,-0.0022306321,-0.980609,0.017659415,0.31591654,0.05031068,-0.020291336,-0.028932406,-0.18639894,0.02731496,0.017842855,-0.024502406,0.00070539676,0.023424514,1,1,human
-1.0475363,-0.007263496,-0.029177466,-0.014949004,0.54184616,0.7661656,0.044481277,0.014027466,0.012791801,0.038160484,-0.029968552,0.010086382,-0.031385183,-0.019369708,0.051948227,-0.021184852,-0.01052754,0.032136373,-0.019073242,-0.016078966,-0.96079016,0.0015325277,0.3016413,-0.00031278247,-0.012049089,-0.054285266,-0.16094764,-0.008868338,0.012206262,-0.039824963,-0.0024154817,0.0210773,1,1,human
-1.0369433,0.0154693015,-0.008272181,-0.04820638,0.51708,0.7680027,0.08793302,-0.009754488,0.027470438,0.104209185,-0.015575185,-0.025661828,-0.043580092,-0.069115214,0.031893123,-0.011980107,-0.025914298,0.0020529747,-0.010072225,0.0038895751,-0.9645799,0.03680546,0.32028684,-0.0030892973,-0.026277691,-0.05827469,-0.16628712,0.0075098616,0.045135606,-0.04878865,0.044874765,0.051788256,0,1,human
-1.0355033,0.044015445,-0.0009902659,-0.01761613,0.49895123,0.76359105,0.10012724,-0.048301414,0.021785945,0.1425427,-0.0033612587,-0.09084037,-0.016311377,-0.10637944,0.0056345775,-0.004546263,-0.021362167,-0.031863,-0.005228083,-0.014062101,-0.9681818,0.07313215,0.33024117,0.0018975551,-0.045661096,-0.06273247,-0.17063157,-0.003116704,0.08925903,-0.047534037,0.045696564,0.049994405,0,1,human
-1.0345505,0.04578192,-0.039728563,-0.02244935,0.5251523,0.7522479,0.054033555,0.011985166,0.047225554,0.064772196,-0.015711702,-0.07367252,0.022510694,-0.022069927,0.0051316777,-0.012757846,-0.02312644,0.00085981685,0.0044831214,0.010922337,-0.94221735,0.010075743,0.28891328,-0.0363136,-0.051541712,-0.0538685,-0.15813316,0.017263992,-0.023739249,-0.026495434,-0.01575167,0.04741225,1,1,human
-1.0234435,-0.09664074,-0.039202765,-0.051723924,0.54725903,0.7767415,-0.076197915,0.030377906,0.059335206,-0.09469574,0.013226175,-0.058537,-0.087609746,0.080731526,-0.08022504,0.06394277,-0.010062765,0.046017755,0.07668135,-0.00025978003,-0.964424,0.037881866,0.2596684,-0.104982845,0.06359804,0.10017956,-0.13681753,-0.05688762,0.01109044,-0.0073371287,-0.021093823,-0.08758304,1,1,human
-1.0240837,0.023199296,-0.042510748,0.028495152,0.53487587,0.7601649,0.019020686,-0.01290205,-0.035053402,0.047081046,-0.016810723,0.05014766,-0.046713118,-0.029044045,0.046502154,-0.01797925,0.013340888,-0.021258181,-0.044409778,-0.0048313984,-0.9541537,0.01643047,0.31058437,0.036696915,-0.03757507,-0.020655422,-0.1720331,-0.011506926,0.02368965,-0.020069236,-0.006891736,0.0197116,1,1,human
