bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b11,10,9.5278,uM,10 uM,24 h,24,h,MCF7,BRD-K77888550,3,0.38,277,0.328067,0.370028,"""""""""""""""""""""""""""""""""",12.8342,7.4781,0.1733,0.497857,13.21,58.3118,0,1,BRD-K77888550,DOSBIO001_MCF7_24H:BRD-K77888550:9.5278,trt_cp,MCF7,L14,DOSBIO001_MCF7_24H_X1_B11|DOSBIO001_MCF7_24H_X2_B11|DOSBIO001_MCF7_24H_X3_B11,DOSBIO001_MCF7_24H_X1_B11:L14|DOSBIO001_MCF7_24H_X2_B11:L14|DOSBIO001_MCF7_24H_X3_B11:L14,,DOSBIO,BRD-K77888550,1,1,0,1,BRD-K77888550_10 uM_24 h_MCF7,1,BRD-K77888550_10 uM_24 h
b6,10,10,uM,10 uM,24 h,24,h,MCF7,BRD-K26104851,3,0.48,404,0.445289,0,"""""""""""""""""""""""""""""""""",0.530159,0,0.372619,0.729339,10.41,44.5019,1,1,BRD-K26104851,CPD002_MCF7_24H:BRD-K26104851-001-15-3:10,trt_cp,MCF7,O12,CPD002_MCF7_24H_X1_B6_DUO52HI53LO|CPD002_MCF7_24H_X2_B6_DUO52HI53LO|CPD002_MCF7_24H_X3_B6_DUO52HI53LO,CPD002_MCF7_24H_X1_B6_DUO52HI53LO:O12|CPD002_MCF7_24H_X2_B6_DUO52HI53LO:O12|CPD002_MCF7_24H_X3_B6_DUO52HI53LO:O12,,CPD,nifuroxazide,1,1,0,1,nifuroxazide_10 uM_24 h_MCF7,1,nifuroxazide_10 uM_24 h
b6,10,10,uM,10 uM,24 h,24,h,MCF7,BRD-K05236810-001-14-1,3,0.4222,299,0.359274,0,"0.33,0.34,0.33",0,0,0.409185,0.600242,14.95,64.6569,1,1,BRD-K05236810,CPD003_MCF7_24H:M21,trt_cp,MCF7,M21,CPD003_MCF7_24H_X1_B6_DUO52HI53LO|CPD003_MCF7_24H_X2.L2_B6_DUO52HI53LO|CPD003_MCF7_24H_X3.L2_B6_DUO52HI53LO,CPD003_MCF7_24H_X1_B6_DUO52HI53LO:M21|CPD003_MCF7_24H_X2.L2_B6_DUO52HI53LO:M21|CPD003_MCF7_24H_X3.L2_B6_DUO52HI53LO:M21,,CPD,luteolin,1,1,0,1,luteolin_10 uM_24 h_MCF7,1,luteolin_10 uM_24 h
b32,6.66,5.5,uM,6.66 uM,6 h,6,h,MCF7,BRD-A36536537,3,0.61,261,0.403474,0,"0.34,0.33,0.33",0.531915,0.531915,0.591087,0.770075,-0.34,5.13925,1,1,BRD-A36536537,LPROT004_MCF7_6H:BRD-A36536537:5.5,trt_cp,MCF7,C13|C15|C17,LPROT004_MCF7_6H_X1_B32,LPROT004_MCF7_6H_X1_B32:C13|LPROT004_MCF7_6H_X1_B32:C15|LPROT004_MCF7_6H_X1_B32:C17,,LPROT,BRD-A36536537,1,1,0,1,BRD-A36536537_6.66 uM_6 h_MCF7,1,BRD-A36536537_6.66 uM_6 h
b6,10,10,uM,10 uM,24 h,24,h,MCF7,BRD-K92923799,3,0.8,654,0.731416,0.0903342,"""""""""""""""""""""""""""""""""",0.268817,0.134409,0.784883,0.862638,10.41,44.5019,1,1,BRD-K92923799,CPD002_MCF7_24H:BRD-K92923799-001-01-0:10,trt_cp,MCF7,G13,CPD002_MCF7_24H_X1_B6_DUO52HI53LO|CPD002_MCF7_24H_X2_B6_DUO52HI53LO|CPD002_MCF7_24H_X3_B6_DUO52HI53LO,CPD002_MCF7_24H_X1_B6_DUO52HI53LO:G13|CPD002_MCF7_24H_X2_B6_DUO52HI53LO:G13|CPD002_MCF7_24H_X3_B6_DUO52HI53LO:G13,,CPD,digitoxigenin,1,1,0,1,digitoxigenin_10 uM_24 h_MCF7,1,digitoxigenin_10 uM_24 h
b7,0.3,0.312,uM,0.3 uM,24 h,24,h,MCF7,BRD-K29830875,3,0.44,657,0.543675,0,"""""""""""""""""""""""""""""""""",0,0,0,0,-5.6,0.143554,0,1,BRD-K29830875,PRISM001_MCF7_24H:BRD-K29830875:0.312,trt_cp,MCF7,K15|K16|L16,PRISM001_MCF7_24H_X1_B7_DUO52HI53LO,PRISM001_MCF7_24H_X1_B7_DUO52HI53LO:K15|PRISM001_MCF7_24H_X1_B7_DUO52HI53LO:K16|PRISM001_MCF7_24H_X1_B7_DUO52HI53LO:L16,,PRISM,TL-AA09,1,1,0,1,TL-AA09_0.3 uM_24 h_MCF7,1,TL-AA09_0.3 uM_24 h
b23,1.11,1.11111,uM,1.11 uM,24 h,24,h,MCF7,BRD-U51907271,3,0.34,313,0.32987,1.5473,"0.37,0.34,0.29",4.24403,19.496,0.287696,0.400983,25.21,87.9701,1,1,BRD-U51907271,ENR001_MCF7_24H:P21,trt_cp,MCF7,P21,ENR001_MCF7_24H_X1_B23|ENR001_MCF7_24H_X2_B23|ENR001_MCF7_24H_X3_B23,ENR001_MCF7_24H_X1_B23:P21|ENR001_MCF7_24H_X2_B23:P21|ENR001_MCF7_24H_X3_B23:P21,,ENR,pen,1,1,0,1,pen_1.11 uM_24 h_MCF7,1,pen_1.11 uM_24 h
b11,10,10.016,uM,10 uM,24 h,24,h,MCF7,BRD-K49477330,3,0.53,310,0.409873,0,"""""""""""""""""""""""""""""""""",0,0.133333,0.519608,0.684847,15.89,68.1883,1,1,BRD-K49477330,DOSBIO002_MCF7_24H:BRD-K49477330:10.016,trt_cp,MCF7,A08,DOSBIO002_MCF7_24H_X1_B11|DOSBIO002_MCF7_24H_X2_B11|DOSBIO002_MCF7_24H_X3_B11,DOSBIO002_MCF7_24H_X1_B11:A08|DOSBIO002_MCF7_24H_X2_B11:A08|DOSBIO002_MCF7_24H_X3_B11:A08,,DOSBIO,BRD-K49477330,1,1,0,1,BRD-K49477330_10 uM_24 h_MCF7,1,BRD-K49477330_10 uM_24 h
b11,10,10.6884,uM,10 uM,24 h,24,h,MCF7,BRD-K67236950,3,0.53,485,0.512672,0,"""""""""""""""""""""""""""""""""",0,0.13369,0.525184,0.666947,15.89,68.1883,1,1,BRD-K67236950,DOSBIO002_MCF7_24H:BRD-K67236950:10.6884,trt_cp,MCF7,G03,DOSBIO002_MCF7_24H_X1_B11|DOSBIO002_MCF7_24H_X2_B11|DOSBIO002_MCF7_24H_X3_B11,DOSBIO002_MCF7_24H_X1_B11:G03|DOSBIO002_MCF7_24H_X2_B11:G03|DOSBIO002_MCF7_24H_X3_B11:G03,,DOSBIO,BRD-K67236950,1,1,0,1,BRD-K67236950_10 uM_24 h_MCF7,1,BRD-K67236950_10 uM_24 h
b10,0.37,0.3704,uM,0.37 uM,24 h,24,h,MCF7,BRD-K88378636,3,0.51,241,0.354506,0.107643,"""""""""""""""""""""""""""""""""",0,0.134409,0.410158,0.682493,0.99,8.84295,1,1,BRD-K88378636,HOG002_MCF7_24H:BRD-K88378636-001-02-8:0.3704,trt_cp,MCF7,A06,HOG002_MCF7_24H_X1_B10|HOG002_MCF7_24H_X2_B10|HOG002_MCF7_24H_X3_B10,HOG002_MCF7_24H_X1_B10:A06|HOG002_MCF7_24H_X2_B10:A06|HOG002_MCF7_24H_X3_B10:A06,,HOG,withaferin-a,1,1,0,1,withaferin-a_0.37 uM_24 h_MCF7,1,withaferin-a_0.37 uM_24 h
b20,3.33,3.33,uM,3.33 uM,24 h,24,h,MCF7,BRD-K39841531,3,0.52,277,0.383771,0.176367,"0.33,0.31,0.35",0.531915,3.84724,0.476578,0.577634,17.29,72.3801,1,1,BRD-K39841531,PCL001_MCF7_24H:BRD-K39841531:3.33,trt_cp,MCF7,A20,PCL001_MCF7_24H_X1_B20|PCL001_MCF7_24H_X2_B20|PCL001_MCF7_24H_X3_B20,PCL001_MCF7_24H_X1_B20:A20|PCL001_MCF7_24H_X2_B20:A20|PCL001_MCF7_24H_X3_B20:A20,,PCL,TG-101209,1,1,0,1,TG-101209_3.33 uM_24 h_MCF7,1,TG-101209_3.33 uM_24 h
b21,2.5,2.64,uM,2.5 uM,24 h,24,h,MCF7,BRD-K70565046,3,0.59,428,0.508134,0.15528,"0.34,0.34,0.31",0.533333,0.4,0.51071,0.681834,17.68,73.6434,1,1,BRD-K70565046,ERAM001_MCF7_24H:BRD-K70565046:2.64,trt_cp,MCF7,D24,ERAM001_MCF7_24H_X1_B21|ERAM001_MCF7_24H_X2_B21|ERAM001_MCF7_24H_X3_B21,ERAM001_MCF7_24H_X1_B21:D24|ERAM001_MCF7_24H_X2_B21:D24|ERAM001_MCF7_24H_X3_B21:D24,,ERAM,BRD-K70565046,1,1,0,1,BRD-K70565046_2.5 uM_24 h_MCF7,1,BRD-K70565046_2.5 uM_24 h
b21,20,19.98,uM,20 uM,24 h,24,h,MCF7,BRD-K46897165,3,0.62,439,0.527544,0.0665484,"0.35,0.34,0.31",0.265259,0.401438,0.52727,0.645862,17.68,73.6434,1,1,BRD-K46897165,ERAM001_MCF7_24H:BRD-K46897165:19.98,trt_cp,MCF7,P07,ERAM001_MCF7_24H_X1_B21|ERAM001_MCF7_24H_X2_B21|ERAM001_MCF7_24H_X3_B21,ERAM001_MCF7_24H_X1_B21:P07|ERAM001_MCF7_24H_X2_B21:P07|ERAM001_MCF7_24H_X3_B21:P07,,ERAM,BRD-K46897165,1,1,0,1,BRD-K46897165_20 uM_24 h_MCF7,1,BRD-K46897165_20 uM_24 h
b21,20,20.03,uM,20 uM,24 h,24,h,MCF7,BRD-K88605167,3,0.59,325,0.44279,0,"0.33,0.34,0.33",0,0,0.583336,0.754707,17.68,73.6434,1,1,BRD-K88605167,ERAM001_MCF7_24H:BRD-K88605167:20.03,trt_cp,MCF7,J07,ERAM001_MCF7_24H_X1_B21|ERAM001_MCF7_24H_X2_B21|ERAM001_MCF7_24H_X3_B21,ERAM001_MCF7_24H_X1_B21:J07|ERAM001_MCF7_24H_X2_B21:J07|ERAM001_MCF7_24H_X3_B21:J07,,ERAM,BRD-K88605167,1,1,0,1,BRD-K88605167_20 uM_24 h_MCF7,1,BRD-K88605167_20 uM_24 h
