bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b11,10,10.0734,uM,10 uM,24 h,24,h,A375,BRD-K80058284,3,0.42,314,0.367215,3.61217,"""""""""""""""""""""""""""""""""",7.69909,6.80812,0.327522,0.598411,8.75,35.6876,0,1,BRD-K80058284,DOSBIO001_A375_24H:BRD-K80058284:10.0734,trt_cp,A375,C03,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:C03|DOSBIO001_A375_24H_X2_B11:C03|DOSBIO001_A375_24H_X3_B11:C03,,DOSBIO,BRD-K80058284,1,1,0,1,BRD-K80058284_10 uM_24 h_A375,1,BRD-K80058284_10 uM_24 h
b11,10,9.9859,uM,10 uM,24 h,24,h,A375,BRD-K41700431,3,0.55,412,0.48135,0.570342,"""""""""""""""""""""""""""""""""",17.3707,7.53811,0.118084,0.485357,8.75,35.6876,0,1,BRD-K41700431,DOSBIO001_A375_24H:BRD-K41700431:9.9859,trt_cp,A375,B12,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:B12|DOSBIO001_A375_24H_X2_B11:B12|DOSBIO001_A375_24H_X3_B11:B12,,DOSBIO,BRD-K41700431,1,1,0,1,BRD-K41700431_10 uM_24 h_A375,1,BRD-K41700431_10 uM_24 h
b11,10,10.1179,uM,10 uM,24 h,24,h,A375,BRD-K72620090,3,0.3,363,0.333691,6.74905,"""""""""""""""""""""""""""""""""",25.5144,12.6193,0.0750274,0.407578,8.75,35.6876,0,1,BRD-K72620090,DOSBIO001_A375_24H:BRD-K72620090:10.1179,trt_cp,A375,G03,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:G03|DOSBIO001_A375_24H_X2_B11:G03|DOSBIO001_A375_24H_X3_B11:G03,,DOSBIO,BRD-K72620090,1,1,0,1,BRD-K72620090_10 uM_24 h_A375,1,BRD-K72620090_10 uM_24 h
b11,10,9.95382,uM,10 uM,24 h,24,h,A375,BRD-K79102010,3,0.49,394,0.4443,2.75665,"""""""""""""""""""""""""""""""""",9.47645,11.5843,0.355293,0.636208,8.75,35.6876,0,1,BRD-K79102010,DOSBIO001_A375_24H:BRD-K79102010:9.95382,trt_cp,A375,A10,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:A10|DOSBIO001_A375_24H_X2_B11:A10|DOSBIO001_A375_24H_X3_B11:A10,,DOSBIO,BRD-K79102010,1,1,0,1,BRD-K79102010_10 uM_24 h_A375,1,BRD-K79102010_10 uM_24 h
b11,10,9.5278,uM,10 uM,24 h,24,h,A375,BRD-K77888550,3,0.48,240,0.343208,1.3308,"""""""""""""""""""""""""""""""""",5.61049,6.40758,0.404792,0.5154,8.75,35.6876,0,1,BRD-K77888550,DOSBIO001_A375_24H:BRD-K77888550:9.5278,trt_cp,A375,L14,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:L14|DOSBIO001_A375_24H_X2_B11:L14|DOSBIO001_A375_24H_X3_B11:L14,,DOSBIO,BRD-K77888550,1,1,0,1,BRD-K77888550_10 uM_24 h_A375,1,BRD-K77888550_10 uM_24 h
b11,10,10.0222,uM,10 uM,24 h,24,h,A375,BRD-K19011062,3,0.5,308,0.396818,0.570342,"""""""""""""""""""""""""""""""""",7.57067,8.74772,0.282603,0.527842,8.75,35.6876,0,1,BRD-K19011062,DOSBIO001_A375_24H:BRD-K19011062:10.0222,trt_cp,A375,G02,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:G02|DOSBIO001_A375_24H_X2_B11:G02|DOSBIO001_A375_24H_X3_B11:G02,,DOSBIO,BRD-K19011062,1,1,0,1,BRD-K19011062_10 uM_24 h_A375,1,BRD-K19011062_10 uM_24 h
b11,10,10.0006,uM,10 uM,24 h,24,h,A375,BRD-K15935695,3,0.31,307,0.311947,6.93916,"""""""""""""""""""""""""""""""""",10.7093,9.57526,0.225347,0.460908,8.75,35.6876,0,1,BRD-K15935695,DOSBIO001_A375_24H:BRD-K15935695:10.0006,trt_cp,A375,A08,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:A08|DOSBIO001_A375_24H_X2_B11:A08|DOSBIO001_A375_24H_X3_B11:A08,,DOSBIO,BRD-K15935695,1,1,0,1,BRD-K15935695_10 uM_24 h_A375,1,BRD-K15935695_10 uM_24 h
f1b3,10,10,uM,10 uM,6 h,6,h,A375,BRD-A51777634-001-01-0,5,0.6112,479,0.547129,0.159574,"0.20,0.22,0.22,0.18,0.18",0.93423,0.932455,0.479977,0.771099,14.01,61.7284,1,1,BRD-A51777634,CPC012_A375_6H:H14,trt_cp,A375,H14,CPC012_A375_6H_X1_F1B3_DUO52HI53LO|CPC012_A375_6H_X2_B4_DUO52HI53LO|CPC012_A375_6H_X3_B4_DUO52HI53LO|CPC012_A375_6H_X4_B5_DUO52HI53LO|CPC012_A375_6H_X5_B5_DUO52HI53LO,CPC012_A375_6H_X1_F1B3_DUO52HI53LO:H14|CPC012_A375_6H_X2_B4_DUO52HI53LO:H14|CPC012_A375_6H_X3_B4_DUO52HI53LO:H14|CPC012_A375_6H_X4_B5_DUO52HI53LO:H14|CPC012_A375_6H_X5_B5_DUO52HI53LO:H14,,CPC,VU-0418933-1,1,1,0,1,VU-0418933-1_10 uM_6 h_A375,1,VU-0418933-1_10 uM_6 h
b3,10,10,uM,10 uM,24 h,24,h,A375,BRD-A99911370,3,0.42,284,0.349232,0,"""""""""""""""""""""""""""""""""",0,0,0.351278,0.701257,19.85,79.3569,1,1,BRD-A99911370,CPC007_A375_24H:BRD-A99911370-001-04-1:10,trt_cp,A375,P13,CPC007_A375_24H_X1_B3_DUO52HI53LO|CPC007_A375_24H_X2_B3_DUO52HI53LO|CPC007_A375_24H_X3_B3_DUO52HI53LO,CPC007_A375_24H_X1_B3_DUO52HI53LO:P13|CPC007_A375_24H_X2_B3_DUO52HI53LO:P13|CPC007_A375_24H_X3_B3_DUO52HI53LO:P13,,CPC,BRD-A99911370,1,1,0,1,BRD-A99911370_10 uM_24 h_A375,1,BRD-A99911370_10 uM_24 h
b4,10,10,uM,10 uM,6 h,6,h,A375,BRD-A07780951,5,0.37,332,0.354406,0.918422,"""""""""""""""""""""""""""""""""",8.86631,6.99113,0.282397,0.46808,15.44,66.5231,0,1,BRD-A07780951,CPC020_A375_6H:BRD-A07780951-001-05-5:10,trt_cp,A375,J13,CPC020_A375_6H_X1_B4_DUO52HI53LO|CPC020_A375_6H_X2_B4_DUO52HI53LO|CPC020_A375_6H_X3_B4_DUO52HI53LO|CPC020_A375_6H_X4_B5_DUO52HI53LO|CPC020_A375_6H_X5_F1B5_DUO52HI53LO,CPC020_A375_6H_X1_B4_DUO52HI53LO:J13|CPC020_A375_6H_X2_B4_DUO52HI53LO:J13|CPC020_A375_6H_X3_B4_DUO52HI53LO:J13|CPC020_A375_6H_X4_B5_DUO52HI53LO:J13|CPC020_A375_6H_X5_F1B5_DUO52HI53LO:J13,,CPC,orciprenaline,1,1,0,1,orciprenaline_10 uM_6 h_A375,1,orciprenaline_10 uM_6 h
