bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b4,10,10,uM,10 uM,6 h,6,h,A375,BRD-K60070073,4,0.69,486,0.585562,0,"""""""""""""""""""""""""""""""""",0,0,0.563772,0.842116,19.01,77.2897,1,1,BRD-K60070073,CPC019_A375_6H:BRD-K60070073-001-02-3:10,trt_cp,A375,D01,CPC019_A375_6H_X1_B4_DUO52HI53LO|CPC019_A375_6H_X2_B4_DUO52HI53LO|CPC019_A375_6H_X3_B4_DUO52HI53LO|CPC019_A375_6H_X5_B5_DUO52HI53LO,CPC019_A375_6H_X1_B4_DUO52HI53LO:D01|CPC019_A375_6H_X2_B4_DUO52HI53LO:D01|CPC019_A375_6H_X3_B4_DUO52HI53LO:D01|CPC019_A375_6H_X5_B5_DUO52HI53LO:D01,,CPC,BRD-K60070073,1,1,0,1,BRD-K60070073_10 uM_6 h_A375,1,BRD-K60070073_10 uM_6 h
b34,10,10,uM,10 uM,24 h,24,h,A375,BRD-A51571244,3,0.76,554,0.656134,0,"0.34,0.34,0.32",0,0,0.720503,0.832628,16.73,70.8297,1,1,BRD-A51571244,MOAR006_A375_24H:C04,trt_cp,A375,C04,MOAR006_A375_24H_X1_B34|MOAR006_A375_24H_X2_B34|MOAR006_A375_24H_X3_B34,MOAR006_A375_24H_X1_B34:C04|MOAR006_A375_24H_X2_B34:C04|MOAR006_A375_24H_X3_B34:C04,,MOAR,hypoestoxide,1,1,0,1,hypoestoxide_10 uM_24 h_A375,1,hypoestoxide_10 uM_24 h
b24,3.33,3.33333,uM,3.33 uM,24 h,24,h,A375,BRD-K03449891,3,0.7284,658,0.700049,0.0229148,"0.34,0.33,0.33",0,0.546082,0.709333,0.73527,12.34,53.6894,1,1,BRD-K03449891,REP.A012_A375_24H:P20,trt_cp,A375,P20,REP.A012_A375_24H_X1_B24|REP.A012_A375_24H_X2_B22|REP.A012_A375_24H_X3_B22,REP.A012_A375_24H_X1_B24:P20|REP.A012_A375_24H_X2_B22:P20|REP.A012_A375_24H_X3_B22:P20,,REP,foretinib,1,1,0,1,foretinib_3.33 uM_24 h_A375,1,foretinib_3.33 uM_24 h
b21,10,10,uM,10 uM,24 h,24,h,A375,BRD-K88025533,3,0.55,339,0.436628,0,"0.31,0.36,0.34",0.136986,0,0.477216,0.729032,34.81,94.9469,1,1,BRD-K88025533,PBIOA022_A375_24H:A13,trt_cp,A375,A13,PBIOA022_A375_24H_X1_B21|PBIOA022_A375_24H_X2_B21|PBIOA022_A375_24H_X3_B21,PBIOA022_A375_24H_X1_B21:A13|PBIOA022_A375_24H_X2_B21:A13|PBIOA022_A375_24H_X3_B21:A13,,PBIOA,fingolimod,1,1,0,1,fingolimod_10 uM_24 h_A375,1,fingolimod_10 uM_24 h
b43,3.33,3.33,uM,3.33 uM,24 h,24,h,A375,BRD-K61860715,3,0.7895,548,0.665115,0.0468604,"0.31,0.35,0.34",0.140845,0.140845,0.688812,0.801643,19.12,77.4333,1,1,BRD-K61860715,MOAR019_A375_24H:E15,trt_cp,A375,E15,MOAR019_A375_24H_X1_B43|MOAR019_A375_24H_X2_B43|MOAR019_A375_24H_X3_B43,MOAR019_A375_24H_X1_B43:E15|MOAR019_A375_24H_X2_B43:E15|MOAR019_A375_24H_X3_B43:E15,,MOAR,ZG-10,1,1,0,1,ZG-10_3.33 uM_24 h_A375,1,ZG-10_3.33 uM_24 h
b4,10,10,uM,10 uM,6 h,6,h,A375,BRD-K15262564,5,0.39,365,0.381513,4.86224,"""""""""""""""""""""""""""""""""",22.2184,27.6273,0.19837,0.278113,15.44,66.5231,0,1,BRD-K15262564,CPC020_A375_6H:BRD-K15262564-001-12-7:10,trt_cp,A375,L05,CPC020_A375_6H_X1_B4_DUO52HI53LO|CPC020_A375_6H_X2_B4_DUO52HI53LO|CPC020_A375_6H_X3_B4_DUO52HI53LO|CPC020_A375_6H_X4_B5_DUO52HI53LO|CPC020_A375_6H_X5_F1B5_DUO52HI53LO,CPC020_A375_6H_X1_B4_DUO52HI53LO:L05|CPC020_A375_6H_X2_B4_DUO52HI53LO:L05|CPC020_A375_6H_X3_B4_DUO52HI53LO:L05|CPC020_A375_6H_X4_B5_DUO52HI53LO:L05|CPC020_A375_6H_X5_F1B5_DUO52HI53LO:L05,,CPC,mupirocin,1,1,0,1,mupirocin_10 uM_6 h_A375,1,mupirocin_10 uM_6 h
b25,10,10,uM,10 uM,24 h,24,h,A375,BRD-A94543220,3,0.4511,304,0.374459,0,"0.34,0.32,0.34",0,0.402145,0.400277,0.728324,60.1,99.1387,1,1,BRD-A94543220,REP.A027_A375_24H:F01,trt_cp,A375,F01,REP.A027_A375_24H_X1_B25|REP.A027_A375_24H_X2_B25|REP.A027_A375_24H_X3_B25,REP.A027_A375_24H_X1_B25:F01|REP.A027_A375_24H_X2_B25:F01|REP.A027_A375_24H_X3_B25:F01,,REP,bifonazole,1,1,0,1,bifonazole_10 uM_24 h_A375,1,bifonazole_10 uM_24 h
b4,10,10,uM,10 uM,6 h,6,h,A375,BRD-K83643280,3,0.47,259,0.352801,0,"""""""""""""""""""""""""""""""""",0.132626,0.132626,0.403602,0.668847,33.8,94.6024,1,1,BRD-K83643280,CPC013_A375_6H:BRD-K83643280-001-01-1:10,trt_cp,A375,D09,CPC013_A375_6H_X1_B4_DUO52HI53LO|CPC013_A375_6H_X2_B4_DUO52HI53LO|CPC013_A375_6H_X3_B4_DUO52HI53LO,CPC013_A375_6H_X1_B4_DUO52HI53LO:D09|CPC013_A375_6H_X2_B4_DUO52HI53LO:D09|CPC013_A375_6H_X3_B4_DUO52HI53LO:D09,,CPC,BG-FA-0953,1,1,0,1,BG-FA-0953_10 uM_6 h_A375,1,BG-FA-0953_10 uM_6 h
f1b4,0.08,0.09,uM,0.08 uM,6 h,6,h,A375,BRD-K49371609-310-01-1,5,0.6549,562,0.61346,0,"0.18,0.15,0.22,0.23,0.22",0,0.0668449,0.456895,0.622913,28.41,91.0422,1,1,BRD-K49371609,CPC006_A375_6H:M08,trt_cp,A375,M08,CPC006_A375_6H_X1_F1B4_DUO52HI53LO|CPC006_A375_6H_X2_F2B4_DUO52HI53LO|CPC006_A375_6H_X3_B3_DUO52HI53LO|CPC006_A375_6H_X4_B4_DUO52HI53LO|CPC006_A375_6H_X5_B4_DUO52HI53LO,CPC006_A375_6H_X1_F1B4_DUO52HI53LO:M08|CPC006_A375_6H_X2_F2B4_DUO52HI53LO:M08|CPC006_A375_6H_X3_B3_DUO52HI53LO:M08|CPC006_A375_6H_X4_B4_DUO52HI53LO:M08|CPC006_A375_6H_X5_B4_DUO52HI53LO:M08,,CPC,PIK-75,1,1,0,1,PIK-75_0.08 uM_6 h_A375,1,PIK-75_0.08 uM_6 h
b11,10,10.0734,uM,10 uM,24 h,24,h,A375,BRD-K80058284,3,0.42,314,0.367215,3.61217,"""""""""""""""""""""""""""""""""",7.69909,6.80812,0.327522,0.598411,8.75,35.6876,0,1,BRD-K80058284,DOSBIO001_A375_24H:BRD-K80058284:10.0734,trt_cp,A375,C03,DOSBIO001_A375_24H_X1_B11|DOSBIO001_A375_24H_X2_B11|DOSBIO001_A375_24H_X3_B11,DOSBIO001_A375_24H_X1_B11:C03|DOSBIO001_A375_24H_X2_B11:C03|DOSBIO001_A375_24H_X3_B11:C03,,DOSBIO,BRD-K80058284,1,1,0,1,BRD-K80058284_10 uM_24 h_A375,1,BRD-K80058284_10 uM_24 h
