,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.090365924,-0.04454135,1.2056078,0.18296632,0.06781807,-0.16531096,0.16046287,0.13139942,0.03665103,0.14796156,0.10358361,0.12204034,0.01622251,0.01510178,-0.024828,0.066416904,-0.3133634,-0.037914418,0.43918645,-1.0849261,-1.4566401,0.1624435,1.7695969,-2.463198,0.13100113,-0.02888133,1.8401008,-1.1102275,0.3773996,-0.12609163,-0.0103988685,0.039116405,1,1
1,-0.1274882,-0.0032065543,1.2626008,-0.062198963,-0.046314277,-0.03856786,0.026666196,0.14264916,-0.038990293,0.1646353,0.20097482,0.020852813,0.09555042,-0.037523836,0.0109151,-0.10520176,-0.22515672,0.13561971,0.57569444,-1.0942237,-1.5313284,0.04170972,1.8150163,-2.4998558,0.019708095,0.04014291,1.7951623,-1.2018058,0.25833246,-0.10515773,0.021611497,-0.042524986,1,1
2,0.15512769,-0.32667175,1.3374426,0.21387194,-0.38464567,-0.53794557,0.40593812,-0.37702256,-0.10274374,0.41850102,-0.4243994,0.45034817,0.46862912,0.3285562,-0.5302103,0.4022508,-0.3874605,-0.1588932,0.54285324,-1.1975148,-1.772827,0.40490302,2.0785215,-3.162389,-0.38674632,-0.32475844,2.1213155,-1.4207206,0.17794043,0.23690087,0.3472024,-0.04134013,0,0
3,-0.14019951,-0.16021855,1.3253744,-0.16701682,-0.090509355,-0.2349137,0.17359586,0.27733532,0.22021052,0.12700422,0.17902021,-0.024508884,-0.029971883,0.017630218,-0.11110265,0.07172277,-0.3772829,0.21865994,0.49913675,-1.1320217,-1.5036813,0.17289804,1.8336543,-2.4669855,-0.016224455,0.06691802,1.8580914,-1.2345982,0.3901904,-0.2621473,-0.010780845,-0.050271917,1,1
4,0.16699404,-0.35122463,1.368463,0.18804537,-0.36233398,-0.5112105,0.45043135,-0.392636,-0.11510696,0.44915506,-0.34297624,0.43894938,0.42133468,0.33396515,-0.48648286,0.4636192,-0.3563785,-0.19117846,0.52664787,-1.2212006,-1.7822528,0.3925409,2.0988746,-3.2243116,-0.37004772,-0.3192776,2.156081,-1.4464082,0.20476282,0.20955387,0.32188737,-0.059024096,1,0
5,0.1537837,0.106623106,1.0483464,0.06691246,0.05298663,0.117599435,-0.10792953,-0.07290974,-0.22319953,0.081589244,-0.004988279,-0.24125317,0.14319943,-0.075931944,0.47255513,-0.048844356,0.4059594,0.09188838,0.53979003,-1.0524617,-1.5370519,-0.089693405,1.7294422,-2.3380184,-0.0011499529,0.11464389,1.7726233,-1.2288706,0.17862338,-0.02336599,-0.118708245,-0.019601429,1,1
6,0.15829523,-0.33351803,1.3191675,0.13539267,-0.36494315,-0.48540205,0.4221302,-0.35730734,-0.120857276,0.4031223,-0.27833706,0.41171587,0.44181386,0.31649464,-0.4861802,0.39852408,-0.36883542,-0.15800342,0.49906784,-1.1617463,-1.7081767,0.3793582,2.0506842,-3.0682812,-0.36516684,-0.30920458,2.023163,-1.4363633,0.19777009,0.12699811,0.27396175,-0.05549879,1,0
7,0.008676491,0.06297035,1.2132828,-0.022905445,-0.14300896,-0.032127734,-0.07795584,0.13485658,0.08689301,0.13679835,0.15996963,-0.14947169,0.10537661,-0.10583073,0.23242031,-0.06688013,0.12944245,0.027921285,0.57778454,-1.1324396,-1.4568413,0.08415917,1.7466146,-2.3478906,-0.015435303,0.052386794,1.8525198,-1.1666027,0.17045233,-0.044034734,-0.03612045,-0.056600917,1,1
8,-0.085993916,-0.018985089,1.2686801,0.07678106,0.09051231,-0.09323031,0.068155326,0.09331288,0.0010425065,0.059698265,0.17904972,-0.0124849165,0.030170191,-0.09691468,0.019826362,0.020125424,-0.18450554,0.027224235,0.47005567,-1.0240688,-1.5044174,0.16633199,1.7506809,-2.4153273,0.09183437,0.07298189,1.786779,-1.1333532,0.35888118,-0.1049217,0.010430831,0.04129771,1,1
9,-0.06345087,-0.35254508,1.2150747,-0.17604457,-0.11690244,-0.1763937,0.24666603,0.15235716,0.19523473,0.20982286,0.066436626,-0.12516461,0.02953494,0.20943066,0.04969602,0.29380578,-0.23532526,0.10610739,0.5452832,-1.2407006,-1.520594,0.030097282,1.8195876,-2.5636027,0.058811944,0.112651475,1.8785586,-1.2905614,0.39279994,-0.31613868,-0.03343152,-0.26737267,1,1
10,-0.13567582,0.07113297,1.2956079,0.15762931,0.20265068,0.032987803,0.041257262,0.08859222,-0.19085808,-0.057660643,0.14587191,0.09341406,-0.07977047,-0.09749328,-0.077390224,-0.07044592,-0.14614762,-0.17835504,0.53139186,-1.0596803,-1.5720769,0.044964947,1.8974108,-2.6015813,0.1933338,0.043864973,1.8107703,-1.1027889,0.322041,0.10633854,0.014890403,0.21834959,1,1
11,-0.25715333,-0.19777116,1.4806877,-0.5723417,-0.4028648,0.005564108,-0.21815106,0.177156,-0.010659923,0.17452891,0.7107206,-0.2511416,0.07341449,-0.20826882,-0.16313276,-0.29112214,-0.318909,0.391637,0.7061355,-1.0639076,-1.5488783,0.122194655,1.8419517,-2.565817,-0.11056418,0.2310014,1.6873258,-1.2976352,0.2916219,-0.298944,0.06366257,-0.1855256,1,1
12,-0.1443889,-0.011406982,1.2625903,0.025918731,0.029759925,-0.05579506,0.052036732,0.21204373,0.1547912,-0.08357816,-0.08748389,-0.09494811,-0.083990104,0.031100797,-0.03976873,0.012729616,-0.21882159,0.09426276,0.5643107,-1.0938404,-1.5289761,-0.06988133,1.9152719,-2.57885,0.035558898,0.015062104,1.9345325,-1.1878409,0.299765,-0.085256614,0.0355558,0.121407926,1,1
13,0.05198534,-0.099029586,1.0416244,-0.17907433,-0.08456004,0.02165457,-0.121042974,-0.008284818,0.08153367,0.24890223,-0.005232163,-0.20530963,0.07741792,0.027007656,0.13983245,0.07975376,0.1539434,-0.03225,0.57531536,-1.0629948,-1.4799628,0.026172495,1.6922523,-2.3198097,0.13814485,0.07610144,1.654227,-1.0536046,0.11041129,0.011291811,-0.06418994,-0.26520053,1,1
14,-0.25871843,0.27074575,1.1654122,-0.27068326,0.031143071,-0.20242412,-0.2787449,0.07309273,0.18623972,0.21941702,0.07938303,0.21927017,0.08318806,-0.21898901,-0.35351336,-0.2235469,-0.24075241,0.32799697,0.46879053,-0.92282814,-1.3927978,-0.12971415,1.8060514,-2.446335,0.3589603,0.13534608,1.5815427,-1.1967922,0.122572616,-0.27917537,0.043992005,-0.23159157,1,1
