,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.16135418,1.048727,-0.8429455,0.045201268,0.03006595,0.73881555,-0.055880297,0.74884194,-2.204321,-0.8664366,-2.7996771,1.58155,-1.3866677,1.659106,0.16666187,0.021374142,0.19447473,-0.20914337,-2.4253457,-2.4463677,-0.28294346,-0.6093778,-1.8005992,-0.48980096,-2.1436925,0.6881082,-0.49039537,0.02287365,-0.033376772,1.4666083,-0.64592654,-1.16945,0,1
1,-0.2524373,0.46162388,-0.38254613,0.71901816,0.29437912,0.9777426,-0.8916502,0.6829413,-2.428309,-1.1521639,-3.0520968,1.1185722,-1.83153,1.1395744,0.16833752,-0.82230496,0.6371001,0.34432393,-2.6867535,-1.7880995,-0.7007988,-0.9074769,-1.5786883,-0.95689464,-1.4982847,0.9336736,-0.019155707,-0.81540376,0.56019944,1.0390462,-0.6900927,-0.44471702,0,1
2,-0.15324675,0.22618899,-0.14201064,-0.03287216,0.5410159,1.1526287,0.7573786,1.1489799,-1.5285121,-0.39771533,-2.3182166,1.1343685,-0.7747053,1.8971276,-0.02197569,-0.4802378,0.6980887,0.000984246,-2.4834833,-2.2039714,-0.7579924,-0.675629,-0.9908827,-0.27353024,-2.3795946,0.61818945,-0.46502045,0.39530396,-0.3869139,1.0240904,-1.0562416,-0.6171899,0,1
3,0.54954594,1.9807656,-2.4918392,-0.029799454,-1.230319,0.22006999,-0.335481,0.29166812,-2.4890232,-0.3257511,-2.1616387,0.96139747,-1.2566259,2.235915,0.25403228,0.078020245,0.7350244,-2.4637117,-1.8061944,-4.361104,-0.051873986,-0.7528194,-1.1722186,0.109228194,-1.4019856,-0.29390228,-1.2057848,-0.17553483,-1.03276,1.2656822,0.7966314,-0.95140344,1,1
4,0.09561093,-0.37246865,-0.71015555,-0.06779262,1.1123612,-0.028687475,0.007090974,-0.6579172,-0.28259486,-1.1239755,-0.24421316,1.556356,-0.16539553,-1.201794,-0.42824477,0.5762507,1.0824121,-0.08134917,-0.12269766,0.10112377,0.0008559364,-2.0824878,0.25796703,-0.3828236,-1.2549802,-0.87945324,0.86365634,-0.1722365,-0.75741535,-0.04157367,-0.48493582,-0.34102798,0,1
5,1.7904721,-0.5991859,-2.6340773,1.318012,-0.25261825,-0.3356435,-1.4125152,1.4882545,-3.563824,0.4430208,-1.5009686,1.3223464,-0.08602013,1.6865565,-0.16291504,0.07349068,-0.12083031,-1.8286488,-2.681848,-2.514811,-1.0165759,0.7793258,-0.13258901,-0.49166673,-0.42130065,0.8616805,0.3100687,0.14596725,0.08604756,0.72128534,0.67948323,-1.1504303,0,1
6,0.90876377,-0.8760779,-1.3583828,0.10382809,0.5265184,-0.3212244,-0.14825325,-0.5172729,-1.036832,-1.2267278,0.1853969,0.9764276,-0.19158179,-1.0958552,-0.15767847,0.18703856,0.9820304,-0.72010225,-0.5019927,0.21711662,0.44334903,-1.934153,0.6309522,-0.88829184,-0.86100477,-1.3182101,1.2470345,-0.86618805,-0.6374736,-0.08444621,0.033581574,-0.53850603,0,1
7,0.9065034,0.41397104,-0.5415506,-0.24317367,-0.33088621,0.84366167,0.6834674,0.25841236,-1.2249724,-0.62906486,0.061887994,0.72193056,-0.6475231,0.8518471,0.113670014,0.2216294,-0.33668107,-0.17377108,-1.7364814,-0.94705117,-0.4199245,-0.020166669,-0.76550937,-0.62799686,-2.596956,0.38264278,0.24043499,-0.61419076,0.13852435,0.7694126,-1.294676,-0.74120516,0,1
8,0.6370065,0.5227729,-1.3367378,0.9724231,-0.9845394,0.46084133,-1.4728334,0.2745975,-1.8286024,-1.038656,-0.16284162,-0.089015074,-0.82681644,-0.026285475,-0.01183313,-0.05710518,-0.007870626,-0.7389149,-1.5758598,-0.6856702,-0.31431407,0.07855646,-0.61481917,-1.1667173,-0.82499784,0.54588306,0.9216712,-0.9615217,1.2084551,0.6216339,0.24495703,-0.17775121,1,1
9,-0.100915566,0.35561678,-0.59740514,0.20255245,-0.18320556,0.9034953,0.18002874,0.48429084,-1.1289719,-1.0600685,-0.35713407,0.9124423,-0.25068545,0.08016218,-0.18842396,0.1145975,-0.10421394,-0.026414609,-1.6606463,-0.86636657,-0.21562006,-0.17192802,-0.6547951,-1.1043887,-2.4704251,0.568284,0.6247677,0.29565653,0.7123081,0.87031156,-0.44734198,-0.83285356,0,1
